Artist,title,streams,lyrics,neg,neu,pos,compound
Ed Sheeran,I Don't Care (with Justin Bieber) ,1895485,  Verse 1 Ed Sheeran Im at a party I dont wanna be at And I dont ever wear a suit and tie yeah Wonderin if I could sneak out the back Nobodys even lookin me in my eyes Then you take my hand Finish my drink say Shall we dance Hell yeah You know I love ya did I ever tell ya You make it better like that  PreChorus Ed Sheeran Dont think I fit in at this party Everyones got so much to say Yeah I always feel like Im nobody mmm Who wants to fit in anyway  Chorus Ed Sheeran Cause I dont care when Im with my baby yeah All the bad things disappear And youre making me feel like maybe I am somebody I can deal with the bad nights When Im with my baby yeah Ooh ooh ooh ooh ooh ooh Cause I dont care as long as you just hold me near You can take me anywhere And youre making me feel like Im loved by somebody I can deal with the bad nights When Im with my baby yeah Ooh ooh ooh ooh ooh ooh  Verse 2 Justin Bieber We at a party we dont wanna be at Tryna talk but we cant hear ourselves Read your lips Id rather kiss em right back With all these people all around Im crippled with anxiety But Im told its where Im sposed to be You know what Its kinda crazy cause I really dont mind When you make it better like that  PreChorus Justin Bieber Dont think we fit in at this party Everyones got so much to say oh yeah yeah When we walked in I said Im sorry mmm But now I think that we should stay  Chorus Ed Sheeran  Justin Bieber Cause I dont care when Im with my baby yeah All the bad things disappear Yeah youre making me feel like maybe I am somebody I can deal with the bad nights when Im with my baby yeah Ooh ooh ooh ooh ooh ooh Oh yeah yeah yeah Cause I dont care as long as you just hold me near You can take me anywhere And youre making me feel like Im loved by somebody I can deal with the bad nights when Im with my baby yeah Ooh ooh ooh ooh ooh ooh No  Bridge Justin Bieber  Ed Sheeran I dont like nobody but you its like youre the only one here I dont like nobody but you baby I dont care I dont like nobody but you I hate everyone here I dont like nobody but you baby yeah  Chorus Ed Sheeran  Justin Bieber Cause I dont care Dont care When Im with my baby yeah Oh yeah All the bad things disappear Disappear And youre making me feel like maybe I am somebody Maybe Im somebody I can deal with the bad nights With the bad nights When Im with my baby yeah Ooh ooh ooh ooh ooh ooh Oh yeah yeah yeah Cause I dont care as long as you just hold me near Me near You can take me anywhere Anywhere anywhere And youre making me feel like Im loved by somebody Im loved by somebody yeah yeah yeah I can deal with the bad nights When Im with my baby yeah Ooh ooh ooh ooh ooh ooh  ,0.125,0.677,0.198,0.9915
Billie Eilish,bad guy ,1773245,  Verse 1 White shirt now red my bloody nose Sleepin youre on your tippy toes Creepin around like no one knows Think youre so criminal Bruises on both my knees for you Dont say thank you or please I do what I want when Im wanting to My soul So cynical  Chorus So youre a tough guy Like it really rough guy Just cant get enough guy Chest always so puffed guy Im that bad type Make your mama sad type Make your girlfriend mad tight Might seduce your dad type Im the bad guy Duh  PostChorus Im the bad guy  Verse 2 I like it when you take control Even if you know that you dont Own me Ill let you play the role Ill be your animal My mommy likes to sing along with me But she wont sing this song If she reads all the lyrics Shell pity the men I know  Chorus So youre a tough guy Like it really rough guy Just cant get enough guy Chest always so puffed guy Im that bad type Make your mama sad type Make your girlfriend mad tight Might seduce your dad type Im the bad guy Duh  PostChorus Im the bad guy duh Im only good at bein bad bad  Bridge I like when you get mad I guess Im pretty glad that youre alone You said shes scared of me I mean I dont see what she sees But maybe its cause Im wearing your cologne  Outro Im a bad guy Im Im a bad guy Bad guy bad guy Im a bad  ,0.262,0.646,0.092,-0.9954
Lil Nas X,Old Town Road (feat. Billy Ray Cyrus) - Remix ,1578629,  Intro Billy Ray Cyrus Oh ohoh Oh  Refrain Billy Ray Cyrus Yeah Im gonna take my horse to the old town road Im gonna ride til I cant no more Im gonna take my horse to the old town road Im gonna ride til I cant no more Kio Kio  Verse 1 Lil Nas X I got the horses in the back Horse tack is attached Hat is matte black Got the boots thats black to match Ridin on a horse ha You can whip your Porsche I been in the valley You aint been up off that porch now  Chorus Lil Nas X Cant nobody tell me nothin You cant tell me nothin Cant nobody tell me nothin You cant tell me nothin  Verse 2 Lil Nas X Ridin on a tractor Lean all in my bladder Cheated on my baby You can go and ask her My life is a movie Bull ridin and boobies Cowboy hat from Gucci Wrangler on my booty  Chorus Lil Nas X Cant nobody tell me nothin You cant tell me nothin Cant nobody tell me nothin You cant tell me nothin  Refrain Lil Nas X Yeah Im gonna take my horse to the old town road Im gonna ride til I cant no more Im gonna take my horse to the old town road Im gonna ride til I cant no more  Verse 3 Billy Ray Cyrus Hat down cross town livin like a rockstar Spent a lot of money on my brand new guitar Babys got a habit diamond rings and Fendi sports bras Ridin down Rodeo in my Maserati sports car Got no stress Ive been through all that Im like a Marlboro Man so I kick on back Wish I could roll on back to that old town road I wanna ride til I cant no more  Outro Lil Nas X  Billy Ray Cyrus Yeah Im gonna take my horse to the old town road Im gonna ride til I cant no more Im gonna take my horse to the old town road Im gonna ride til I cant no more  ,0.017,0.886,0.097,0.9643
Lewis Capaldi,Someone You Loved ,1491441,  Verse 1 Im going under and this time I fear theres no one to save me This all or nothing really got a way of driving me crazy I need somebody to heal somebody to know Somebody to have somebody to hold Its easy to say but its never the same I guess I kinda liked the way you numbed all the pain  Chorus Now the day bleeds into nightfall And youre not here to get me through it all I let my guard down and then you pulled the rug I was getting kinda used to being someone you loved  Verse 2 Im going under and this time I fear theres no one to turn to This all or nothing way of loving got me sleeping without you Now I need somebody to know somebody to heal Somebody to have just to know how it feels Its easy to say but its never the same I guess I kinda like the way you help me escape  Chorus Now the day bleeds into nightfall And youre not here to get me through it all I let my guard down and then you pulled the rug I was getting kinda used to being someone you loved  Bridge And I tend to close my eyes when it hurts sometimes I fall into your arms Ill be safe in your sound till I come back around  Chorus For now the day bleeds into nightfall And youre not here to get me through it all I let my guard down and then you pulled the rug I was getting kinda used to being someone you loved But now the day bleeds into nightfall And youre not here to get me through it all I let my guard down and then you pulled the rug I was getting kinda used to being someone you loved I let my guard down and then you pulled the rug I was getting kinda used to being someone you loved  ,0.076,0.787,0.138,0.9788
Shawn Mendes,If I Can't Have You ,1232777,  Chorus I cant write one song thats not about you Cant drink without thinkin about you Is it too late to tell you that Everything means nothing if I cant have you  Verse 1 Im in Toronto and I got this view But I might as well be in a hotel room yeah It doesnt matter cause Im so consumed Spending all my nights reading texts from you  PreChorus Oh Im good at keeping my distance I know that youre the feeling Im missing You know that I hate to admit it But everything means nothing if I cant have you  Chorus I cant write one song thats not about you Cant drink without thinkin about you Is it too late to tell you that Everything means nothing if I cant have you I cant write one song thats not about you Cant drink without thinkin about you Is it too late to tell you that Everything means nothing if I cant have you  Verse 2 Im so sorry that my timings off But I cant move on if were still gonna talk Is it wrong for me to not want half I want all of you all the strings attached  PreChorus Oh Im good at keeping my distance I know that youre the feeling Im missing You know that I hate to admit it But everything means nothing if I cant have you  Chorus I cant write one song thats not about you Cant drink without thinkin about you Is it too late to tell you that Everything means nothing if I cant have you I cant write one song thats not about you Cant drink without thinking about you Is it too late to tell you that Everything means nothing if I cant have you  Bridge Im trying to move on forget you but I hold on Everything means nothing everything means nothing babe Im trying to move on forget you but I hold on Everything means nothing if I cant have you no  Chorus I cant write one song thats not about you Cant drink without thinkin about you Is it too late to tell you that Everything means nothing if I cant have you Cant have you I cant write one song thats not about you Cant drink without thinking about you Is it too late to tell you that Everything means nothing if I cant have you  ,0.05,0.912,0.038,-0.5658
Ed Sheeran,Cross Me (feat. Chance the Rapper & PnB Rock) ,1148404,  Intro PnB Rock Anything she needs she can call me Dont worry bout her thats my seed yup thats all me Just know if you cross her then you cross me Cross me cross me if you if you if you if you Its FRED again Anything she needs she can call me Dont worry about her thats my seed yup thats all me Just know if you cross her then you cross me Cross me cross me if you if  Verse 1 Ed Sheeran And she aint messin with no other man And me and her have something different I really need all you to understand That nobodys comin close And I dont ever wanna run around I spent my youth jumpin in and out But you know I fuckin love her now Like nobody ever could  Refrain Ed Sheeran And you know I stay trippin am I crazy Oh no Im stickin with my baby for sure Together or solo It doesnt matter where we are oh no no So if you hear about my lady just know That she aint the one to play with oh no And Ill be standin so close So you know that ayy  PreChorus PnB Rock Anything she needs she can call me Dont worry about her thats my seed yup thats all me Just know if you cross her then you cross me Cross me cross me if you if you if you if you  Chorus Ed Sheeran  PnB Rock If you cross her then you cross me Cross me And nobodys comin close yeah And I think that you should know that If you cross her Anything she needs she can call me Then you cross me Dont worry about her thats my seed yup thats all me So come on and let it go Oh I think that you should know  Verse 2 Chance the Rapper That she aint messin with no other man Now what you not gon do Is stand there cross from me like you got kungfu Death stare cross arm runnin your mouth like a faucet But you dont know that my girl been doin CrossFit Pew kung pow hit your ass with a cross kick Pulling hair out wear you out you exhausted Know she gonna slide anytime you bitches talk shit Keep a lil blade in her fuckin lip gloss kit ayy No one say hi to me without her Better pay your respect to the queen Better do that shit without a flirt Gotta respect the HBIC Couple of things that you need to know If you still wanna be friends with me  PreChorus PnB Rock Just know if you cross her then you cross me Cross me cross me if you if you if you if you  Chorus Ed Sheeran  PnB Rock If you cross her Anything she needs she can call me Then you cross me Dont worry about her thats my seed yup thats all me And nobodys comin close yeah And I think that you should know that If you cross her Anything she needs she can call me Then you cross me Dont worry about her thats my seed yup thats all me So come on and let it go Oh I think that you should know  Refrain Ed Sheeran She stay trippin and she crazy oh no Quit messin with my baby for sure Together or solo It doesnt matter where we are oh no no So if you hear about my lady just know That she aint the one to play with oh no And Ill be standin so close So you know that  Chorus Ed Sheeran  PnB Rock If you cross her Anything she needs she can call me Then you cross me Dont worry about her thats my seed yup thats all me And nobodys comin close yeah And I think that you should know that If you cross her Anything she needs she can call me Then you cross me Dont worry about her thats my seed yup thats all me So come on and let it go Oh I think that you should know  Outro Ed Sheeran  PnB Rock If you cross her Anything she needs she can call me Then you cross me Dont worry about her thats my seed yup thats all me Just know if you cross her then you cross me Cross me cross me if you if you if you if you Oh yeah  ,0.044,0.853,0.104,0.9883
5 Seconds of Summer,Easier ,1119851,  Intro Luke Is it easier to stay Is it easier to go I dont wanna know oh But I know that Im never ever gonna change And you know you dont want it any other way  Verse 1 Luke Why do we always gotta run away And we wind up in the same place Its like were looking for the same thing Same thing yeah Yeah do we really gotta do this now Right here with all your friends around In the morning we can work it out Work it out  PreChorus Luke with All I love you so much that I hate you Right now its so hard to blame you Cause youre so damn beautiful Youre so damn beautiful  Chorus Luke with All Is it easier to stay Is it easier to go I dont wanna know oh But I know that Im never ever gonna change And you know that youre always gonna stay the same Is it easier to stay Is it easier to go I dont wanna know oh But I know that Im never ever gonna change And you know you dont want it any other way  Verse 2 Luke Every time that you say youre gonna leave Thats when you get the very best of me You know we need it like the air we breathe Air we breathe yeah  PreChorus Luke with All I love you so much that I hate you Oh Right now its so hard to blame you Oh Cause youre so damn beautiful Oh Youre so damn beautiful Oh  Chorus Luke with All Is it easier to stay Is it easier to go I dont wanna know oh But I know that Im never ever gonna change And you know that youre always gonna stay the same Is it easier to stay Is it easier to go I dont wanna know oh I dont wanna know But I know that Im never ever gonna change And you know you dont want it any other way  Bridge Luke The hardest part of all Dadadadumdada Is that were only built to fall Is it easier  Chorus Luke with All Is it easier to stay Is it easier to go I dont wanna know oh Oh But I know that Im never ever gonna change And you know that youre always gonna stay the same Is it easier Is it easier to stay Is it easier to go Yeah I dont wanna know oh Oh But I know that Im never ever gonna change And you know you dont want it any other way  Outro All  Luke I love you so much that I hate you Hate you Right now its so hard to blame you Cause youre so damn beautiful  ,0.092,0.734,0.174,0.9935
"Tyler, The Creator",EARFQUAKE ,996948,  Intro Tyler The Creator  Playboi Carti For real for real this time For real for real for real this time Bitch I cannot fall short For real for real for real this time Uh yeah For real for real for real this time  Chorus Tyler The Creator Cause you make my earth quake Oh you make my earth quake Riding around your love be shakin’ me up And its making my heart break Cause you make my earth quake Oh you make my earth quake Earthquake ooh Riding around your love be shakin’ me up And its making my heart break  Refrain Tyler The Creator  Charlie Wilson Dont leave its my fault Dont leave its my fault Dont leave its my fault Girl ’Cause when it all comes crashing down I’ll need you  Chorus Tyler The Creator  Charlie Wilson Cause you make my earth quake Oh you make my earth quake Riding around you’re telling me something is bad And its making my heart break Cause you make my earth quake oh you make my earth quake Earth quake yeah Riding around your love be shakin me up And it’s making my heart break You already know  Verse 1 Playboi Carti We aint gotta ball D Rose huh I dont give a fuck bout none huh Beamin like fuck my lungs huh Just might call my lawyer huh Plug gon set me up huh Yeah Bih dont set me up Okay Im with Tyler yuh Slime He ride like the car huh And she wicked huh yuh Like Woah Vicky huh yeah Like Woah Vicky Oh my God hold up um Diamonds not Tiffany huh yeah Woah woah So in love So in love  Refrain Tyler The Creator  Charlie Wilson Dont leave its my fault Fault Dont leave its my fault Dont leave its my fault Igor ayy Cause when it all comes crashing down Ill need you Ayy ayy  Verse 2 Tyler The Creator  Charlie Wilson Cause you make my earth quake I dont want no confrontation no And you dont want my conversation I dont want no conversation I just need some confirmation on how you feel for real For real You dont want no complication no I dont want no side information I dont want no side information I just need to know whats happening cause Im for real For real  Outro Tyler The Creator I said dont leave its my fault One I said dont leave its my fault Two two Dont leave its its my fault girl Three three three Dont dododododo Ill need  ,0.088,0.774,0.138,0.9507
Dominic Fike,3 Nights ,984182,  Chorus Three nights at the motel under streetlights in the City of Palms Call me what you want when you want if you want And you can call me names if you call me up Three nights at the motel under streetlights in the City of Palms Call me what you want when you want if you want And you can call me names if you call me up  Verse 1 Feel like the least of all your problems You can reach me if you wanna stay up tonight stay up at night Green lights in your body language Seems like you could use a little company from me But if you got everything figured out like you say Dont waste a minute dont wait a minute Its only a matter of time for youoohoohooh tooohoohooh Tell me now cause Ive been up for Ive been up for  Chorus Three nights at the motel under streetlights in the City of Palms Call me what you want when you want if you want Want And you can call me names if you call me up Call me up Three nights at the motel under streetlights in the City of Palms Call me what you want when you want if you want And you can call me names if you call me up Ooh  Verse 2 I cant fix each and all your problems Im no good with names and faces She sent me naked pictures from her neck down to the waist I get my feelings involved she stopped returnin my calls Her flaws turned into walls and barricades And Im too far gone in all the wrong ways And now every long day is a bad one I cant make you call or make you stay or take you off the pedestal So I get lost in modern music watchin movies Talkin to the walls in my room Walkin through the halls in my head Just tryna make sure it all makes sense I aint made of money Maybe some day you can take it from me Im up too late thinkin bout you in MIA for  Chorus Three nights at the motel under streetlights in the City of Palms Call me what you want when you want if you want Want And you can call me names if you call me up Call me up Three nights at the motel under streetlights in the City of Palms Call me what you want when you want if you want And you can call me names if you call me up Ooh  ,0.042,0.867,0.091,0.6064
Young Thug,The London (feat. J. Cole & Travis Scott) ,929714,,none,none,none,none
