Artist,title,streams,lyrics,neg,neu,pos,compound
Ed Sheeran,I Don't Care (with Justin Bieber) ,1649999,  Verse 1 Ed Sheeran Im at a party I dont wanna be at And I dont ever wear a suit and tie yeah Wonderin if I could sneak out the back Nobodys even lookin me in my eyes Then you take my hand Finish my drink say Shall we dance Hell yeah You know I love ya did I ever tell ya You make it better like that  PreChorus Ed Sheeran Dont think I fit in at this party Everyones got so much to say Yeah I always feel like Im nobody mmm Who wants to fit in anyway  Chorus Ed Sheeran Cause I dont care when Im with my baby yeah All the bad things disappear And youre making me feel like maybe I am somebody I can deal with the bad nights When Im with my baby yeah Ooh ooh ooh ooh ooh ooh Cause I dont care as long as you just hold me near You can take me anywhere And youre making me feel like Im loved by somebody I can deal with the bad nights When Im with my baby yeah Ooh ooh ooh ooh ooh ooh  Verse 2 Justin Bieber We at a party we dont wanna be at Tryna talk but we cant hear ourselves Read your lips Id rather kiss em right back With all these people all around Im crippled with anxiety But Im told its where Im sposed to be You know what Its kinda crazy cause I really dont mind When you make it better like that  PreChorus Justin Bieber Dont think we fit in at this party Everyones got so much to say oh yeah yeah When we walked in I said Im sorry mmm But now I think that we should stay  Chorus Ed Sheeran  Justin Bieber Cause I dont care when Im with my baby yeah All the bad things disappear Yeah youre making me feel like maybe I am somebody I can deal with the bad nights when Im with my baby yeah Ooh ooh ooh ooh ooh ooh Oh yeah yeah yeah Cause I dont care as long as you just hold me near You can take me anywhere And youre making me feel like Im loved by somebody I can deal with the bad nights when Im with my baby yeah Ooh ooh ooh ooh ooh ooh No  Bridge Justin Bieber  Ed Sheeran I dont like nobody but you its like youre the only one here I dont like nobody but you baby I dont care I dont like nobody but you I hate everyone here I dont like nobody but you baby yeah  Chorus Ed Sheeran  Justin Bieber Cause I dont care Dont care When Im with my baby yeah Oh yeah All the bad things disappear Disappear And youre making me feel like maybe I am somebody Maybe Im somebody I can deal with the bad nights With the bad nights When Im with my baby yeah Ooh ooh ooh ooh ooh ooh Oh yeah yeah yeah Cause I dont care as long as you just hold me near Me near You can take me anywhere Anywhere anywhere And youre making me feel like Im loved by somebody Im loved by somebody yeah yeah yeah I can deal with the bad nights When Im with my baby yeah Ooh ooh ooh ooh ooh ooh  ,0.125,0.677,0.198,0.9915
Billie Eilish,bad guy ,1565540,  Verse 1 White shirt now red my bloody nose Sleepin youre on your tippy toes Creepin around like no one knows Think youre so criminal Bruises on both my knees for you Dont say thank you or please I do what I want when Im wanting to My soul So cynical  Chorus So youre a tough guy Like it really rough guy Just cant get enough guy Chest always so puffed guy Im that bad type Make your mama sad type Make your girlfriend mad tight Might seduce your dad type Im the bad guy Duh  PostChorus Im the bad guy  Verse 2 I like it when you take control Even if you know that you dont Own me Ill let you play the role Ill be your animal My mommy likes to sing along with me But she wont sing this song If she reads all the lyrics Shell pity the men I know  Chorus So youre a tough guy Like it really rough guy Just cant get enough guy Chest always so puffed guy Im that bad type Make your mama sad type Make your girlfriend mad tight Might seduce your dad type Im the bad guy Duh  PostChorus Im the bad guy duh Im only good at bein bad bad  Bridge I like when you get mad I guess Im pretty glad that youre alone You said shes scared of me I mean I dont see what she sees But maybe its cause Im wearing your cologne  Outro Im a bad guy Im Im a bad guy Bad guy bad guy Im a bad  ,0.262,0.646,0.092,-0.9954
Lil Nas X,Old Town Road (feat. Billy Ray Cyrus) - Remix ,1353941,  Intro Billy Ray Cyrus Oh ohoh Oh  Refrain Billy Ray Cyrus Yeah Im gonna take my horse to the old town road Im gonna ride til I cant no more Im gonna take my horse to the old town road Im gonna ride til I cant no more Kio Kio  Verse 1 Lil Nas X I got the horses in the back Horse tack is attached Hat is matte black Got the boots thats black to match Ridin on a horse ha You can whip your Porsche I been in the valley You aint been up off that porch now  Chorus Lil Nas X Cant nobody tell me nothin You cant tell me nothin Cant nobody tell me nothin You cant tell me nothin  Verse 2 Lil Nas X Ridin on a tractor Lean all in my bladder Cheated on my baby You can go and ask her My life is a movie Bull ridin and boobies Cowboy hat from Gucci Wrangler on my booty  Chorus Lil Nas X Cant nobody tell me nothin You cant tell me nothin Cant nobody tell me nothin You cant tell me nothin  Refrain Lil Nas X Yeah Im gonna take my horse to the old town road Im gonna ride til I cant no more Im gonna take my horse to the old town road Im gonna ride til I cant no more  Verse 3 Billy Ray Cyrus Hat down cross town livin like a rockstar Spent a lot of money on my brand new guitar Babys got a habit diamond rings and Fendi sports bras Ridin down Rodeo in my Maserati sports car Got no stress Ive been through all that Im like a Marlboro Man so I kick on back Wish I could roll on back to that old town road I wanna ride til I cant no more  Outro Lil Nas X  Billy Ray Cyrus Yeah Im gonna take my horse to the old town road Im gonna ride til I cant no more Im gonna take my horse to the old town road Im gonna ride til I cant no more  ,0.017,0.886,0.097,0.9643
Lewis Capaldi,Someone You Loved ,1234597,  Verse 1 Im going under and this time I fear theres no one to save me This all or nothing really got a way of driving me crazy I need somebody to heal somebody to know Somebody to have somebody to hold Its easy to say but its never the same I guess I kinda liked the way you numbed all the pain  Chorus Now the day bleeds into nightfall And youre not here to get me through it all I let my guard down and then you pulled the rug I was getting kinda used to being someone you loved  Verse 2 Im going under and this time I fear theres no one to turn to This all or nothing way of loving got me sleeping without you Now I need somebody to know somebody to heal Somebody to have just to know how it feels Its easy to say but its never the same I guess I kinda like the way you help me escape  Chorus Now the day bleeds into nightfall And youre not here to get me through it all I let my guard down and then you pulled the rug I was getting kinda used to being someone you loved  Bridge And I tend to close my eyes when it hurts sometimes I fall into your arms Ill be safe in your sound till I come back around  Chorus For now the day bleeds into nightfall And youre not here to get me through it all I let my guard down and then you pulled the rug I was getting kinda used to being someone you loved But now the day bleeds into nightfall And youre not here to get me through it all I let my guard down and then you pulled the rug I was getting kinda used to being someone you loved I let my guard down and then you pulled the rug I was getting kinda used to being someone you loved  ,0.076,0.787,0.138,0.9788
Taylor Swift,You Need To Calm Down ,1226554,  Verse 1 You are somebody that I dont know But youre takin shots at me like its Patrón And Im just like damn its 7 AM Say it in the street thats a knockout But you say it in a Tweet thats a copout And Im just like Hey are you okay  PreChorus And I aint tryna mess with your selfexpression But Ive learned a lesson that stressin and obsessin bout somebody else is no fun And snakes and stones never broke my bones  Chorus So ohoh ohoh ohoh ohoh ohoh You need to calm down youre being too loud And Im just like ohoh ohoh ohoh ohoh ohoh Oh You need to just stop like can you just not step on my gown You need to calm down  Verse 2 You are somebody that we dont know But youre comin at my friends like a missile Why are you mad when you could be GLAAD You could be GLAAD Sunshine on the street at the parade But you would rather be in the dark ages Makin that sign mustve taken all night  PreChorus You just need to take several seats and then try to restore the peace And control your urges to scream about all the people you hate Cause shade never made anybody less gay  Chorus So ohoh ohoh ohoh ohoh ohoh You need to calm down youre being too loud And Im just like ohoh ohoh ohoh ohoh ohoh Oh You need to just stop like can you just not step on his gown You need to calm down  Bridge And we see you over there on the internet Comparing all the girls who are killing it But we figured you out We all know now we all got crowns You need to calm down  Chorus Ohoh ohoh ohoh ohoh ohoh You need to calm down You need to calm down Youre being too loud Youre being too loud And Im just like ohoh ohoh ohoh ohoh ohoh Oh You need to just stop Can you stop Like can you just not step on our gowns You need to calm down  ,0.063,0.777,0.16,0.9856
Chris Brown,No Guidance (feat. Drake) ,1142065,,none,none,none,none
Katy Perry,Never Really Over ,1094985,  Verse 1 Im losing my self control Yeah you’re starting to trickle back in But I dont wanna fall down the rabbit hole Cross my heart I wont do it again  PreChorus I tell myself tell myself tell myself Draw the line And I do I do But once in a while I trip up and I cross the line And I think of you  Chorus Two years and just like that My head still takes me back Thought it was done but I Guess it’s never really over Oh we were such a mess But wasnt it the best Thought it was done but I Guess its never really over  PostChorus Just because its over doesnt mean its really over And if I think it over maybe youll be coming over again And Ill have to get over you all over again Just because it’s over doesn’t mean its really over And if I think it over maybe you’ll be coming over again And Ill have to get over you all over again  Verse 2 I guess I could try hypnotherapy I gotta rewire this brain Cause I cant even go on the internet Without even checking your name  PreChorus I tell myself tell myself tell myself Draw the line And I do I do But once in a while I trip up and I cross the line I think of you  Chorus Two years and just like that My head still takes me back Thought it was done but I Guess it’s never really over Oh we were such a mess But wasnt it the best Thought it was done but I Guess its never really over  PostChorus Just because its over doesnt mean its really over And if I think it over maybe youll be coming over again And Ill have to get over you all over again Just because its over doesnt mean its really over And if I think it over maybe youll be coming over again And Ill have to get over you all over again  Bridge Thought we kissed goodbye Thought we meant this time was the last But I guess its never really over Thought we drew the line right through you and I Cant keep going back I guess its never really over yeah  Chorus Two years and just like that My head still takes me back Thought it was done but I Guess its never really over  PostChorus Just because its over doesnt mean its really over And if I think it over maybe youll be coming over again And Ill have to get over you all over again And Ill have to get over you all over again Just because its over doesnt mean its really over And if I think it over maybe youll be coming over again And Ill have to get over you all over again Over you all over again  Outro Thought we kissed goodbye Thought we meant this time was the last But I guess its never really over Thought we drew the line right through you and I Cant keep going back I guess its never really over  ,0.04,0.927,0.033,-0.6961
Ed Sheeran,Cross Me (feat. Chance the Rapper & PnB Rock) ,1063185,  Intro PnB Rock Anything she needs she can call me Dont worry bout her thats my seed yup thats all me Just know if you cross her then you cross me Cross me cross me if you if you if you if you Its FRED again Anything she needs she can call me Dont worry about her thats my seed yup thats all me Just know if you cross her then you cross me Cross me cross me if you if  Verse 1 Ed Sheeran And she aint messin with no other man And me and her have something different I really need all you to understand That nobodys comin close And I dont ever wanna run around I spent my youth jumpin in and out But you know I fuckin love her now Like nobody ever could  Refrain Ed Sheeran And you know I stay trippin am I crazy Oh no Im stickin with my baby for sure Together or solo It doesnt matter where we are oh no no So if you hear about my lady just know That she aint the one to play with oh no And Ill be standin so close So you know that ayy  PreChorus PnB Rock Anything she needs she can call me Dont worry about her thats my seed yup thats all me Just know if you cross her then you cross me Cross me cross me if you if you if you if you  Chorus Ed Sheeran  PnB Rock If you cross her then you cross me Cross me And nobodys comin close yeah And I think that you should know that If you cross her Anything she needs she can call me Then you cross me Dont worry about her thats my seed yup thats all me So come on and let it go Oh I think that you should know  Verse 2 Chance the Rapper That she aint messin with no other man Now what you not gon do Is stand there cross from me like you got kungfu Death stare cross arm runnin your mouth like a faucet But you dont know that my girl been doin CrossFit Pew kung pow hit your ass with a cross kick Pulling hair out wear you out you exhausted Know she gonna slide anytime you bitches talk shit Keep a lil blade in her fuckin lip gloss kit ayy No one say hi to me without her Better pay your respect to the queen Better do that shit without a flirt Gotta respect the HBIC Couple of things that you need to know If you still wanna be friends with me  PreChorus PnB Rock Just know if you cross her then you cross me Cross me cross me if you if you if you if you  Chorus Ed Sheeran  PnB Rock If you cross her Anything she needs she can call me Then you cross me Dont worry about her thats my seed yup thats all me And nobodys comin close yeah And I think that you should know that If you cross her Anything she needs she can call me Then you cross me Dont worry about her thats my seed yup thats all me So come on and let it go Oh I think that you should know  Refrain Ed Sheeran She stay trippin and she crazy oh no Quit messin with my baby for sure Together or solo It doesnt matter where we are oh no no So if you hear about my lady just know That she aint the one to play with oh no And Ill be standin so close So you know that  Chorus Ed Sheeran  PnB Rock If you cross her Anything she needs she can call me Then you cross me Dont worry about her thats my seed yup thats all me And nobodys comin close yeah And I think that you should know that If you cross her Anything she needs she can call me Then you cross me Dont worry about her thats my seed yup thats all me So come on and let it go Oh I think that you should know  Outro Ed Sheeran  PnB Rock If you cross her Anything she needs she can call me Then you cross me Dont worry about her thats my seed yup thats all me Just know if you cross her then you cross me Cross me cross me if you if you if you if you Oh yeah  ,0.044,0.853,0.104,0.9883
Shawn Mendes,If I Can't Have You ,1037357,  Chorus I cant write one song thats not about you Cant drink without thinkin about you Is it too late to tell you that Everything means nothing if I cant have you  Verse 1 Im in Toronto and I got this view But I might as well be in a hotel room yeah It doesnt matter cause Im so consumed Spending all my nights reading texts from you  PreChorus Oh Im good at keeping my distance I know that youre the feeling Im missing You know that I hate to admit it But everything means nothing if I cant have you  Chorus I cant write one song thats not about you Cant drink without thinkin about you Is it too late to tell you that Everything means nothing if I cant have you I cant write one song thats not about you Cant drink without thinkin about you Is it too late to tell you that Everything means nothing if I cant have you  Verse 2 Im so sorry that my timings off But I cant move on if were still gonna talk Is it wrong for me to not want half I want all of you all the strings attached  PreChorus Oh Im good at keeping my distance I know that youre the feeling Im missing You know that I hate to admit it But everything means nothing if I cant have you  Chorus I cant write one song thats not about you Cant drink without thinkin about you Is it too late to tell you that Everything means nothing if I cant have you I cant write one song thats not about you Cant drink without thinking about you Is it too late to tell you that Everything means nothing if I cant have you  Bridge Im trying to move on forget you but I hold on Everything means nothing everything means nothing babe Im trying to move on forget you but I hold on Everything means nothing if I cant have you no  Chorus I cant write one song thats not about you Cant drink without thinkin about you Is it too late to tell you that Everything means nothing if I cant have you Cant have you I cant write one song thats not about you Cant drink without thinking about you Is it too late to tell you that Everything means nothing if I cant have you  ,0.05,0.912,0.038,-0.5658
Drake,Money In The Grave (Drake ft. Rick Ross) ,976551,,none,none,none,none
