Artist,title,streams,lyrics,neg,neu,pos,compound
Billie Eilish,bad guy ,2219570,  Verse 1 White shirt now red my bloody nose Sleepin youre on your tippy toes Creepin around like no one knows Think youre so criminal Bruises on both my knees for you Dont say thank you or please I do what I want when Im wanting to My soul So cynical  Chorus So youre a tough guy Like it really rough guy Just cant get enough guy Chest always so puffed guy Im that bad type Make your mama sad type Make your girlfriend mad tight Might seduce your dad type Im the bad guy Duh  PostChorus Im the bad guy  Verse 2 I like it when you take control Even if you know that you dont Own me Ill let you play the role Ill be your animal My mommy likes to sing along with me But she wont sing this song If she reads all the lyrics Shell pity the men I know  Chorus So youre a tough guy Like it really rough guy Just cant get enough guy Chest always so puffed guy Im that bad type Make your mama sad type Make your girlfriend mad tight Might seduce your dad type Im the bad guy Duh  PostChorus Im the bad guy duh Im only good at bein bad bad  Bridge I like when you get mad I guess Im pretty glad that youre alone You said shes scared of me I mean I dont see what she sees But maybe its cause Im wearing your cologne  Outro Im a bad guy Im Im a bad guy Bad guy bad guy Im a bad  ,0.262,0.646,0.092,-0.9954
Lil Nas X,Old Town Road (feat. Billy Ray Cyrus) - Remix ,1721806,  Intro Billy Ray Cyrus Oh ohoh Oh  Refrain Billy Ray Cyrus Yeah Im gonna take my horse to the old town road Im gonna ride til I cant no more Im gonna take my horse to the old town road Im gonna ride til I cant no more Kio Kio  Verse 1 Lil Nas X I got the horses in the back Horse tack is attached Hat is matte black Got the boots thats black to match Ridin on a horse ha You can whip your Porsche I been in the valley You aint been up off that porch now  Chorus Lil Nas X Cant nobody tell me nothin You cant tell me nothin Cant nobody tell me nothin You cant tell me nothin  Verse 2 Lil Nas X Ridin on a tractor Lean all in my bladder Cheated on my baby You can go and ask her My life is a movie Bull ridin and boobies Cowboy hat from Gucci Wrangler on my booty  Chorus Lil Nas X Cant nobody tell me nothin You cant tell me nothin Cant nobody tell me nothin You cant tell me nothin  Refrain Lil Nas X Yeah Im gonna take my horse to the old town road Im gonna ride til I cant no more Im gonna take my horse to the old town road Im gonna ride til I cant no more  Verse 3 Billy Ray Cyrus Hat down cross town livin like a rockstar Spent a lot of money on my brand new guitar Babys got a habit diamond rings and Fendi sports bras Ridin down Rodeo in my Maserati sports car Got no stress Ive been through all that Im like a Marlboro Man so I kick on back Wish I could roll on back to that old town road I wanna ride til I cant no more  Outro Lil Nas X  Billy Ray Cyrus Yeah Im gonna take my horse to the old town road Im gonna ride til I cant no more Im gonna take my horse to the old town road Im gonna ride til I cant no more  ,0.017,0.886,0.097,0.9643
Taylor Swift,ME! (feat. Brendon Urie of Panic! At The Disco) ,1440363,  Intro Taylor Swift I promise that youll never find another like me  Verse 1 Taylor Swift I know that Im a handful baby uh I know I never think before I jump And youre the kind of guy the ladies want And theres a lot of cool chicks out there I know that I went psycho on the phone I never leave well enough alone And troubles gonna follow where I go And theres a lot of cool chicks out there  PreChorus Taylor Swift But one of these things is not like the others Like a rainbow with all of the colors Baby doll when it comes to a lover I promise that youll never find another like  Chorus Taylor Swift Meee oohoohoohooh Im the only one of me Baby thats the fun of me Eeheeheeh oohoohoohooh Youre the only one of you Baby thats the fun of you And I promise that nobodys gonna love you like meee  Verse 2 Brendon Urie  Taylor Swift I know I tend to make it about me I know you never get just what you see But I will never bore you baby And theres a lot of lame guys out there And when we had that fight out in the rain You ran after me and called my name I never wanna see you walk away And theres a lot of lame guys out there  PreChorus Taylor Swift  Brendon Urie Brendon Urie Cause one of these things is not like the others Livin in winter I am your summer Baby doll when it comes to a lover I promise that youll never find another like  Chorus Brendon Urie Taylor Swift  Brendon Urie Meee oohoohoohooh Im the only one of me Let me keep you company Eeheeheeh oohoohoohooh Youre the only one of you Baby thats the fun of you And I promise that nobodys gonna love you like meee  Bridge Taylor Swift  Brendon Urie Hey kids Vegas is fun  Skit Taylor Swift  Brendon Urie I’m Taylor I’m Brendon Welcome to the Billboard Music Awards Yeah  Bridge continued Brendon Urie Taylor Swift  Both Girl there ain’t no “I” in team But you know there is a me Strike the band up 1 2 3 I promise that youll never find another like me Girl there aint no I in team But you know there is a me And you cant spell awesome without me I promise that youll never find another like  Chorus Both Taylor Swift  Brendon Urie Meee Yeah oohoohoohooh And I want ya baby Im the only one of me Im the only one of me Baby thats the fun of me Baby thats the fun of me Eeheeheeh oohoohoohooh Oh Youre the only one of you Oh Baby thats the fun of you And I promise that nobodys gonna love you like meee  Outro Brendon Urie Taylor Swift  Both Girl there aint no I in team Oohoohoohooh But you know there is a me Im the only one of me Ohoh Baby thats the fun of me Eeheeheeh oohoohoohooh Strike the band up 1 2 3 You cant spell awesome without me Youre the only one of you Baby thats the fun of you And I promise that nobodys gonna love you like meee  ,0.075,0.742,0.183,0.9962
Dominic Fike,3 Nights ,1309230,  Chorus Three nights at the motel under streetlights in the City of Palms Call me what you want when you want if you want And you can call me names if you call me up Three nights at the motel under streetlights in the City of Palms Call me what you want when you want if you want And you can call me names if you call me up  Verse 1 Feel like the least of all your problems You can reach me if you wanna stay up tonight stay up at night Green lights in your body language Seems like you could use a little company from me But if you got everything figured out like you say Dont waste a minute dont wait a minute Its only a matter of time for youoohoohooh tooohoohooh Tell me now cause Ive been up for Ive been up for  Chorus Three nights at the motel under streetlights in the City of Palms Call me what you want when you want if you want Want And you can call me names if you call me up Call me up Three nights at the motel under streetlights in the City of Palms Call me what you want when you want if you want And you can call me names if you call me up Ooh  Verse 2 I cant fix each and all your problems Im no good with names and faces She sent me naked pictures from her neck down to the waist I get my feelings involved she stopped returnin my calls Her flaws turned into walls and barricades And Im too far gone in all the wrong ways And now every long day is a bad one I cant make you call or make you stay or take you off the pedestal So I get lost in modern music watchin movies Talkin to the walls in my room Walkin through the halls in my head Just tryna make sure it all makes sense I aint made of money Maybe some day you can take it from me Im up too late thinkin bout you in MIA for  Chorus Three nights at the motel under streetlights in the City of Palms Call me what you want when you want if you want Want And you can call me names if you call me up Call me up Three nights at the motel under streetlights in the City of Palms Call me what you want when you want if you want And you can call me names if you call me up Ooh  ,0.042,0.867,0.091,0.6064
Shawn Mendes,If I Can't Have You ,1285028,  Chorus I cant write one song thats not about you Cant drink without thinkin about you Is it too late to tell you that Everything means nothing if I cant have you  Verse 1 Im in Toronto and I got this view But I might as well be in a hotel room yeah It doesnt matter cause Im so consumed Spending all my nights reading texts from you  PreChorus Oh Im good at keeping my distance I know that youre the feeling Im missing You know that I hate to admit it But everything means nothing if I cant have you  Chorus I cant write one song thats not about you Cant drink without thinkin about you Is it too late to tell you that Everything means nothing if I cant have you I cant write one song thats not about you Cant drink without thinkin about you Is it too late to tell you that Everything means nothing if I cant have you  Verse 2 Im so sorry that my timings off But I cant move on if were still gonna talk Is it wrong for me to not want half I want all of you all the strings attached  PreChorus Oh Im good at keeping my distance I know that youre the feeling Im missing You know that I hate to admit it But everything means nothing if I cant have you  Chorus I cant write one song thats not about you Cant drink without thinkin about you Is it too late to tell you that Everything means nothing if I cant have you I cant write one song thats not about you Cant drink without thinking about you Is it too late to tell you that Everything means nothing if I cant have you  Bridge Im trying to move on forget you but I hold on Everything means nothing everything means nothing babe Im trying to move on forget you but I hold on Everything means nothing if I cant have you no  Chorus I cant write one song thats not about you Cant drink without thinkin about you Is it too late to tell you that Everything means nothing if I cant have you Cant have you I cant write one song thats not about you Cant drink without thinking about you Is it too late to tell you that Everything means nothing if I cant have you  ,0.05,0.912,0.038,-0.5658
Khalid,Talk (feat. Disclosure) ,1166204,  Verse 1 Yeah started off right I can see it in your eyes I can tell that youre wantin more Whats been on your mind Theres no reason we should hide Tell me somethin I aint heard before  Refrain Oh Ive been dreamin bout it And its you Im on So stop thinkin bout it  Chorus Can we just talk Can we just talk Talk about where were goin Before we get lost lend me your thoughts Yeah Cant get what we want without knowin No Ive never felt like this before I apologize if Im movin too far Can we just talk Can we just talk Figure out where were goin  Verse 2 Oh nah Penthouse view left some flowers in the room Ill make sure I leave the door unlocked Now Im on the way swear I wont be late Ill be there by five oclock  Refrain Oh youve been dreamin bout it And Im what you want So stop thinkin bout it  Chorus Can we just talk Oh Can we just talk Talk about where were goin Before we get lost lend me your thoughts Cant get what we want without knowin Ive never felt like this before I apologize if Im movin too far Can we just talk Can we just talk Figure out where were goin  PostChorus Figure out where were goin  Interlude Can we just talk Before we get lost  Chorus Can we just talk Can we just talk Talk about where were goin Before we get lost lend me your thoughts Cant get what we want without knowin Ive never felt like this before I apologize if Im movin too far Can we just talk Can we just talk Figure out where were goin  PostChorus Figure out where were goin  Chorus Can we just talk Oh Can we just talk Talk about where were goin Before we get lost lend me your thoughts Cant get what we want without knowin Ive never felt like this before I apologize if Im movin too far Can we just talk Can we just talk Figure out where were goin  Outro Figure out where were goin Figure out where were goin Talk  ,0.089,0.868,0.044,-0.9516
Logic,Homicide ,1145449,  Intro Smokey Legendary Logic  Both Son you know why you the greatest alive Why Dad Because you came out of my balls nigga Hahahahahaha Roof  Chorus Logic Fuck rap Bustin like an addict with a semiautomatic Who done had it and he ready for anybody to buck back Hold up catch a vibe aint no way in hell we leavin nobody alive Leave a suicide note fuck that Bobby feelin villainous he killin this Im comin for your man and his lady and even the baby Im feelin like Im chikachikachika Slim Shady with rabies  Verse 1 Logic Im foamin at the mouth aint nobody takin me out Every single rapper in the industry yeah they know what Im about And I dare you to test me Cause not a single one of you motherfuckers impress me And maybe thats a little bit of an exaggeration But Im full of innovation And Im tired of all of this high school Hes cool hes not rap shit Can a single one of you motherfuckers even rap Shit No this aint a diss to the game this a gas to the flame Nowadays everybody sound the same shits lame Like a moth to the flame Ima reel em in and kill em Know you feelin lyricism when Im spillin it Im feelin myself Yeah yeah Bobby Boy he be feelin himself Mass murder like this cant be good for my health When I rap like this do I sound like shit Well it dont really matter cause Im killin this shit Yeah Im killin this shit Oh yeah oh yeah Im killin this shit Bobby how many times you been killin this shit Find another rhyme goddamn nigga shit  Chorus Logic Fuck rap Bustin like an addict with a semiautomatic Who done had it and he ready for anybody to buck back Hold up catch a vibe aint no way in hell we leavin nobody alive Leave a suicide note fuck that Bobby feelin villainous he killin this Im comin for your man and his lady and even the baby Im feelin like Im chikachikachikachika Chikachikachikachikachika Slim Shady  Verse 2 Logic Theres nowhere to hide we call this shit genocide Hit em with that Dododo and they die We gon leave em crucified we call this shit genocide I got bitches I got hoes I got rare designer clothes No we aint fuckin with that Yeah theres a time and a place But if you aint comin with the illest of raps Callin yourself the greatest alive Then you dont deserve to do that No no oh no no please do not do that You gon get smacked You gon make Bobby attack You gon make Bobby Boy snap You gon make Bobby Boy snap Bobby Boy  Chorus Logic Fuck rap Bustin like an addict with a semiautomatic Who done had it and he ready for anybody to buck back Hold up catch a vibe aint no way in hell we leavin nobody alive Leave a suicide note fuck that Bobby feelin villainous he killin this Im comin for your man and his lady and even the baby Im feelin like Im chikachikachikachika Chikachikachikachikachika Slim Shady  Verse 3 Eminem Jiggajiggajiggajiggajigga like JAYZ Jig is up you fuckers who didnt write anything Are getting washed ligaligaliga like bathing Young Hova I know hitters like Yankees Gun toters that pull triggers like crazy Unloadin leave you shot up in your Rover Your body goes limp and slumps over Like ARod in a month lull but he just homered Hol up I said Rover because now your Rover is red Like Red Rover so you know what I meant But I roll over my opponents instead Makin dog sounds cause I gotta keep breakin these bars down Ill go slow for the speds But when I go Roof like the Dobermann said I still think the Roof would go over your head Haha Beast mode motherfuckers bout to get hit With so many foul lines youll think Im a free throw Figured it was about time for people to eat crow You about to get outrhymed how could I be dethroned I stay on my toes like the repo a behemoth in sheeps clothes From the East Coast to the West Im the ethos and Im the GOAT Who the best I dont gotta say a fuckin thing though Cause MCs know But you dont wanna hear me spit the facts Your shit is ass like a tailbone Or youre trapped in your cell phone Or my chicken scratch or my selfloathe I dont wanna fuckin listen to you spit your raps someone else wrote Used to get beat up by the big kids Used to let the big kids steal my big wheel And I wouldnt do shit but just sit still Now moneys not a big deal Im rich I wipe my ass with six mill Big bills like a platypus A caterpillars comin to get the cannabis Im lookin for the smoke but you motherfuckers are scatterin Batterin everything and Ive had it with the inadequate Man I can see my dick is standin stiff as a mannequin And Im bringin the bandana back and the fuckin headband again A handkerchief and Im thinkin of bringin the fuckin fingerless gloves back And not giving a singular fuck like fuck rap I sound like a fuckin millionaire With a Derringer with a hair trigger Bout to bear hug a fuckin terrier the Ric Flair dripper Yall couldnt hold a candle at a prayer vigil When I vent they compare me to a fuckin air duct Im bout to bareknuckle it nah fuck it Im gonna go upside their head with a Nantucket Abracafuckindabra The track is the blood Im attracted Im attackin it What Dracula fuck that shit Im up back with a thud Man stop  Outro Chris DElia Look what Im plannin plannin Im plannin to Do all this while ya panickin And youre lookin and starin at mannequins And Im goin to Fanagans Trying to get up a plan against All of the blanakazanakafambambannigans While of all the banakazanika Hanna in a cabana Youre in a cab Im in a cabana and a Janet Im in a cabana chantin all this standup banter While you dont got the stamina youre lackin the stamina Youre lackin the stamina while youre divorcin Harrison Ford And Im in a Porsche on the floorboards While Im world tourin You usin way too many napkins papkins Lapkins and chapki You using ChapStick and napkins while Im bapkin Flappin around like a bapkin Flamminababbitapannitajampkin Dammit a can of pada  ,0.112,0.76,0.128,0.7593
Post Malone,Sunflower - Spider-Man: Into the Spider-Verse ,1137442,,none,none,none,none
Avicii,SOS ,1100070,  Verse 1 Can you hear me SOS Help me put my mind to rest Two times clean again Im actin low A pound of weed and a bag of blow  Chorus I can feel your love pullin me up from the underground and I dont need my drugs we could be more than just parttime lovers I can feel your touch pickin me up from the underground and I dont need my drugs we could be more than just parttime lovers  Drop We could be more than just parttime lovers We could be more than just parttime lovers  Verse 2 I get robbed of all my sleep As my thoughts begin to bleed Id let go but I dont know how Yeah I dont know how but I need you now  Chorus I can feel your love pullin me up from the underground and I dont need my drugs we could be more than just parttime lovers I can feel your touch pickin me up from the underground and I dont need my drugs we could be more than just parttime lovers I can feel your touch pickin me up from the underground and I dont need my drugs we could be more than just parttime lovers  Drop We could be We could be more than just parttime lovers Parttime lovers yeah More than more than lovers We could be more than just parttime lovers  Outro Can you hear me SOS Help me put my mind to rest  ,0.014,0.793,0.193,0.9941
Jonas Brothers,Sucker ,1076865,  Verse 1 Nick Jonas We go together Better than birds of a feather you and me We change the weather yeah Im feelin heat in December when youre round me  PreChorus Joe Jonas Joe Jonas  Nick Jonas Ive been dancin on top of cars and stumblin out of bars I follow you through the dark cant get enough Youre the medicine and the pain the tattoo inside my brain And baby you know its obvious  Chorus Nick Jonas Nick Jonas  Joe Jonas Im a sucker for you You say the word and Ill go anywhere blindly Im a sucker for you yeah Any road you take you know that youll find me Im a sucker for all the subliminal things No one knows about you About you about you About you And youre makin the typical me break my typical rules Its true Im a sucker for you yeah  Verse 2 Nick Jonas Dont complicate it Yeah Cause I know you and you know everything about me I cant remember Yeah all of the nights I dont remember when youre round me Oh yeah yeah  PreChorus Joe Jonas Joe Jonas  Nick Jonas Ive been dancin on top of cars and stumblin out of bars I follow you through the dark cant get enough Youre the medicine and the pain the tattoo inside my brain And baby you know its obvious  Chorus Nick Jonas Nick Jonas  Joe Jonas Im a sucker for you You say the word and Ill go anywhere blindly Im a sucker for you yeah Any road you take you know that youll find me Im a sucker for all the subliminal things No one knows about you About you about you About you And youre makin the typical me break my typical rules Its true Im a sucker for you yeah Uh  PreChorus Joe Jonas Joe Jonas  Nick Jonas Im a sucker for you Ive been dancin on top of cars and stumblin out of bars I follow you through the dark cant get enough Youre the medicine and the pain the tattoo inside my brain And baby you know its obvious  Chorus Nick Jonas Nick Jonas  Joe Jonas Im a sucker for you yeah Say the word and Ill go anywhere blindly Im a sucker for you yeah Any road you take you know that youll find me Im a sucker for all the subliminal things No one knows about you About you about you About you And youre makin the typical me break my typical rules Its true Im a sucker for you Uh Im a sucker for you  ,0.135,0.793,0.072,-0.988
