trackId,Artist,title,streams
3KkXRkHbMCARz0aVfEt68P,Post Malone,Sunflower - Spider-Man: Into the Spider-Verse ,32548077
2rPE9A1vEgShuZxxzR2tZH,Ariana Grande,"thank u, next ",29904412
6MWtB6iiXyIwun0YzU6DFP,Post Malone,Wow. ,29752551
5p7ujcrUXASCNwRaWNHR1C,Halsey,Without Me ,24867431
4w8niZpiMy6qz1mntFA5uM,DJ Snake,"Taki Taki (with Selena Gomez, Ozuna & Cardi B) ",22845885
25sgk305KZfyuqVBQIahim,Ava Max,Sweet but Psycho ,21942752
5iwz1NiezX7WWjnCgY5TH4,Pedro Capó,Calma - Remix ,20326903
116H0KvKr2Zl4RPuVBruDO,Bad Bunny,MIA (feat. Drake) ,19414160
2dpaYNEQHiRxtZbfNsse99,Marshmello,Happier ,18637219
2xLMifQCjDGFmkHkpNLD9h,Travis Scott,SICKO MODE ,18588911
1rqqCSm0Qe4I9rUvWncaom,Panic! At The Disco,High Hopes ,18340295
2IRZnDFmlqMuOrYOLnZZyc,Meek Mill,Going Bad (feat. Drake) ,17137403
6FyRXC8tJUh863JCkyWqtk,Paulo Londra,Adan y Eva ,16773308
0FZ4Dmg8jJJAPJnvBIzD9z,Kodak Black,ZEZE ,16713258
2VxeLyX666F8uXCJ0dZF8B,Lady Gaga,Shallow ,16498186
7FGq80cy8juXBCD2nrqdWU,benny blanco,Eastside (with Halsey & Khalid) ,14344693
78QR3Wp35dqAhFEc2qAGjE,Lil Baby,Drip Too Hard (Lil Baby & Gunna) ,13970600
1xzBco0xcoJEDXktl7Jxrr,Sheck Wes,Mo Bamba ,13371509
5JEx7HbmvHQQswJCsoo9rA,Ellie Goulding,Close To Me (with Diplo) (feat. Swae Lee) ,13321833
2LskIZrCeLxRvCiGP8gxlh,XXXTENTACION,Arms Around You (feat. Maluma & Swae Lee) ,13293720
14JzyD6FlBD5z0wV5P07YI,Billie Eilish,when the party's over ,13279895
27rdGxbavYJeBphck5MZAF,Mark Ronson,Nothing Breaks Like a Heart (feat. Miley Cyrus) ,12846041
7dt6x5M1jzdTEt8oCbisTK,Post Malone,Better Now ,12621995
6zeeWid2sgw4lap2jV61PZ,Khalid,Better ,12406424
7fa9MBXhVfQ8P8Df9OEbD8,Maroon 5,Girls Like You (feat. Cardi B) ,12367756
0todbbT9g5uQGbeFCiBf2F,Ariana Grande,imagine ,12262149
3ee8Jmje8o58CHK66QrVC2,XXXTENTACION,SAD! ,12011402
3EPXxR3ImUwfayaurPi3cm,Dean Lewis,Be Alright ,11920154
7tFiyTwD0nx5a1eklYtX2J,Queen,Bohemian Rhapsody - 2011 Mix ,11376248
5kfNriitmkNE8mUbZ7gbq8,Khalid,Saturday Nights ,11371337
