trackId,Artist,title,streams
2Fxmhks0bxGSBdJ92vM42m,Billie Eilish,bad guy ,43659589
6u7jPi22kF8CTQ3rb9DHE7,Lil Nas X,Old Town Road (feat. Billy Ray Cyrus) - Remix ,36616698
5KawlOMHjWeUjQtnuRs22c,BTS,Boy With Luv (feat. Halsey) ,31340590
53CJANUxooaqGOtdsBTh7O,Lil Nas X,Old Town Road ,30080138
6nDKrPlXdpomGBgAlO7UdP,Avicii,SOS ,28587934
5w9c2J52mkdntKOmRLeM2m,Daddy Yankee,Con Calma ,26186933
6ocbgoVGwYJhOv1GgI9NsF,Ariana Grande,7 rings ,23499798
4y3OI86AEP6PQoDE6olYhO,Jonas Brothers,Sucker ,22277734
3KkXRkHbMCARz0aVfEt68P,Post Malone,Sunflower - Spider-Man: Into the Spider-Verse ,22018965
4SSnFejRGlZikf02HLewEF,Billie Eilish,bury a friend ,19724627
6MWtB6iiXyIwun0YzU6DFP,Post Malone,Wow. ,19056174
4pUCKHjJ4Ijewc37rRrvHn,BLACKPINK,Kill This Love ,18968591
2VxeLyX666F8uXCJ0dZF8B,Lady Gaga,Shallow ,18145285
6TqXcAFInzjp0bODyvrWEq,Khalid,Talk (feat. Disclosure) ,17935324
5WHTFyqSii0lmT9R21abT8,Mabel,Don't Call Me Up ,17704582
3Fj47GNK2kUF0uaEDgXLaD,Billie Eilish,wish you were gay ,16694253
224EVTFiLsdQignUFLvDeH,Dalex,Pa Mí - Remix ,15702075
31UjYv5vLsDkzchJOtUMtW,Maluma,HP ,15445245
6Qs4SXO9dwPj5GKvVOv8Ki,Sam Smith,Dancing With A Stranger (with Normani) ,15303025
43zdsphuZLzwA9k4DJhU0I,Billie Eilish,when the party's over ,15201243
5iwz1NiezX7WWjnCgY5TH4,Pedro Capó,Calma - Remix ,15172875
25sgk305KZfyuqVBQIahim,Ava Max,Sweet but Psycho ,14703721
5icOoE6VgqFKohjWWNp0Ac,Marshmello,Here With Me ,14698724
2dpaYNEQHiRxtZbfNsse99,Marshmello,Happier ,14127144
1wJRveJZLSb1rjhnUHQiv6,A Boogie Wit da Hoodie,Swervin (feat. 6ix9ine) ,13939719
7uH27oIt4a6cIFCA8ZPcyG,Ozuna,Baila Baila Baila ,13568991
4kV4N9D1iKVxx1KLvtTpjS,Ariana Grande,"break up with your girlfriend, i'm bored ",13489254
