trackId,Artist,title,streams
6v3KW9xbzN5yKLt9YKDYA2,Shawn Mendes,Señorita ,42453818
21jGcNKet2qwijlDFuPiPb,Post Malone,Circles ,34872620
3NkJNL3WqO1Lqc3uNDxvCN,Ariana Grande,Don’t Call Me Angel (Charlie’s Angels) (with Miley Cyrus & Lana Del Rey) ,32667288
1rgnBhdG2JDFTbYkYRZAku,Tones and I,Dance Monkey ,29984168
6vBdBCoOhKHiYDDOcorfNo,Post Malone,Goodbyes (Feat. Young Thug) ,26528938
2ksOAxtIxY8yElEWw8RhgK,Anuel AA,China ,24512241
6EOKwHETwSkZ9gW2b6ASE0,Lil Tecca,Ransom ,24429911
51Fjme0JiitpyXKuyQiCDo,Y2K,Lalala ,23833624
05mDaV9Vb3wrzjF6OPZnhq,Post Malone,Saint-Tropez ,23290318
70eFcWOvlMObDhURTqT4Fv,Ed Sheeran,Beautiful People (feat. Khalid) ,22765680
7qEHsqek33rTcFNT9PFqLf,Lewis Capaldi,Someone You Loved ,22713344
2Fxmhks0bxGSBdJ92vM42m,Billie Eilish,bad guy ,20923174
6b2RcmUt1g9N9mQ3CbjX2Y,Sam Smith,How Do You Sleep? ,20615467
0RiRZpuVRbi7oqRdSMwhQY,Post Malone,Sunflower - Spider-Man: Into the Spider-Verse ,19694447
0hVXuCcriWRGvwMV1r5Yn9,Ed Sheeran,I Don't Care (with Justin Bieber) ,19298890
7CZyCXKG6d5ALeq41sLzbw,Post Malone,Take What You Want (feat. Ozzy Osbourne & Travis Scott) ,19179581
7sWRlDoTDX8geTR8zzr2vt,Post Malone,Hollywood's Bleeding ,18677375
6osaMSJh9NguagEDQcZaKx,DJ Snake,Loco Contigo (feat. J. Balvin & Tyga) ,17977242
0Xek5rqai2jcOWCYWJfVCF,Post Malone,Enemies (feat. DaBaby) ,17493588
1000nHvUdawXuUHgBod4Wv,Lil Nas X,Panini ,16471266
2YpeDb67231RjR0MgVLzsG,Lil Nas X,Old Town Road - Remix ,16301700
2TH65lNHgvLxCKXM3apjxI,Bad Bunny,Callaita ,16139410
0Ryd8975WihbObpp5cPW1t,Ariana Grande,boyfriend (with Social House) ,15569964
5qmq61DAAOUaW8AUo8xKhh,Lizzo,Truth Hurts ,15374952
7BlBVFwvbWvcwNcUarQmjk,ROSALÍA,"Yo x Ti, Tu x Mi ",14852322
7LzouaWGFCy4tkXDOOnEyM,Camila Cabello,Liar ,14686481
0fea68AdmYNygeTGI4RC18,J Balvin,LA CANCIÓN ,14619550
1nocRtwyNPVtGcIJqfgdzZ,Camilo,Tutu ,14331450
2C6WXnmZ66tHhHlnvwePiK,Post Malone,Die For Me (feat. Future & Halsey) ,14313153
4R8BJggjosTswLxtkw8V7P,Jhay Cortez,No Me Conoce - Remix ,13902466
6V9fHiv84WlVTg7CSnIVY2,Halsey,Graveyard ,13583667
6XHVuErjQ4XNm6nDPVCxVX,Chris Brown,No Guidance (feat. Drake) ,13419755
3jbT1Y5MoPwEIpZndDDwVq,Tainy,Adicto (with Anuel AA & Ozuna) ,12939895
1dGr1c8CrMLDpV6mPbImSI,Taylor Swift,Lover ,12924116
12Fkyg9lpmaz2zmKOfw2Y2,Post Malone,On The Road (feat. Meek Mill & Lil Baby) ,12675327
5ry2OE6R2zPQFDO85XkgRb,Drake,Money In The Grave (Drake ft. Rick Ross) ,12395969
4bTZeO72FwMa6wKOiqoynL,Sech,Otro Trago - Remix ,12170019
1DFD5Fotzgn6yYXkYsKiGs,MEDUZA,Piece Of Your Heart ,11956138
6moU77g9RQyMzHNuKEaQKq,Ali Gatie,It's You ,11693280
322tcqPhma7F6hfCeLisx0,Lauv,"fuck, i'm lonely (with Anne-Marie) - from “13 Reasons Why: Season 3” ",11692277
1c0hsvHLELX6y8qymnpLKL,Lunay,Soltera - Remix ,11669622
7xQAfvXzm3AkraOtGPWIZg,Post Malone,Wow. ,11434327
6oJ6le65B3SEqPwMRNXWjY,Kygo,Higher Love ,11226890
44ADyYoY5liaRa3EOAl4uf,Miley Cyrus,Slide Away ,11136067
2J0NXdHr6MYvKDSxB7k3V2,Post Malone,A Thousand Bad Times ,11115823
