trackId,Artist,title,streams
6v3KW9xbzN5yKLt9YKDYA2,Shawn Mendes,Señorita ,50496007
2ksOAxtIxY8yElEWw8RhgK,Anuel AA,China ,32258902
1kBbgxAUc4HQv7cgIayIDH,Lil Tecca,Ransom ,27574962
6vBdBCoOhKHiYDDOcorfNo,Post Malone,Goodbyes (Feat. Young Thug) ,25050552
70eFcWOvlMObDhURTqT4Fv,Ed Sheeran,Beautiful People (feat. Khalid) ,24612956
0hVXuCcriWRGvwMV1r5Yn9,Ed Sheeran,I Don't Care (with Justin Bieber) ,24205692
0Ryd8975WihbObpp5cPW1t,Ariana Grande,boyfriend (with Social House) ,23701243
6b2RcmUt1g9N9mQ3CbjX2Y,Sam Smith,How Do You Sleep? ,21364648
2YpeDb67231RjR0MgVLzsG,Lil Nas X,Old Town Road - Remix ,20997428
2Fxmhks0bxGSBdJ92vM42m,Billie Eilish,bad guy ,20422755
6osaMSJh9NguagEDQcZaKx,DJ Snake,Loco Contigo (feat. J. Balvin & Tyga) ,20067945
2TH65lNHgvLxCKXM3apjxI,Bad Bunny,Callaita ,19679848
7qEHsqek33rTcFNT9PFqLf,Lewis Capaldi,Someone You Loved ,19115160
6XHVuErjQ4XNm6nDPVCxVX,Chris Brown,No Guidance (feat. Drake) ,16410645
4bTZeO72FwMa6wKOiqoynL,Sech,Otro Trago - Remix ,16098241
5ry2OE6R2zPQFDO85XkgRb,Drake,Money In The Grave (Drake ft. Rick Ross) ,15867675
0fea68AdmYNygeTGI4RC18,J Balvin,LA CANCIÓN ,15692371
51Fjme0JiitpyXKuyQiCDo,Y2K,Lalala ,15663960
3KkXRkHbMCARz0aVfEt68P,Post Malone,Sunflower - Spider-Man: Into the Spider-Verse ,15254844
1DFD5Fotzgn6yYXkYsKiGs,MEDUZA,Piece Of Your Heart ,14678142
5qmq61DAAOUaW8AUo8xKhh,Lizzo,Truth Hurts ,14622261
1rgnBhdG2JDFTbYkYRZAku,Tones and I,Dance Monkey ,14516870
4R8BJggjosTswLxtkw8V7P,Jhay Cortez,No Me Conoce - Remix ,14325899
1c0hsvHLELX6y8qymnpLKL,Lunay,Soltera - Remix ,14159027
