trackId,Artist,title,streams
2Fxmhks0bxGSBdJ92vM42m,Billie Eilish,bad guy ,38276163
6u7jPi22kF8CTQ3rb9DHE7,Lil Nas X,Old Town Road (feat. Billy Ray Cyrus) - Remix ,32205489
0Lw6aQcBFWTQ9m4MSwwwes,Logic,Homicide ,27894553
6LsAAHotRLMOHfCsSfYCsz,Shawn Mendes,If I Can't Have You ,27713367
4Sib57MmYGJzSvkW84jTwh,Taylor Swift,ME! (feat. Brendon Urie of Panic! At The Disco) ,27394336
53CJANUxooaqGOtdsBTh7O,Lil Nas X,Old Town Road ,23257445
6nDKrPlXdpomGBgAlO7UdP,Avicii,SOS ,22480195
3KkXRkHbMCARz0aVfEt68P,Post Malone,Sunflower - Spider-Man: Into the Spider-Verse ,20247366
5w9c2J52mkdntKOmRLeM2m,Daddy Yankee,Con Calma ,20191279
6ocbgoVGwYJhOv1GgI9NsF,Ariana Grande,7 rings ,19608576
4y3OI86AEP6PQoDE6olYhO,Jonas Brothers,Sucker ,19323571
6TqXcAFInzjp0bODyvrWEq,Khalid,Talk (feat. Disclosure) ,17943183
5KawlOMHjWeUjQtnuRs22c,BTS,Boy With Luv (feat. Halsey) ,17887296
2VxeLyX666F8uXCJ0dZF8B,Lady Gaga,Shallow ,15510452
6MWtB6iiXyIwun0YzU6DFP,Post Malone,Wow. ,15081867
5WHTFyqSii0lmT9R21abT8,Mabel,Don't Call Me Up ,15063106
4SSnFejRGlZikf02HLewEF,Billie Eilish,bury a friend ,14848100
1Ej96GIBCTvgH7tNX1r3qr,Sech,Otro Trago ,13739420
4pUCKHjJ4Ijewc37rRrvHn,BLACKPINK,Kill This Love ,13371805
5icOoE6VgqFKohjWWNp0Ac,Marshmello,Here With Me ,13312340
224EVTFiLsdQignUFLvDeH,Dalex,Pa Mí - Remix ,13110898
43zdsphuZLzwA9k4DJhU0I,Billie Eilish,when the party's over ,13071349
31UjYv5vLsDkzchJOtUMtW,Maluma,HP ,13020053
25sgk305KZfyuqVBQIahim,Ava Max,Sweet but Psycho ,12937543
5p7ujcrUXASCNwRaWNHR1C,Halsey,Without Me ,12797749
5iwz1NiezX7WWjnCgY5TH4,Pedro Capó,Calma - Remix ,12577648
2dpaYNEQHiRxtZbfNsse99,Marshmello,Happier ,12337385
4lzxJ4jCuFDXXGkE1LmpKR,DJ Luian,Verte Ir ,12317456
6Qs4SXO9dwPj5GKvVOv8Ki,Sam Smith,Dancing With A Stranger (with Normani) ,12073643
46lvmzK8wxAy66tjzXXSh0,Paulo Londra,Tal Vez ,12015269
3Fj47GNK2kUF0uaEDgXLaD,Billie Eilish,wish you were gay ,11933801
2TIlqbIneP0ZY1O0EzYLlc,Lewis Capaldi,Someone You Loved ,11877369
2qG5sZ7Si6sdK74qLxedYM,ROSALÍA,Con Altura ,11853773
1wJRveJZLSb1rjhnUHQiv6,A Boogie Wit da Hoodie,Swervin (feat. 6ix9ine) ,11609723
6v0lAdFF4haL8xjBIUjtOw,Nicky Jam,Te Robaré ,11539960
5qmq61DAAOUaW8AUo8xKhh,Lizzo,Truth Hurts ,11530799
