trackId,Artist,title,streams
6v3KW9xbzN5yKLt9YKDYA2,Shawn Mendes,Señorita ,45594172
4VginDwYTP2eaHJzO0QMjG,Post Malone,Circles ,32068232
2ksOAxtIxY8yElEWw8RhgK,Anuel AA,China ,27415668
6EOKwHETwSkZ9gW2b6ASE0,Lil Tecca,Ransom ,26190121
6vBdBCoOhKHiYDDOcorfNo,Post Malone,Goodbyes (Feat. Young Thug) ,23445442
1rgnBhdG2JDFTbYkYRZAku,Tones and I,Dance Monkey ,23168535
70eFcWOvlMObDhURTqT4Fv,Ed Sheeran,Beautiful People (feat. Khalid) ,23068726
2Fxmhks0bxGSBdJ92vM42m,Billie Eilish,bad guy ,21245918
0hVXuCcriWRGvwMV1r5Yn9,Ed Sheeran,I Don't Care (with Justin Bieber) ,20651749
7qEHsqek33rTcFNT9PFqLf,Lewis Capaldi,Someone You Loved ,20225733
6b2RcmUt1g9N9mQ3CbjX2Y,Sam Smith,How Do You Sleep? ,20069355
51Fjme0JiitpyXKuyQiCDo,Y2K,Lalala ,19933879
1dGr1c8CrMLDpV6mPbImSI,Taylor Swift,Lover ,19793619
6osaMSJh9NguagEDQcZaKx,DJ Snake,Loco Contigo (feat. J. Balvin & Tyga) ,18894886
2YpeDb67231RjR0MgVLzsG,Lil Nas X,Old Town Road - Remix ,18031493
2TH65lNHgvLxCKXM3apjxI,Bad Bunny,Callaita ,17361216
0Ryd8975WihbObpp5cPW1t,Ariana Grande,boyfriend (with Social House) ,17294780
5qmq61DAAOUaW8AUo8xKhh,Lizzo,Truth Hurts ,15878645
0fea68AdmYNygeTGI4RC18,J Balvin,LA CANCIÓN ,15448688
7BlBVFwvbWvcwNcUarQmjk,ROSALÍA,"Yo x Ti, Tu x Mi ",15070652
3KkXRkHbMCARz0aVfEt68P,Post Malone,Sunflower - Spider-Man: Into the Spider-Verse ,14695973
4R8BJggjosTswLxtkw8V7P,Jhay Cortez,No Me Conoce - Remix ,14518434
6XHVuErjQ4XNm6nDPVCxVX,Chris Brown,No Guidance (feat. Drake) ,13847431
4bTZeO72FwMa6wKOiqoynL,Sech,Otro Trago - Remix ,13741465
6RRNNciQGZEXnqk8SQ9yv5,Taylor Swift,You Need To Calm Down ,13446463
3RauEVgRgj1IuWdJ9fDs70,Taylor Swift,The Man ,13170044
5ry2OE6R2zPQFDO85XkgRb,Drake,Money In The Grave (Drake ft. Rick Ross) ,13010929
1nocRtwyNPVtGcIJqfgdzZ,Camilo,Tutu ,12809212
1DFD5Fotzgn6yYXkYsKiGs,MEDUZA,Piece Of Your Heart ,12541352
322tcqPhma7F6hfCeLisx0,Lauv,"fuck, i'm lonely (with Anne-Marie) - from “13 Reasons Why: Season 3” ",12502607
2qMnZF5Ja2WvmfbblByQza,Lunay,Soltera (Remix) ,12372635
6moU77g9RQyMzHNuKEaQKq,Ali Gatie,It's You ,11475287
6fTt0CH2t0mdeB2N9XFG5r,Lil Nas X,Panini ,11334032
6wo37KVqFJhtuxPTpLCcfe,The Chainsmokers,Takeaway (feat. Lennon Stella) ,11302380
3s4mrPrEFFPF0LmAfutW0n,Young Thug,The London (feat. J. Cole & Travis Scott) ,11248192
44ADyYoY5liaRa3EOAl4uf,Miley Cyrus,Slide Away ,11100827
6oJ6le65B3SEqPwMRNXWjY,Kygo,Higher Love ,11095444
25ZAibhr3bdlMCLmubZDVt,J Balvin,QUE PRETENDES ,10893037
3jbT1Y5MoPwEIpZndDDwVq,Tainy,Adicto (with Anuel AA & Ozuna) ,10872030
7KbF6AdprOXEEHlsq11Z6d,Maluma,11 PM ,10601047
1BxfuPKGuaTgP7aM0Bbdwr,Taylor Swift,Cruel Summer ,10366416
0rIAC4PXANcKmitJfoqmVm,Normani,Motivation ,10353406
6ocbgoVGwYJhOv1GgI9NsF,Ariana Grande,7 rings ,9881434
2qG5sZ7Si6sdK74qLxedYM,ROSALÍA,Con Altura ,9874934
3Yh9lZcWyKrK9GjbhuS0hR,Lizzo,Good as Hell ,9828231
26wLOs3ZuHJa2Ihhx6QIE6,5 Seconds of Summer,Teeth ,9555911
2VxeLyX666F8uXCJ0dZF8B,Lady Gaga,Shallow ,9515682
22vgEDb5hykfaTwLuskFGD,Jonas Brothers,Sucker ,9048107
2Rk4JlNc2TPmZe2af99d45,Taylor Swift,ME! (feat. Brendon Urie of Panic! At The Disco) ,9027590
5w9c2J52mkdntKOmRLeM2m,Daddy Yankee,Con Calma ,9013549
2bT1PH7Cw3J9p3t7nlXCdh,Shawn Mendes,If I Can't Have You ,8988377
3RIgHHpnFKj5Rni1shokDj,Lana Del Rey,Norman fucking Rockwell ,8937691
643PW82aBMUa1FiWi5VQY7,A$AP Rocky,Babushka Boi ,8903408
4a6q8CR2hzLk2plDkSxkfD,Bazzi,I.F.L.Y. ,8534183
43rA71bccXFGD4C8GOpIlN,Taylor Swift,I Forgot That You Existed ,8441132
2dpaYNEQHiRxtZbfNsse99,Marshmello,Happier ,8423767
6TqXcAFInzjp0bODyvrWEq,Khalid,Talk (feat. Disclosure) ,8191402
2xLMifQCjDGFmkHkpNLD9h,Travis Scott,SICKO MODE ,8169845
0u2P5u6lvoDfwTYjAADbn4,Billie Eilish,lovely (with Khalid) ,8158963
6MWtB6iiXyIwun0YzU6DFP,Post Malone,Wow. ,8033506
0Oqc0kKFsQ6MhFOLBNZIGX,Lana Del Rey,Doin' Time ,7870328
43zdsphuZLzwA9k4DJhU0I,Billie Eilish,when the party's over ,7707299
4hPpVbbakQNv8YTHYaOJP4,Marshmello,One Thing Right ,7648469
5N1o6d8zGcSZSeMFkOUQOk,Megan Thee Stallion,Hot Girl Summer (feat. Nicki Minaj & Ty Dolla $ign) ,7623186
6alCTRgBPoeAFi2N4il9Q4,Lil Tecca,Did It Again ,7604997
0mjAU3yKR1QnXnHtjGJqTM,OneRepublic,Rescue Me ,7585578
7aiClxsDWFRQ0Kzk5KI5ku,blackbear,hot girl bummer ,7468452
6K5BsR04ijf3FHNzjbaagD,Myke Towers,Si Se Da - Remix ,7445621
1Ej96GIBCTvgH7tNX1r3qr,Sech,Otro Trago ,7437240
3yNZ5r3LKfdmjoS3gkhUCT,Billie Eilish,bad guy (with Justin Bieber) ,7436429
2gwkD6igEhQbDQegRCcdoB,DaBaby,Suge ,7415460
4lzxJ4jCuFDXXGkE1LmpKR,DJ Luian,Verte Ir ,7363309
0e7ipj03S05BNilyu5bRzt,Post Malone,rockstar (feat. 21 Savage) ,7314501
5PYQUBXc7NYeI1obMKSJK0,Katy Perry,Never Really Over ,7302250
4u7EnebtmKWzUH433cf5Qv,Queen,Bohemian Rhapsody - 2011 Mix ,7258678
5iwz1NiezX7WWjnCgY5TH4,Pedro Capó,Calma - Remix ,7250648
6Qs4SXO9dwPj5GKvVOv8Ki,Sam Smith,Dancing With A Stranger (with Normani) ,7221998
36orMWv2PgvnzXsd5CJ0yL,Sam Feldt,Post Malone (feat. RANI) ,7163897
7MtVPRGtZl6rPjMfLoI3Lh,Lana Del Rey,Fuck it I love you ,7129257
4vUmTMuQqjdnvlZmAH61Qk,Ed Sheeran,South of the Border (feat. Camila Cabello & Cardi B) ,7090201
0U6bQIAh6MCGo1xjbIIx2S,Dimitri Vegas & Like Mike,Instagram ,7075390
3TLwAp3uX1nKsVxrDhNPOL,Lil Tecca,Love Me ,7070233
1GeNui6m825V8jP4uKiIaH,Young Thug,Bad Bad Bad (feat. Lil Baby) ,7048294
1tNJrcVe6gwLEiZCtprs1u,Dominic Fike,3 Nights ,7048242
4y5bvROuBDPr5fuwXbIBZR,Taylor Swift,Paper Rings ,7045896
5p7ujcrUXASCNwRaWNHR1C,Halsey,Without Me ,7045837
40OMBMYRk5IQL6xCzGM0JA,Martin Garrix,Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy) ,7040047
0F7FA14euOIX8KcbEturGH,Lil Nas X,Old Town Road ,7029228
0DZJACISivjWjscIp5Kg1q,Lil Tecca,Ransom (with Juice WRLD) - Remix ,6973264
7dt6x5M1jzdTEt8oCbisTK,Post Malone,Better Now ,6935016
6cjSh516BbrNUs213jDAGm,benny blanco,Graduation (with Juice WRLD) ,6927146
7FGq80cy8juXBCD2nrqdWU,benny blanco,Eastside (with Halsey & Khalid) ,6816297
25sgk305KZfyuqVBQIahim,Ava Max,Sweet but Psycho ,6721075
5MPPttjfGap2C6j6eKcO6J,Quality Control,Baby (Lil Baby feat. DaBaby) ,6688369
3e9HZxeyfWwjeyPAMmWSSQ,Ariana Grande,"thank u, next ",6672556
6v0lAdFF4haL8xjBIUjtOw,Nicky Jam,Te Robaré ,6594191
0pqnGHJpmpxLKifKRmU6WP,Imagine Dragons,Believer ,6515881
214nt20w5wOxJnY462klLw,Taylor Swift,Miss Americana & The Heartbreak Prince ,6464373
