trackId,Artist,title,streams
1rgnBhdG2JDFTbYkYRZAku,Tones and I,Dance Monkey ,46760593
696DnlkuDOXcMAnKlTgXXK,Arizona Zervas,ROXANNE ,32668758
0bYg9bo50gSsH3LtXe2SQn,Mariah Carey,All I Want for Christmas Is You ,27155209
21jGcNKet2qwijlDFuPiPb,Post Malone,Circles ,26930899
2b8fOow8UzyDFAE27YhOZM,Maroon 5,Memories ,26681377
3jjujdWJ72nww5eGnfs2E7,Harry Styles,Adore You ,25393341
4TnjEaWOeW0eKTKIEvJyCa,Trevor Daniel,Falling ,25310607
6WrI0LAC5M1Rw2MnX2ZvEg,Dua Lipa,Don't Start Now ,24730286
0sf12qNH5qcw8qpgymFOqD,The Weeknd,Blinding Lights ,23000735
7k4t7uLgtOxPwTpFmtJNTY,KAROL G,Tusa ,22973234
3ZCTVFBt2Brf31RLEnCkWJ,Billie Eilish,everything i wanted ,22786542
6v3KW9xbzN5yKLt9YKDYA2,Shawn Mendes,Señorita ,22672207
2FRnf9qhLbvw8fu4IBXx78,Wham!,Last Christmas ,21975011
6UelLqGlWMcVH1E5c4H7lY,Harry Styles,Watermelon Sugar ,21814400
7qEHsqek33rTcFNT9PFqLf,Lewis Capaldi,Someone You Loved ,21661729
285pBltuF7vW8TeWk8hdRR,Juice WRLD,Lucid Dreams ,20671640
6cy3ki60hLwimwIje7tALf,The Black Eyed Peas,RITMO (Bad Boys For Life) ,20634130
2Ec33AVlkTTq8BHFgBTdQs,Lil Uzi Vert,Futsal Shuffle 2020 ,20451202
1HfMVBKM75vxSfsQ5VefZ5,Selena Gomez,Lose You To Love Me ,17068098
3eekarcy7kvN4yt5ZFzltW,Travis Scott,HIGHEST IN THE ROOM ,17020099
0lizgQ7Qw35od7CYaoMBZb,Ariana Grande,Santa Tell Me ,17011748
2Fxmhks0bxGSBdJ92vM42m,Billie Eilish,bad guy ,16727752
7aiClxsDWFRQ0Kzk5KI5ku,blackbear,hot girl bummer ,16318364
5DxXgozhkPLgrbKFY91w0c,Bad Bunny,Vete ,16236075
4jAIqgrPjKLTY9Gbez25Qb,Harry Styles,Lights Up ,16020962
57vxBYXtHMk6H1aD29V7PU,The Weeknd,Heartless ,15934901
6Gg1gjgKi2AK4e0qzsR7sd,Juice WRLD,Bandit (with YoungBoy Never Broke Again) ,15045679
0lLdorYw7lVrJydTINhWdI,Michael Bublé,It's Beginning to Look a Lot like Christmas ,14847978
1ZMiCix7XSAbfAJlEZWMCp,Harry Styles,Falling ,14809370
2tnVG71enUj33Ic2nFN6kZ,Regard,Ride It ,14680652
3yOlyBJuViE2YSGn3nVE1K,Camila Cabello,My Oh My (feat. DaBaby) ,14127988
2EjXfH91m7f8HiJN1yQg97,Brenda Lee,Rockin' Around The Christmas Tree ,14078309
3hBXvHLlTHvnbwrPbeoyAj,Bobby Helms,Jingle Bell Rock ,14040340
0RiRZpuVRbi7oqRdSMwhQY,Post Malone,Sunflower - Spider-Man: Into the Spider-Verse ,13631293
1IcR6RlgvDczfvoWJSSY2A,Andy Williams,It's the Most Wonderful Time of the Year ,13079513
70eFcWOvlMObDhURTqT4Fv,Ed Sheeran,Beautiful People (feat. Khalid) ,12930367
2ksOAxtIxY8yElEWw8RhgK,Anuel AA,China ,12830212
7xapw9Oy21WpfEcib2ErSA,Justin Bieber,Mistletoe ,12769834
6Ozh9Ok6h4Oi1wUSLtBseN,DaBaby,BOP ,12660465
0hVXuCcriWRGvwMV1r5Yn9,Ed Sheeran,I Don't Care (with Justin Bieber) ,12404820
2gMXnyrvIjhVBUZwvLZDMP,Lewis Capaldi,Before You Go ,12051771
6mAN61JH0dzyZpWslS11jy,Rauw Alejandro,Fantasias ,11873112
0nbXyq5TXYPCO7pr3N8S4I,Roddy Ricch,The Box ,11826352
45S5WTQEGOB1VHr1Q4FuPl,Harry Styles,Golden ,11762304
2IOFZdYYkFxEHVz1w34PoL,Harry Styles,Cherry ,11371850
6b2RcmUt1g9N9mQ3CbjX2Y,Sam Smith,How Do You Sleep? ,11080550
3VyjsVV24RmBIbWJAeUJNu,Don Toliver,No Idea ,10942499
6tjituizSxwSmBB5vtgHZE,Michael Bublé,Holly Jolly Christmas ,10929020
0fea68AdmYNygeTGI4RC18,J Balvin,LA CANCIÓN ,10909512
3zJw3rugfpVrmBeDDnUYzy,John Lennon,Happy Xmas (War Is Over) - Remastered ,10842508
0247StOpd3AkeBQzANX4Zf,Band Aid,Do They Know It's Christmas? - 1984 Version ,10800967
6Hj9jySrnFppAI0sEMCZpJ,Juice WRLD,Robbery ,10615589
2wrJq5XKLnmhRXHIAf9xBa,Dan + Shay,"10,000 Hours (with Justin Bieber) ",10606658
6ocbgoVGwYJhOv1GgI9NsF,Ariana Grande,7 rings ,10473738
4kKdvXD0ez7jp1296JmAts,Frank Sinatra,Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet) ,10334061
7taXf5odg9xCAZERYfyOkS,José Feliciano,Feliz Navidad ,10286298
51Fjme0JiitpyXKuyQiCDo,Y2K,Lalala ,10171943
3nAp4IvdMPPWEH9uuXFFV5,Kelly Clarkson,Underneath the Tree ,10118033
4QPEwDdOMhY7rNS05mTyMR,Stormzy,Own It (feat. Ed Sheeran & Burna Boy) ,9951217
6vBdBCoOhKHiYDDOcorfNo,Post Malone,Goodbyes (Feat. Young Thug) ,9927585
6SQLk9HSNketfgs2AyIiMs,Harry Styles,She ,9763034
2TH65lNHgvLxCKXM3apjxI,Bad Bunny,Callaita ,9749893
7CHi4DtfK4heMlQaudCuHK,MEDUZA,Lose Control ,9701466
4vUmTMuQqjdnvlZmAH61Qk,Ed Sheeran,South of the Border (feat. Camila Cabello & Cardi B) ,9687148
4R8BJggjosTswLxtkw8V7P,Jhay Cortez,No Me Conoce - Remix ,9679093
6LcauUZjF1eXQrgqMUecHX,Tyga,Ayy Macarena ,9610327
5JiH89mHrv9oWHlD0T326z,Harry Styles,To Be So Lonely ,9501546
073ILU1C3APNRGF66VhtyA,Camila Cabello,Liar ,9421666
1Knctxx9vGZxpZfF66BIEa,Juice WRLD,Legends ,9373847
27qAMKrDdKEs8HDXcvR24R,Chris Rea,Driving Home for Christmas - 2019 Remaster ,9361332
2YpeDb67231RjR0MgVLzsG,Lil Nas X,Old Town Road - Remix ,9246583
3jbT1Y5MoPwEIpZndDDwVq,Tainy,Adicto (with Anuel AA & Ozuna) ,9243235
7Lbxvt42JsNSKVCaN63qhD,Paul McCartney,Wonderful Christmastime [Edited Version] - Remastered 2011 / Edited Version ,9178239
6iYMfxznTBlcVOgRHab2W0,Harry Styles,"Sunflower, Vol. 6 ",9140938
6kls8cSlUyHW2BUOkDJIZE,Ellie Goulding,Hate Me (with Juice WRLD) ,9118463
1iQDltZqI7BXnHrFy4Qo1k,SHAED,Trampoline (with ZAYN) ,9082632
1lOe9qE0vR9zwWQAOk6CoO,Lil Tecca,Ransom ,8903215
2pWOMNQJW3g2zmGjP0Vkb0,Nicky Jam,Whine Up ,8885089
2VxeLyX666F8uXCJ0dZF8B,Lady Gaga,Shallow ,8878501
6RyaV7owmVU6fzEPE17sF1,Daddy Yankee,Que Tire Pa Lante ,8842885
4PS1e8f2LvuTFgUs1Cn3ON,Nat King Cole,The Christmas Song (Merry Christmas To You) ,8623632
5DqdesEfbRyOlSS3Tf6c29,Ali Gatie,It's You ,8393610
5stPVcRqb4qixbafP9e8lt,Dalex,Hola - Remix ,8391960
43zdsphuZLzwA9k4DJhU0I,Billie Eilish,when the party's over ,8388989
4so0Wek9Ig1p6CRCHuINwW,Bing Crosby,White Christmas ,8375050
0u2P5u6lvoDfwTYjAADbn4,Billie Eilish,lovely (with Khalid) ,8324612
6VzcQuzTNTMFnJ6rBSaLH9,Harry Styles,Fine Line ,8074919
7xQAfvXzm3AkraOtGPWIZg,Post Malone,Wow. ,7932157
03mMSLEJCPoGJwQhHpN5y0,Harry Styles,Treat People With Kindness ,7800929
2dpaYNEQHiRxtZbfNsse99,Marshmello,Happier ,7720111
