trackId,Artist,title,streams
14msK75pk3pA33pzPVNtBF,Ariana Grande,7 rings ,59324475
2JvzF1RMd7lE3KmFlsyZD8,J. Cole,MIDDLE CHILD ,33187464
3KkXRkHbMCARz0aVfEt68P,Post Malone,Sunflower - Spider-Man: Into the Spider-Verse ,31802899
6MWtB6iiXyIwun0YzU6DFP,Post Malone,Wow. ,31030529
5p7ujcrUXASCNwRaWNHR1C,Halsey,Without Me ,26472621
2rPE9A1vEgShuZxxzR2tZH,Ariana Grande,"thank u, next ",24236734
6Qs4SXO9dwPj5GKvVOv8Ki,Sam Smith,Dancing With A Stranger (with Normani) ,23144963
5iwz1NiezX7WWjnCgY5TH4,Pedro Capó,Calma - Remix ,23096433
25sgk305KZfyuqVBQIahim,Ava Max,Sweet but Psycho ,21482255
4w8niZpiMy6qz1mntFA5uM,DJ Snake,"Taki Taki (with Selena Gomez, Ozuna & Cardi B) ",20046891
116H0KvKr2Zl4RPuVBruDO,Bad Bunny,MIA (feat. Drake) ,19080557
2VxeLyX666F8uXCJ0dZF8B,Lady Gaga,Shallow ,18467720
1rqqCSm0Qe4I9rUvWncaom,Panic! At The Disco,High Hopes ,17751164
2IRZnDFmlqMuOrYOLnZZyc,Meek Mill,Going Bad (feat. Drake) ,17316775
6FyRXC8tJUh863JCkyWqtk,Paulo Londra,Adan y Eva ,17307647
2dpaYNEQHiRxtZbfNsse99,Marshmello,Happier ,17225374
5W83ErFkO3aKAIS1WMi6u0,Anuel AA,Secreto ,17147855
2xLMifQCjDGFmkHkpNLD9h,Travis Scott,SICKO MODE ,16692985
5kfNriitmkNE8mUbZ7gbq8,Khalid,Saturday Nights ,14310195
0FZ4Dmg8jJJAPJnvBIzD9z,Kodak Black,ZEZE ,14233536
5itOtNx0WxtJmi1TQ3RuRd,Calvin Harris,Giant (with Rag'n'Bone Man) ,14154951
3Ol2xnObFdKV9pmRD2t9x8,A Boogie Wit da Hoodie,Look Back at It ,13829070
27rdGxbavYJeBphck5MZAF,Mark Ronson,Nothing Breaks Like a Heart (feat. Miley Cyrus) ,13286666
78QR3Wp35dqAhFEc2qAGjE,Lil Baby,Drip Too Hard (Lil Baby & Gunna) ,13099161
7FGq80cy8juXBCD2nrqdWU,benny blanco,Eastside (with Halsey & Khalid) ,13040261
14JzyD6FlBD5z0wV5P07YI,Billie Eilish,when the party's over ,12670105
7uH27oIt4a6cIFCA8ZPcyG,Ozuna,Baila Baila Baila ,12579930
1xzBco0xcoJEDXktl7Jxrr,Sheck Wes,Mo Bamba ,12539927
7wFybC8jBH3zE139OpCtpG,Gesaffelstein,Lost in the Fire ,12492860
5JEx7HbmvHQQswJCsoo9rA,Ellie Goulding,Close To Me (with Diplo) (feat. Swae Lee) ,12481517
5600nq7TiBraBX2jobyJ3l,Dua Lipa,Swan Song ,12007264
7dt6x5M1jzdTEt8oCbisTK,Post Malone,Better Now ,11976581
3ee8Jmje8o58CHK66QrVC2,XXXTENTACION,SAD! ,11847064
7COXchtUOMd6uIT6HvmRaI,Lauv,i'm so tired... ,11833551
3EPXxR3ImUwfayaurPi3cm,Dean Lewis,Be Alright ,11574095
0s5DNDV6LAKn2u2Ufa3VjQ,Mau y Ricky,Desconocidos ,11507908
7tFiyTwD0nx5a1eklYtX2J,Queen,Bohemian Rhapsody - 2011 Mix ,11390824
4BiiOzZCrXEzHRLYcYFiD5,The Chainsmokers,Hope ,11347765
7fa9MBXhVfQ8P8Df9OEbD8,Maroon 5,Girls Like You (feat. Cardi B) ,11106398
2cYnZNzFRFK0H7vSNxPsUq,Anuel AA,Ella Quiere Beber - Remix ,10721135
285pBltuF7vW8TeWk8hdRR,Juice WRLD,Lucid Dreams ,10659734
6MJUCumnQsQEKbCy28tbCP,Daddy Yankee,Adictiva ,10596413
6zeeWid2sgw4lap2jV61PZ,Khalid,Better ,10549558
0JP9xo3adEtGSdUEISiszL,XXXTENTACION,Moonlight ,10299040
14mHfNsSHN0FbLftyjrV9g,Flipp Dinero,Leave Me Alone ,10196801
2G1tXoGBaEMJ7FKGnkf6ud,Gucci Mane,Wake Up in the Sky ,10191897
2LskIZrCeLxRvCiGP8gxlh,XXXTENTACION,Arms Around You (feat. Maluma & Swae Lee) ,10026086
2t8yVaLvJ0RenpXUIAC52d,21 Savage,a lot ,9991040
0E9ZjEAyAwOXZ7wJC0PD33,Dynoro,In My Mind ,9771676
1LiN0Z98FkR1t0m8KmLcAH,Anuel AA,Amanece ,9651080
0e7ipj03S05BNilyu5bRzt,Post Malone,rockstar (feat. 21 Savage) ,9628244
1NJcg626wLln4pGHpiV7mf,Billie Eilish,lovely ,9447711
7e4KQkp5ZR1gXCAalRjX6B,Kehlani,Nights Like This (feat. Ty Dolla $ign) ,9402938
5N5k9nd479b1xpDZ4usjrg,Calvin Harris,Promises (with Sam Smith) ,8940322
5IaHrVsrferBYDm0bDyABy,Tyga,Taste (feat. Offset) ,8881898
278kSqsZIiYp8p3QjYAqa8,Bad Bunny,NI BIEN NI MAL ,8693828
25F6MWrnFBCXVnpN4n76EK,Logic,Keanu Reeves ,8683204
2iUXsYOEPhVqEBwsqP70rE,5 Seconds of Summer,Youngblood ,8609378
3ao3OVxHlb3C08vAaApUlm,Luis Fonsi,Imposible ,8431792
0todbbT9g5uQGbeFCiBf2F,Ariana Grande,imagine ,8397739
2qT1uLXPVPzGgFOx4jtEuo,Ariana Grande,no tears left to cry ,8385657
2RSHsoi04658QL5xgQVov3,Imagine Dragons,Bad Liar ,8329498
58q2HKrzhC3ozto2nDdN4z,Cardi B,I Like It ,8159976
3id2EVGKc3eFAMn9nFnB0r,Lukas Graham,Love Someone ,7904164
2GGMabyHXnJmjY6CXhhB2e,Cardi B,Money ,7896133
4uP3pUP18ennmz0tb3GphR,Bad Bunny,Solo de Mi ,7858706
059bcIhyc2SBwm6sw2AZzd,Piso 21,Te Vi ,7856953
7m9OqQk4RVRkw9JJdeAw96,XXXTENTACION,Jocelyn Flores ,7825637
2qxmye6gAegTMjLKEBoR3d,Alec Benjamin,Let Me Down Slowly ,7824196
6DCZcSspjsKoFjzjrWoCdn,Drake,God's Plan ,7792081
48zFZh27QU5qsrBjn4C2FA,Ozuna,Vaina Loca ,7787684
3WRIaWsws011vHMd9uzPjG,Future,First Off (feat. Travis Scott) ,7786463
5tAa8Uaqr4VvA3693mbIhU,Zara Larsson,Ruin My Life ,7685015
2FY7b99s15jUprqC0M5NCT,Imagine Dragons,Natural ,7589030
7dNwJbsT0sg1le5kVugGJb,Becky G,Bubalu ,7583254
2D3z17LBMJ2HEHeBFFjTLi,J Balvin,Reggaeton ,7566171
2BgEsaKNfHUdlh97KmvFyo,Anne-Marie,2002 ,7526138
0jAfdqv18goRTUxm3ilRjb,A Boogie Wit da Hoodie,Startender (feat. Offset and Tyga) ,7462794
4VUwkH455At9kENOfzTqmF,Bazzi,Beautiful (feat. Camila Cabello) ,7406737
5w9c2J52mkdntKOmRLeM2m,Daddy Yankee,Con Calma ,7331224
3jq1RpStaB1YGyN3rRZGca,XXXTENTACION,Sauce! ,7263382
7K7MUBCnzgBAvMVW2RTWNs,Loud Luxury,Body (feat. brando) ,7256070
7uiBocndm12aKbsdnQ3Scx,Chris Brown,Undecided ,7223124
7r55d7IhAj5UGKiYbXBwRP,Capital Bra,Prinzessa ,7213616
2TIlqbIneP0ZY1O0EzYLlc,Lewis Capaldi,Someone You Loved ,7141230
7qiZfU4dY1lWllzX7mPBI3,Ed Sheeran,Shape of You ,7137479
0YammaEkYSeo9vQYZ1OwS6,David Guetta,Say My Name ,7126629
