Artist,title,streams,lyrics,neg,neu,pos,compound
Billie Eilish,bad guy ,502596,  Verse 1 White shirt now red my bloody nose Sleepin youre on your tippy toes Creepin around like no one knows Think youre so criminal Bruises on both my knees for you Dont say thank you or please I do what I want when Im wanting to My soul So cynical  Chorus So youre a tough guy Like it really rough guy Just cant get enough guy Chest always so puffed guy Im that bad type Make your mama sad type Make your girlfriend mad tight Might seduce your dad type Im the bad guy Duh  PostChorus Im the bad guy  Verse 2 I like it when you take control Even if you know that you dont Own me Ill let you play the role Ill be your animal My mommy likes to sing along with me But she wont sing this song If she reads all the lyrics Shell pity the men I know  Chorus So youre a tough guy Like it really rough guy Just cant get enough guy Chest always so puffed guy Im that bad type Make your mama sad type Make your girlfriend mad tight Might seduce your dad type Im the bad guy Duh  PostChorus Im the bad guy duh Im only good at bein bad bad  Bridge I like when you get mad I guess Im pretty glad that youre alone You said shes scared of me I mean I dont see what she sees But maybe its cause Im wearing your cologne  Outro Im a bad guy Im Im a bad guy Bad guy bad guy Im a bad  ,0.262,0.646,0.092,-0.9954
Lewis Capaldi,Someone You Loved ,484900,  Verse 1 Im going under and this time I fear theres no one to save me This all or nothing really got a way of driving me crazy I need somebody to heal somebody to know Somebody to have somebody to hold Its easy to say but its never the same I guess I kinda liked the way you numbed all the pain  Chorus Now the day bleeds into nightfall And youre not here to get me through it all I let my guard down and then you pulled the rug I was getting kinda used to being someone you loved  Verse 2 Im going under and this time I fear theres no one to turn to This all or nothing way of loving got me sleeping without you Now I need somebody to know somebody to heal Somebody to have just to know how it feels Its easy to say but its never the same I guess I kinda like the way you help me escape  Chorus Now the day bleeds into nightfall And youre not here to get me through it all I let my guard down and then you pulled the rug I was getting kinda used to being someone you loved  Bridge And I tend to close my eyes when it hurts sometimes I fall into your arms Ill be safe in your sound till I come back around  Chorus For now the day bleeds into nightfall And youre not here to get me through it all I let my guard down and then you pulled the rug I was getting kinda used to being someone you loved But now the day bleeds into nightfall And youre not here to get me through it all I let my guard down and then you pulled the rug I was getting kinda used to being someone you loved I let my guard down and then you pulled the rug I was getting kinda used to being someone you loved  ,0.076,0.787,0.138,0.9788
Lil Nas X,Old Town Road (feat. Billy Ray Cyrus) - Remix ,429731,  Intro Billy Ray Cyrus Oh ohoh Oh  Refrain Billy Ray Cyrus Yeah Im gonna take my horse to the old town road Im gonna ride til I cant no more Im gonna take my horse to the old town road Im gonna ride til I cant no more Kio Kio  Verse 1 Lil Nas X I got the horses in the back Horse tack is attached Hat is matte black Got the boots thats black to match Ridin on a horse ha You can whip your Porsche I been in the valley You aint been up off that porch now  Chorus Lil Nas X Cant nobody tell me nothin You cant tell me nothin Cant nobody tell me nothin You cant tell me nothin  Verse 2 Lil Nas X Ridin on a tractor Lean all in my bladder Cheated on my baby You can go and ask her My life is a movie Bull ridin and boobies Cowboy hat from Gucci Wrangler on my booty  Chorus Lil Nas X Cant nobody tell me nothin You cant tell me nothin Cant nobody tell me nothin You cant tell me nothin  Refrain Lil Nas X Yeah Im gonna take my horse to the old town road Im gonna ride til I cant no more Im gonna take my horse to the old town road Im gonna ride til I cant no more  Verse 3 Billy Ray Cyrus Hat down cross town livin like a rockstar Spent a lot of money on my brand new guitar Babys got a habit diamond rings and Fendi sports bras Ridin down Rodeo in my Maserati sports car Got no stress Ive been through all that Im like a Marlboro Man so I kick on back Wish I could roll on back to that old town road I wanna ride til I cant no more  Outro Lil Nas X  Billy Ray Cyrus Yeah Im gonna take my horse to the old town road Im gonna ride til I cant no more Im gonna take my horse to the old town road Im gonna ride til I cant no more  ,0.017,0.886,0.097,0.9643
MEDUZA,Piece Of Your Heart ,371970,  Verse Show me a piece of your heart a piece of your love Im calling you up to gettin down down down The way that we touch is never enough Im turning you up to gettin down down Show me a piece of your heart a piece of your love Im calling you up to gettin down down down The way that we touch is never enough Im turning you up to gettin down down down  Break What Sorry just quickly What if its da da da uh uh Da da da uh uh Down down down  Chorus Uh da da da uh uh Da da da uh uh Da da da uh uh Da da da Uh da da da uh uh Da da da uh uh Da da da uh uh Down down down  PostChorus Show me a piece of you show me a part of you Ill be what you want And if its physical keep it subliminal Show me what you want Show me a piece of you show me a part of you Ill be what you want And if its physical keep it subliminal Show me what you want  Verse Show me a piece of your heart a piece of your love Im calling you up to gettin down down down The way that we touch is never enough Im turning you up to gettin down down down  Interlude Da da da uh uh Da da da uh uh Da da da uh uh Down down down  Chorus Uh da da da uh uh Da da da uh uh Da da da uh uh Da da da Uh da da da uh uh Da da da uh uh Da da da uh uh Down down down  PostChorus Show me a piece of you show me a part of you Ill be what you want And if its physical keep it subliminal Show me what you want  ,0.004,0.933,0.063,0.9442
Mabel,Don't Call Me Up ,325947,  Verse 1 When Im underneath the bright lights When Im tryna have a good time Cause Im good now you aint mine Now now now now dont call me up When youre looking at my photos Getting hot losing control You want me more now I let go Now now now now  PreChorus Im over you and I dont need your lies no more Cause the truth is without you boy Im stronger And I know you said that I changed with my cold heart But it was your game that left scars Ooh Im over you  Chorus Dont call me up Im going out tonight Feeling good now youre outta my life Dont wanna talk about us Gotta leave it behind One drink and youre outta my mind Now now take it up Baby Im on a high Youre alone going out of your mind When Im here up in the club And I dont wanna talk So dont call me up  Verse 2 Cause Im here looking fine babe And I got eyes looking my way And everybodys on my vibe babe Now now now now dont call me up My friends said you were a bad man I should have listened to them back then And now youre tryna hit me up again Now now now now  PreChorus Im over you and I dont need your lies no more Cause the truth is without you boy Im stronger And I know you said that I changed with my cold heart But it was your game that left scars Ooh Im over you  Chorus Dont call me up Im going out tonight Feeling good now youre outta my life Dont wanna talk about us Gotta leave it behind One drink and youre outta my mind Now now take it up Baby Im on a high Youre alone going out of your mind When Im here up in the club And I dont wanna talk So dont call me up  Bridge Dont call me up So dont call me up Dont call me up  PreChorus Im over you and I dont need your lies no more Cause the truth is without you boy Im stronger And I know you said that I changed with my cold heart But it was your game that left scars Ooh Im over you  Chorus Dont call me up Im going out tonight Feeling good now youre outta my life Dont wanna talk about us Gotta leave it behind One drink and youre outta my mind Now now take it up Baby Im on a high Youre alone going out of your mind When Im here up in the club And I dont wanna talk So dont call me up  ,0.047,0.847,0.106,0.9783
Lil Nas X,Old Town Road ,316097,  Intro Yeah Im gonna take my horse to the old town road Im gonna ride til I cant no more Im gonna take my horse to the old town road Im gonna ride til I cant no more Kio Kio  Verse 1 I got the horses in the back Horse tack is attached Hat is matte black Got the boots thats black to match Ridin on a horse ha You can whip your Porsche I been in the valley You aint been up off that porch now  Chorus Cant nobody tell me nothin You cant tell me nothin Cant nobody tell me nothin You cant tell me nothin  Verse 2 Ridin on a tractor Lean all in my bladder Cheated on my baby You can go and ask her My life is a movie Bull ridin and boobies Cowboy hat from Gucci Wrangler on my booty  Chorus Cant nobody tell me nothin You cant tell me nothin Cant nobody tell me nothin You cant tell me nothin  Outro Yeah Im gonna take my horse to the old town road Im gonna ride til I cant no more Im gonna take my horse to the old town road Im gonna ride til I cant no more I got the hor  ,0.016,0.915,0.069,0.7936
Jonas Brothers,Sucker ,307444,  Verse 1 Nick Jonas We go together Better than birds of a feather you and me We change the weather yeah Im feelin heat in December when youre round me  PreChorus Joe Jonas Joe Jonas  Nick Jonas Ive been dancin on top of cars and stumblin out of bars I follow you through the dark cant get enough Youre the medicine and the pain the tattoo inside my brain And baby you know its obvious  Chorus Nick Jonas Nick Jonas  Joe Jonas Im a sucker for you You say the word and Ill go anywhere blindly Im a sucker for you yeah Any road you take you know that youll find me Im a sucker for all the subliminal things No one knows about you About you about you About you And youre makin the typical me break my typical rules Its true Im a sucker for you yeah  Verse 2 Nick Jonas Dont complicate it Yeah Cause I know you and you know everything about me I cant remember Yeah all of the nights I dont remember when youre round me Oh yeah yeah  PreChorus Joe Jonas Joe Jonas  Nick Jonas Ive been dancin on top of cars and stumblin out of bars I follow you through the dark cant get enough Youre the medicine and the pain the tattoo inside my brain And baby you know its obvious  Chorus Nick Jonas Nick Jonas  Joe Jonas Im a sucker for you You say the word and Ill go anywhere blindly Im a sucker for you yeah Any road you take you know that youll find me Im a sucker for all the subliminal things No one knows about you About you about you About you And youre makin the typical me break my typical rules Its true Im a sucker for you yeah Uh  PreChorus Joe Jonas Joe Jonas  Nick Jonas Im a sucker for you Ive been dancin on top of cars and stumblin out of bars I follow you through the dark cant get enough Youre the medicine and the pain the tattoo inside my brain And baby you know its obvious  Chorus Nick Jonas Nick Jonas  Joe Jonas Im a sucker for you yeah Say the word and Ill go anywhere blindly Im a sucker for you yeah Any road you take you know that youll find me Im a sucker for all the subliminal things No one knows about you About you about you About you And youre makin the typical me break my typical rules Its true Im a sucker for you Uh Im a sucker for you  ,0.135,0.793,0.072,-0.988
Dave,Location (feat. Burna Boy) ,285116,  Intro JAE5  Chorus Burna Boy If you send me the location Then Ill be right there And make I come check you my baby No time no And my dawg is on probation Another 5 years Me bring girls to his location No time no  Verse 1 Dave Send me the location This year ’bout vacations Flight catching train taking Soon as my nigga off probation Your boyfriends on a waiting ting Looking for one wish on a Ray J ting I preed that girl outrageous ting But she can’t see cause I got shades and ting Bare girls wanna throw shade and ting No shade what shade is your foundation in Darkest grey the shade Im in 49 more if your babes wants in I had me a famous ting Goals and tings gains and tings My house party a babe station Girls wanna chase its a status ting  Chorus Burna Boy If you send me the location Then Ill be right there And make I come check you my baby No time no And my dawg is on probation Another 5 years Me bring girls to his location No time no  Verse 2 Dave Look playboy I dont need a Carti Im captain I lead the army Bad ratio I leave the party Three Somalis creepin on me Your ex wavy we tsunami Girl from India sweet as naani Head so good now I speak Gujarati You hardly pardon me I’m laughing again I assisted man passed to my friend Look money like the alphabet If you wanna see P’s gotta pass on the ends Came a long way from a park in the bends To an 18 plate man’s parking a Benz Far from the rest but Im far from my best Life is a lesson Im passing a test Yes everyting blessed I dont want drama and I don’t want stress My girl got finesse Caribbean flex Body and chest take buddy in chest Thank God more I grew up with less Juss to the right Rapz to the left Rj in the middle got Cee to the death Batch full of dogs with the 60s vets  Chorus Burna Boy If you send me the location Then Ill be right there And make I come check you my baby No time no And my dawg is on probation Another 5 years Me bring girls to his location  Refrain Burna Boy Nigga I was down but I made it to the top right now Right now right now right now And I can pull a couple grand out my pocket right now Right now right now right now Yeah Im so fly yeah Im flyer than a rocket right now Right now right now right now And all the games you play never stop right now Right now right now right now  Verse 3 Burna Boy I pull up on the block I see everybody watching Cause theres diamonds on my chain And theres diamonds on my watch Money moves OffWhite shoes Came straight from Virgil Abloh Ive been down Ive been low Had my mattress on the floor No map North Cap bend it up Gyal a ringring my cellular Mi ave big fat spliff pon me nuh Inna the big black Benz pullin up Please tell everybody to start pulling up Nough champagne from the bar coming up Party hard make her live my life oh  Refrain Burna Boy Nigga I was down but I made it to the top right now Right now right now right now And I can pull a couple grand out my pocket right now Right now right now right now Yeah Im so fly yeah Im flyer than a rocket right now Right now right now right now And all the games you play never stop right now Right now right now right now  Chorus Burna Boy If you send me the location Then Ill be right there And make I come check you my baby No time no And my dawg is on probation Another 5 years Me bring girls to his location No time no  ,0.082,0.799,0.118,0.9841
Tom Walker,Just You and I ,275370,  Verse 1 Lets get drunk Ill pour my heart out through my mouth This years been hard for us no doubt Lets raise a glass to a better one Let all the things that weve overcome Bring hope to us cause Me and you we can hold this out Only you understand how Im feeling now yeah  PreChorus And I know I can tell you anything You wont judge youre just listening yeah Cause youre the best thing that ever happened to me  Chorus Cause my darling you and I Could take over the world One step at a time Just you and I Just you and I Cause youre the only one Who brings light just like the sun One step at a time Just you and I Just you and I  Verse 2 Lets get drunk Reminisce about the days We were broke not getting paid And taking trips on the weekend When I would drive down to see ya And we would paint the town Too many shots Ill be passing out Cause I can never keep up Quad vods now Im puking up  PreChorus I know I can tell you anything You wont judge youre just listening yeah Cause youre the best thing that ever happened to me  Chorus Cause my darling you and I Could take over the world One step at a time Just you and I Just you and I Cause youre the only one Who brings light just like the sun One step at a time Just you and I Just you and I just you and I  Verse 3 Tired of chasing paper Staring at this screen Been saving up for weeks now Just to get to you my dear And though youre far from my home This aint no weekend bar Oh my heart grows fonder Must be city love  Chorus Cause my darling you and I Could take over the world One step at a time Just you and I Cause my darling you and I Could take over the world One step at a time Just you and I Just you and I Cause youre the only one Who brings light just like the sun One step at a time Just you and I Just you and I  Outro Yeah one step at a time just you and I Yeah one step at a time just you and I  ,0.051,0.815,0.134,0.9878
Marshmello,Here With Me ,272490,  Verse 1 Can I tell you something just between you and me When I hear your voice I know Im finally free Every single word is perfect as it can be And I need you here with me When you lift me up I know that Ill never fall I can speak to you by saying nothing at all Every single time I find it harder to breathe Cause I need you here with me  Chorus Every day Youre saying the words that I want you to say Theres a pain in my heart and it wont go away Now I know Im falling in deep Cause I need you here with me Every day Youre saying the words that I want you to say Theres a pain in my heart and it wont go away Now I know Im falling in deep Cause I need you here with me  Verse 2 I think I see your face in every place that I go I try to hide it but I know that its gonna show Every single night I find it harder to sleep Cause I need you here with me  Chorus Every day Youre saying the words that I want you to say Theres a pain in my heart and it wont go away Now I know Im falling in deep Cause I need you here with me Every day Youre saying the words that I want you to say Theres a pain in my heart and it wont go away Now I know Im falling in deep Cause I need you here with me  Outro Can I tell you something just between you and me When I hear your voice I know Im finally free Every single word is perfect as it can be Cause I need you here with me  ,0.073,0.862,0.066,-0.2755
