Artist,title,streams,lyrics,neg,neu,pos,compound
Tones and I,Dance Monkey ,486280,  Verse 1 They say Oh my God I see the way you shine Take your hands my dear and place them both in mine You know you stopped me dead while I was passing by And now I beg to see you dance just one more time  PreChorus Ooh I see you see you see you every time And oh my I I like your style You you make me make me make me wanna cry And now I beg to see you dance just one more time  Chorus So they say Dance for me dance for me dance for me ohohoh Ive never seen anybody do the things you do before They say Move for me move for me move for me ayyayyayy And when you’re done Ill make you do it all again  Verse 2 I said Oh my God I see you walking by Take my hands my dear and look me in my eyes Just like a monkey Ive been dancin’ my whole life But you just beg to see me dance just one more time  PreChorus Ooh I see you see you see you every time And oh my I I like your style You you make me make me make me wanna cry And now I beg to see you dance just one more time  Chorus So they say Dance for me dance for me dance for me ohohoh Ive never seen anybody do the things you do before They say Move for me move for me move for me ayyayyayy And when youre done Ill make you do it all again They say Dance for me dance for me dance for me ohohoh ohoh ohoh Ive never seen anybody do the things you do before They say Move for me move for me move for me ayyayyayy And when youre done Ill make you do it all again  Bridge Ooh ooh ooh ooh ooh Do it all again do it all again do it all again Ohoh ohoh oh Ooh ooh ooh ooh oohooh Do it all again do it all again do it all again Ooh ahah ahah  Chorus They say Dance for me dance for me dance for me ohohoh Ive never seen anybody do the things you do before They say Move for me move for me move for me ayyayyayy And when you’re done I’ll make you do it all again They say Dance for me dance for me dance for me ohohoh ohoh ohoh Ive never seen anybody do the things you do before They say Move for me move for me move for me ayyayyayy And when you’re done Ill make you do it all again All again  ,0.027,0.936,0.037,0.3612
Lewis Capaldi,Before You Go ,428179,  Verse 1 I fell by the wayside like everyone else I hate you I hate you I hate you but I was just kidding myself Our every moment I start to replace Cause now that theyre gone all I hear are the words that I needed to say  PreChorus When you hurt under the surface Like troubled water running cold Well time can heal but this wont  Chorus So before you go Was there something I couldve said To make your heart beat better If only Id have known you had a storm to weather So before you go Was there something I couldve said To make it all stop hurting It kills me how your mind can make you feel so worthless So before you go  Verse 2 Was never the right time whenever you called Went little by little by little until there was nothing at all Our every moment I start to replay But all I can think about is seeing that look on your face  PreChorus When you hurt under the surface Like troubled water running cold Well time can heal but this wont  Chorus So before you go Was there something I couldve said To make your heart beat better If only Id have known you had a storm to weather So before you go Was there something I couldve said To make it all stop hurting It kills me how your mind can make you feel so worthless So before you go  Bridge Would we be better off by now If Id have let my walls come down Maybe I guess well never know You know you know  Chorus Before you go Was there something I couldve said To make your heart beat better If only Id have known you had a storm to weather So before you go Was there something I couldve said To make it all stop hurting It kills me how your mind can make you feel so worthless So before you go  ,0.19,0.731,0.079,-0.9937
Mariah Carey,All I Want for Christmas Is You ,416329,  Intro I dont want a lot for Christmas There is just one thing I need I dont care about the presents Underneath the Christmas tree I just want you for my own More than you could ever know Make my wish come true All I want for Christmas is you yeah  Verse 1 I dont want a lot for Christmas There is just one thing I need And I Dont care about the presents Underneath the Christmas tree I dont need to hang my stocking There upon the fireplace Ah Santa Claus wont make me happy With a toy on Christmas Day  Chorus I just want you for my own Ooh More than you could ever know Ooh Make my wish come true All I want for Christmas is you You baby  Verse 2 Oh I wont ask for much this Christmas I wont even wish for snow And I Im just gonna keep on waiting Underneath the mistletoe I wont make a list and send it To the North Pole for Saint Nick Ah I wont even stay awake to Hear those magic reindeer click  Chorus Cause I just want you here tonight Ooh Holding on to me so tight Ooh What more can I do Oh baby all I want for Christmas is you You baby  Bridge Oh all the lights are shining So brightly everywhere So brightly baby And the sound of childrens Laughter fills the air Oh oh yeah And everyone is singing Oh yeah I hear those sleigh bells ringing Oh Santa wont you bring me the one I really need Yeah oh oh Wont you please bring my baby to me  Verse 3 Oh I dont want a lot for Christmas This is all Im asking for Ah I just wanna see my baby Standing right outside my door  Chorus Oh I just want you for my own Ooh More than you could ever know Ooh Make my wish come true Oh baby all I want for Christmas is you  Outro You baby All I want for Christmas is you baby You All I want for Christmas is you baby Ah oh ah oh All I want for Christmas is you baby You All I want for Christmas is you baby All I really want baby ooh All I want for Christmas is you baby All I want all I really want is you  ,0.086,0.837,0.077,0.923
Stormzy,Own It (feat. Ed Sheeran & Burna Boy) ,405778,  Chorus Stormzy Own it Girl you just own it Cause your bodys on fire Show me how to control it And go hit your spliff and get higher Girl I love how you roll it I put my hand there hold it Ima be right by ya Ima be right by ya Ima be right by ya Ima be right by ya  Verse 1 Stormzy  Burna Boy Lighters up lighters up one time lighters up Pulled up in the party when you saw me I was lightin up my J So go ahead and brighten up my day Lighters in the air when you lighting up the rave And its feelin like I met you here before Fore Girl I felt your presence when they let you through the door Door Never had a bruddah give you everything and more So I take a little piece and then the rest of it is yours Mi amore I E don tey wey I don dey I tell you But girl you think say nah play Ayy ayy ayy I know no wetin you dey do me Wey just dey scatter my brain Ah scatter my brain Thug lovin when I put you in your place I can tell you love it just by lookin in your face Its the way that you wind up your waist Im so in awe Girl you never have to worry bout nothing You know its all yours you know you  Chorus Stormzy  Burna Boy Own it Girl you just own it Cause your bodys on fire Show me how to control it And go hit your spliff and get higher Girl I love how you roll it I put my hand there hold it Ima be right by ya Ima be right by ya Ima be right by ya Ima be right by ya Everybody body body body body oluwaburna ti de  Verse 2 Ed Sheeran Lights down for the one I love Right now Right now we never looked better Forget our friends girl I love it when we chill together And aint nobody gonna feel what we feel together She want a kiss I I want another one You got a sick vibe I wanted more than one Up to now nobody knew where I was comin from We got the same mind so I dont wanna waste time Bring it to me come by thats what I need Thats right kissin your cheek one time I used to love bein alone Alone but now I cant stand it Im reachin out my palm Palm for you to put your hand in Ahahh Girl you are the one and I dont understand it Ooh yeah How you lighten up the room with your glow Yeah yeah Cause girl you just  Chorus Burna Boy  Ed Sheeran Own it Own it Girl you just own it Own it Cause your bodys on fire Fire Show me how to control it And go hit your spliff and get higher Higher Girl I love how you roll it I love how you roll it I put my hand there I put my hand there hold it Ima be right by ya Ima be right by ya Ima be right by ya Ima be right by ya  Outro Burna Boy Nananana nananana  ,0.026,0.864,0.11,0.9927
Wham!,Last Christmas ,382740,  Intro Ah aha Ooh ohh Ohh  Chorus Last Christmas I gave you my heart But the very next day you gave it away This year to save me from tears Ill give it to someone special Last Christmas I gave you my heart But the very next day you gave it away You gave it away This year to save me from tears Ill give it to someone special Special  Verse 1 Once bitten and twice shy I keep my distance but you still catch my eye Tell me baby do you recognize me Well its been a year it doesnt surprise me  Verse 2 Happy Christmas I wrapped it up and sent it With a note saying I love you I meant it Now I know what a fool Ive been But if you kissed me now I know youd fool me again  Chorus Last Christmas I gave you my heart But the very next day you gave it away You gave it away This year to save me from tears Ill give it to someone special Special Last Christmas I gave you my heart But the very next day you gave it away This year to save me from tears Ill give it to someone special Special oh Oh oh baby  Verse 3 A crowded room friends with tired eyes Im hiding from you and your soul of ice My God I thought you were someone to rely on Me I guess I was a shoulder to cry on  Verse 4 A face on a lover with a fire in his heart A man under cover but you tore me apart Oohhoo Now Ive found a real love youll never fool me again  Chorus Last Christmas I gave you my heart But the very next day you gave it away You gave it away This year to save me from tears Ill give it to someone special Special Last Christmas I gave you my heart I gave you my heart But the very next day you gave it away You gave me away This year to save me from tears Ohh Ill give it to someone special Special  Outro A face on a lover with a fire in his heart I gave you my heart A man under cover but you tore him apart Maybe next year Ill give it to someone Ill give it to someone special Special Someone  ,0.097,0.737,0.166,0.9893
Dua Lipa,Don't Start Now ,378020,  Intro If you dont wanna see me  Verse 1 Did a full 180 crazy Thinking bout the way I was Did the heartbreak change me Maybe But look at where I ended up Im all good already So moved on its scary Im not where you left me at all so  PreChorus If you dont wanna see me dancing with somebody If you wanna believe that anything could stop me  Chorus Dont show up dont come out Dont start caring about me now Walk away you know how Dont start caring about me now  Verse 2 Arent you the guy who tried to Hurt me with the word goodbye Though it took some time to survive you Im better on the other side Im all good already So moved on its scary Im not where you left me at all so  PreChorus If you dont wanna see me dancing with somebody If you wanna believe that anything could stop me Dont dont dont  Chorus Dont show up dont come out Dont start caring about me now Walk away you know how Dont start caring about me now Bout me now bout me  Bridge Up up Dont come out out out Dont show up up up Dont start now Oh Up up Dont come out out Im not where you left me at all so  PreChorus If you dont wanna see me dancing with somebody If you wanna believe that anything could stop me  Chorus Dont show up Dont show up dont come out Dont come out Dont start caring about me now Bout me now Walk away Walk away you know how You know how Dont start caring about me now So  Outro Up up Dont come out out out Dont show up up up Walk away walk away So Up up Dont come out out out Dont show up up up Walk away walk away oh  ,0.112,0.863,0.025,-0.9797
Arizona Zervas,ROXANNE ,343276,  Intro All for the Gram Bitches love the Gram Oh wait shit Brr brr Ayy yeah yeah yeah ayy Brr brr brr ayy Skrrt skrrt Ninety four dont need no brakes yeah  Chorus Roxanne Roxanne All she wanna do is party all night God damn Roxanne Never gonna love me but its alright She think Im an asshole she think Im a player She keep running back though only cause I pay up Roxanne Roxanne All she wanna do is party all night  Verse 1 Met her at a party in the hills yeah She just wanna do it for the thrill yeah Shorty drive a poodle with no top Top top But if I throw this money she gon drop ayy She dont wait in lines if its too long She dont drive the whip unless the roof off Only wanna call when the cash out Only take the pic when her ass out  PreChorus She from Malibu uh Malibu If you aint got a foreign then she laugh at you uh Malibu uh Malibu Spending daddys money with a attitude  Chorus Roxanne Roxanne Roxanne Roxanne All she wanna do is party all night God damn God damn Roxanne Roxanne Never gonna love me but its alright She think Im an asshole she think Im a player She keep running back though only cause I pay up Roxanne Roxanne Roxanne Roxanne All she wanna do is party all night  Interlude I just wanna have fun  Verse 2 In LA yeah got no brakes yeah Living fast Ricky Bobby shake and bake yeah See the chain Yeah issa lake yeah Swipe the Chase ooh now she wanna date yeah Straight to Nobu on the coast ooh Shorty only like cocaine and Whole Foods Yeah snappin all up on the Gram ass going crazy Woo Now she wanna fuck me in the foreign goin 80  PreChorus Up in Malibu uh Malibu If you aint got a foreign then she laugh at you uh Malibu uh Malibu Spending daddys money with a attitude  Chorus Roxanne Roxanne Roxanne Roxanne All she wanna do is party all night All night yeah God damn God damn Roxanne Roxanne Never gonna love me but its alright Alright yeah She think Im an asshole she think Im a player She keep running back though only cause I pay up Roxanne Roxanne Roxanne Roxanne All she wanna do is party all night  ,0.082,0.68,0.238,0.9971
Billie Eilish,everything i wanted ,272535,  Verse 1 I had a dream I got everything I wanted Not what youd think And if Im bein honest It mightve been a nightmare To anyone who might care Thought I could fly Fly So I stepped off the Golden mm Nobody cried Cried cried cried cried Nobody even noticed I saw them standing right there Kinda thought they might care Might care might care  PreChorus I had a dream I got everything I wanted But when I wake up I see You with me  Chorus And you say As long as Im here no one can hurt you Dont wanna lie here but you can learn to If I could change the way that you see yourself You wouldnt wonder why you hear they dont deserve you  Verse 2 I tried to scream But my head was underwater They called me weak Like Im not just somebodys daughter Coulda been a nightmare But it felt like they were right there And it feels like yesterday was a year ago But I dont wanna let anybody know Cause everybody wants something from me now And I dont wanna let em down  PreChorus I had a dream I got everything I wanted But when I wake up I see You with me  Chorus And you say As long as Im here no one can hurt you Dont wanna lie here but you can learn to If I could change the way that you see yourself You wouldnt wonder why you hear they dont deserve you  Outro If I knew it all then would I do it again Would I do it again If they knew what they said would go straight to my head What would they say instead If I knew it all then would I do it again Would I do it again If they knew what they said would go straight to my head What would they say instead  ,0.071,0.837,0.092,0.6767
The Pogues,Fairytale of New York (feat. Kirsty MacColl) ,260849,  Verse 1 Shane MacGowan It was Christmas Eve babe In the drunk tank An old man said to me Wont see another one And then he sang a song The Rare Old Mountain Dew I turned my face away And dreamed about you  Verse 2 Shane MacGowan Got on a lucky one Came in eighteentoone Ive got a feeling This years for me and you So Happy Christmas I love you baby I can see a better time When all our dreams come true  Verse 3 Kirsty MacColl Theyve got cars big as bars theyve got rivers of gold But the wind goes right through you its no place for the old When you first took my hand on a cold Christmas Eve You promised me Broadway was waiting for me  Verse 4 Kirsty MacColl  Shane MacGowan   Together You were handsome You were pretty Queen of New York City When the band finished playing They howled out for more Sinatra was swinging All the drunks they were singing We kissed on a corner Then danced through the night  Chorus Shane Macgowan  Kirsty MacColl The boys of the NYPD choir Were singing Galway Bay And the bells were ringing out For Christmas day  Verse 5 Kirsty MacColl  Shane MacGowan Youre a bum youre a punk Youre an old slut on junk Lying there almost dead on a drip in that bed You scumbag you maggot You cheap lousy faggot Happy Christmas your arse I pray God its our last  Chorus Shane Macgowan  Kirsty MacColl The boys of the NYPD choir Still singing Galway Bay And the bells are ringing out For Christmas day  Verse 6 Kirsty MacColl  Shane MacGowan I could have been someone Well so could anyone You took my dreams from me When I first found you I kept them with me babe I put them with my own Cant make it all alone Ive built my dreams around you  Outro Shane Macgowan  Kirsty MacColl The boys of the NYPD choir Still singing Galway Bay And the bells are ringing out For Christmas day  ,0.078,0.782,0.14,0.9635
Ariana Grande,Santa Tell Me ,257509,  Chorus Santa tell me if youre really there Dont make me fall in love again if he wont be here next year Santa tell me if he really cares Cause I cant give it all away if he wont be here next year  Verse 1 Feeling Christmas all around And Im trying to play it cool But its hard to focus when I see him walking cross the room Let It Snow is blasting out But I wont get it in the mood Im avoiding every mistletoe until I know its  PreChorus True love that he thinks of So next Christmas Im not all alone boy  Chorus Santa tell me if youre really there Dont make me fall in love again if he wont be here next year Santa tell me if he really cares Cause I cant give it all away if he wont be here next year  Verse 2 Ive been down this road before Fell in love on Christmas night But on New Years Day I woke up and he wasnt by my side Now I need someone to hold Be my fire in the cold But its hard to tell if this is just a fling or if its  PreChorus True love that he thinks of So next Christmas Im not all alone boy  Chorus Santa tell me if youre really there Dont make me fall in love again if he wont be here next year Santa tell me if he really cares Cause I cant give it all away if he wont be here next year  Bridge Oh I wanna have him beside me like ohwoooh On the 25th by that fireplace ohwoooh But I dont want a new broken heart This year Ive got to be smart Oh baby Santa tell me Santa tell me If he will be if he will be here Santa tell me Santa tell me Oh woah  Chorus Santa tell me Santa tell me if youre really there Cause I really care Dont make me fall in love again if he wont be here next year Santa tell me Tell me if he really cares Tell me boy Cause I cant give it all away if he wont be here next year  Outro Santa tell me Tell me if youre really there Santa baby Dont make me fall in love again if he wont be here next year If he wont be if he wont be here Santa tell me Tell me if he really cares Do you care Cause I cant give it all away if he wont be here next year  ,0.019,0.827,0.155,0.9965
