Artist,title,streams,lyrics,neg,neu,pos,compound
Stormzy,Vossi Bop ,649211,  Intro Merkykykykyky Like  Chorus My bruddas dont dab we just Vossi bop I tell your girl to link me at the coffee shop Getting freaky in the sheets were takin body shots Then I finish with a facial just to top it off ayy My bruddas dont dab we just Vossi bop I tell your girl to link me at the coffee shop Getting freaky in the sheets were takin body shots Then I finish with a facial just to top it off ayy  Verse 1 You aint got a clue lets be honest I had a couple seeds and made a forest I put in the work and take the profit Lookin at my girl like What a goddess Thank God Rule number two dont make the promise If you cant keep the deal then just be honest Just be honest I could never die Im Chuck Norris Chuck Norris Fuck the government and fuck Boris Yeah Im a villain killin when Im barrin Brothers in the hood just like the movie that I star in Servicin my whip I phoned the boss to bring my car in I could probably take your chick but I just wouldnt cause shes jarrin oh I got the sauce Sauce dont know what you thought Thoughts Catch me up in snowin in my sliders and my shorts Shorts Chicks tryna get my brother Flipz to share his thoughts I think hes tryna tell me I should tell her he dont talk I dont fuck with her Yeah I used to hit it but youre stuck with her Man I wouldnt even try my luck with her Gyal say Im bougie Word way too exclusive Word Chillin in Dubai know I get it all inclusive Word Now may I ask if you can find it in your spirit Yeah To leave us all alone and go and mind your fuckin business Lookin in the mirror sayin Mikey youre the illest Yeah When Im James Bond tryna live my movie like Im Idris So we telling em look  Chorus My bruddas dont dab we just Vossi bop Ayy I tell your girl to link me at the coffee shop Ayy Getting freaky in the sheets were takin body shots Ayy Then I finish with a facial just to top it off ayy My bruddas dont dab we just Vossi bop Ayy I tell your girl to link me at the coffee shop Ayy Getting freaky in the sheets were takin body shots Ayy Then I finish with a facial just to top it off ayy  Verse 2 My bruddas dont dab we just Vossi bop So much Vossi I might open up a Vossi shop Mummy sayin that I need to get some sleep All this flyin overseas is always fuckin up my body clock And all this stress has got me wreckin up my brain Ayy ayy So tell these likkle fishes back up off my name Ayy ayy I aint gotta be a rapper with a chain Cah the rules are kinda different when youre baddin up the game Straight Baddin up the game bad it up again Yeah Had em up before have em up again Yeah Fake bruddas man your mandem all pretend Yeah Pussy by himself hes badder with his friends aww You man are so insecure man its a joke Man its a joke I need a Ballon dOr cause Im the GOAT Still the GOAT If you believe in your sauce then raise a toast Raise a toast These are some genius thoughts so make the most Told her Save me some I need all the homage could you pay me some Man a droppin bangers on your baby mums Gyal say Im rude Word they wanna see me nude Word My name Stiff Chocolate I got nothing left to prove I got holes in my lapel rubbin shoulders with your girl Which one of  said that I would go to jail Wah Well I guess you have to hold a L Tell em This is London city we the hottest in the world What we tellin em Look  Chorus My bruddas dont dab we just Vossi bop Ayy I tell your girl to link me at the coffee shop Ayy Getting freaky in the sheets were takin body shots Ayy Then I finish with a facial just to top it off ayy My bruddas dont dab we just Vossi bop Ayy I tell your girl to link me at the coffee shop Ayy Getting freaky in the sheets were takin body shots Ayy Then I finish with a facial just to top it off ayy  ,0.078,0.85,0.072,-0.8984
MEDUZA,Piece Of Your Heart ,504259,  Verse Show me a piece of your heart a piece of your love Im calling you up to gettin down down down The way that we touch is never enough Im turning you up to gettin down down Show me a piece of your heart a piece of your love Im calling you up to gettin down down down The way that we touch is never enough Im turning you up to gettin down down down  Break What Sorry just quickly What if its da da da uh uh Da da da uh uh Down down down  Chorus Uh da da da uh uh Da da da uh uh Da da da uh uh Da da da Uh da da da uh uh Da da da uh uh Da da da uh uh Down down down  PostChorus Show me a piece of you show me a part of you Ill be what you want And if its physical keep it subliminal Show me what you want Show me a piece of you show me a part of you Ill be what you want And if its physical keep it subliminal Show me what you want  Verse Show me a piece of your heart a piece of your love Im calling you up to gettin down down down The way that we touch is never enough Im turning you up to gettin down down down  Interlude Da da da uh uh Da da da uh uh Da da da uh uh Down down down  Chorus Uh da da da uh uh Da da da uh uh Da da da uh uh Da da da Uh da da da uh uh Da da da uh uh Da da da uh uh Down down down  PostChorus Show me a piece of you show me a part of you Ill be what you want And if its physical keep it subliminal Show me what you want  ,0.004,0.933,0.063,0.9442
Billie Eilish,bad guy ,499200,  Verse 1 White shirt now red my bloody nose Sleepin youre on your tippy toes Creepin around like no one knows Think youre so criminal Bruises on both my knees for you Dont say thank you or please I do what I want when Im wanting to My soul So cynical  Chorus So youre a tough guy Like it really rough guy Just cant get enough guy Chest always so puffed guy Im that bad type Make your mama sad type Make your girlfriend mad tight Might seduce your dad type Im the bad guy Duh  PostChorus Im the bad guy  Verse 2 I like it when you take control Even if you know that you dont Own me Ill let you play the role Ill be your animal My mommy likes to sing along with me But she wont sing this song If she reads all the lyrics Shell pity the men I know  Chorus So youre a tough guy Like it really rough guy Just cant get enough guy Chest always so puffed guy Im that bad type Make your mama sad type Make your girlfriend mad tight Might seduce your dad type Im the bad guy Duh  PostChorus Im the bad guy duh Im only good at bein bad bad  Bridge I like when you get mad I guess Im pretty glad that youre alone You said shes scared of me I mean I dont see what she sees But maybe its cause Im wearing your cologne  Outro Im a bad guy Im Im a bad guy Bad guy bad guy Im a bad  ,0.262,0.646,0.092,-0.9954
Lil Nas X,Old Town Road (feat. Billy Ray Cyrus) - Remix ,488440,  Intro Billy Ray Cyrus Oh ohoh Oh  Refrain Billy Ray Cyrus Yeah Im gonna take my horse to the old town road Im gonna ride til I cant no more Im gonna take my horse to the old town road Im gonna ride til I cant no more Kio Kio  Verse 1 Lil Nas X I got the horses in the back Horse tack is attached Hat is matte black Got the boots thats black to match Ridin on a horse ha You can whip your Porsche I been in the valley You aint been up off that porch now  Chorus Lil Nas X Cant nobody tell me nothin You cant tell me nothin Cant nobody tell me nothin You cant tell me nothin  Verse 2 Lil Nas X Ridin on a tractor Lean all in my bladder Cheated on my baby You can go and ask her My life is a movie Bull ridin and boobies Cowboy hat from Gucci Wrangler on my booty  Chorus Lil Nas X Cant nobody tell me nothin You cant tell me nothin Cant nobody tell me nothin You cant tell me nothin  Refrain Lil Nas X Yeah Im gonna take my horse to the old town road Im gonna ride til I cant no more Im gonna take my horse to the old town road Im gonna ride til I cant no more  Verse 3 Billy Ray Cyrus Hat down cross town livin like a rockstar Spent a lot of money on my brand new guitar Babys got a habit diamond rings and Fendi sports bras Ridin down Rodeo in my Maserati sports car Got no stress Ive been through all that Im like a Marlboro Man so I kick on back Wish I could roll on back to that old town road I wanna ride til I cant no more  Outro Lil Nas X  Billy Ray Cyrus Yeah Im gonna take my horse to the old town road Im gonna ride til I cant no more Im gonna take my horse to the old town road Im gonna ride til I cant no more  ,0.017,0.886,0.097,0.9643
Lewis Capaldi,Someone You Loved ,432060,  Verse 1 Im going under and this time I fear theres no one to save me This all or nothing really got a way of driving me crazy I need somebody to heal somebody to know Somebody to have somebody to hold Its easy to say but its never the same I guess I kinda liked the way you numbed all the pain  Chorus Now the day bleeds into nightfall And youre not here to get me through it all I let my guard down and then you pulled the rug I was getting kinda used to being someone you loved  Verse 2 Im going under and this time I fear theres no one to turn to This all or nothing way of loving got me sleeping without you Now I need somebody to know somebody to heal Somebody to have just to know how it feels Its easy to say but its never the same I guess I kinda like the way you help me escape  Chorus Now the day bleeds into nightfall And youre not here to get me through it all I let my guard down and then you pulled the rug I was getting kinda used to being someone you loved  Bridge And I tend to close my eyes when it hurts sometimes I fall into your arms Ill be safe in your sound till I come back around  Chorus For now the day bleeds into nightfall And youre not here to get me through it all I let my guard down and then you pulled the rug I was getting kinda used to being someone you loved But now the day bleeds into nightfall And youre not here to get me through it all I let my guard down and then you pulled the rug I was getting kinda used to being someone you loved I let my guard down and then you pulled the rug I was getting kinda used to being someone you loved  ,0.076,0.787,0.138,0.9788
Taylor Swift,ME! (feat. Brendon Urie of Panic! At The Disco) ,357837,  Intro Taylor Swift I promise that youll never find another like me  Verse 1 Taylor Swift I know that Im a handful baby uh I know I never think before I jump And youre the kind of guy the ladies want And theres a lot of cool chicks out there I know that I went psycho on the phone I never leave well enough alone And troubles gonna follow where I go And theres a lot of cool chicks out there  PreChorus Taylor Swift But one of these things is not like the others Like a rainbow with all of the colors Baby doll when it comes to a lover I promise that youll never find another like  Chorus Taylor Swift Meee oohoohoohooh Im the only one of me Baby thats the fun of me Eeheeheeh oohoohoohooh Youre the only one of you Baby thats the fun of you And I promise that nobodys gonna love you like meee  Verse 2 Brendon Urie  Taylor Swift I know I tend to make it about me I know you never get just what you see But I will never bore you baby And theres a lot of lame guys out there And when we had that fight out in the rain You ran after me and called my name I never wanna see you walk away And theres a lot of lame guys out there  PreChorus Taylor Swift  Brendon Urie Brendon Urie Cause one of these things is not like the others Livin in winter I am your summer Baby doll when it comes to a lover I promise that youll never find another like  Chorus Brendon Urie Taylor Swift  Brendon Urie Meee oohoohoohooh Im the only one of me Let me keep you company Eeheeheeh oohoohoohooh Youre the only one of you Baby thats the fun of you And I promise that nobodys gonna love you like meee  Bridge Taylor Swift  Brendon Urie Hey kids Vegas is fun  Skit Taylor Swift  Brendon Urie I’m Taylor I’m Brendon Welcome to the Billboard Music Awards Yeah  Bridge continued Brendon Urie Taylor Swift  Both Girl there ain’t no “I” in team But you know there is a me Strike the band up 1 2 3 I promise that youll never find another like me Girl there aint no I in team But you know there is a me And you cant spell awesome without me I promise that youll never find another like  Chorus Both Taylor Swift  Brendon Urie Meee Yeah oohoohoohooh And I want ya baby Im the only one of me Im the only one of me Baby thats the fun of me Baby thats the fun of me Eeheeheeh oohoohoohooh Oh Youre the only one of you Oh Baby thats the fun of you And I promise that nobodys gonna love you like meee  Outro Brendon Urie Taylor Swift  Both Girl there aint no I in team Oohoohoohooh But you know there is a me Im the only one of me Ohoh Baby thats the fun of me Eeheeheeh oohoohoohooh Strike the band up 1 2 3 You cant spell awesome without me Youre the only one of you Baby thats the fun of you And I promise that nobodys gonna love you like meee  ,0.075,0.742,0.183,0.9962
Avicii,SOS ,346674,  Verse 1 Can you hear me SOS Help me put my mind to rest Two times clean again Im actin low A pound of weed and a bag of blow  Chorus I can feel your love pullin me up from the underground and I dont need my drugs we could be more than just parttime lovers I can feel your touch pickin me up from the underground and I dont need my drugs we could be more than just parttime lovers  Drop We could be more than just parttime lovers We could be more than just parttime lovers  Verse 2 I get robbed of all my sleep As my thoughts begin to bleed Id let go but I dont know how Yeah I dont know how but I need you now  Chorus I can feel your love pullin me up from the underground and I dont need my drugs we could be more than just parttime lovers I can feel your touch pickin me up from the underground and I dont need my drugs we could be more than just parttime lovers I can feel your touch pickin me up from the underground and I dont need my drugs we could be more than just parttime lovers  Drop We could be We could be more than just parttime lovers Parttime lovers yeah More than more than lovers We could be more than just parttime lovers  Outro Can you hear me SOS Help me put my mind to rest  ,0.014,0.793,0.193,0.9941
Lil Nas X,Old Town Road ,318602,  Intro Yeah Im gonna take my horse to the old town road Im gonna ride til I cant no more Im gonna take my horse to the old town road Im gonna ride til I cant no more Kio Kio  Verse 1 I got the horses in the back Horse tack is attached Hat is matte black Got the boots thats black to match Ridin on a horse ha You can whip your Porsche I been in the valley You aint been up off that porch now  Chorus Cant nobody tell me nothin You cant tell me nothin Cant nobody tell me nothin You cant tell me nothin  Verse 2 Ridin on a tractor Lean all in my bladder Cheated on my baby You can go and ask her My life is a movie Bull ridin and boobies Cowboy hat from Gucci Wrangler on my booty  Chorus Cant nobody tell me nothin You cant tell me nothin Cant nobody tell me nothin You cant tell me nothin  Outro Yeah Im gonna take my horse to the old town road Im gonna ride til I cant no more Im gonna take my horse to the old town road Im gonna ride til I cant no more I got the hor  ,0.016,0.915,0.069,0.7936
Mabel,Don't Call Me Up ,309136,  Verse 1 When Im underneath the bright lights When Im tryna have a good time Cause Im good now you aint mine Now now now now dont call me up When youre looking at my photos Getting hot losing control You want me more now I let go Now now now now  PreChorus Im over you and I dont need your lies no more Cause the truth is without you boy Im stronger And I know you said that I changed with my cold heart But it was your game that left scars Ooh Im over you  Chorus Dont call me up Im going out tonight Feeling good now youre outta my life Dont wanna talk about us Gotta leave it behind One drink and youre outta my mind Now now take it up Baby Im on a high Youre alone going out of your mind When Im here up in the club And I dont wanna talk So dont call me up  Verse 2 Cause Im here looking fine babe And I got eyes looking my way And everybodys on my vibe babe Now now now now dont call me up My friends said you were a bad man I should have listened to them back then And now youre tryna hit me up again Now now now now  PreChorus Im over you and I dont need your lies no more Cause the truth is without you boy Im stronger And I know you said that I changed with my cold heart But it was your game that left scars Ooh Im over you  Chorus Dont call me up Im going out tonight Feeling good now youre outta my life Dont wanna talk about us Gotta leave it behind One drink and youre outta my mind Now now take it up Baby Im on a high Youre alone going out of your mind When Im here up in the club And I dont wanna talk So dont call me up  Bridge Dont call me up So dont call me up Dont call me up  PreChorus Im over you and I dont need your lies no more Cause the truth is without you boy Im stronger And I know you said that I changed with my cold heart But it was your game that left scars Ooh Im over you  Chorus Dont call me up Im going out tonight Feeling good now youre outta my life Dont wanna talk about us Gotta leave it behind One drink and youre outta my mind Now now take it up Baby Im on a high Youre alone going out of your mind When Im here up in the club And I dont wanna talk So dont call me up  ,0.047,0.847,0.106,0.9783
Tom Walker,Just You and I ,285565,  Verse 1 Lets get drunk Ill pour my heart out through my mouth This years been hard for us no doubt Lets raise a glass to a better one Let all the things that weve overcome Bring hope to us cause Me and you we can hold this out Only you understand how Im feeling now yeah  PreChorus And I know I can tell you anything You wont judge youre just listening yeah Cause youre the best thing that ever happened to me  Chorus Cause my darling you and I Could take over the world One step at a time Just you and I Just you and I Cause youre the only one Who brings light just like the sun One step at a time Just you and I Just you and I  Verse 2 Lets get drunk Reminisce about the days We were broke not getting paid And taking trips on the weekend When I would drive down to see ya And we would paint the town Too many shots Ill be passing out Cause I can never keep up Quad vods now Im puking up  PreChorus I know I can tell you anything You wont judge youre just listening yeah Cause youre the best thing that ever happened to me  Chorus Cause my darling you and I Could take over the world One step at a time Just you and I Just you and I Cause youre the only one Who brings light just like the sun One step at a time Just you and I Just you and I just you and I  Verse 3 Tired of chasing paper Staring at this screen Been saving up for weeks now Just to get to you my dear And though youre far from my home This aint no weekend bar Oh my heart grows fonder Must be city love  Chorus Cause my darling you and I Could take over the world One step at a time Just you and I Cause my darling you and I Could take over the world One step at a time Just you and I Just you and I Cause youre the only one Who brings light just like the sun One step at a time Just you and I Just you and I  Outro Yeah one step at a time just you and I Yeah one step at a time just you and I  ,0.051,0.815,0.134,0.9878
