trackId,Artist,title,streams
1rgnBhdG2JDFTbYkYRZAku,Tones and I,Dance Monkey ,611663
2tnVG71enUj33Ic2nFN6kZ,Regard,Ride It ,381706
21jGcNKet2qwijlDFuPiPb,Post Malone,Circles ,319218
3eekarcy7kvN4yt5ZFzltW,Travis Scott,HIGHEST IN THE ROOM ,316134
1xPpYbCaJWonL7IFXPDjON,Aitch,Taste (Make It Shake) ,289163
23GvTfcGK454ppLsts3W44,Young T & Bugsey,Strike a Pose (feat. Aitch) ,284998
6y1UtRcHQU07aUs3oxZ8Yn,Joel Corry,Sorry ,280775
7qEHsqek33rTcFNT9PFqLf,Lewis Capaldi,Someone You Loved ,274141
4vUmTMuQqjdnvlZmAH61Qk,Ed Sheeran,South of the Border (feat. Camila Cabello & Cardi B) ,271303
5pAbCxt9e3f81lOmjIXwzd,Jorja Smith,Be Honest (feat. Burna Boy) ,264104
4Ta3PhWmY50ZLU1uhKFKPE,Dermot Kennedy,Outnumbered ,248850
7b4ky1LlQLFhXHmhZkFgqV,AJ Tracey,Ladbroke Grove ,248178
1tNJrcVe6gwLEiZCtprs1u,Dominic Fike,3 Nights ,243804
2plLJpUcYPFrl1sW2pMG63,Harry Styles,Lights Up ,237284
6oJ6le65B3SEqPwMRNXWjY,Kygo,Higher Love ,227708
5wfyoR8XOkw45QRtFOoxyi,Dave,Professor X ,223973
36orMWv2PgvnzXsd5CJ0yL,Sam Feldt,Post Malone (feat. RANI) ,218900
6b2RcmUt1g9N9mQ3CbjX2Y,Sam Smith,How Do You Sleep? ,215038
584UC3Qpm8SbYd7aRWKREu,Aitch,Buss Down (feat. ZieZie) ,211058
1lOe9qE0vR9zwWQAOk6CoO,Lil Tecca,Ransom ,204594
70eFcWOvlMObDhURTqT4Fv,Ed Sheeran,Beautiful People (feat. Khalid) ,200890
1AI7UPw3fgwAFkvAlZWhE0,Ed Sheeran,Take Me Back to London (feat. Stormzy) ,188822
4Of7rzpRpV1mWRbhp5rAqG,Lewis Capaldi,Bruises ,187398
6v3KW9xbzN5yKLt9YKDYA2,Shawn Mendes,Señorita ,185930
0SxjNrhMwarsbcgEy0pavJ,Headie One,Both ,180865
322tcqPhma7F6hfCeLisx0,Lauv,"fuck, i'm lonely (with Anne-Marie) - from “13 Reasons Why: Season 3” ",174725
3z4CGd63tpUn9a6oQSG0CI,Dave,Location (feat. Burna Boy) ,166724
2b8fOow8UzyDFAE27YhOZM,Maroon 5,Memories ,166183
0qaWEvPkts34WF68r8Dzx9,Riton,Turn Me On (feat. Vula) ,162860
0hVXuCcriWRGvwMV1r5Yn9,Ed Sheeran,I Don't Care (with Justin Bieber) ,161976
1000nHvUdawXuUHgBod4Wv,Lil Nas X,Panini ,157347
0rIAC4PXANcKmitJfoqmVm,Normani,Motivation ,156670
7aiClxsDWFRQ0Kzk5KI5ku,blackbear,hot girl bummer ,156282
2wrJq5XKLnmhRXHIAf9xBa,Dan + Shay,"10,000 Hours (with Justin Bieber) ",152536
7LzouaWGFCy4tkXDOOnEyM,Camila Cabello,Liar ,152072
5aubXDnDNVKA5pS7EnR0mp,MIST,So High (feat. Fredo) ,151325
3NkJNL3WqO1Lqc3uNDxvCN,Ariana Grande,Don’t Call Me Angel (Charlie’s Angels) (with Miley Cyrus & Lana Del Rey) ,148187
6V9fHiv84WlVTg7CSnIVY2,Halsey,Graveyard ,147430
3Yh9lZcWyKrK9GjbhuS0hR,Lizzo,Good as Hell ,145831
6vBdBCoOhKHiYDDOcorfNo,Post Malone,Goodbyes (Feat. Young Thug) ,143210
2Fxmhks0bxGSBdJ92vM42m,Billie Eilish,bad guy ,142560
44ZJ4hLD5onikKsVLQaILr,Stormzy,Vossi Bop ,140700
5qmq61DAAOUaW8AUo8xKhh,Lizzo,Truth Hurts ,139700
6fenHIxXuuzKB55wY4WCHP,Tiësto,God Is A Dancer (with Mabel) ,139408
51Fjme0JiitpyXKuyQiCDo,Y2K,Lalala ,139041
60iSKGrGazRzICtMjADNSM,Lewis Capaldi,Hold Me While You Wait ,132391
7CZyCXKG6d5ALeq41sLzbw,Post Malone,Take What You Want (feat. Ozzy Osbourne & Travis Scott) ,131620
0RiRZpuVRbi7oqRdSMwhQY,Post Malone,Sunflower - Spider-Man: Into the Spider-Verse ,130910
0bfWT3AgM7ZTuqesJvRP6H,Mabel,Mad Love ,122805
7CHi4DtfK4heMlQaudCuHK,MEDUZA,Lose Control ,120097
6Gg1gjgKi2AK4e0qzsR7sd,Juice WRLD,Bandit (with YoungBoy Never Broke Again) ,118500
15rEEVR9tYJS4hbubgS3u7,Sidhu Moose Wala,47 (feat. Stefflon Don) ,117182
6XHVuErjQ4XNm6nDPVCxVX,Chris Brown,No Guidance (feat. Drake) ,113616
1DFD5Fotzgn6yYXkYsKiGs,MEDUZA,Piece Of Your Heart ,107432
7x9nXsowok1JszkVztI5NI,French Montana,Writing on the Wall (feat. Post Malone & Cardi B) ,102095
5wIjM4q7oIgiLqn8Qfoyxh,RussMB,Keisha & Becky - Remix ,101921
3DKCTIiJ97bS9TGiqcABjo,Dave,Thiago Silva ,98970
0m0F4N1H65Pvb9FMnISgB2,D-Block Europe,Home P*ssy ,98868
1Iv4wC88uxeAF7SmQQGx3X,Stormzy,Wiley Flow ,97915
05mDaV9Vb3wrzjF6OPZnhq,Post Malone,Saint-Tropez ,96725
0Ryd8975WihbObpp5cPW1t,Ariana Grande,boyfriend (with Social House) ,95971
5ry2OE6R2zPQFDO85XkgRb,Drake,Money In The Grave (Drake ft. Rick Ross) ,94491
1pRShUtGOG6ZP5fsnw9G4h,Jax Jones,This Is Real (ft. Ella Henderson) ,92301
3cphb8kdsjElYR7r5icK3H,Niall Horan,Nice To Meet Ya ,91813
2RGlyOU1kkBgBDB0GIy2vm,D-Block Europe,Nookie ,89860
2YpeDb67231RjR0MgVLzsG,Lil Nas X,Old Town Road - Remix ,86610
4VRE2Ler8le7DUymvKepY1,Poundz,Opp Thot ,86228
2cgELeRnPeDFuGrY96Lj6m,NSG,Trust Issues ,85512
1W8UflmoVZXS3TUFftuulB,D-Block Europe,Playing For Keeps ,85138
2VxeLyX666F8uXCJ0dZF8B,Lady Gaga,Shallow ,84681
1yAPglN5AGf7UoLK062ZYq,Sigala,Wish You Well ,84122
7d8GetOsjbxYnlo6Y9e5Kw,The Killers,Mr. Brightside ,84085
3rCOBAs3ZykwJlltmyD3nW,D-Block Europe,Outside ,82866
01IQ4aQgOf0Kkq3a273hmO,Dave,Funky Friday ,80558
4sjiIpEv617LDXaidKioOI,YNW Melly,223's (feat. 9lokknine) ,80428
7sWRlDoTDX8geTR8zzr2vt,Post Malone,Hollywood's Bleeding ,78598
359R03sj5qiwy4j0TqvLog,RAYE,Love Me Again (with Jess Glynne) ,78387
78KyOmqWmqLkQcXO1cA7MO,Steel Banglez,Fashion Week (feat. AJ Tracey & MoStack) ,78181
5RgBnDtHKFHgtVdqabjGE3,Jax Jones,Harder (with Bebe Rexha) ,77746
7xQAfvXzm3AkraOtGPWIZg,Post Malone,Wow. ,77584
