trackId,Artist,title,streams
6v3KW9xbzN5yKLt9YKDYA2,Shawn Mendes,Señorita ,423027
1tNJrcVe6gwLEiZCtprs1u,Dominic Fike,3 Nights ,390909
70eFcWOvlMObDhURTqT4Fv,Ed Sheeran,Beautiful People (feat. Khalid) ,386124
7b4ky1LlQLFhXHmhZkFgqV,AJ Tracey,Ladbroke Grove ,374492
3evfXgwjSY5zuFxAHjMW5S,Aitch,Taste (Make It Shake) ,343280
1kBbgxAUc4HQv7cgIayIDH,Lil Tecca,Ransom ,304981
6oJ6le65B3SEqPwMRNXWjY,Kygo,Higher Love ,299563
6b2RcmUt1g9N9mQ3CbjX2Y,Sam Smith,How Do You Sleep? ,299159
7qEHsqek33rTcFNT9PFqLf,Lewis Capaldi,Someone You Loved ,296248
5aubXDnDNVKA5pS7EnR0mp,MIST,So High (feat. Fredo) ,284324
0hVXuCcriWRGvwMV1r5Yn9,Ed Sheeran,I Don't Care (with Justin Bieber) ,272250
23GvTfcGK454ppLsts3W44,Young T & Bugsey,Strike a Pose (feat. Aitch) ,260842
6y1UtRcHQU07aUs3oxZ8Yn,Joel Corry,Sorry ,260188
1AI7UPw3fgwAFkvAlZWhE0,Ed Sheeran,Take Me Back to London (feat. Stormzy) ,257498
3z4CGd63tpUn9a6oQSG0CI,Dave,Location (feat. Burna Boy) ,252307
0Ryd8975WihbObpp5cPW1t,Ariana Grande,boyfriend (with Social House) ,239200
0Zp10WiPeEi6EUJZvWcNT9,Mabel,Mad Love ,231359
1yAPglN5AGf7UoLK062ZYq,Sigala,Wish You Well ,219309
6vBdBCoOhKHiYDDOcorfNo,Post Malone,Goodbyes (Feat. Young Thug) ,218421
60iSKGrGazRzICtMjADNSM,Lewis Capaldi,Hold Me While You Wait ,218010
44ZJ4hLD5onikKsVLQaILr,Stormzy,Vossi Bop ,213185
6XHVuErjQ4XNm6nDPVCxVX,Chris Brown,No Guidance (feat. Drake) ,197110
4wuCQX7JvAZLlrcmH4AeZF,Ed Sheeran,Cross Me (feat. Chance the Rapper & PnB Rock) ,192105
2YpeDb67231RjR0MgVLzsG,Lil Nas X,Old Town Road - Remix ,191607
1DFD5Fotzgn6yYXkYsKiGs,MEDUZA,Piece Of Your Heart ,186730
5tZWtGT65sMrDVPB5H444n,Freya Ridings,Castles ,181858
2Fxmhks0bxGSBdJ92vM42m,Billie Eilish,bad guy ,181463
6uAm7pG66O1XesXS9bpHSF,Lizzo,Good As Hell ,176711
5ry2OE6R2zPQFDO85XkgRb,Drake,Money In The Grave (Drake ft. Rick Ross) ,165899
1hxE8xAp7CrBsdpiRpiWFy,Stormzy,Crown ,162603
6fTt0CH2t0mdeB2N9XFG5r,Lil Nas X,Panini ,161195
15nKLSvslk7jntDkxIdYmq,Headie One,Both ,156421
6UjZ2Yx2g2a52XxiA8ONxZ,Dermot Kennedy,Outnumbered ,153104
5PYQUBXc7NYeI1obMKSJK0,Katy Perry,Never Really Over ,146404
5RgBnDtHKFHgtVdqabjGE3,Jax Jones,Harder (with Bebe Rexha) ,145580
4QEMi9FXOolfFFlLFUIolw,D-Block Europe,Home P*ssy ,143274
3KkXRkHbMCARz0aVfEt68P,Post Malone,Sunflower - Spider-Man: Into the Spider-Verse ,141261
36orMWv2PgvnzXsd5CJ0yL,Sam Feldt,Post Malone (feat. RANI) ,140461
5pAbCxt9e3f81lOmjIXwzd,Jorja Smith,Be Honest (feat. Burna Boy) ,139058
5qmq61DAAOUaW8AUo8xKhh,Lizzo,Truth Hurts ,138500
3M9Apu4OZfylLTFKvgEtKa,Tiësto,Ritual ,134994
3DKCTIiJ97bS9TGiqcABjo,Dave,Thiago Silva ,134650
0bzbvANY6oETSJLc0wlVGY,Taylor Swift,Lover ,134064
4vUmTMuQqjdnvlZmAH61Qk,Ed Sheeran,South of the Border (feat. Camila Cabello & Cardi B) ,132189
5wIjM4q7oIgiLqn8Qfoyxh,RussMB,Keisha & Becky - Remix ,130135
4Of7rzpRpV1mWRbhp5rAqG,Lewis Capaldi,Bruises ,125893
51Fjme0JiitpyXKuyQiCDo,Y2K,Lalala ,125151
1DhRbox3xkceP64k3JeYfW,Ed Sheeran,Antisocial (with Travis Scott) ,122771
6kls8cSlUyHW2BUOkDJIZE,Ellie Goulding,Hate Me (with Juice WRLD) ,122116
2x0RZdkZcD8QRI53XT4GI5,Avicii,SOS (feat. Aloe Blacc) ,121986
5Uw7Dut2lZfexn3Y09swpf,Mark Ronson,Find U Again (feat. Camila Cabello) ,114374
2hN5zu0d36ccHGHINeo1Mg,JAY1,Mocking It ,112205
0AtP8EkGPn6SwxKDaUuXec,Ed Sheeran,Remember The Name (feat. Eminem & 50 Cent) ,110595
3s4mrPrEFFPF0LmAfutW0n,Young Thug,The London (feat. J. Cole & Travis Scott) ,106799
4ofwffwvvnbSkrMSCKQDaC,George Ezra,Shotgun ,104878
7oK9VyNzrYvRFo7nQEYkWN,The Killers,Mr. Brightside ,101071
5WHTFyqSii0lmT9R21abT8,Mabel,Don't Call Me Up ,98169
