trackId,Artist,title,streams
1rgnBhdG2JDFTbYkYRZAku,Tones and I,Dance Monkey ,596194
6WrI0LAC5M1Rw2MnX2ZvEg,Dua Lipa,Don't Start Now ,424540
2tnVG71enUj33Ic2nFN6kZ,Regard,Ride It ,335986
21jGcNKet2qwijlDFuPiPb,Post Malone,Circles ,300459
4vUmTMuQqjdnvlZmAH61Qk,Ed Sheeran,South of the Border (feat. Camila Cabello & Cardi B) ,294549
2n1oPHJVMPWJkjgHwVcksY,J Hus,Must Be ,263419
4etKC4ngPKsQDHUMnYgV3A,KSI,"Down Like That (feat. Rick Ross, Lil Baby & S-X) ",257057
7qEHsqek33rTcFNT9PFqLf,Lewis Capaldi,Someone You Loved ,254846
7CHi4DtfK4heMlQaudCuHK,MEDUZA,Lose Control ,254352
1ZPWWSwCkxKfqdp4H0RFCo,Arizona Zervas,ROXANNE ,240959
7aiClxsDWFRQ0Kzk5KI5ku,blackbear,hot girl bummer ,240490
1HfMVBKM75vxSfsQ5VefZ5,Selena Gomez,Lose You To Love Me ,238863
2b8fOow8UzyDFAE27YhOZM,Maroon 5,Memories ,234701
3eekarcy7kvN4yt5ZFzltW,Travis Scott,HIGHEST IN THE ROOM ,234627
2plLJpUcYPFrl1sW2pMG63,Harry Styles,Lights Up ,230619
5wfyoR8XOkw45QRtFOoxyi,Dave,Professor X ,229769
0qaWEvPkts34WF68r8Dzx9,Riton,Turn Me On (feat. Vula) ,228756
31m40qBxoj4iMSnQLkq8nP,Fredo,Netflix & Chill ,204275
4Of7rzpRpV1mWRbhp5rAqG,Lewis Capaldi,Bruises ,204157
4Ta3PhWmY50ZLU1uhKFKPE,Dermot Kennedy,Outnumbered ,201016
584UC3Qpm8SbYd7aRWKREu,Aitch,Buss Down (feat. ZieZie) ,200039
3IWs9dAwTqN0EFhOIcBDfs,Jorja Smith,Be Honest ,197800
1gFMfqyVSXHMgvRloH2gDL,Dave,Paper Cuts ,188859
2QpGZOhTCHHiKmpSO9FW4h,Kanye West,Follow God ,187556
7b4ky1LlQLFhXHmhZkFgqV,AJ Tracey,Ladbroke Grove ,182994
1xPpYbCaJWonL7IFXPDjON,Aitch,Taste (Make It Shake) ,181866
6y1UtRcHQU07aUs3oxZ8Yn,Joel Corry,Sorry ,178181
3cphb8kdsjElYR7r5icK3H,Niall Horan,Nice To Meet Ya ,176876
23GvTfcGK454ppLsts3W44,Young T & Bugsey,Strike a Pose (feat. Aitch) ,172014
6oJ6le65B3SEqPwMRNXWjY,Kygo,Higher Love ,170606
0PXukVbYpvz40KcEFKnIw7,Young T & Bugsey,Don't Rush (feat. Headie One) ,170231
7LzouaWGFCy4tkXDOOnEyM,Camila Cabello,Liar ,168819
07Oz5StQ7GRoygNLaXs2pd,Lizzo,Good as Hell (feat. Ariana Grande) - Remix ,166056
6fenHIxXuuzKB55wY4WCHP,Tiësto,God Is A Dancer (with Mabel) ,158918
70eFcWOvlMObDhURTqT4Fv,Ed Sheeran,Beautiful People (feat. Khalid) ,155682
0SxjNrhMwarsbcgEy0pavJ,Headie One,Both ,150732
1pRShUtGOG6ZP5fsnw9G4h,Jax Jones,This Is Real (ft. Ella Henderson) ,146624
1tNJrcVe6gwLEiZCtprs1u,Dominic Fike,3 Nights ,143434
3z4CGd63tpUn9a6oQSG0CI,Dave,Location (feat. Burna Boy) ,141919
6v3KW9xbzN5yKLt9YKDYA2,Shawn Mendes,Señorita ,141109
4VRE2Ler8le7DUymvKepY1,Poundz,Opp Thot ,140458
322tcqPhma7F6hfCeLisx0,Lauv,"fuck, i'm lonely (with Anne-Marie) - from “13 Reasons Why: Season 3” ",139744
0hVXuCcriWRGvwMV1r5Yn9,Ed Sheeran,I Don't Care (with Justin Bieber) ,134270
36orMWv2PgvnzXsd5CJ0yL,Sam Feldt,Post Malone (feat. RANI) ,132245
0KzhyaVtr2v4J9GVdMgCk0,Darkoo,Gangsta ,131778
1lOe9qE0vR9zwWQAOk6CoO,Lil Tecca,Ransom ,130826
1AI7UPw3fgwAFkvAlZWhE0,Ed Sheeran,Take Me Back to London (feat. Stormzy) ,126205
2Fxmhks0bxGSBdJ92vM42m,Billie Eilish,bad guy ,125381
6b2RcmUt1g9N9mQ3CbjX2Y,Sam Smith,How Do You Sleep? ,123100
2wrJq5XKLnmhRXHIAf9xBa,Dan + Shay,"10,000 Hours (with Justin Bieber) ",121168
5aubXDnDNVKA5pS7EnR0mp,MIST,So High (feat. Fredo) ,111895
44ZJ4hLD5onikKsVLQaILr,Stormzy,Vossi Bop ,109651
60iSKGrGazRzICtMjADNSM,Lewis Capaldi,Hold Me While You Wait ,104794
3GDPQVjCQj1WyJGJhAj53E,Krept & Konan,Tell Me ,104264
4yI3HpbSFSgFZtJP2kDe5m,Selena Gomez,Look At Her Now ,104011
0RiRZpuVRbi7oqRdSMwhQY,Post Malone,Sunflower - Spider-Man: Into the Spider-Verse ,101512
0LjXPuuttcYpND3IxAFww1,AJ Tracey,Floss (feat. MoStack & Not3s) ,100113
0GiwV6v3AgJfdu59tj719Y,Endor,Pump It Up ,100075
6Gg1gjgKi2AK4e0qzsR7sd,Juice WRLD,Bandit (with YoungBoy Never Broke Again) ,97660
6V9fHiv84WlVTg7CSnIVY2,Halsey,Graveyard ,96424
0bYg9bo50gSsH3LtXe2SQn,Mariah Carey,All I Want for Christmas Is You ,94768
3uAN7G71iZl9zN8uxMRpKO,M Huncho,Thumb ,94740
6vBdBCoOhKHiYDDOcorfNo,Post Malone,Goodbyes (Feat. Young Thug) ,94577
29Y1hEc0NSxvFylHFV8W9e,AJ Tracey,Kiss and Tell ,94487
5qmq61DAAOUaW8AUo8xKhh,Lizzo,Truth Hurts ,92683
35mMXfym6C9VOTUVrcKKZp,Sigala,We Got Love ,92543
1iQDltZqI7BXnHrFy4Qo1k,SHAED,Trampoline (with ZAYN) ,91930
3DKCTIiJ97bS9TGiqcABjo,Dave,Thiago Silva ,88775
5wIjM4q7oIgiLqn8Qfoyxh,RussMB,Keisha & Becky - Remix ,88440
6muOWhMh7Tf0UFUtMDBhUR,Coldplay,Orphans ,87939
6XHVuErjQ4XNm6nDPVCxVX,Chris Brown,No Guidance (feat. Drake) ,86803
4VPlKUSjC9HdZdUbFZ0Y5y,Tom Walker,Better Half of Me ,86538
1DFD5Fotzgn6yYXkYsKiGs,MEDUZA,Piece Of Your Heart ,84539
2uuAE79hwuYDzEI20wDRpy,Krept & Konan,G Love ,81018
7d8GetOsjbxYnlo6Y9e5Kw,The Killers,Mr. Brightside ,80470
0rIAC4PXANcKmitJfoqmVm,Normani,Motivation ,80112
2cgELeRnPeDFuGrY96Lj6m,NSG,Trust Issues ,79793
359R03sj5qiwy4j0TqvLog,RAYE,Love Me Again (with Jess Glynne) ,79676
2FRnf9qhLbvw8fu4IBXx78,Wham!,Last Christmas ,79358
20JtELGPfOAMq7FpUt8eSM,Ant Saunders,Yellow Hearts ,79318
51Fjme0JiitpyXKuyQiCDo,Y2K,Lalala ,79141
0m0F4N1H65Pvb9FMnISgB2,D-Block Europe,Home P*ssy ,78017
0RLLvYBopDwooCyvnTwgYu,Lil Tjay,F.N ,77877
7CZyCXKG6d5ALeq41sLzbw,Post Malone,Take What You Want (feat. Ozzy Osbourne & Travis Scott) ,77593
2VxeLyX666F8uXCJ0dZF8B,Lady Gaga,Shallow ,77411
1000nHvUdawXuUHgBod4Wv,Lil Nas X,Panini ,76358
01IQ4aQgOf0Kkq3a273hmO,Dave,Funky Friday ,74266
5ry2OE6R2zPQFDO85XkgRb,Drake,Money In The Grave (Drake ft. Rick Ross) ,73811
3Yh9lZcWyKrK9GjbhuS0hR,Lizzo,Good as Hell ,73662
4sjiIpEv617LDXaidKioOI,YNW Melly,223's (feat. 9lokknine) ,73535
