trackId,Artist,title,streams
1rgnBhdG2JDFTbYkYRZAku,Tones and I,Dance Monkey ,611798
6WrI0LAC5M1Rw2MnX2ZvEg,Dua Lipa,Don't Start Now ,451762
2tnVG71enUj33Ic2nFN6kZ,Regard,Ride It ,337115
21jGcNKet2qwijlDFuPiPb,Post Malone,Circles ,306072
4vUmTMuQqjdnvlZmAH61Qk,Ed Sheeran,South of the Border (feat. Camila Cabello & Cardi B) ,289851
1HfMVBKM75vxSfsQ5VefZ5,Selena Gomez,Lose You To Love Me ,266090
7qEHsqek33rTcFNT9PFqLf,Lewis Capaldi,Someone You Loved ,263081
2b8fOow8UzyDFAE27YhOZM,Maroon 5,Memories ,244074
3eekarcy7kvN4yt5ZFzltW,Travis Scott,HIGHEST IN THE ROOM ,243461
2plLJpUcYPFrl1sW2pMG63,Harry Styles,Lights Up ,241781
4Ta3PhWmY50ZLU1uhKFKPE,Dermot Kennedy,Outnumbered ,234045
0qaWEvPkts34WF68r8Dzx9,Riton,Turn Me On (feat. Vula) ,226015
7CHi4DtfK4heMlQaudCuHK,MEDUZA,Lose Control ,225095
7aiClxsDWFRQ0Kzk5KI5ku,blackbear,hot girl bummer ,221182
584UC3Qpm8SbYd7aRWKREu,Aitch,Buss Down (feat. ZieZie) ,220942
2QpGZOhTCHHiKmpSO9FW4h,Kanye West,Follow God ,218580
3IWs9dAwTqN0EFhOIcBDfs,Jorja Smith,Be Honest ,199671
4Of7rzpRpV1mWRbhp5rAqG,Lewis Capaldi,Bruises ,196741
5wfyoR8XOkw45QRtFOoxyi,Dave,Professor X ,195513
1xPpYbCaJWonL7IFXPDjON,Aitch,Taste (Make It Shake) ,194241
7b4ky1LlQLFhXHmhZkFgqV,AJ Tracey,Ladbroke Grove ,187258
6y1UtRcHQU07aUs3oxZ8Yn,Joel Corry,Sorry ,186794
23GvTfcGK454ppLsts3W44,Young T & Bugsey,Strike a Pose (feat. Aitch) ,183722
6b2RcmUt1g9N9mQ3CbjX2Y,Sam Smith,How Do You Sleep? ,181131
1tNJrcVe6gwLEiZCtprs1u,Dominic Fike,3 Nights ,177609
7LzouaWGFCy4tkXDOOnEyM,Camila Cabello,Liar ,176116
07Oz5StQ7GRoygNLaXs2pd,Lizzo,Good as Hell (feat. Ariana Grande) - Remix ,175241
3cphb8kdsjElYR7r5icK3H,Niall Horan,Nice To Meet Ya ,173087
6oJ6le65B3SEqPwMRNXWjY,Kygo,Higher Love ,173087
70eFcWOvlMObDhURTqT4Fv,Ed Sheeran,Beautiful People (feat. Khalid) ,165093
1ZPWWSwCkxKfqdp4H0RFCo,Arizona Zervas,ROXANNE ,156778
0SxjNrhMwarsbcgEy0pavJ,Headie One,Both ,150913
6fenHIxXuuzKB55wY4WCHP,Tiësto,God Is A Dancer (with Mabel) ,150332
36orMWv2PgvnzXsd5CJ0yL,Sam Feldt,Post Malone (feat. RANI) ,150329
6v3KW9xbzN5yKLt9YKDYA2,Shawn Mendes,Señorita ,148142
3z4CGd63tpUn9a6oQSG0CI,Dave,Location (feat. Burna Boy) ,140453
0hVXuCcriWRGvwMV1r5Yn9,Ed Sheeran,I Don't Care (with Justin Bieber) ,139007
3GDPQVjCQj1WyJGJhAj53E,Krept & Konan,Tell Me ,138515
322tcqPhma7F6hfCeLisx0,Lauv,"fuck, i'm lonely (with Anne-Marie) - from “13 Reasons Why: Season 3” ",138024
4yI3HpbSFSgFZtJP2kDe5m,Selena Gomez,Look At Her Now ,136714
1lOe9qE0vR9zwWQAOk6CoO,Lil Tecca,Ransom ,134651
1pRShUtGOG6ZP5fsnw9G4h,Jax Jones,This Is Real (ft. Ella Henderson) ,133616
4VRE2Ler8le7DUymvKepY1,Poundz,Opp Thot ,133391
1AI7UPw3fgwAFkvAlZWhE0,Ed Sheeran,Take Me Back to London (feat. Stormzy) ,130514
2Fxmhks0bxGSBdJ92vM42m,Billie Eilish,bad guy ,130281
2wrJq5XKLnmhRXHIAf9xBa,Dan + Shay,"10,000 Hours (with Justin Bieber) ",130251
0LjXPuuttcYpND3IxAFww1,AJ Tracey,Floss (feat. MoStack & Not3s) ,121682
3uAN7G71iZl9zN8uxMRpKO,M Huncho,Thumb ,119579
5aubXDnDNVKA5pS7EnR0mp,MIST,So High (feat. Fredo) ,119466
