trackId,Artist,title,streams
6v3KW9xbzN5yKLt9YKDYA2,Shawn Mendes,Señorita ,405018
1tNJrcVe6gwLEiZCtprs1u,Dominic Fike,3 Nights ,378412
70eFcWOvlMObDhURTqT4Fv,Ed Sheeran,Beautiful People (feat. Khalid) ,368724
7b4ky1LlQLFhXHmhZkFgqV,AJ Tracey,Ladbroke Grove ,366794
3evfXgwjSY5zuFxAHjMW5S,Aitch,Taste (Make It Shake) ,351434
1kBbgxAUc4HQv7cgIayIDH,Lil Tecca,Ransom ,310591
7qEHsqek33rTcFNT9PFqLf,Lewis Capaldi,Someone You Loved ,305030
6b2RcmUt1g9N9mQ3CbjX2Y,Sam Smith,How Do You Sleep? ,303480
6oJ6le65B3SEqPwMRNXWjY,Kygo,Higher Love ,295675
5aubXDnDNVKA5pS7EnR0mp,MIST,So High (feat. Fredo) ,283274
1AI7UPw3fgwAFkvAlZWhE0,Ed Sheeran,Take Me Back to London (feat. Stormzy) ,259959
23GvTfcGK454ppLsts3W44,Young T & Bugsey,Strike a Pose (feat. Aitch) ,258907
0hVXuCcriWRGvwMV1r5Yn9,Ed Sheeran,I Don't Care (with Justin Bieber) ,256988
0Ryd8975WihbObpp5cPW1t,Ariana Grande,boyfriend (with Social House) ,255397
6y1UtRcHQU07aUs3oxZ8Yn,Joel Corry,Sorry ,250200
3z4CGd63tpUn9a6oQSG0CI,Dave,Location (feat. Burna Boy) ,247160
6vBdBCoOhKHiYDDOcorfNo,Post Malone,Goodbyes (Feat. Young Thug) ,230603
60iSKGrGazRzICtMjADNSM,Lewis Capaldi,Hold Me While You Wait ,217844
0Zp10WiPeEi6EUJZvWcNT9,Mabel,Mad Love ,217502
44ZJ4hLD5onikKsVLQaILr,Stormzy,Vossi Bop ,206263
1yAPglN5AGf7UoLK062ZYq,Sigala,Wish You Well ,201688
15nKLSvslk7jntDkxIdYmq,Headie One,Both ,189812
6XHVuErjQ4XNm6nDPVCxVX,Chris Brown,No Guidance (feat. Drake) ,186886
2Fxmhks0bxGSBdJ92vM42m,Billie Eilish,bad guy ,182595
4wuCQX7JvAZLlrcmH4AeZF,Ed Sheeran,Cross Me (feat. Chance the Rapper & PnB Rock) ,182125
5pAbCxt9e3f81lOmjIXwzd,Jorja Smith,Be Honest (feat. Burna Boy) ,177916
5tZWtGT65sMrDVPB5H444n,Freya Ridings,Castles ,177257
2YpeDb67231RjR0MgVLzsG,Lil Nas X,Old Town Road - Remix ,176891
1DFD5Fotzgn6yYXkYsKiGs,MEDUZA,Piece Of Your Heart ,172642
6uAm7pG66O1XesXS9bpHSF,Lizzo,Good As Hell ,169383
5ry2OE6R2zPQFDO85XkgRb,Drake,Money In The Grave (Drake ft. Rick Ross) ,166748
6UjZ2Yx2g2a52XxiA8ONxZ,Dermot Kennedy,Outnumbered ,157571
6fTt0CH2t0mdeB2N9XFG5r,Lil Nas X,Panini ,148521
1hxE8xAp7CrBsdpiRpiWFy,Stormzy,Crown ,143931
5RgBnDtHKFHgtVdqabjGE3,Jax Jones,Harder (with Bebe Rexha) ,143764
5PYQUBXc7NYeI1obMKSJK0,Katy Perry,Never Really Over ,143288
3KkXRkHbMCARz0aVfEt68P,Post Malone,Sunflower - Spider-Man: Into the Spider-Verse ,143138
4QEMi9FXOolfFFlLFUIolw,D-Block Europe,Home P*ssy ,140411
5qmq61DAAOUaW8AUo8xKhh,Lizzo,Truth Hurts ,140406
0bzbvANY6oETSJLc0wlVGY,Taylor Swift,Lover ,140001
3DKCTIiJ97bS9TGiqcABjo,Dave,Thiago Silva ,138084
36orMWv2PgvnzXsd5CJ0yL,Sam Feldt,Post Malone (feat. RANI) ,135088
4vUmTMuQqjdnvlZmAH61Qk,Ed Sheeran,South of the Border (feat. Camila Cabello & Cardi B) ,134930
51Fjme0JiitpyXKuyQiCDo,Y2K,Lalala ,132049
3M9Apu4OZfylLTFKvgEtKa,Tiësto,Ritual ,131576
4Of7rzpRpV1mWRbhp5rAqG,Lewis Capaldi,Bruises ,131357
5wIjM4q7oIgiLqn8Qfoyxh,RussMB,Keisha & Becky - Remix ,128229
0rIAC4PXANcKmitJfoqmVm,Normani,Motivation ,122760
6kls8cSlUyHW2BUOkDJIZE,Ellie Goulding,Hate Me (with Juice WRLD) ,120122
2x0RZdkZcD8QRI53XT4GI5,Avicii,SOS (feat. Aloe Blacc) ,118938
1DhRbox3xkceP64k3JeYfW,Ed Sheeran,Antisocial (with Travis Scott) ,117497
322tcqPhma7F6hfCeLisx0,Lauv,"fuck, i'm lonely (with Anne-Marie) - from “13 Reasons Why: Season 3” ",111561
3s4mrPrEFFPF0LmAfutW0n,Young Thug,The London (feat. J. Cole & Travis Scott) ,103552
2hN5zu0d36ccHGHINeo1Mg,JAY1,Mocking It ,102234
0AtP8EkGPn6SwxKDaUuXec,Ed Sheeran,Remember The Name (feat. Eminem & 50 Cent) ,99990
1rgnBhdG2JDFTbYkYRZAku,Tones and I,Dance Monkey ,99228
0TJxxb5DmfwwAJndnAuzEn,Krept & Konan,I Spy (feat. Headie One & K-Trap) ,97669
5WHTFyqSii0lmT9R21abT8,Mabel,Don't Call Me Up ,96212
44ADyYoY5liaRa3EOAl4uf,Miley Cyrus,Slide Away ,96010
0pEkK8MqbmGSX7fT8WLMbR,Lewis Capaldi,Grace ,94418
29fRTIKsJhLUJoldM89GZS,Taylor Swift,You Need To Calm Down ,94410
0SErNy2An0gCpYFRUNWwNT,Hardy Caprio,Guten Tag ,93587
78KyOmqWmqLkQcXO1cA7MO,Steel Banglez,Fashion Week (feat. AJ Tracey & MoStack) ,93389
6moU77g9RQyMzHNuKEaQKq,Ali Gatie,It's You ,92853
6ocbgoVGwYJhOv1GgI9NsF,Ariana Grande,7 rings ,92180
7oK9VyNzrYvRFo7nQEYkWN,The Killers,Mr. Brightside ,91530
2bT1PH7Cw3J9p3t7nlXCdh,Shawn Mendes,If I Can't Have You ,91048
3yNZ5r3LKfdmjoS3gkhUCT,Billie Eilish,bad guy (with Justin Bieber) ,90910
2VxeLyX666F8uXCJ0dZF8B,Lady Gaga,Shallow ,90859
4ofwffwvvnbSkrMSCKQDaC,George Ezra,Shotgun ,90763
5N1o6d8zGcSZSeMFkOUQOk,Megan Thee Stallion,Hot Girl Summer (feat. Nicki Minaj & Ty Dolla $ign) ,90145
3zgKEF4I4ILmTTSBvtiRlJ,Wiley,"My One (feat. Tory Lanez, Kranium & Dappy) ",88911
40OMBMYRk5IQL6xCzGM0JA,Martin Garrix,Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy) ,88846
2cytBOLpwFRX7J9URCrFIe,NSG,Options ,88743
4NSW0Km5ZG60L8FthUebPJ,Jonas Blue,What I Like About You (feat. Theresa Rex) ,86024
22vgEDb5hykfaTwLuskFGD,Jonas Brothers,Sucker ,85784
6wo37KVqFJhtuxPTpLCcfe,The Chainsmokers,Takeaway (feat. Lennon Stella) ,83672
5Uw7Dut2lZfexn3Y09swpf,Mark Ronson,Find U Again (feat. Camila Cabello) ,83323
25sgk305KZfyuqVBQIahim,Ava Max,Sweet but Psycho ,81712
6MWtB6iiXyIwun0YzU6DFP,Post Malone,Wow. ,80748
01IQ4aQgOf0Kkq3a273hmO,Dave,Funky Friday ,80013
6u8epWzzk3CsJ05sqExF6T,Becky Hill,I Could Get Used To This ,78088
7FGq80cy8juXBCD2nrqdWU,benny blanco,Eastside (with Halsey & Khalid) ,77701
2dpaYNEQHiRxtZbfNsse99,Marshmello,Happier ,77478
3e9HZxeyfWwjeyPAMmWSSQ,Ariana Grande,"thank u, next ",77206
5naYe7rLMZcLfO1DKg48MK,Jax Jones,All Day And Night ,75416
4kV4N9D1iKVxx1KLvtTpjS,Ariana Grande,"break up with your girlfriend, i'm bored ",75175
4hGsbyf3p0U5mlJTJwiUTq,AJ Tracey,Butterflies (feat. Not3s) ,73752
6TqXcAFInzjp0bODyvrWEq,Khalid,Talk (feat. Disclosure) ,73418
4NmE2ytXI8S2svTRSmEdpO,Katy Perry,Small Talk ,71922
1rqqCSm0Qe4I9rUvWncaom,Panic! At The Disco,High Hopes ,71315
7CN6ZYIX338ekn7pb2CpQp,Solardo,XTC ,71134
03x2rVJRFUrvwlfxoHd9Mo,Tom Walker,Just You and I ,70956
4MsUsFfWseB9M2plGJyuIw,Taylor Swift,ME! (feat. Brendon Urie of Panic! At The Disco) ,70596
5itOtNx0WxtJmi1TQ3RuRd,Calvin Harris,Giant (with Rag'n'Bone Man) ,70526
2BgEsaKNfHUdlh97KmvFyo,Anne-Marie,2002 ,69544
7dt6x5M1jzdTEt8oCbisTK,Post Malone,Better Now ,68757
7K7MUBCnzgBAvMVW2RTWNs,Loud Luxury,Body (feat. brando) ,68602
0e7ipj03S05BNilyu5bRzt,Post Malone,rockstar (feat. 21 Savage) ,68327
2sqsNXfN0HtgDEgaHXiUTa,Swae Lee,Won't Be Late (feat. Drake) ,67701
43zdsphuZLzwA9k4DJhU0I,Billie Eilish,when the party's over ,67673
0F7FA14euOIX8KcbEturGH,Lil Nas X,Old Town Road ,67651
6uFn47ACjqYkc0jADwEdj1,Polo G,Pop Out (feat. Lil Tjay) ,67482
6bAirj2qDf0agxdMuIdq1p,NSG,OT Bop ,67255
7yq4Qj7cqayVTp3FF9CWbm,Vance Joy,Riptide ,66338
5DSfqrLkUHLZ9bW0SS3rVy,Lil Tecca,Ransom (with Juice WRLD) - Remix ,66094
0u2P5u6lvoDfwTYjAADbn4,Billie Eilish,lovely (with Khalid) ,65630
3eS1VMcEmq2IUgpaeDysCb,Jess Glynne,One Touch ,65264
2tnVG71enUj33Ic2nFN6kZ,Regard,Ride It ,65261
4SSnFejRGlZikf02HLewEF,Billie Eilish,bury a friend ,64946
6Qs4SXO9dwPj5GKvVOv8Ki,Sam Smith,Dancing With A Stranger (with Normani) ,64816
6osaMSJh9NguagEDQcZaKx,DJ Snake,Loco Contigo (feat. J. Balvin & Tyga) ,64746
5gDQm47YjTJkdkTnfNFRMC,JAY1,Your Mrs ,64398
1GeNui6m825V8jP4uKiIaH,Young Thug,Bad Bad Bad (feat. Lil Baby) ,63478
7cz506PyIgh2bMN90Mc8Tn,Wiley,Boasty (feat. Idris Elba) ,61988
1fp2uoWXPca3mIdxRHIgQm,Cadet,Advice ,61643
285pBltuF7vW8TeWk8hdRR,Juice WRLD,Lucid Dreams ,61563
5qqabIl2vWzo9ApSC317sa,Oasis,Wonderwall - Remastered ,61542
5icOoE6VgqFKohjWWNp0Ac,Marshmello,Here With Me ,61294
1wJRveJZLSb1rjhnUHQiv6,A Boogie Wit da Hoodie,Swervin (feat. 6ix9ine) ,61207
4u7EnebtmKWzUH433cf5Qv,Queen,Bohemian Rhapsody - 2011 Mix ,61162
0VsGaRXR5WAzpu51unJTis,Ed Sheeran,Best Part of Me (feat. YEBBA) ,60985
1RJHieKAxYz9qbREvOR5eA,D-Block Europe,Kitchen Kings ,60782
7qiZfU4dY1lWllzX7mPBI3,Ed Sheeran,Shape of You ,60361
2374M0fQpWi3dLnB54qaLX,TOTO,Africa ,60240
3wPTI3G39TG3kxR5ybhrzK,Remedee,Love of My Life (feat. Not3s & Young Adz) ,59754
5C1TucCRf4Vjjree1OItyv,Lewis Capaldi,One ,59058
38zwkK6TtTjIW9tpYBfZ3D,George Ezra,Paradise ,58864
2LA9gKY5t2kx4BY5GSy3Us,Bugzy Malone,Kilos (feat. Aitch) ,58299
4p9aWfBThbAeVuqhzFnBxl,Gerry Cinnamon,Canter ,58099
0k664IuFwVP557Gnx7RhIl,Lizzo,Juice ,57302
2iUXsYOEPhVqEBwsqP70rE,5 Seconds of Summer,Youngblood ,57165
2xLMifQCjDGFmkHkpNLD9h,Travis Scott,SICKO MODE ,56798
7Aem1fAapTdGcHwAYyQYU4,Lil Tecca,Love Me ,56740
4PkIDTPGedm0enzdvilLNd,Ellie Goulding,Sixteen ,56485
5T8EDUDqKcs6OSOwEsfqG7,Queen,Don't Stop Me Now - 2011 Mix ,55751
2jUO4Rbw8VizhpHS63jrq4,Mark Ronson,Late Night Feelings (feat. Lykke Li) ,55740
5T03itPFOPGGkvVPvPiyla,Ed Sheeran,Put It All on Me (feat. Ella Mai) ,55634
5N5k9nd479b1xpDZ4usjrg,Calvin Harris,Promises (with Sam Smith) ,55618
5KPKjcE2trO2hBWRzkb2Mo,Little Mix,Bounce Back ,55493
2toVe5hfuIi97ytDPDbQFt,Tyga,Taste (feat. Offset) ,55450
7BHPGtpuuWWsvE7cCaMuEU,The Kooks,Naive ,55203
254bXAqt3zP6P50BdQvEsq,Fleetwood Mac,Everywhere - 2017 Remaster ,54631
3HUb7feX3gdnzZVEHy5yFj,Digga D,No Diet ,54588
5qrSlOut2rNAWv3ubArkNy,Dean Lewis,Be Alright ,54506
5uCax9HTNlzGybIStD3vDh,James Arthur,Say You Won't Let Go ,54436
4JSEMSiKPVcIEBQIlmGuI3,Mahalia,Simmer (feat. Burna Boy) ,54181
3wAyZwtyyLMsJNG7Mb17ky,Hardy Caprio,Best Life ,54079
6zeeWid2sgw4lap2jV61PZ,Khalid,Better ,53900
3Fzlg5r1IjhLk2qRw667od,Toploader,Dancing in the Moonlight ,53543
4bHsxqR3GMrXTxEPLuK5ue,Journey,Don't Stop Believin' ,53511
0YTXcXihG2qpxb3U3LbPfc,The Plug,Rich (feat. D Block Europe & Offset) ,53499
3rqmxZNh2BRgJ3BiCPFTSG,Dave,Disaster (feat. J Hus) ,53280
4hPpVbbakQNv8YTHYaOJP4,Marshmello,One Thing Right ,53138
2qRN7PWiHRLprw4FpDeI9N,Ed Sheeran,Nothing On You (feat. Paulo Londra & Dave) ,52797
3OTSBoYKO7HzGVj8Bu2OH9,Zara Larsson,All the Time ,52649
2qT1uLXPVPzGgFOx4jtEuo,Ariana Grande,no tears left to cry ,52460
6DCZcSspjsKoFjzjrWoCdn,Drake,God's Plan ,52375
07GvNcU1WdyZJq3XxP0kZa,Fleetwood Mac,Go Your Own Way - 2004 Remaster ,52322
1f36D2fxgU2Mk1TxS7WhjG,Blossoms,Your Girlfriend ,52300
3CA9pLiwRIGtUBiMjbZmRw,Drake,Nice For What ,52042
0p3rzYD9XEIyBBx1QTwg4z,Years & Years,If You're Over Me ,51937
1Bdptrvb7nQkq8kCw3siE9,Ed Sheeran,Feels (feat. Young Thug & J Hus) ,51853
4QbX1M5JblYzGTVwdZTgfb,RAYE,Love Me Again ,51681
2xGjteMU3E1tkEPVFBO08U,Keala Settle,This Is Me ,51641
3gdewACMIVMEWVbyb8O9sY,Elton John,"Rocket Man (I Think It's Going To Be A Long, Long Time) ",51612
3E7dfMvvCLUddWissuqMwr,Miley Cyrus,Party In The U.S.A. ,51431
2IRZnDFmlqMuOrYOLnZZyc,Meek Mill,Going Bad (feat. Drake) ,51383
0pqnGHJpmpxLKifKRmU6WP,Imagine Dragons,Believer ,50906
0tgVpDi06FyKpA1z0VMD4v,Ed Sheeran,Perfect ,50859
7ef4DlsgrMEH11cDZd32M6,Calvin Harris,One Kiss (with Dua Lipa) ,50618
7GJClzimvMSghjcrKxuf1M,George Ezra,Budapest ,50598
20ZP3Om9DvDazXrNUC7WM2,Rudimental,These Days ,50521
0UvCh63URrLFcPkKt99hHd,Oasis,Don't Look Back in Anger - Remastered ,50515
75ZvA4QfFiZvzhj2xkaWAh,Post Malone,I Fall Apart ,50512
6N1EjQjnvhOjFrF6oUmGPa,Bryan Adams,Summer Of '69 ,49983
5uGjeXi3epIE8N2ITkxIQ5,Lewis Capaldi,Hollywood ,49953
4esEsg9IxiTAGMBQLe9XOu,CamelPhat,Be Someone ,49826
7eBqSVxrzQZtK2mmgRG6lC,YNW Melly,Murder On My Mind ,49791
6H7fWtwEUHVfTyZD7zeG4w,Lewis Capaldi,when the party's over - Recorded at Spotify Studios NYC ,49662
4a6q8CR2hzLk2plDkSxkfD,Bazzi,I.F.L.Y. ,49608
2RlgNHKcydI9sayD2Df2xp,Electric Light Orchestra,Mr. Blue Sky ,49608
0E9ZjEAyAwOXZ7wJC0PD33,Dynoro,In My Mind ,49355
2ux0beVLp8GyOsNUvU8Wa1,Krept & Konan,I Spy - Remix ,49130
4GwPFO8jSGIsh5udMEfKZ2,MoStack,Shine Girl (feat. Stormzy) ,48848
12OLyHDxt6dqlAybSPFBK3,Lewis Capaldi,Forever ,48815
3ee8Jmje8o58CHK66QrVC2,XXXTENTACION,SAD! ,48778
6PYnUsNEpYC7A4BS2sjw3L,Khalid,Right Back (feat. A Boogie Wit Da Hoodie) ,48692
2tUBqZG2AbRi7Q0BIrVrEj,Whitney Houston,I Wanna Dance with Somebody (Who Loves Me) ,48572
0uUNN1nSoUx1A4fkDCWDQ7,Ava Max,So Am I ,48537
2WyRfGeHo97VC5mP1BBSzr,Miley Cyrus,Mother's Daughter ,48326
5mpUKTdskZea0gStWzeHUZ,Slipknot,Unsainted ,48272
4HlFJV71xXKIGcU3kRyttv,Train,"Hey, Soul Sister ",48124
6PCUP3dWmTjcTtXY02oFdT,Ed Sheeran,Castle on the Hill ,48105
0B3FovCVaGKS5w1FTidEUP,Blue Ivy,BROWN SKIN GIRL ,47959
5p7ujcrUXASCNwRaWNHR1C,Halsey,Without Me ,47900
7COXchtUOMd6uIT6HvmRaI,Lauv,i'm so tired... ,47816
3rq5w4bQGigXOfdN30ATJt,Arctic Monkeys,Do I Wanna Know? ,47477
0JpxNq2SYwPt2uSqdcSvyQ,Scouting For Girls,She's So Lovely ,47463
4tNXntkAzQ5A2dfYRYGIIQ,5 Seconds of Summer,Easier ,47450
