trackId,Artist,title,streams
2Fxmhks0bxGSBdJ92vM42m,Billie Eilish,bad guy ,522454
5p1ex0pXv6jSPJ6QbumQpD,MEDUZA,Piece Of Your Heart ,496497
6u7jPi22kF8CTQ3rb9DHE7,Lil Nas X,Old Town Road (feat. Billy Ray Cyrus) - Remix ,476195
2TIlqbIneP0ZY1O0EzYLlc,Lewis Capaldi,Someone You Loved ,429203
6nDKrPlXdpomGBgAlO7UdP,Avicii,SOS ,335513
5WHTFyqSii0lmT9R21abT8,Mabel,Don't Call Me Up ,302001
53CJANUxooaqGOtdsBTh7O,Lil Nas X,Old Town Road ,291276
6TqXcAFInzjp0bODyvrWEq,Khalid,Talk (feat. Disclosure) ,285153
03x2rVJRFUrvwlfxoHd9Mo,Tom Walker,Just You and I ,284597
4y3OI86AEP6PQoDE6olYhO,Jonas Brothers,Sucker ,275714
3z4CGd63tpUn9a6oQSG0CI,Dave,Location (feat. Burna Boy) ,272237
5icOoE6VgqFKohjWWNp0Ac,Marshmello,Here With Me ,255758
5itOtNx0WxtJmi1TQ3RuRd,Calvin Harris,Giant (with Rag'n'Bone Man) ,231495
78KyOmqWmqLkQcXO1cA7MO,Steel Banglez,Fashion Week (feat. AJ Tracey & MoStack) ,225875
5wIjM4q7oIgiLqn8Qfoyxh,RussMB,Keisha & Becky - Remix ,222143
0uUNN1nSoUx1A4fkDCWDQ7,Ava Max,So Am I ,211939
4SSnFejRGlZikf02HLewEF,Billie Eilish,bury a friend ,210303
7COXchtUOMd6uIT6HvmRaI,Lauv,i'm so tired... ,209860
11o2y87vqODipLK98a1v34,Jax Jones,All Day And Night - Jax Jones & Martin Solveig Present Europa ,203910
6MWtB6iiXyIwun0YzU6DFP,Post Malone,Wow. ,194856
4kV4N9D1iKVxx1KLvtTpjS,Ariana Grande,"break up with your girlfriend, i'm bored ",189359
2cytBOLpwFRX7J9URCrFIe,NSG,Options ,185517
3KkXRkHbMCARz0aVfEt68P,Post Malone,Sunflower - Spider-Man: Into the Spider-Verse ,184207
4MKM1sU3d3aS23WJsYipdV,JAY1,Your Mrs ,182901
1ABvDz0JnQGO8M8NYjRNMp,Sigrid,Don’t Feel Like Crying ,178562
4NSW0Km5ZG60L8FthUebPJ,Jonas Blue,What I Like About You (feat. Theresa Rex) ,170044
2VxeLyX666F8uXCJ0dZF8B,Lady Gaga,Shallow ,168153
0rzNMzZsubFcXSEh7dnem7,Beyoncé,Hold Up ,166976
6ocbgoVGwYJhOv1GgI9NsF,Ariana Grande,7 rings ,164286
7cz506PyIgh2bMN90Mc8Tn,Wiley,Boasty (feat. Idris Elba) ,163873
25sgk305KZfyuqVBQIahim,Ava Max,Sweet but Psycho ,160666
1wJRveJZLSb1rjhnUHQiv6,A Boogie Wit da Hoodie,Swervin (feat. 6ix9ine) ,154719
0lnIJmgcUpEpe4AZACjayW,Beyoncé,Sorry ,153381
3Fj47GNK2kUF0uaEDgXLaD,Billie Eilish,wish you were gay ,152780
62ImlYiiE0ZeK9NVftkDfq,Digga D,No Diet ,150072
