trackId,Artist,title,streams
3HVWdVOQ0ZA45FuZGSfvns,Ed Sheeran,I Don't Care (with Justin Bieber) ,410987
7qEHsqek33rTcFNT9PFqLf,Lewis Capaldi,Someone You Loved ,379153
44ZJ4hLD5onikKsVLQaILr,Stormzy,Vossi Bop ,334622
2Fxmhks0bxGSBdJ92vM42m,Billie Eilish,bad guy ,331263
6u7jPi22kF8CTQ3rb9DHE7,Lil Nas X,Old Town Road (feat. Billy Ray Cyrus) - Remix ,318699
1DFD5Fotzgn6yYXkYsKiGs,MEDUZA,Piece Of Your Heart ,282180
60iSKGrGazRzICtMjADNSM,Lewis Capaldi,Hold Me While You Wait ,277588
2x0RZdkZcD8QRI53XT4GI5,Avicii,SOS (feat. Aloe Blacc) ,252681
7FEwp8BavoEVE3AnxJDchc,Chris Brown,No Guidance (feat. Drake) ,235713
3z4CGd63tpUn9a6oQSG0CI,Dave,Location (feat. Burna Boy) ,221575
543bCW2ruMPmxUBWirQ3MR,Ed Sheeran,Cross Me (feat. Chance the Rapper & PnB Rock) ,218589
5ry2OE6R2zPQFDO85XkgRb,Drake,Money In The Grave (Drake ft. Rick Ross) ,213572
6LsAAHotRLMOHfCsSfYCsz,Shawn Mendes,If I Can't Have You ,210886
4Of7rzpRpV1mWRbhp5rAqG,Lewis Capaldi,Bruises ,200262
3O83h4LS797N23DpweeRAa,Jax Jones,All Day And Night - Jax Jones & Martin Solveig Present Europa ,192691
5PYQUBXc7NYeI1obMKSJK0,Katy Perry,Never Really Over ,177975
0pEkK8MqbmGSX7fT8WLMbR,Lewis Capaldi,Grace ,161163
29fRTIKsJhLUJoldM89GZS,Taylor Swift,You Need To Calm Down ,160179
53CJANUxooaqGOtdsBTh7O,Lil Nas X,Old Town Road ,159148
5KPKjcE2trO2hBWRzkb2Mo,Little Mix,Bounce Back ,158162
22vgEDb5hykfaTwLuskFGD,Jonas Brothers,Sucker ,154346
1tNJrcVe6gwLEiZCtprs1u,Dominic Fike,3 Nights ,148605
79JBjIq90BrQ8Ws0pUhlzD,Mabel,Mad Love ,146707
1yAPglN5AGf7UoLK062ZYq,Sigala,Wish You Well ,143698
0SErNy2An0gCpYFRUNWwNT,Hardy Caprio,Guten Tag ,140793
5wIjM4q7oIgiLqn8Qfoyxh,RussMB,Keisha & Becky - Remix ,140352
7Feaw9WAEREY0DUOSXJLOM,Martin Garrix,Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy) ,139301
7DcvwMAiqKJQD1rrdfxSDx,Young Thug,The London (feat. J. Cole & Travis Scott) ,136968
3KkXRkHbMCARz0aVfEt68P,Post Malone,Sunflower - Spider-Man: Into the Spider-Verse ,136619
4MsUsFfWseB9M2plGJyuIw,Taylor Swift,ME! (feat. Brendon Urie of Panic! At The Disco) ,130308
4PkIDTPGedm0enzdvilLNd,Ellie Goulding,Sixteen ,129697
4GwPFO8jSGIsh5udMEfKZ2,MoStack,Shine Girl (feat. Stormzy) ,124002
7b4ky1LlQLFhXHmhZkFgqV,AJ Tracey,Ladbroke Grove ,122588
23GvTfcGK454ppLsts3W44,Young T & Bugsey,Strike a Pose (feat. Aitch) ,122245
