trackId,Artist,title,streams,lyrics,neg,neu,pos,compound
1rgnBhdG2JDFTbYkYRZAku,Tones and I,Dance Monkey ,2837134,  verse 1 they say oh my god i see the way you shine take your hands my dear and place them both in mine you know you stopped me dead while i was passing by and now i beg to see you dance just one more time  prechorus ooh i see you see you see you every time and oh my i i like your style you you make me make me make me wanna cry and now i beg to see you dance just one more time  chorus so they say dance for me dance for me dance for me ohohoh ive never seen anybody do the things you do before they say move for me move for me move for me ayyayyayy and when you’re done ill make you do it all again  verse 2 i said oh my god i see you walking by take my hands my dear and look me in my eyes just like a monkey ive been dancin’ my whole life but you just beg to see me dance just one more time  prechorus ooh i see you see you see you every time and oh my i i like your style you you make me make me make me wanna cry and now i beg to see you dance just one more time  chorus so they say dance for me dance for me dance for me ohohoh ive never seen anybody do the things you do before they say move for me move for me move for me ayyayyayy and when youre done ill make you do it all again they say dance for me dance for me dance for me ohohoh ohoh ohoh ive never seen anybody do the things you do before they say move for me move for me move for me ayyayyayy and when youre done ill make you do it all again  bridge ooh ooh ooh ooh ooh do it all again do it all again do it all again ohoh ohoh oh ooh ooh ooh ooh oohooh do it all again do it all again do it all again ooh ahah ahah  chorus they say dance for me dance for me dance for me ohohoh ive never seen anybody do the things you do before they say move for me move for me move for me ayyayyayy and when you’re done i’ll make you do it all again they say dance for me dance for me dance for me ohohoh ohoh ohoh ive never seen anybody do the things you do before they say move for me move for me move for me ayyayyayy and when you’re done ill make you do it all again all again  ,0.027,0.936,0.037,0.3612
1xPpYbCaJWonL7IFXPDjON,Aitch,Taste (Make It Shake) ,2399530,  chorus show em baby how you flex and make it shake all  that back and pretty face gal im tryna get a taste im  just bopping give a fuck whos in the place gucci buckle with the snake but my hoodie looking bape show em baby how you flex and make it shake all  that back and pretty face gal im tryna get a taste im  just bopping give a fuck whos in the place gucci buckle with the snake but my hoodie looking bape  verse 1 show  em baby how you flex and make it bounce make it drop it’s getting hot should we be waking up the house fuck it keep it up i know you love it when youre loud but if we hear the door knocking we cant make another sound love  my bruddahs thats for life i know my family got me couple bitches couple haters couple bands are on me leave me be i live my life with fucking cameras on me do my thing im setting pace go tell a man to stop me couple bruddahs got a job a couple buy and sell grew up sliding round in north manny you can kinda tell if you see me with a girl my chick be looking fly as well louis v creps and the belt but the bags chanel had a rest and then i had to step the levels up got it in my head that im the best so i aint stressing much i aint on the fake shit so i aint gonna beg for love gally love me anyway big shelly and i wet it up  chorus show em baby how you flex and make it shake all that back and pretty face gal im tryna get a taste im just bopping give a fuck whos in the place gucci buckle with the snake but my hoodie looking bape show em baby how you flex and make it shake all that back and pretty face gal im tryna get a taste im just bopping give a fuck whos in the place gucci buckle with the snake but my hoodie looking bape  verse 2 yo the aims to get the bag and then get off aint got time to rest not settling for second to the top going all the way you know i got to get it never flop man step up in the dance and then were wrecking up the spot its crazy how im living might have lost a couple screws blowing clouds up in the room now im off into the moon still got a bit of youth in me im always in the mood when im in the studio i dont want noone in the room uh bout to take another sip im just young and living life you cant blame it on the kid kick back with a bottle while i make another quid im the captain in this ting and it gets wavy on my ship yeah man stay with the squaddy waved in the lobby getting paid is my hobby one thick ting shouldve seen the shape of her body got me taking videos when shes shaking it for me  chorus show em baby how you flex and make it shake all that back and pretty face gal im tryna get a taste im just bopping give a fuck whos in the place gucci buckle with the snake but my hoodie looking bape show em baby how you flex and make it shake all that back and pretty face gal im tryna get a taste im just bopping give a fuck whos in the place gucci buckle with the snake but my hoodie looking bape  verse 3 i slide around from time to time youll likely find a lighty by my side shes spicy likes to ride cause im the guy she wifey nice and i say kinda shy put my hoodie on baby and go and make it shake trippin out when im blazing i saw a bathing ape got my girl going crazy i need to take a break all these girls jumping on me its got me taking chase who am i to complain when money and fames what drives me insane true say i could have worse problems so i stay smiling and riding my wave shit quick slip slide in the rave got your chicks lipstick on the side of my face this his bitch but mine for the day so he gets dismissed when i’m in the place  chorus show em baby how you flex and make it shake all that back and pretty face gal im tryna get a taste im just bopping give a fuck whos in the place gucci buckle with the snake but my hoodie looking bape show em baby how you flex and make it shake all that back and pretty face gal im tryna get a taste im just bopping give a fuck whos in the place gucci buckle with the snake but my hoodie looking bape  ,0.127,0.775,0.098,-0.9691
7b4ky1LlQLFhXHmhZkFgqV,AJ Tracey,Ladbroke Grove ,2376258,  intro jorja smith no one sees no one one no one sees no one sees no one sees no one one no one sees no one conducta  prechorus jorja smith no one knows the pain no one sees what i see in you no one feels the same no one sees myself like you do  chorus aj tracey yo its the hyperman set aj tracey live and direct dj mash up the mash up the deck the microphone champ is live and direct and again it’s the hyperman set yeah aj tracey live and direct who dj mash up the mash up the deck the microphone champ is live and direct i said bubble vibes and that vibes cruise like a fourwheel drive and that tek time everytings live and that because aj ts on the mic and that i said bubble bubble vibes and that vibes cruise like a fourwheel drive and that drive tek time everyting’s live and that because aj ts on the mic and that mic  postchorus jorja smith no one knows the pain no one sees what i see in you no one feels the same no one sees myself like you do  verse 1 watch the sun now had a likkle beef but its done now its done i just need a drink and a rub down when my teams in the place its a shut down down ima ride on the wave til it’s sundown wave it peng ting lookin’ like a touchdown gorgeous all my haters getting vexed cause i’m up now vexed i went up then my kettle got bust down bling blaow watch the sun now had a likkle beef but its done now its done i just need a drink and a rub down when my teams in the place it’s a shutdown down ima ride on the wave til its sundown wave it peng ting looking like a touchdown gorgeous all my haters getting vexed cause im up now why you mad i went up then my kettle got bust down bling blaow  chorus aj tracey yo its the hyperman set aj tracey live and direct dj mash up the mash up the deck the microphone champ is live and direct and again its the hyperman set yeah aj tracey live and direct who dj mash up the mash up the deck the microphone champ is live and direct i said bubble vibes and that vibes cruise like a fourwheel drive and that tek time everytings live and that because aj ts on the mic and that i said bubble bubble vibes and that vibes cruise like a fourwheel drive and that drive tek time everytings live and that because aj ts on the mic and that mic  postchorus jorja smith no one knows the pain no one sees what i see in you no one feels the same no one sees myself like you do  verse 2 im a rock im a rockstar psych out i get the yattie love like a popstar woo and when im in my ends im a block star wait everybody run from the cop car woowoo and i dont know about sober i dont im just a block boy sittin in a rover 21 i got my friends and my fam on my shoulder facts i been cold but my money got me colder said im a rockstar yeah i get the yattie love like a popstar uh and when im in my ends im a block star true wait everybody run from the cop car woowoo and i dont know about sober i dont im just a block boy sitting in a rover i swear i got my friends and my fam on my shoulder on my back i been cold but my money got me colder  postchorus jorja smith no one knows the pain no one sees what i see in you no one feels the same no one sees myself like you do  ,0.12,0.789,0.091,-0.857
2tnVG71enUj33Ic2nFN6kZ,Regard,Ride It ,2292089,  chorus ride it were all alone ride  it just lose control ride  it ride it come touch my soul ride it ride let me feel you ride it turn the lights down low ride  it from head to toe ride  it ride it touch my soul ride it ride let me feel you  verse 1 its  been a month and twenty days and were going round and round playing silly games now youre saying slow it down not right now then ya wink at me and walk away let  it be let it be let it be known hold on dont go touching and teasing me telling me no but this time i need to feel you  chorus ride it were all alone ride it just lose control ride it ride it come touch my soul ride it ride let me feel you ride it turn the lights down low ride it from head to toe ride it ride it touch my soul ride it ride it let me feel you  verse 2 movida was the club on the saturday ya actin like a diva sayin you dont wanna pay its gotta be ya feisty style raised eyebrow i love it when you look at me that way now were in you order a mojito at the bar you reapply lippy cause it came off on the glass the dj plays your favorite songs kanyes on now ya beckoning for me to dance mm pullin me pullin me pullin me close just close your eyes girl whispering tellin me we gotta go wont you take me home i want to ride it  chorus ride it were all alone ride it just lose control ride it ride it come touch my soul ride it ride it let me feel you ride it turn the lights down low ride it from head to toe ride it ride it touch my soul ride it ride it let me feel you  interlude  chorus wont you take me home i wanna ride it were all alone ride it just lose control ride it ride it come touch my soul ride it ride it let me feel you ride it turn the lights down low ride it from head to toe ride it ride it touch my soul ride it ride it let me feel you  ,0.076,0.882,0.042,-0.8971
23GvTfcGK454ppLsts3W44,Young T & Bugsey,Strike a Pose (feat. Aitch) ,2253695,  intro toddla t producy  hook bugsey strike me a pose girl youre kinda cute yah know here all alone girl you gotta loosen up cause your body wanna move yah know uptight just loosen up macdaddy with the juice yah know sippin on a duckduckgoose yah know strike me a pose girl youre kinda cute yah know here all alone girl you gotta loosen up cause your body wanna move yah know uptight just loosen up macdaddy with the juice yah know sippin on a duckduckgoose yah know  verse 1 bugsey and young t ayy ayy look into my eyes tell me what do you see i see wrist bustdown nigga twenty on each thats a big back baby come and fling it on me rosé by the case when i bon appétit watch your girl cah she digging the drip if she with me then she aint a regular bitch rock my world she a freak little mix we got a freezer in the range shorty come take a sip gucci on her hip with the fashionova thick can you do a trick can you do it on a dick thats a big fat couple racks spend it on a coat hit me on a low i got money that im tryna blow money that im tryna throw six figures on a dealy feel like biggaveli now i got a lil kimmy yo feel like makaveli when i pull up in the city buss a dance for me i aint talkin bout the shiggy  hook bugsey strike me a pose girl youre kinda cute yah know here all alone girl you gotta loosen up cause your body wanna move yah know uptight just loosen up macdaddy with the juice yah know sippin on a duckduckgoose yah know strike me a pose girl youre kinda cute yah know here all alone girl you gotta loosen up cause your body wanna move yah know uptight just loosen up macdaddy with the juice yanna sippin on a duckduckgoose yah know  verse 2 aitch young aitch fly boy a macdaddy with the juice strike a pose babygirl you lookin sassy for the shoot came from nottingham to manny with a baddie in the coupe im 19 shes 32 to her im actually a yute hehehe heh wrap another zoot tell her turn around show me what the back of it can do loosen up shake it off back it up a few them other girls are too jealous they aint flashier than you no way bend it over push it on me then rotate your hips woo when we fucked she let me take a pic one chance are you leaving or are you taking it i got some white chocolate i promise youll like the taste of it blitzed a couple bottles now im zoned out mandem moving mad more time theyre getting thrown out hold that position quick let me get my phone out babe just do me a favour and  hook bugsey strike me a pose girl youre kinda cute yah know here all alone girl you gotta loosen up cause your body wanna move yah know uptight just loosen up macdaddy with the juice yah know sippin on a duckduckgoose yah know strike me a pose girl youre kinda cute yah know here all alone girl you gotta loosen up cause your body wanna move yah know uptight just loosen up macdaddy with the juice yah know sippin on a duckduckgoose yah know  outro toddla t producky  ,0.108,0.835,0.056,-0.9688
21jGcNKet2qwijlDFuPiPb,Post Malone,Circles ,2097301,  intro oh oh oh oh  oh oh oh  oh oh oh oh  verse 1 we couldnt turn around til we were upside down ill be the bad guy now but know i aint too proud i  couldnt be there even when i tried you  dont believe it we do this every time  chorus seasons change and our love went cold feed  the flame cause we cant let go run away but were running in circles run away run away i dare you to do something im  waiting on you again so i dont take the blame run away but were running in circles run away run away run away  verse 2 let go i got a feeling that its time to let go i said so i knew that this was doomed from the getgo you thought that it was special special but it was just the sex though the sex though and i still hear the echoes the echoes i got a feeling that its time to let it go let it go  chorus seasons change and our love went cold feed the flame cause we cant let go run away but were running in circles run away run away i dare you to do something im waiting on you again so i dont take the blame run away but were running in circles run away run away run away  bridge maybe you dont understand what im going through its only me what you got to lose make up your mind tell me what are you gonna do its only me let it go  chorus seasons change and our love went cold feed the flame cause we cant let go run away but were running in circles run away run away i dare you to do something im waiting on you again so i dont take the blame run away but were running in circles run away run away run away  ,0.044,0.851,0.105,0.9686
6y1UtRcHQU07aUs3oxZ8Yn,Joel Corry,Sorry ,2064034,  verse 1 i cant live without you i know i did you wrong i know i did you wrong and its my fault im sorry i can see my whole world changing cause of you its upside down im lonely should have known better should have know youre my best friend come back here give me one more try  hook i can see my whole world changing theres no need to live if i cant be with you what i did was wrong im sorry i didnt know how much i really miss you i can see my whole world changing theres no need to live if i cant be with you what i did was wrong im sorry i didnt know how much i really miss you  verse 2 last night i made a big mistake now im sitting in my room like brandy taking time to contemplate ive been such a fool lately i cant live without you i know i did you wrong i know i did you wrong and its my fault im sorry i can see my whole world changing cause of you its upside down im lonely should have known better should have know youre my best friend come back here give me one more try  hook i can see my whole world changing theres no need to live if i cant be with you what i did was wrong im sorry i didnt know how much i really miss you i can see my whole world changing theres no need to live if i cant be with you what i did was wrong im sorry i didnt know how much i really miss you  verse 3 lately we just fuss and fight we argue bout everything that drove me to leave that night and tell you that its the end  hook i can see my whole world changing theres no need to live if i cant be with you what i did was wrong im sorry i didnt know how much i really miss you i can see my whole world changing theres no need to live if i cant be with you  ,0.215,0.724,0.061,-0.9915
7qEHsqek33rTcFNT9PFqLf,Lewis Capaldi,Someone You Loved ,2061353,  verse 1 im going under and this time i fear theres no one to save me this all or nothing really got a way of driving me crazy i need somebody to heal somebody to know somebody to have somebody to hold its easy to say but its never the same i guess i kinda liked the way you numbed all the pain  chorus now the day bleeds into nightfall and youre not here to get me through it all i let my guard down and then you pulled the rug i was getting kinda used to being someone you loved  verse 2 im going under and this time i fear theres no one to turn to this all or nothing way of loving got me sleeping without you now i need somebody to know somebody to heal somebody to have just to know how it feels its easy to say but its never the same i guess i kinda like the way you help me escape  chorus now the day bleeds into nightfall and youre not here to get me through it all i let my guard down and then you pulled the rug i was getting kinda used to being someone you loved  bridge and i tend to close my eyes when it hurts sometimes i fall into your arms ill be safe in your sound till i come back around  chorus for now the day bleeds into nightfall and youre not here to get me through it all i let my guard down and then you pulled the rug i was getting kinda used to being someone you loved but now the day bleeds into nightfall and youre not here to get me through it all i let my guard down and then you pulled the rug i was getting kinda used to being someone you loved i let my guard down and then you pulled the rug i was getting kinda used to being someone you loved  ,0.076,0.787,0.138,0.9788
1tNJrcVe6gwLEiZCtprs1u,Dominic Fike,3 Nights ,2016623,  chorus three nights at the motel under streetlights in the city of palms call me what you want when you want if you want and you can call me names if you call me up three nights at the motel under streetlights in the city of palms call me what you want when you want if you want and you can call me names if you call me up  verse 1 feel like the least of all your problems you can reach me if you wanna stay up tonight stay up at night green lights in your body language seems like you could use a little company from me but if you got everything figured out like you say dont waste a minute dont wait a minute its only a matter of time for youoohoohooh tooohoohooh tell me now cause ive been up for ive been up for  chorus three nights at the motel under streetlights in the city of palms call me what you want when you want if you want want and you can call me names if you call me up call me up three nights at the motel under streetlights in the city of palms call me what you want when you want if you want and you can call me names if you call me up ooh  verse 2 i cant fix each and all your problems im no good with names and faces she sent me naked pictures from her neck down to the waist i get my feelings involved she stopped returnin my calls her flaws turned into walls and barricades and im too far gone in all the wrong ways and now every long day is a bad one i cant make you call or make you stay or take you off the pedestal so i get lost in modern music watchin movies talkin to the walls in my room walkin through the halls in my head just tryna make sure it all makes sense i aint made of money maybe some day you can take it from me im up too late thinkin bout you in mia for  chorus three nights at the motel under streetlights in the city of palms call me what you want when you want if you want want and you can call me names if you call me up call me up three nights at the motel under streetlights in the city of palms call me what you want when you want if you want and you can call me names if you call me up ooh  ,0.042,0.867,0.091,0.6064
6v3KW9xbzN5yKLt9YKDYA2,Shawn Mendes,Señorita ,1896866,  chorus camila cabello i love it when you call me señorita i wish i could pretend i didnt need ya but every touch is oohlalala its true lalala ooh i should be runnin ooh you keep me coming for ya  verse 1 shawn mendes land in miami the air was hot from summer rain sweat drippin off me before i even knew her name lalala it felt like oohlalala yeah no sapphire moonlight we danced for hours in the sand tequila sunrise her body fit right in my hands lalala it felt like oohlalala yeah  chorus camila cabello  shawn mendes camila cabello i love it when you call me señorita i wish i could pretend i didnt need ya but every touch is oohlalala its true lalala ooh i should be runnin ooh you know i love it when you call me señorita i wish it wasnt so damn hard to leave ya but every touch is oohlalala its true lalala ooh i should be runnin ooh you keep me coming for ya  verse 2 camila cabello with shawn mendes locked in the hotel theres just some things that never change you say were just friends but friends dont know the way you taste lalala la la la cause you know its been a long time coming dont ya let me fall oh ooh when your lips undress me hooked on your tongue ooh love your kiss is deadly dont stop  chorus both camila cabello  shawn mendes i love it when you call me señorita i wish i could pretend i didnt need ya but every touch is oohlalala its true lalala ooh i should be runnin ooh you know i love it when you call me señorita i wish it wasnt so damn hard to leave ya so damn hard to leave ya but every touch is oohlalala its true lalala true lala ooh i should be runnin ooh you keep me coming for ya  outro both shawn mendes  camila cabello all along ive been coming for ya for you and i hope it meant something to you oh call my name ill be coming for ya coming for you coming for ya coming for you for ya for ya oh she loves it when i call for ya ooh i should be runnin ooh you keep me coming for ya  ,0.023,0.756,0.221,0.9979
