trackId,Artist,title,streams,lyrics,neg,neu,pos,compound
2TIlqbIneP0ZY1O0EzYLlc,Lewis Capaldi,Someone You Loved ,3338234,  verse 1 im going under and this time i fear theres no one to save me this all or nothing really got a way of driving me crazy i need somebody to heal somebody to know somebody to have somebody to hold its easy to say but its never the same i guess i kinda liked the way you numbed all the pain  chorus now the day bleeds into nightfall and youre not here to get me through it all i let my guard down and then you pulled the rug i was getting kinda used to being someone you loved  verse 2 im going under and this time i fear theres no one to turn to this all or nothing way of loving got me sleeping without you now i need somebody to know somebody to heal somebody to have just to know how it feels its easy to say but its never the same i guess i kinda like the way you help me escape  chorus now the day bleeds into nightfall and youre not here to get me through it all i let my guard down and then you pulled the rug i was getting kinda used to being someone you loved  bridge and i tend to close my eyes when it hurts sometimes i fall into your arms ill be safe in your sound till i come back around  chorus for now the day bleeds into nightfall and youre not here to get me through it all i let my guard down and then you pulled the rug i was getting kinda used to being someone you loved but now the day bleeds into nightfall and youre not here to get me through it all i let my guard down and then you pulled the rug i was getting kinda used to being someone you loved i let my guard down and then you pulled the rug i was getting kinda used to being someone you loved  ,0.076,0.787,0.138,0.9788
4kV4N9D1iKVxx1KLvtTpjS,Ariana Grande,"break up with your girlfriend, i'm bored ",3041558,  verse 1 you got me some type of way hmm aint used to feelin this way mmmmmm i do not know what to say yeah yeah but i know i shouldnt think about it took one fuckin look at your face hmm now i wanna know how you taste mmmmmm usually dont give it away yeah yeah but you know im out here thinkin bout it  prechorus then i realize shes right there and im at home like damn this aint fair  chorus break up with your girlfriend girlfriend yeah yeah cause im bored you could hit it in the mornin mornin yeah yeah like its yours i know it aint right but i dont care care break up with your girlfriend girlfriend yeah yeah cause im bored  verse 2 this shit always happen to me yeah why cant we just play for keeps mmmmmm practically on my knees yeah yeah but i know i shouldnt think about it you know what youre doin to me youre singin my songs in the streets yeah yeah actin all innocent please when i know you out here thinkin bout it  prechorus then you realize shes right there yeah and youre at home like damn she cant compare  chorus break up with your girlfriend girlfriend yeah yeah cause im bored you could hit it in the mornin in the mornin yeah yeah like its yours i know it aint right but i dont care i dont care yee break up with your girlfriend with your girlfriend yeah yeah cause im bored  postchorus with your girlfriend girlfriend girlfriend girlfriend with your girlfriend with your girlfriend girlfriend girlfriend girlfriend  bridge you could say im hatin if you want to but i only hate on her cause i want you say im trippin if you feel like but you without me aint right aint right you could call me crazy cause i want you and i never even ever fuckin met you say im trippin and it aint right but you without me aint nice aint nice yeah  chorus break up with your girlfriend with your girlfriend yeah yeah cause im bored you could hit it in the mornin hit in the mornin yeah yeah yeah yeah yeah like its yours i know it aint right but i dont care care yeah break up with your girlfriend with your girlfriend yeah yeah cause im bored  postchorus with your girlfriend girlfriend girlfriend baby girlfriend with your girlfriend with your girlfriend girlfriend girlfriend girlfriend with your girlfriend  ,0.079,0.757,0.164,0.9802
5itOtNx0WxtJmi1TQ3RuRd,Calvin Harris,Giant (with Rag'n'Bone Man) ,2846784,  verse 1 rag’n’bone man i understood loneliness before i knew what it was i saw the pills on the table for your unrequited love i would be nothing without you holding me up now im strong enough for both of us both of us both of us both of us  chorus rag’n’bone man i am the giant ooh stand up on my shoulders tell me what you see cause i am the giant ooh well be breaking boulders underneath our feet i am i am i am i am i am i am the giant oh i am i am i am i am i am i am the giant oh  verse 2 rag’n’bone man dont hide your emotions you can throw down your guard and feed from the notion we can be who we are you taught me something yeah freedom is ours it was you who taught me living is togetherness togetherness togetherness  chorus rag’n’bone man i am the giant ooh stand up on my shoulders tell me what you see cause i am the giant ooh well be breaking boulders underneath our feet i am i am i am i am i am i am the giant oh i am i am i am i am i am i am the giant oh  bridge rag’n’bone man oh oh oh heyoh oh oh oh heyoh im gonna shake throw it away in the dirt under me yeah yeah oh oh oh heyoh im gonna shake throw it away in the dirt under me yeah yeah oh oh oh heyoh gonna shake throw it away in the dirt yeah yeah oh oh oh heyoh gonna shake all the way in the dirt yeah yeah oh oh oh heyoh gonna shake all the way in the dirt yeah yeah oh oh oh heyoh gonna shake all the way in the dirt  outro rag’n’bone man ooh i am i am i am ooh i am i am i am i am i am the giant ooh i am i am i am i am i am the giant ooh  ,0.081,0.809,0.11,0.9005
6ocbgoVGwYJhOv1GgI9NsF,Ariana Grande,7 rings ,2836252,  verse 1 yeah breakfast at tiffanys and bottles of bubbles girls with tattoos who like getting in trouble lashes and diamonds atm machines buy myself all of my favorite things yeah been through some bad shit i should be a sad bitch who woulda thought itd turn me to a savage rather be tied up with calls and not strings write my own checks like i write what i sing yeah yeah  prechorus my wrist stop watchin my neck is flossy make big deposits my gloss is poppin you like my hair gee thanks just bought it i see it i like it i want it i got it yeah  chorus i want it i got it i want it i got it i want it i got it i want it i got it you like my hair gee thanks just bought it i see it i like it i want it i got it yep  verse 2 wearing a ring but aint gon be no mrs bought matching diamonds for six of my bitches id rather spoil all my friends with my riches think retail therapy my new addiction whoever said money cant solve your problems must not have had enough money to solve em they say which one i say nah i want all of em happiness is the same price as redbottoms  prechorus my smile is beamin yeah my skin is gleamin is gleamin the way it shine i know youve seen it youve seen it i bought a crib just for just for the closet closet both his and hers i want it i got it yeah  chorus i want it i got it i want it i got it i want it i got it i want it i got it baby you like my hair gee thanks just bought it oh yeah i see it i like it i want it i got it yep  verse 3 yeah my receipts be lookin like phone numbers if it aint money then wrong number black card is my business card the way it be settin the tone for me i dont mean to brag but i be like put it in the bag yeah when you see them racks they stacked up like my ass yeah shoot go from the store to the booth make it all back in one loop gimme the loot never mind i got the juice nothing but net when we shoot look at my neck look at my jet aint got enough money to pay me respect aint no budget when im on the set if i like it then thats what i get yeah  chorus i want it i got it i want it i got it oh yeah i want it i got it i want it i got it oh yeah yeah you like my hair gee thanks just bought it i see it i like it i want it i got it i see yep  ,0.065,0.695,0.24,0.9973
5WHTFyqSii0lmT9R21abT8,Mabel,Don't Call Me Up ,2783485,  verse 1 when im underneath the bright lights when im tryna have a good time cause im good now you aint mine now now now now dont call me up when youre looking at my photos getting hot losing control you want me more now i let go now now now now  prechorus im over you and i dont need your lies no more cause the truth is without you boy im stronger and i know you said that i changed with my cold heart but it was your game that left scars ooh im over you  chorus dont call me up im going out tonight feeling good now youre outta my life dont wanna talk about us gotta leave it behind one drink and youre outta my mind now now take it up baby im on a high youre alone going out of your mind when im here up in the club and i dont wanna talk so dont call me up  verse 2 cause im here looking fine babe and i got eyes looking my way and everybodys on my vibe babe now now now now dont call me up my friends said you were a bad man i should have listened to them back then and now youre tryna hit me up again now now now now  prechorus im over you and i dont need your lies no more cause the truth is without you boy im stronger and i know you said that i changed with my cold heart but it was your game that left scars ooh im over you  chorus dont call me up im going out tonight feeling good now youre outta my life dont wanna talk about us gotta leave it behind one drink and youre outta my mind now now take it up baby im on a high youre alone going out of your mind when im here up in the club and i dont wanna talk so dont call me up  bridge dont call me up so dont call me up dont call me up  prechorus im over you and i dont need your lies no more cause the truth is without you boy im stronger and i know you said that i changed with my cold heart but it was your game that left scars ooh im over you  chorus dont call me up im going out tonight feeling good now youre outta my life dont wanna talk about us gotta leave it behind one drink and youre outta my mind now now take it up baby im on a high youre alone going out of your mind when im here up in the club and i dont wanna talk so dont call me up  ,0.047,0.847,0.106,0.9783
6MWtB6iiXyIwun0YzU6DFP,Post Malone,Wow. ,2488501,  verse 1 said she tired of little money need a big boy pull up 20 inch blades like im lil’ troy now its everybody flockin need a decoy shawty mixing up the vodka with the lacroix yeah gwagen gwagen gwagen gwagen all the housewives pullin’ up up up i got a lot of toys 720s bumpin fall out boy you was talkin shit in the beginning mmmm back when i was feelin more forgivin more forgivin i know it piss you off to see me winnin see me winnin see the igloo in my mouth when i be grinnin’ i be grinnin’ yeah  chorus hunnid bands in my pocket its on me hunnid deep when i roll like the army get more bottles these bottles are lonely it’s a moment when i show up got em sayin wow wow wow hunnid bands in my pocket its on me on me yeah your grandmama probably know me know me get more bottles these bottles are lonely it’s a moment when i show up got em sayin wow wow wow  verse 2 everywhere i go hey catch me on the block like im mutombo wow 750 lambo in the utah snow skrrt trunk in the front like that shit dumbo yeah cut the roof off like a niptuck pull up to the house with some big butts turn the kitchen counter to a stripclub yeah wow me and dre came for the when i got guap all of yall just appeared wow before i dropped stoney none of yall really cared cared now they always say congratulations to the kid kid and this is not a 40 but im pourin out this shit yeah used to have a lot but i got more now yup made another hit cause i got bored now yup always goin for it never punt fourth down last call hail mary prescott touchdown ayy  chorus hunnid bands in my pocket its on me on me hunnid deep when i roll like the army hey get more bottles these bottles are lonely its a moment when i show up got em sayin wow wow wow hunnid bands in my pocket its on me yeah yeah yeah your grandmama probably know me yeah yeah get more bottles these bottles are lonely its a moment when i show up got em sayin wow  outro got em sayin wow ayy ayy wow sayin wow wow wow  ,0.07,0.834,0.096,0.8704
4y3OI86AEP6PQoDE6olYhO,Jonas Brothers,Sucker ,2190914,  verse 1 nick jonas we go together better than birds of a feather you and me we change the weather yeah im feelin heat in december when youre round me  prechorus joe jonas joe jonas  nick jonas ive been dancin on top of cars and stumblin out of bars i follow you through the dark cant get enough youre the medicine and the pain the tattoo inside my brain and baby you know its obvious  chorus nick jonas nick jonas  joe jonas im a sucker for you you say the word and ill go anywhere blindly im a sucker for you yeah any road you take you know that youll find me im a sucker for all the subliminal things no one knows about you about you about you about you and youre makin the typical me break my typical rules its true im a sucker for you yeah  verse 2 nick jonas dont complicate it yeah cause i know you and you know everything about me i cant remember yeah all of the nights i dont remember when youre round me oh yeah yeah  prechorus joe jonas joe jonas  nick jonas ive been dancin on top of cars and stumblin out of bars i follow you through the dark cant get enough youre the medicine and the pain the tattoo inside my brain and baby you know its obvious  chorus nick jonas nick jonas  joe jonas im a sucker for you you say the word and ill go anywhere blindly im a sucker for you yeah any road you take you know that youll find me im a sucker for all the subliminal things no one knows about you about you about you about you and youre makin the typical me break my typical rules its true im a sucker for you yeah uh  prechorus joe jonas joe jonas  nick jonas im a sucker for you ive been dancin on top of cars and stumblin out of bars i follow you through the dark cant get enough youre the medicine and the pain the tattoo inside my brain and baby you know its obvious  chorus nick jonas nick jonas  joe jonas im a sucker for you yeah say the word and ill go anywhere blindly im a sucker for you yeah any road you take you know that youll find me im a sucker for all the subliminal things no one knows about you about you about you about you and youre makin the typical me break my typical rules its true im a sucker for you uh im a sucker for you  ,0.135,0.793,0.072,-0.988
6Qs4SXO9dwPj5GKvVOv8Ki,Sam Smith,Dancing With A Stranger (with Normani) ,2041358,  intro sam smith hmm mhm  verse 1 sam smith i dont wanna be alone tonight alone tonight its pretty clear that im not over you over you over you im still thinking bout the things you do things you do so i dont wanna be alone tonight alone tonight alone tonight can you light the fire light the fire light the fire i need somebody who can take control take control i know exactly what i need to do cause i dont wanna be alone tonight alone tonight alone tonight  chorus sam smith look what you made me do im with somebody new ooh baby baby im dancing with a stranger look what you made me do im with somebody new ooh baby baby im dancing with a stranger dancing with a stranger  verse 2 normani i wasnt even going out tonight out tonight but boy i need to get you off of my mind off of my mind i know exactly what i have to do i dont wanna be alone tonight alone tonight alone tonight  chorus normani sam smith  both look what you made me do im with somebody new ooh baby baby im dancing with a stranger look what you made me do im with somebody new ooh baby baby im dancing with a stranger dancing with a stranger dancing with a stranger dancing yeah ooh  outro sam smith normani  both look what you made me do im with somebody new ooh ooh baby baby im dancing with a stranger look what you made me do im with somebody new ooh baby baby im dancing with a stranger im dancing im dancing ooh im dancing im dancing dancing with a stranger im dancing im dancing dancing with a stranger im dancing im dancing dancing with a stranger  ,0.016,0.897,0.087,0.9274
2VxeLyX666F8uXCJ0dZF8B,Lady Gaga,Shallow ,1984056,  verse 1 bradley cooper tell me somethin girl are you happy in this modern world or do you need more is there somethin else youre searchin for  refrain bradley cooper im fallin in all the good times i find myself longing for change and in the bad times i fear myself  verse 2 lady gaga tell me something boy arent you tired tryna fill that void or do you need more aint it hard keepin it so hardcore  refrain lady gaga im falling in all the good times i find myself longing for change and in the bad times i fear myself  chorus lady gaga im off the deep end watch as i dive in ill never meet the ground crash through the surface where they cant hurt us were far from the shallow now  postchorus lady gaga  bradley cooper in the shaha shahallow in the shaha shalalalalow in the shaha shallow were far from the shallow now  bridge lady gaga oh ha ah ha ohah ha  chorus lady gaga im off the deep end watch as i dive in ill never meet the ground crash through the surface where they cant hurt us were far from the shallow now  postchorus lady gaga  bradley cooper in the shaha shallow in the shaha shalalalalow in the shaha shallow were far from the shallow now  ,0.091,0.799,0.11,0.6786
2cytBOLpwFRX7J9URCrFIe,NSG,Options ,1933493,  intro mxjib i make money online i make money on time i make money online all my niggas got me makin money online i make money on time shawty wanna fuck but i give her no time jae5  chorus ogd want to make a mil 95 werent an option in the field you kinda run outta options she always complain like she nah see me often but often i be ot tourin gyal dont worry ill be yard in the mornin used to move like theres nothin to lose mixed the offwhite with the hues rollin with like 10 of the goons  verse 1 kruddz money callin money talkin trap phone goin ring ring trap phone buy me blingbling yeah where was you way back then i was doing stick up with my bad friends police had us twist up pon the landin every other time mix up in violence  verse 2 papiiabz not just because of the bustdown but im on the grind till im up now hustle in the blood im a hustler tough striker call me costa and my line ringin from qway trap line ringin all day and my line ringin from qway trap line singin all day  chorus ogd want to make a mil 95 werent an option in the field you kinda run outta options she always complain like she nah see me often but often i be ot tourin gyal dont worry ill be yard in the mornin used to move like theres nothin to lose mixed the offwhite with the hues rollin with like 10 of the goons  verse 3 tion wayne ghetto and stylish lv drop man i rock it with sliders shopping abroad first day im offlicense came fresh home first thing i done diamonds all about timin wrist so blindin cause shes all bood up man she got haters we dont fly europe we just go vegas man try draws her she dont do strangers fuck about status uh bout corsa put her in a porcshe eyebrow sharpish lookin like my borer come a long way from chillin on a corner fat ass bloody hell thats torture i aint getting poorer always complain that she cant see me often i just keep it real i cant run out of option i can see youre stressed out and you keep callin gyal dont worry ill be yard in the mornin  chorus ogd want to make a mil 95 werent an option in the field you kinda run outta options she always complain like she nah see me often but often i be ot tourin gyal dont worry ill be yard in the mornin used to move like theres nothin to lose mixed the offwhite with the hues rollin with like 10 of the goons  verse 4 mojo amazing all of this money im making nights on the back roads didnt phase me did it for the culture where they raised me about to make a move might have to sell food do what you gotta do and tell the judge free the goons  verse 5 ogd put that loud pack in my loud pack and im totin it quick plus all of the gang baby girl you look familiar convo start and mi wan fi get familiar sho girl​ im a trendy yute lemme put you in them new fendi shoes guys only hate when they wanna be you guys only hate when they wanna be you i can never be you nah nah  chorus ogd want to make a mil 95 werent an option in the field youre gonna run outta options she always complain like she nah see me often but often i be ot tourin gyal dont worry ill be yard in the mornin used to move like theres nothin to lose mixed the offwhite with the hues rollin with like 10 of the goons  outro dopeboy makin money she said nigga you dont make no time for me because mi traptrap til the early mornin and now they pray on the downfall of me you cant take my shine this shine makin niggas close blinds theres no stoppin this grind fuck around ill take your pic to the shrine  ,0.147,0.736,0.117,-0.9782
