Artist,title,streams,lyrics,neg,neu,pos,compound
Ed Sheeran,I Don't Care (with Justin Bieber) ,46540421,  Verse 1 Ed Sheeran Im at a party I dont wanna be at And I dont ever wear a suit and tie yeah Wonderin if I could sneak out the back Nobodys even lookin me in my eyes Then you take my hand Finish my drink say Shall we dance Hell yeah You know I love ya did I ever tell ya You make it better like that  PreChorus Ed Sheeran Dont think I fit in at this party Everyones got so much to say Yeah I always feel like Im nobody mmm Who wants to fit in anyway  Chorus Ed Sheeran Cause I dont care when Im with my baby yeah All the bad things disappear And youre making me feel like maybe I am somebody I can deal with the bad nights When Im with my baby yeah Ooh ooh ooh ooh ooh ooh Cause I dont care as long as you just hold me near You can take me anywhere And youre making me feel like Im loved by somebody I can deal with the bad nights When Im with my baby yeah Ooh ooh ooh ooh ooh ooh  Verse 2 Justin Bieber We at a party we dont wanna be at Tryna talk but we cant hear ourselves Read your lips Id rather kiss em right back With all these people all around Im crippled with anxiety But Im told its where Im sposed to be You know what Its kinda crazy cause I really dont mind When you make it better like that  PreChorus Justin Bieber Dont think we fit in at this party Everyones got so much to say oh yeah yeah When we walked in I said Im sorry mmm But now I think that we should stay  Chorus Ed Sheeran  Justin Bieber Cause I dont care when Im with my baby yeah All the bad things disappear Yeah youre making me feel like maybe I am somebody I can deal with the bad nights when Im with my baby yeah Ooh ooh ooh ooh ooh ooh Oh yeah yeah yeah Cause I dont care as long as you just hold me near You can take me anywhere And youre making me feel like Im loved by somebody I can deal with the bad nights when Im with my baby yeah Ooh ooh ooh ooh ooh ooh No  Bridge Justin Bieber  Ed Sheeran I dont like nobody but you its like youre the only one here I dont like nobody but you baby I dont care I dont like nobody but you I hate everyone here I dont like nobody but you baby yeah  Chorus Ed Sheeran  Justin Bieber Cause I dont care Dont care When Im with my baby yeah Oh yeah All the bad things disappear Disappear And youre making me feel like maybe I am somebody Maybe Im somebody I can deal with the bad nights With the bad nights When Im with my baby yeah Ooh ooh ooh ooh ooh ooh Oh yeah yeah yeah Cause I dont care as long as you just hold me near Me near You can take me anywhere Anywhere anywhere And youre making me feel like Im loved by somebody Im loved by somebody yeah yeah yeah I can deal with the bad nights When Im with my baby yeah Ooh ooh ooh ooh ooh ooh  ,0.125,0.677,0.198,0.9915
Billie Eilish,bad guy ,39674898,  Verse 1 White shirt now red my bloody nose Sleepin youre on your tippy toes Creepin around like no one knows Think youre so criminal Bruises on both my knees for you Dont say thank you or please I do what I want when Im wanting to My soul So cynical  Chorus So youre a tough guy Like it really rough guy Just cant get enough guy Chest always so puffed guy Im that bad type Make your mama sad type Make your girlfriend mad tight Might seduce your dad type Im the bad guy Duh  PostChorus Im the bad guy  Verse 2 I like it when you take control Even if you know that you dont Own me Ill let you play the role Ill be your animal My mommy likes to sing along with me But she wont sing this song If she reads all the lyrics Shell pity the men I know  Chorus So youre a tough guy Like it really rough guy Just cant get enough guy Chest always so puffed guy Im that bad type Make your mama sad type Make your girlfriend mad tight Might seduce your dad type Im the bad guy Duh  PostChorus Im the bad guy duh Im only good at bein bad bad  Bridge I like when you get mad I guess Im pretty glad that youre alone You said shes scared of me I mean I dont see what she sees But maybe its cause Im wearing your cologne  Outro Im a bad guy Im Im a bad guy Bad guy bad guy Im a bad  ,0.262,0.646,0.092,-0.9954
Lil Nas X,Old Town Road (feat. Billy Ray Cyrus) - Remix ,34888863,  Intro Billy Ray Cyrus Oh ohoh Oh  Refrain Billy Ray Cyrus Yeah Im gonna take my horse to the old town road Im gonna ride til I cant no more Im gonna take my horse to the old town road Im gonna ride til I cant no more Kio Kio  Verse 1 Lil Nas X I got the horses in the back Horse tack is attached Hat is matte black Got the boots thats black to match Ridin on a horse ha You can whip your Porsche I been in the valley You aint been up off that porch now  Chorus Lil Nas X Cant nobody tell me nothin You cant tell me nothin Cant nobody tell me nothin You cant tell me nothin  Verse 2 Lil Nas X Ridin on a tractor Lean all in my bladder Cheated on my baby You can go and ask her My life is a movie Bull ridin and boobies Cowboy hat from Gucci Wrangler on my booty  Chorus Lil Nas X Cant nobody tell me nothin You cant tell me nothin Cant nobody tell me nothin You cant tell me nothin  Refrain Lil Nas X Yeah Im gonna take my horse to the old town road Im gonna ride til I cant no more Im gonna take my horse to the old town road Im gonna ride til I cant no more  Verse 3 Billy Ray Cyrus Hat down cross town livin like a rockstar Spent a lot of money on my brand new guitar Babys got a habit diamond rings and Fendi sports bras Ridin down Rodeo in my Maserati sports car Got no stress Ive been through all that Im like a Marlboro Man so I kick on back Wish I could roll on back to that old town road I wanna ride til I cant no more  Outro Lil Nas X  Billy Ray Cyrus Yeah Im gonna take my horse to the old town road Im gonna ride til I cant no more Im gonna take my horse to the old town road Im gonna ride til I cant no more  ,0.017,0.886,0.097,0.9643
Shawn Mendes,If I Can't Have You ,24479300,  Chorus I cant write one song thats not about you Cant drink without thinkin about you Is it too late to tell you that Everything means nothing if I cant have you  Verse 1 Im in Toronto and I got this view But I might as well be in a hotel room yeah It doesnt matter cause Im so consumed Spending all my nights reading texts from you  PreChorus Oh Im good at keeping my distance I know that youre the feeling Im missing You know that I hate to admit it But everything means nothing if I cant have you  Chorus I cant write one song thats not about you Cant drink without thinkin about you Is it too late to tell you that Everything means nothing if I cant have you I cant write one song thats not about you Cant drink without thinkin about you Is it too late to tell you that Everything means nothing if I cant have you  Verse 2 Im so sorry that my timings off But I cant move on if were still gonna talk Is it wrong for me to not want half I want all of you all the strings attached  PreChorus Oh Im good at keeping my distance I know that youre the feeling Im missing You know that I hate to admit it But everything means nothing if I cant have you  Chorus I cant write one song thats not about you Cant drink without thinkin about you Is it too late to tell you that Everything means nothing if I cant have you I cant write one song thats not about you Cant drink without thinking about you Is it too late to tell you that Everything means nothing if I cant have you  Bridge Im trying to move on forget you but I hold on Everything means nothing everything means nothing babe Im trying to move on forget you but I hold on Everything means nothing if I cant have you no  Chorus I cant write one song thats not about you Cant drink without thinkin about you Is it too late to tell you that Everything means nothing if I cant have you Cant have you I cant write one song thats not about you Cant drink without thinking about you Is it too late to tell you that Everything means nothing if I cant have you  ,0.05,0.912,0.038,-0.5658
Sech,Otro Trago ,23044924,  Chorus I cant write one song thats not about you Cant drink without thinkin about you Is it too late to tell you that Everything means nothing if I cant have you  Verse 1 Im in Toronto and I got this view But I might as well be in a hotel room yeah It doesnt matter cause Im so consumed Spending all my nights reading texts from you  PreChorus Oh Im good at keeping my distance I know that youre the feeling Im missing You know that I hate to admit it But everything means nothing if I cant have you  Chorus I cant write one song thats not about you Cant drink without thinkin about you Is it too late to tell you that Everything means nothing if I cant have you I cant write one song thats not about you Cant drink without thinkin about you Is it too late to tell you that Everything means nothing if I cant have you  Verse 2 Im so sorry that my timings off But I cant move on if were still gonna talk Is it wrong for me to not want half I want all of you all the strings attached  PreChorus Oh Im good at keeping my distance I know that youre the feeling Im missing You know that I hate to admit it But everything means nothing if I cant have you  Chorus I cant write one song thats not about you Cant drink without thinkin about you Is it too late to tell you that Everything means nothing if I cant have you I cant write one song thats not about you Cant drink without thinking about you Is it too late to tell you that Everything means nothing if I cant have you  Bridge Im trying to move on forget you but I hold on Everything means nothing everything means nothing babe Im trying to move on forget you but I hold on Everything means nothing if I cant have you no  Chorus I cant write one song thats not about you Cant drink without thinkin about you Is it too late to tell you that Everything means nothing if I cant have you Cant have you I cant write one song thats not about you Cant drink without thinking about you Is it too late to tell you that Everything means nothing if I cant have you  ,0.08,0.92,0.0,-0.9932
"Tyler, The Creator",EARFQUAKE ,22055401,  Intro Tyler The Creator  Playboi Carti For real for real this time For real for real for real this time Bitch I cannot fall short For real for real for real this time Uh yeah For real for real for real this time  Chorus Tyler The Creator Cause you make my earth quake Oh you make my earth quake Riding around your love be shakin’ me up And its making my heart break Cause you make my earth quake Oh you make my earth quake Earthquake ooh Riding around your love be shakin’ me up And its making my heart break  Refrain Tyler The Creator  Charlie Wilson Dont leave its my fault Dont leave its my fault Dont leave its my fault Girl ’Cause when it all comes crashing down I’ll need you  Chorus Tyler The Creator  Charlie Wilson Cause you make my earth quake Oh you make my earth quake Riding around you’re telling me something is bad And its making my heart break Cause you make my earth quake oh you make my earth quake Earth quake yeah Riding around your love be shakin me up And it’s making my heart break You already know  Verse 1 Playboi Carti We aint gotta ball D Rose huh I dont give a fuck bout none huh Beamin like fuck my lungs huh Just might call my lawyer huh Plug gon set me up huh Yeah Bih dont set me up Okay Im with Tyler yuh Slime He ride like the car huh And she wicked huh yuh Like Woah Vicky huh yeah Like Woah Vicky Oh my God hold up um Diamonds not Tiffany huh yeah Woah woah So in love So in love  Refrain Tyler The Creator  Charlie Wilson Dont leave its my fault Fault Dont leave its my fault Dont leave its my fault Igor ayy Cause when it all comes crashing down Ill need you Ayy ayy  Verse 2 Tyler The Creator  Charlie Wilson Cause you make my earth quake I dont want no confrontation no And you dont want my conversation I dont want no conversation I just need some confirmation on how you feel for real For real You dont want no complication no I dont want no side information I dont want no side information I just need to know whats happening cause Im for real For real  Outro Tyler The Creator I said dont leave its my fault One I said dont leave its my fault Two two Dont leave its its my fault girl Three three three Dont dododododo Ill need  ,0.088,0.774,0.138,0.9507
Lil Nas X,Old Town Road ,21643459,  Intro Yeah Im gonna take my horse to the old town road Im gonna ride til I cant no more Im gonna take my horse to the old town road Im gonna ride til I cant no more Kio Kio  Verse 1 I got the horses in the back Horse tack is attached Hat is matte black Got the boots thats black to match Ridin on a horse ha You can whip your Porsche I been in the valley You aint been up off that porch now  Chorus Cant nobody tell me nothin You cant tell me nothin Cant nobody tell me nothin You cant tell me nothin  Verse 2 Ridin on a tractor Lean all in my bladder Cheated on my baby You can go and ask her My life is a movie Bull ridin and boobies Cowboy hat from Gucci Wrangler on my booty  Chorus Cant nobody tell me nothin You cant tell me nothin Cant nobody tell me nothin You cant tell me nothin  Outro Yeah Im gonna take my horse to the old town road Im gonna ride til I cant no more Im gonna take my horse to the old town road Im gonna ride til I cant no more I got the hor  ,0.016,0.915,0.069,0.7936
Avicii,SOS ,20145595,  Verse 1 Can you hear me SOS Help me put my mind to rest Two times clean again Im actin low A pound of weed and a bag of blow  Chorus I can feel your love pullin me up from the underground and I dont need my drugs we could be more than just parttime lovers I can feel your touch pickin me up from the underground and I dont need my drugs we could be more than just parttime lovers  Drop We could be more than just parttime lovers We could be more than just parttime lovers  Verse 2 I get robbed of all my sleep As my thoughts begin to bleed Id let go but I dont know how Yeah I dont know how but I need you now  Chorus I can feel your love pullin me up from the underground and I dont need my drugs we could be more than just parttime lovers I can feel your touch pickin me up from the underground and I dont need my drugs we could be more than just parttime lovers I can feel your touch pickin me up from the underground and I dont need my drugs we could be more than just parttime lovers  Drop We could be We could be more than just parttime lovers Parttime lovers yeah More than more than lovers We could be more than just parttime lovers  Outro Can you hear me SOS Help me put my mind to rest  ,0.014,0.793,0.193,0.9941
Lunay,Soltera - Remix ,19467987,  Verse 1 Can you hear me SOS Help me put my mind to rest Two times clean again Im actin low A pound of weed and a bag of blow  Chorus I can feel your love pullin me up from the underground and I dont need my drugs we could be more than just parttime lovers I can feel your touch pickin me up from the underground and I dont need my drugs we could be more than just parttime lovers  Drop We could be more than just parttime lovers We could be more than just parttime lovers  Verse 2 I get robbed of all my sleep As my thoughts begin to bleed Id let go but I dont know how Yeah I dont know how but I need you now  Chorus I can feel your love pullin me up from the underground and I dont need my drugs we could be more than just parttime lovers I can feel your touch pickin me up from the underground and I dont need my drugs we could be more than just parttime lovers I can feel your touch pickin me up from the underground and I dont need my drugs we could be more than just parttime lovers  Drop We could be We could be more than just parttime lovers Parttime lovers yeah More than more than lovers We could be more than just parttime lovers  Outro Can you hear me SOS Help me put my mind to rest  ,0.118,0.865,0.017,-0.9973
Post Malone,Sunflower - Spider-Man: Into the Spider-Verse ,19391031,  Verse 1 Can you hear me SOS Help me put my mind to rest Two times clean again Im actin low A pound of weed and a bag of blow  Chorus I can feel your love pullin me up from the underground and I dont need my drugs we could be more than just parttime lovers I can feel your touch pickin me up from the underground and I dont need my drugs we could be more than just parttime lovers  Drop We could be more than just parttime lovers We could be more than just parttime lovers  Verse 2 I get robbed of all my sleep As my thoughts begin to bleed Id let go but I dont know how Yeah I dont know how but I need you now  Chorus I can feel your love pullin me up from the underground and I dont need my drugs we could be more than just parttime lovers I can feel your touch pickin me up from the underground and I dont need my drugs we could be more than just parttime lovers I can feel your touch pickin me up from the underground and I dont need my drugs we could be more than just parttime lovers  Drop We could be We could be more than just parttime lovers Parttime lovers yeah More than more than lovers We could be more than just parttime lovers  Outro Can you hear me SOS Help me put my mind to rest  ,0.118,0.865,0.017,-0.9973
