Artist,title,streams,lyrics,neg,neu,pos,compound
Ariana Grande,7 rings ,12845139,  Verse 1 Yeah breakfast at Tiffanys and bottles of bubbles Girls with tattoos who like getting in trouble Lashes and diamonds ATM machines Buy myself all of my favorite things Yeah Been through some bad shit I should be a sad bitch Who woulda thought itd turn me to a savage Rather be tied up with calls and not strings Write my own checks like I write what I sing yeah Yeah  PreChorus My wrist stop watchin my neck is flossy Make big deposits my gloss is poppin You like my hair Gee thanks just bought it I see it I like it I want it I got it Yeah  Chorus I want it I got it I want it I got it I want it I got it I want it I got it You like my hair Gee thanks just bought it I see it I like it I want it I got it Yep  Verse 2 Wearing a ring but aint gon be no Mrs Bought matching diamonds for six of my bitches Id rather spoil all my friends with my riches Think retail therapy my new addiction Whoever said money cant solve your problems Must not have had enough money to solve em They say Which one I say Nah I want all of em Happiness is the same price as redbottoms  PreChorus My smile is beamin Yeah my skin is gleamin Is gleamin The way it shine I know youve seen it Youve seen it I bought a crib just for Just for the closet Closet Both his and hers I want it I got it yeah  Chorus I want it I got it I want it I got it I want it I got it I want it I got it Baby You like my hair Gee thanks just bought it Oh yeah I see it I like it I want it I got it Yep  Verse 3 Yeah my receipts be lookin like phone numbers If it aint money then wrong number Black card is my business card The way it be settin the tone for me I dont mean to brag but I be like Put it in the bag yeah When you see them racks they stacked up like my ass yeah Shoot go from the store to the booth Make it all back in one loop gimme the loot Never mind I got the juice Nothing but net when we shoot Look at my neck look at my jet Aint got enough money to pay me respect Aint no budget when Im on the set If I like it then thats what I get yeah  Chorus I want it I got it I want it I got it Oh yeah I want it I got it I want it I got it Oh yeah yeah You like my hair Gee thanks just bought it I see it I like it I want it I got it I see yep  ,0.065,0.695,0.24,0.9973
Ariana Grande,"break up with your girlfriend, i'm bored ",11428284,  Verse 1 You got me some type of way Hmm Aint used to feelin this way Mmmmmm I do not know what to say Yeah yeah But I know I shouldnt think about it Took one fuckin look at your face Hmm Now I wanna know how you taste Mmmmmm Usually dont give it away Yeah yeah But you know Im out here thinkin bout it  PreChorus Then I realize shes right there And Im at home like Damn this aint fair  Chorus Break up with your girlfriend Girlfriend Yeah yeah cause Im bored You could hit it in the mornin Mornin Yeah yeah like its yours I know it aint right But I dont care Care Break up with your girlfriend Girlfriend Yeah yeah cause Im bored  Verse 2 This shit always happen to me Yeah Why cant we just play for keeps Mmmmmm Practically on my knees Yeah yeah But I know I shouldnt think about it You know what youre doin to me Youre singin my songs in the streets yeah yeah Actin all innocent please When I know you out here thinkin bout it  PreChorus Then you realize shes right there Yeah And youre at home like Damn she cant compare  Chorus Break up with your girlfriend Girlfriend Yeah yeah cause Im bored You could hit it in the mornin In the mornin Yeah yeah like its yours I know it aint right But I dont care I dont care yee Break up with your girlfriend With your girlfriend Yeah yeah cause Im bored  PostChorus With your girlfriend girlfriend girlfriend girlfriend With your girlfriend With your girlfriend girlfriend girlfriend girlfriend  Bridge You could say Im hatin if you want to But I only hate on her cause I want you Say Im trippin if you feel like But you without me aint right Aint right You could call me crazy cause I want you And I never even ever fuckin met you Say Im trippin and it aint right But you without me aint nice Aint nice yeah  Chorus Break up with your girlfriend With your girlfriend Yeah yeah cause Im bored You could hit it in the mornin Hit in the mornin yeah yeah yeah Yeah yeah like its yours I know it aint right But I dont care Care yeah Break up with your girlfriend With your girlfriend Yeah yeah cause Im bored  PostChorus With your girlfriend girlfriend girlfriend baby girlfriend With your girlfriend With your girlfriend girlfriend girlfriend girlfriend With your girlfriend  ,0.079,0.757,0.164,0.9802
J. Cole,MIDDLE CHILD ,10867025,  Intro You good TMinus  Refrain Niggas been countin me out I’m countin my bullets Im loadin’ my clips Im writin down names Im makin a list Im checkin it twice and Im gettin’ ’em hit The real ones been dyin the fake ones is lit The game is off balance I’m back on my shit The Bentley is dirty my sneakers is dirty But thats how I like it you all on my dick  Verse 1 Im all in my bag this hard as it get I do not snort powder I might take a sip I might hit the blunt but Im liable to trip I ain’t poppin no pill but you do as you wish I roll with some fiends I love em to death I got a few mil but not all of them rich What good is the bread if my niggas is broke What good is first class if my niggas cant sit Thats my next mission thats why I cant quit Just like LeBron get my niggas more chips Just put the Rollie right back on my wrist This watch came from Drizzy he gave me a gift Back when the rap game was prayin Id diss They act like two legends cannot coexist But Id never beef with a nigga for nothin If I smoke a rapper its gon be legit It wont be for clout it wont be for fame It wont be cause my shit aint sellin the same It wont be to sell you my latest lil sneakers It wont be cause some nigga slid in my lane Everything grows its destined to change I love you lil niggas Im glad that you came I hope that you scrape every dollar you can I hope you know money wont erase the pain To the OGs Im thankin you now Was watchin you when you was pavin the ground I copied your cadence I mirrored your style I studied the greats Im the greatest right now Fuck if you feel me you aint got a choice Now I aint do no promo still made all that noise This year gon be different I set my intentions I promise to slap all that hate out your voice  Refrain Niggas been countin me out Im countin my bullets Im loadin my clips Im writin down names Im makin a list Im checkin it twice and Im gettin em hit The real ones been dyin the fake ones is lit The game is off balance Im back on my shit The Bentley is dirty my sneakers is dirty But thats how I like it you all on my dick  Chorus I just poured somethin in my cup Ive been wantin somethin I can feel Promise I am never lettin up Money in your palm dont make you real Foot is on they neck I got em stuck Ima give em somethin they can feel If it aint bout the squad dont give a fuck Pistol in your hand dont make you real  Verse 2 Im dead in the middle of two generations Im little bro and big bro all at once Just left the lab with young 21 Savage Im bout to go and meet Jigga for lunch Had a long talk with the young nigga Kodak Reminded me of young niggas from Ville Straight out the projects no fakin just honest I wish that he had more guidance for real Too many niggas in cycle of jail Spending they birthdays inside of a cell We coming from a long bloodline of trauma We raised by our mamas Lord we gotta heal We hurting our sisters the babies as well We killing our brothers they poisoned the well Distorted selfimage we set up to fail Ima make sure that the real gon prevail nigga  Chorus I just poured somethin in my cup Ive been wantin somethin I can feel Promise I am never lettin up Money in your palm dont make you real Foot is on they neck I got em stuck Ima give em somethin they can feel If it aint bout the squad dont give a fuck Pistol in your hand dont make you real  Outro Money in your palm dont make you real Pistol in your hand dont make you real Money in your palm dont make you real  ,0.154,0.712,0.134,-0.9437
Post Malone,Wow. ,9993194,  Verse 1 Said she tired of little money need a big boy Pull up 20 inch blades like Im Lil’ Troy Now its everybody flockin need a decoy Shawty mixing up the vodka with the LaCroix yeah GWagen GWagen GWagen GWagen All the housewives pullin’ up Up up I got a lot of toys 720S bumpin Fall Out Boy You was talkin shit in the beginning Mmmm Back when I was feelin more forgivin More forgivin I know it piss you off to see me winnin See me winnin See the igloo in my mouth when I be grinnin’ I be grinnin’ yeah  Chorus Hunnid bands in my pocket its on me Hunnid deep when I roll like the army Get more bottles these bottles are lonely It’s a moment when I show up got em sayin Wow Wow wow Hunnid bands in my pocket its on me On me Yeah your grandmama probably know me Know me Get more bottles these bottles are lonely It’s a moment when I show up got em sayin Wow Wow wow  Verse 2 Everywhere I go Hey Catch me on the block like Im Mutombo Wow 750 Lambo in the Utah snow Skrrt Trunk in the front like that shit Dumbo yeah Cut the roof off like a niptuck Pull up to the house with some big butts Turn the kitchen counter to a stripclub Yeah wow Me and Dre came for the When I got guap all of yall just appeared Wow Before I dropped Stoney none of yall really cared Cared Now they always say Congratulations to the kid Kid And this is not a 40 but Im pourin out this shit Yeah Used to have a lot but I got more now Yup Made another hit cause I got bored now Yup Always goin for it never punt fourth down Last call Hail Mary Prescott touchdown ayy  Chorus Hunnid bands in my pocket its on me On me Hunnid deep when I roll like the army Hey Get more bottles these bottles are lonely Its a moment when I show up got em sayin Wow Wow wow Hunnid bands in my pocket its on me Yeah yeah Yeah your grandmama probably know me Yeah yeah Get more bottles these bottles are lonely Its a moment when I show up got em sayin Wow  Outro Got em sayin Wow Ayy ayy wow Sayin Wow Wow Wow  ,0.07,0.834,0.096,0.8704
Post Malone,Sunflower - Spider-Man: Into the Spider-Verse ,9794296,,none,none,none,none
YNW Melly,Murder On My Mind ,9530075,  Intro Get to roll no Ayy Im in the studio bro Oh nah yeah call me ball me Yeah Ill bet Yeah Im at the studio hold up though  Verse 1 I aint get to roll no weed I aint get to roll no Swishers I was locked up on Christmas aint get to see my niggas Aint get to hug my mama couldnt even give her no kisses Cant even post on my Instagram cause these pussy niggas be snitching Everybody acting suspicious might probably say that Im tripping When Im all alone in my jail cell I tend to get in my feelings And all I smoke is that loud dont pass me no midget And Ima smoke all of my pain away cause thats the only thing that gon heal it I dont understand these women who go around pretending As if they really fuck with me so I love em all from a distance Cause the same bitch say she down to ride be the main one who tricking Got Molly mixed with promethazine cause every time  Chorus I wake up in the morning I got murder on my mind AK47s MAC11 Glocks and nines And all these pussy niggas hating tryna knock me off my grind But I cant let em do it I got murder on my mind Bitch I got murder on my mind Bitch I got murder on my mind I got murder on my mind On my mind I got murder on my mind I got murder on my mind I got murder on my mind I got murder on my mind  Verse 2 Yellow tape around his body its a fucking homicide His face is on a Tshirt and his family traumatized I didnt even mean to shoot him he just caught me by surprise I reloaded my pistol cocked it back and shot him twice His body dropped down to the floor and he got teardrops in his eyes He grabbed me by my hands and said he was afraid to die I told him its too late my friend its time to say goodbye And he died inside my arms blood all on my shirt  Chorus Wake up in the morning I got murder on my mind AK47s MAC11 Glocks and nines And all these pussy niggas hating tryna knock me off my grind But I cant let em do it I got murder on my mind Bitch I got murder on my mind Bitch I got murder on my mind I got murder on my mind On my mind I got murder on my mind I got murder on my mind I got murder on my mind I got murder on my mind  Verse 3 Bite like tarantula bitch Im an animal Mellys a savage no he not no amateur Bad bitch named Angela fucked her on camera Bitch Im a murderer Yeah yeah I might just kill the boy dont wanna kill the boy Bake him up say he want beef we gon grill the boy Grill the boy we gonna grill the boy Im bleeding so good I might dip his ass in it and spill the boy Haha murder on my mind whoa whoa I got murder on my mind On my mind I got murder on my mind I got murder on my mind huh  Chorus Wake up in the morning I got murder on my mind AK47s MAC11 Glocks and nines And all these pussy niggas hating tryna knock me off my grind But I cant let em do it I got murder on my mind Bitch I got murder on my mind I got murder on my mind I got murder on my mind I got murder on my mind I got murder on my mind Murder on my mind  Outro Whoaohohoh Young Nigga World bitch Whoaohohoh  ,0.315,0.64,0.045,-0.9997
Juice WRLD,Robbery ,8990517,  Intro Man what Haha This shit funny one sec Oof this Hennessy strong as fuck boy  Chorus She told me put my heart in the bag In the bag And nobody gets hurt No hurt Now Im running from her love Im not fast Fast So Im making it worse Making it worse Now Im digging up a grave from my past Im a whole different person Im a whole different person Its a gift and a curse Its a gift and a curse But I cannot reverse it  Verse 1 I cant reverse it It was a gift and a curse And now Im drinkin too much so Ima talk with a slur Last time I saw you it ended in a blur I woke up in a hearse You said You loved me first First One thing my dad told me was Never let your woman know when youre insecure So I put Gucci on the fur And I put my wrist on iceberg One thing my heart tells me is Flex on a ho every time theyre insecure I guess you came through Im running from you Is your love for real For real For real Is your love really true  Chorus She told me put my heart in the bag In the bag And nobody gets hurt Hurt Now Im running from her love Im not fast Fast So Im making it worse Worse Now Im digging up a grave from my past Past Im a whole different person Person Its a gift and a curse Curse But I cannot reverse it  Bridge You gave me the runaround I really hate the runaround You really got me paranoid I always keep a gun around You always give me butterflies When you come around When you come around When you come around  Verse 2 You let me know love is not the answer Not the answer not the answer I love to do drugs so mind my manners I get high when you dont decide to answer Phone home I need to phone home Im throwing rocks at your window I need to go home I dont wanna leave I just wanna be with you You you you  Chorus She told me put my heart in the bag In the bag And nobody gets hurt No hurt Now Im running from her love Im not fast Fast So Im making it worse Im making it worse Now Im digging up a grave from my past Im a whole different person Im a whole different person Its a gift and a curse Its a gift and a curse But I cannot reverse it  ,0.13,0.745,0.125,0.3494
Meek Mill,Going Bad (feat. Drake) ,8317565,  Intro Drake  Future Yeah Wheezy outta here Jeez jeez  Verse 1 Drake Back home smokin legal Legal I got more slaps than The Beatles Beatles Foreign shit runnin on diesel dawg Playin with my name that shit is lethal dawg Who you say you was Don Corleone Trust me at the top it isnt lonely Strapped Everybody actin like they know me dawg Dont just say youre down you gotta show me What you gotta do Bring the clip back empty Its empty You asked to see the boss so they sent me dawg Sent me dawg I just broke her off with a 10piece dawg 10piece dawg That aint nothin Im just bein friendly dawg  Chorus Drake Its just a lil 10piece for her Just to blow it in the mall doesnt mean that were involved I just what I just uh put a Richard on the card I aint grow up playin ball but Ill show you how the fuck you gotta do it If you really wanna ball til you fall When your back against the wall And a bunch of niggas need you to go away Still goin bad on em anyway Saw you last night but did it broad day  PostChorus Drake Yeah lot of Murakami in the hallway What Got a sticky and I keep it at my dawgs place Girl I left your love at Magic now its all shade Still goin bad on you anyway  Interlude Meek Mill Woah woah ooh woah Woah woah ah  Verse 2 Meek Mill I could fit like 80 racks in my Amiris 80 racks Me and Drizzy backtoback its gettin scary Backtoback If you fuckin with my opps just dont come near me Get outta my way Put some bands all on your head like Jason Terry Brrt brrt ooh Richard Mille cost a Lambo Thats a Lambo Known to keep the baddest bitches on commando Salute Every time Im in my trap I move like Rambo Extended Aint a neighborhood in Philly that I cant go Thats a Fendi For real She said Oh you rich rich You rich rich Bitch I graduated call me Big Fish Marlin I got Lori Harvey on my wish list Thats Lori Thats the only thing I want for Christmas True story uh Ive been had my way out here yeah know thats facts Facts You aint livin that shit you say yeah we know thats cap Thats cap You aint got to ask me when you see me know Im strapped Brrt DC OVO we back again we goin plat Ooh ooh  Chorus Drake Its just a lil 10piece for her Just to blow it in the mall doesnt mean that were involved I just what I just uh put a Richard on the card I aint grow up playin ball but Ill show you how the fuck you gotta do it If you really wanna ball til you fall When your back against the wall And a bunch of niggas need you to go away Still goin bad on em anyway Saw you last night but did it broad day  Outro Future Wheezy outta here  ,0.104,0.803,0.093,-0.9247
21 Savage,a lot ,7527219,  Intro 21 Savage I love you Turn my headphone down a little bit yeah For so many reasons Yeah yeah yeah yeah yeah yeah I do yeah yeah yeah yeah Yeah yeah ah ah whoa whoa whoa yeah  PreChorus 21 Savage How much money you got Straight up How much money you got Straight up How much money you got Straight up How much money you got A lot  Chorus 21 Savage How much money you got A lot How many problems you got A lot How many people done doubted you A lot Left you out to rot A lot How many pray that you flop A lot How many lawyers you got A lot How many times you got shot A lot How many niggas you shot A lot How many times did you ride A lot How many niggas done died A lot How many times did you cheat A lot How many times did you lie A lot How many times did she leave A lot How many times did she cry A lot How many chances she done gave you fuckin around with these thots A lot  Verse 1 21 Savage Every day that Im alive I’ma ride with the stick Id rather be broke in jail than be dead and rich Told my brothers take my breath if I turn to a snitch But Im 21 4L ain’t no way Ima switch  Interlude Break it down I break it down I break it down I break it down I break it down I break it down I break it down I break it down  Verse 2 21 Savage Penitentiary chances just to make a couple bucks My heart so cold I could put it in my cup Gang vs the world me and my dawg it was us Then you went and wrote a statement and that really fucked me up My brother lost his life and it turned me to a beast My brother got life and it turned me to the streets I been through the storm and it turned me to a G But the other side was sunny I get paid to rap on beats  Chorus 21 Savage How much money you got A lot How many problems you got A lot How many people done doubted you A lot Left you out to rot A lot How many pray that you flop A lot How many lawyers you got A lot How many times you got shot A lot How many niggas you shot A lot How many times did you ride A lot How many niggas done died A lot How many times did you cheat A lot How many times did you lie A lot How many times did she leave A lot How many times did she cry A lot How many chances she done gave you Fuck around with these thots A lot  Interlude J Cole Break it on down I break it on down I break it on down I break it on down Yeah I just came from the A I drove back home sixhour drive sixandahalf Before I left I stopped by to see my nigga 21 in the studio He had two of his kids with him right in the studio thats when I knew You a stand up nigga I love seein shit like that  Verse 3 J Cole Question How many faking they streams A lot Getting they plays from machines A lot I can see behind the smoke and mirrors Niggas aint really big as they seem Hmm I never say anything Nah everybody got they thing True Some niggas make millions other niggas make memes Hmm Im on a money routine I dont want smoke I want cream I dont want no more comparisons This is a marathon and I’m aware I been playing it back from a lack of promotions I never was one for the bragging and boasting I guess I was hoping the music would speak for itself but the people want everything else Okay no problem I’ll show up on everyone album You know what the outcome will be Im batting a thousand It’s got to the point that these rappers dont even like rappin with me Fuck it cause my nigga 21 Savage just hit me And told me he saved me a spot on a new record he got He call it a lot I open my book and I jot Pray for Tekashi they want him to rot I picture him inside a cell on a cot ’Flectin on how he made it to the top Wondering if it was worth it or not I pray for Markelle cause they fucked up his shot Just want you to know that you got it my nigga Though I never met you I know that you special And that the Lord blessed you dont doubt it my nigga Dennis Smith Jr stay solid my nigga Im on a tangent not how I planned it I had some fans that hopped and abandoned ship When they thought that I wasnt gone pan out I got a plan They say that success is the greatest revenge tell all your friends Cole on a mission cementin the spot as the greatest that did it Before it all ends nigga  Chorus 21 Savage How much money you got A lot How many problems you got A lot How many people done doubted you A lot Left you out to rot A lot How many pray that you flop A lot How many lawyers you got A lot How many times you got shot A lot How many niggas you shot A lot How many times did you ride A lot How many niggas done died A lot How many times did you cheat A lot How many times did you lie A lot How many times did she leave A lot How many times did she cry A lot How many chances she done gave you Fuck around with these thots A lot  Outro Break it on down I break it on down I break it on down I break it on down I break it down I break it down I break it down I break it down I break it on down I break it down I break it down I break it down I break it down I break it down I break it down I break it down I br  ,0.115,0.795,0.09,-0.9812
Blueface,Thotiana ,7248305,  Intro Blueface baby Yeah aight Bust down Thotiana Yeah aight I wanna see you bust down  Chorus Bust down Thotiana Bust down Thotiana I wanna see you bust down Over Pick it up now break that shit down Break it down Speed it up then slow that shit down on the gang Slow it down Bust it Bust down bust down bust it bust it Bust down on the gang Over Bust down Thotiana Bust down Thotiana I wanna see you bust down Over Pick it up now break that shit down Break it down Speed it up now slow that shit down on the gang Slow it down Bust it Bust down bust down bust it bust it Bust down on the gang Over  Verse Blueface baby Yeah aight Im every womans fantasy Blueface baby Mama always told me I was gon break hearts I guess its her fault stupid dont be mad at me Dont be mad at me I wanna see you bust down Bust down Bend that shit over on the gang Yeah aight Make that shit clap She threw it back so I had to double back on the gang On the gang Smackin high off them drugs Off them drugs I tried tell myself two times was enough Was enough Then a nigga relapsed on the dead locs Aint no runnin Thotiana you gon take these damn strokes Thotiana I beat the pussy up now its a murder scene Keep shit player Thotiana like you aint never even heard of me Blueface baby Bust down Thotiana I wanna see you bust down Bust down Bend that shit over Bend it over Yeah aight now make that shit clap on the gang Make it clap Now toot that thing up Toot it up Throw that shit back Throw it back I need my extras on the dead locs  Chorus Bust down Thotiana Bust down Thotiana I wanna see you bust down Over Pick it up now break that shit down Break it down Speed it up then slow that shit down on the gang Slow it down Bust it Bust down bust down bust it bust it Bust down on the gang Over Bust down Thotiana Bust down Thotiana I wanna see you bust down Over Pick it up now break that shit down Break it down Speed it up now slow that shit down on the gang Slow it down Bust it Bust down bust down bust it bust it Bust down on the gang Over  ,0.154,0.806,0.039,-0.9958
