Artist,title,streams,lyrics,neg,neu,pos,compound
Lil Tecca,Ransom ,11707110,  Intro Turn you to a dancer Yeah Internet Money bitch  Chorus I got black I got white what you want Hop outside a Ghost and hop up in a Phantom I know Im ’bout to blow I aint dumb They try to take my flow I take they ass for ransom I know that Im gone They see me blowin’ up now they say they want some I got two twin Glocks turn you to a dancer I see two twin opps leave em on a banner And I got two thick thots wanna link the gang yeah  Verse I got red I got blue what you want The Chanel or Balenciaga Louis and Vuitton She know I got the Fendi Prada when I hit Milan I needed me a die or rider I need me the one I started from the bottom you could see the way I stunt I want all the diamonds I want that shit to weigh a ton The opps they tryna line me cause they hate the place Im from But them niggas dont know me they just know the place Im from I got lots of shawties tryna pull up to my place But you aint want me last year so just get up out my face They all up in my inbox so I know they want a taste I know they want my downfall lil nigga are you laced  Chorus I got black I got white what you want Hop outside a Ghost and hop up in a Phantom I know I’m ’bout to blow I aint dumb They try to take my flow I take they ass for ransom I know that I’m gone They see me blowin up now they say they want  some I got two twin Glocks turn you to a dancer I see two twin opps leave em on a banner And I got two thick thots wanna link the gang yeah I got black I got white what you want Hop outside a Ghost and hop up in a Phantom I know Im ’bout to blow I aint dumb They try to take my flow I take they ass for ransom I know that Im gone They see me blowin up now they say they want  some I got two twin Glocks turn you to a dancer I see two twin opps leave em on a banner And I got two thick thots wanna link the gang yeah  ,0.099,0.818,0.082,-0.9506
Taylor Swift,Lover ,8513085,  Verse 1 We could leave the Christmas lights up til January And this is our place we make the rules And theres a dazzling haze a mysterious way about you dear Have I known you 20 seconds or 20 years  Chorus Can I go where you go Can we always be this close Forever and ever ah Take me out and take me home Youre my my my my lover  Verse 2 We could let our friends crash in the living room This is our place we make the call And Im highly suspicious that everyone who sees you wants you Ive loved you three summers now honey but I want em all  Chorus Can I go where you go Can we always be this close Forever and ever ah Take me out and take me home Forever and ever Youre my my my my lover  Bridge Ladies and gentlemen will you please stand With every guitar string scar on my hand I take this magnetic force of a man to be my lover My hearts been borrowed and yours has been blue Alls well that ends well to end up with you Swear to be overdramatic and true to my lover And youll save all your dirtiest jokes for me And at every table Ill save you a seat lover  Chorus Can I go where you go Can we always be this close Forever and ever ah Take me out and take me home Forever and ever Youre my my my my Oh youre my my my my Darling youre my my my my lover  ,0.034,0.743,0.223,0.9963
Shawn Mendes,Señorita ,8212927,  Chorus Camila Cabello I love it when you call me señorita I wish I could pretend I didnt need ya But every touch is oohlalala Its true lalala Ooh I should be runnin Ooh you keep me coming for ya  Verse 1 Shawn Mendes Land in Miami The air was hot from summer rain Sweat drippin off me Before I even knew her name lalala It felt like oohlalala yeah no Sapphire moonlight We danced for hours in the sand Tequila Sunrise Her body fit right in my hands lalala It felt like oohlalala yeah  Chorus Camila Cabello  Shawn Mendes Camila Cabello I love it when you call me señorita I wish I could pretend I didnt need ya But every touch is oohlalala Its true lalala Ooh I should be runnin Ooh you know I love it when you call me señorita I wish it wasnt so damn hard to leave ya But every touch is oohlalala Its true lalala Ooh I should be runnin Ooh you keep me coming for ya  Verse 2 Camila Cabello with Shawn Mendes Locked in the hotel Theres just some things that never change You say were just friends But friends dont know the way you taste lalala La la la Cause you know its been a long time coming Dont ya let me fall oh Ooh when your lips undress me hooked on your tongue Ooh love your kiss is deadly dont stop  Chorus Both Camila Cabello  Shawn Mendes I love it when you call me señorita I wish I could pretend I didnt need ya But every touch is oohlalala Its true lalala Ooh I should be runnin Ooh you know I love it when you call me señorita I wish it wasnt so damn hard to leave ya So damn hard to leave ya But every touch is oohlalala Its true lalala True lala Ooh I should be runnin Ooh you keep me coming for ya  Outro Both Shawn Mendes  Camila Cabello All along Ive been coming for ya For you And I hope it meant something to you Oh Call my name Ill be coming for ya Coming for you Coming for ya Coming for you For ya For ya Oh she loves it when I call For ya Ooh I should be runnin Ooh you keep me coming for ya  ,0.023,0.756,0.221,0.9979
Lizzo,Truth Hurts ,8040845,  Intro Why men great til they gotta be great Woo  Verse 1 I just took a DNA test turns out Im 100 that bitch Even when Im crying crazy Yeah I got boy problems thats the human in me Bling bling then I solve em thats the goddess in me You coulda had a bad bitch noncommittal Help you with your career just a little Youre posed to hold me down but youre holding me back And thats the sound of me not calling you back  Chorus Why men great til they gotta be great Til they gotta be great Dont text me tell it straight to my face Tell it straight to my face Best friend sat me down in the salon chair Down in the salon chair Shampoo press get you out of my hair Fresh photos with the bomb lighting With the bomb lighting New man on the Minnesota Vikings Minnesota Vikings Truth hurts needed something more exciting Yee Bom bom bi dom bi dum bum bay Eh yeah yeah yeah  Verse 2 You tried to break my heart Oh that breaks my heart That you thought you ever had it No you aint from the start Hey Im glad youre back with your bitch I mean who would wanna hide this I will never ever ever ever ever be your side chick I put the sing in single Aint worried bout a ring on my finger So you can tell your friend Shoot your shot when you see him Its okay he already in my DMs  Chorus Why men great til they gotta be great Til they gotta be great Dont text me tell it straight to my face Tell it straight to my face Best friend sat me down in the salon chair Down in the salon chair Shampoo press get you out of my hair Fresh photos with the bomb lighting With the bomb lighting New man on the Minnesota Vikings Minnesota Vikings Truth hurts needed something more exciting Yee Bom bom bi dom bi dum bum bay Eh yeah yeah yeah  Bridge Ima hit you back in a minute Yeah yeah I dont play tag bitch I been it One time We dont fuck with lies Two times we dont do goodbyes Woo We just keep it pushing like ayayay Ima hit you back in a minute Yeah yeah I dont play tag bitch I been it One time We dont fuck with lies Two times we dont do goodbyes Woo We just keep it pushing like ayayay Woo  Chorus Why men great til they gotta be great Til they gotta be great Dont text me tell it straight to my face Tell it straight to my face Best friend sat me down in the salon chair Down in the salon chair Shampoo press get you out of my hair Fresh photos with the bomb lighting With the bomb lighting New man on the Minnesota Vikings Minnesota Vikings Truth hurts needed something more exciting Yee Bom bom bi dom bi dum bum bay Eh yeah yeah yeah  Outro With the bomb lighting Minnesota Vikings Yee eh yeah yeah yeah  ,0.073,0.615,0.312,0.9995
Post Malone,Goodbyes (Feat. Young Thug) ,7740743,,none,none,none,none
Drake,Money In The Grave (Drake ft. Rick Ross) ,7479154,,none,none,none,none
Chris Brown,No Guidance (feat. Drake) ,7150019,,none,none,none,none
Young Thug,The London (feat. J. Cole & Travis Scott) ,6464137,,none,none,none,none
Young Thug,Bad Bad Bad (feat. Lil Baby) ,6413672,  Intro Wheezy outta here  Chorus Young Thug Rose gold seats on a fuckin helicopter Double C no Chanel cause she bad bad bad Ridin Kawasaki and I could cop you a new Rari Let you ride it know your route and youre bad bad bad No playin no Atari I wont play with you for nothin I can eat you like Hibachi cause you bad bad bad I just took the doors off the Ghini now Im ridin And Im slidin in her sideways now she call me her zaddy  Verse 1 Young Thug Rich nigga shit I bought my thottie a new Patek Got a model got a thickie got a BM got a stallion Got a billion dollar corporation fuck a Xanny I got millions to go get and a couple bitches to–uh yeah You my dawg til we dead not a question But I cant fuck with you like I want cause you ratted Got a million dollars in the wall in the band And got it steppedon got it hard got it crackin on her Half a million I just did a warm up for half a million uh uh mmm I can buy the buildin I can rent this shit out or save it for the children I can dead this shit out or give it to the villains Somewhere they can hide when they do some killin All of the rides got grenade ceilings Loaded with a ride cost a cool million  Chorus Young Thug Rose gold seats on a fuckin helicopter Double C no Chanel cause she bad bad bad Ridin Kawasaki and I could cop you a new Rari Let you ride it know your route and youre bad bad bad No playin no Atari I wont play with you for nothin I can eat you like Hibachi cause you bad bad bad I just took the doors off the Ghini now Im ridin And Im slidin in her sideways now she call me her zaddy  Verse 2 Lil Baby Paper tag peanut butter seats Im ridin I be in the foreign fuck with slime we tied in Slatt Different color Diors on my feet I couldnt decide which Never talked about it she done made herself my side bitch Trash bag gang I can put that on Elijah Street chose me I aint never had to sign up Then we hittin bitches in the group I make em line up Beep beep beep thats me nigga get back Real dopeboy dont know how to work a CashApp How many you got Ill send it lone bring the cash out I been sippin lean bout to pee til I pass out Went to sleep partment woke up in the paradise Niggas stealin drip but it dont matter they dont wear it right They dont even speak but I can see I got em terrified Double R truck come through shit on everybody Bad bad bitch good head hit her every night  Chorus Young Thug Rose gold seats on a fuckin helicopter Double C no Chanel cause she bad bad bad Ridin Kawasaki and I could cop you a new Rari Let you ride it know your route and youre bad bad bad No playin no Atari I wont play with you for nothin I can eat you like Hibachi cause you bad bad bad I just took the doors off the Ghini now Im ridin And Im slidin in her sideways now she call me her zaddy  Outro Young Thug Take the four doors off of the Jeep Bad bad bad I aint doin no swaps with a freak uh Bad bad bad We can handle this shit out in the streets yeah Bad bad bad I aint goin to a house for a meetin yeah Bad bad bad Pull up in a truck any season Niggas never comin out then we leavin How could nigga take a loss if he leavin Quickly take off like Im LeBron  ,0.265,0.69,0.045,-0.9994
Ariana Grande,boyfriend (with Social House) ,6297360,  Act 1 raindrops an angel cried God is a woman bad idea break up with your girlfriend im bored  Interlude Bruce Almighty scene recreation  Act 2 REM Shortened Be Alright sweetener Shortened successful Shortened March 18  September 23 2019 September 28  October 9 2019 Side to Side bloodline March 18  June 21 2019 7 rings  Interlude Close to You cover until August 4 2019 replaced with Adore  Act 3 Love Me Harder breathin needy fake smile make up Right ThereYoull Never KnowBreak Your Heart Right Back NASA goodnight n go March 18  May 14 2019 then replaced with get well soon get well soon May 14  August 4 2019 then replaced with Only 1 Only 1 August 17  October 5 2019 then replaced with Tattooed Heart  Interlude in my head  Act 4 Boyfriend with Social House August 17  September 1 2019 everytime Shortened One Last Time Shortened March 18  April 25 2019 the light is coming Shortened Into You Shortened  Interlude My Heart Belongs to Daddy cover  Act 5 Dangerous Woman Break Free Shortened no tears left to cry  Encore thank u next  ,0.092,0.807,0.101,0.2023
