Artist,title,streams,lyrics,neg,neu,pos,compound
Roddy Ricch,The Box ,12533419,  Chorus Pullin out the coupe at the lot Told em fuck 12 fuck SWAT Bustin all the bales out the box I just hit a lick with the box Had to put the stick in a box mmh Pour up the whole damn seal Ima get lazy I got the mojo deals we been trappin like the 80s She sucked a nigga soul got the Cash App Told em wipe a nigga nose say slatt slatt I wont never sell my soul and I can back that And I really wanna know where you at at  Verse 1 I was out back where the stash at Cruise the city in a bulletproof Cadillac Skrrt Cause I know these niggas after where the bag at Yeah Gotta move smarter gotta move harder Nigga try to get me for my water Ill lay his ass down on my son on my daughter I had the Draco with me Dwayne Carter Lotta niggas out here playin aint ballin I done put my whole arm in the rim Vince Carter Yeah And I know probably get a key for the quarter Shawty barely seen in double Cs I bought em Got a bitch thats looking like Aaliyah she a model I got the pink slip all my whips is keyless Compton Im about to get the key to the city Patek like the sea forget it  Chorus Pullin out the coupe at the lot Told em fuck 12 fuck SWAT Bustin all the bales out the box I just hit a lick with the box Had to put the stick in a box mmh Pour up the whole damn seal Ima get lazy I got the mojo deals we been trappin like the 80s She sucked a nigga soul got the Cash App Told em wipe a nigga nose say slatt slatt I wont never sell my soul and I can back that And I really wanna know where you at at hah  Verse 2 Hahaha I been movin em out If Steelo with me then he got the blues in the pouch Yeah Took her to the forest put the wood in her mouth Bitch dont wear no shoes in my house The private Im flyin in I never wan fly again Ill take my chances in traffic Yeah She suckin on dick no hands with it I just made the Rollie plain like a landing strip Im a 2020 president candidate I done put a hundred bands on Zimmerman shit I been movin real gangster so thats why she picked a Crip Shawty call me Crisco cause I pop my shit Got it out the mud theres nothin you can tell me yeah When I had the drugs I was street wealthy yeah  Chorus Pullin out the coupe at the lot Told em fuck 12 fuck SWAT Bustin all the bales out the box I just hit a lick with the box Had to put the stick in a box mmh Pour up the whole damn seal Ima get lazy I got the mojo deals we been trappin like the 80s She sucked a nigga soul got the Cash App Told em wipe a nigga nose say slatt slatt I wont never sell my soul and I can back that And I really wanna know where you at at  ,0.128,0.813,0.059,-0.9917
Arizona Zervas,ROXANNE ,9844160,  Intro All for the Gram Bitches love the Gram Oh wait shit Brr brr Ayy yeah yeah yeah ayy Brr brr brr ayy Skrrt skrrt Ninety four dont need no brakes yeah  Chorus Roxanne Roxanne All she wanna do is party all night God damn Roxanne Never gonna love me but its alright She think Im an asshole she think Im a player She keep running back though only cause I pay up Roxanne Roxanne All she wanna do is party all night  Verse 1 Met her at a party in the hills yeah She just wanna do it for the thrill yeah Shorty drive a poodle with no top Top top But if I throw this money she gon drop ayy She dont wait in lines if its too long She dont drive the whip unless the roof off Only wanna call when the cash out Only take the pic when her ass out  PreChorus She from Malibu uh Malibu If you aint got a foreign then she laugh at you uh Malibu uh Malibu Spending daddys money with a attitude  Chorus Roxanne Roxanne Roxanne Roxanne All she wanna do is party all night God damn God damn Roxanne Roxanne Never gonna love me but its alright She think Im an asshole she think Im a player She keep running back though only cause I pay up Roxanne Roxanne Roxanne Roxanne All she wanna do is party all night  Interlude I just wanna have fun  Verse 2 In LA yeah got no brakes yeah Living fast Ricky Bobby shake and bake yeah See the chain Yeah issa lake yeah Swipe the Chase ooh now she wanna date yeah Straight to Nobu on the coast ooh Shorty only like cocaine and Whole Foods Yeah snappin all up on the Gram ass going crazy Woo Now she wanna fuck me in the foreign goin 80  PreChorus Up in Malibu uh Malibu If you aint got a foreign then she laugh at you uh Malibu uh Malibu Spending daddys money with a attitude  Chorus Roxanne Roxanne Roxanne Roxanne All she wanna do is party all night All night yeah God damn God damn Roxanne Roxanne Never gonna love me but its alright Alright yeah She think Im an asshole she think Im a player She keep running back though only cause I pay up Roxanne Roxanne Roxanne Roxanne All she wanna do is party all night  ,0.082,0.68,0.238,0.9971
Post Malone,Circles ,7932216,  Intro Oh oh oh Oh  oh oh Oh  oh oh oh oh  Verse 1 We couldnt turn around til we were upside down Ill be the bad guy now but know I aint too proud I  couldnt be there even when I tried You  dont believe it we do this every time  Chorus Seasons change and our love went cold Feed  the flame cause we cant let go Run away but were running in circles Run away run away I dare you to do something Im  waiting on you again so I dont take the blame Run away but were running in circles Run away run away run away  Verse 2 Let go I got a feeling that its time to let go I said so I knew that this was doomed from the getgo You thought that it was special special But it was just the sex though the sex though And I still hear the echoes The echoes I got a feeling that its time to let it go let it go  Chorus Seasons change and our love went cold Feed the flame cause we cant let go Run away but were running in circles Run away run away I dare you to do something Im waiting on you again so I dont take the blame Run away but were running in circles Run away run away run away  Bridge Maybe you dont understand what Im going through Its only me what you got to lose Make up your mind tell me what are you gonna do Its only me let it go  Chorus Seasons change and our love went cold Feed the flame cause we cant let go Run away but were running in circles Run away run away I dare you to do something Im waiting on you again so I dont take the blame Run away but were running in circles Run away run away run away  ,0.044,0.851,0.105,0.9686
DaBaby,BOP ,7560429,  Intro You know everybody been waiting on that Baby man I mean its like ever since Baby on Baby dropped man like you know Ever since Baby on Baby dropped Aint nobody drop shit Oh Lord Jetson made another one Lets go hah  Chorus I needed some shit with some bop in it Lets go I flew past the whip with that blunt in my mouth Watch the swervin that whip had a cop in it Woo My bitch got good pussy fly her cross the country I finish the show and I hop in it I got me a milli I did it legitly Im still with the shits Im a hot nigga Hot  Verse 1 Oh you asking for pictures with niggas Huh Whats your name Get the fuck out the spot nigga Get the fuck Tryna figure which deal Ima take Uhhuh I woke up couple mil on my plate Lets eat Im investing in real and estate Uhhuh I just went gave my mama a hundred A hundred Probably wont hear me open my mouth less you hearin me talkin bout finding some money Lets go As soon as I found it I flipped that Flip Im a little bit different they get it They dig Know Im stiff on a bitch and she dig it Tryna find out why Baby aint all in her mentions Hah No she aint get no DM from me Bitch This rich nigga dick it aint free She be throwin that ass yeah she good at it Turn around when we fuck make her look at it Uh she like hah  Chorus I needed some shit with some bop in it Lets go I flew past the whip with that blunt in my mouth Watch the swervin that whip had a cop in it Woo okay My bitch got good pussy fly her cross the country I finish the show and I hop in it Yeah I got me a milli I did it legitly Im still with the shits Im a hot nigga Hot lets go  Verse 2 Im unorthodox than a motherfucker Ayy when you gon switch the flow I thought youd never ask Niggas aint fuckin with me And aint bout what the fuck they be rappin bout with they lil scary ass Hah But to each his own nigga Huh If you like it I love it no biggie No big That boy say he get money oh really How much they just cut you a check for A milli Im going back to Cali like Biggie Go back Bout to go get a pound just to smoke I smoke They told me to come work on my album Im tryna go find out the price on a boat Okay My lil bitch act like Megan Thee Stallion She ghetto and nasty she drivin the boat Drive the boat All this shit that they makin be boring Play me something to bop while I ride with the pole Here you go Uh oh hah okay  Chorus I needed some shit with some bop in it Lets go I flew past the whip with that blunt in my mouth Watch the swervin that whip had a cop in it Woo My bitch got good pussy fly her cross the country I finish the show and I hop in it I got me a milli I did it legitly Im still with the shits Im a hot nigga Im hot  Interlude Like this shit feel like you know The sophisticated ratchet hoes you know The ones that go to work by day then you know Dance in the mirror by night Hah  Chorus I needed some shit with some bop in it Okay lets go I flew past the whip with that blunt in my mouth Watch the swervin that whip had a cop in it Woo My bitch got good pussy fly her cross the country I finish the show and I hop in it I got me a milli I did it legitly Im still with the shits Im a hot nigga Im hot  Outro Oh you asking for pictures with niggas Whats your name Get the fuck out the spot nigga Get the fuck Tryna figure which deal Ima take Uhhuh I woke up couple mil on my plate  ,0.11,0.789,0.101,-0.9368
Trevor Daniel,Falling ,7197448,  Intro Oh Ooh ooh  Chorus My last made me feel like I would never try again But when I saw you I felt something I never felt Come closer give you all my love If you treat me right baby Ill give you everything My last made me feel like I would never try again But when I saw you I felt something I never felt Come closer give you all my love If you treat me right baby Ill give you everything  Verse Talk to me I need to hear you need me like I need ya Fall for me I wanna know you feel how I feel for you love Before you baby I was numb drown out pain by pourin up Speedin fast on the run never wanna get caught up Now youre the one that Im callin Swore that Id never forget dont think Im just talkin I think I might go all in no exceptions girl I need ya  Bridge Think Im out of my mind cause I cant get enough Only one that I give my time cause I got eyes for ya Might make an exception for ya cause I been feelin ya Think I might be out of my mind I think that youre the one  Chorus My last made me feel like I would never try again But when I saw you I felt something I never felt Come closer give you all my love If you treat me right baby Ill give you everything My last made me feel like I would never try again But when I saw you I felt something I never felt Come closer give you all my love If you treat me right baby Ill give you everything  Outro Ill never give my all again Cause Im sick of falling down When I open up and give my trust They find a way to break it down Break down Tear me up inside When you break me down  ,0.048,0.809,0.143,0.9858
JACKBOYS,OUT WEST (feat. Young Thug) ,6996820,  Intro Young Thug Yeah Buddah bless this beat Ayy  Chorus Young Thug Bangin out west Bangin slangin out west Yeah Gold metallic knife I can shank ya out west Yeah I just put a drum on a new KelTec On a I just put my cum in her pussy now its wet  PostChorus Young Thug I used to jump off the back of the bus Yeah now I jump off of a jet Yeah I used to tell the lil baby This us then I got over the shit I used to like her but now that I love her The way she was drankin my spit Your bitch cheatin she under my cover we cuddle and shit  Verse 1 Young Thug Now shawty say she wanna suck on the tip Im bout it baby I want all four of your lips Im bout it Excollege girl she can suck up a ship I eat molly and I take this bitch on a trip Ayy shawty ayy darlin ayy baby girl suck my private Close your eyes its just me and you and nobody Ayy suck it sideways if we in public or the driveway Hey Vibes in this bitch Woo vibe on a jet Woo Five thousand bricks ooh She bad as it get her mouth kick it slick She know she got the kick With a fire hydrant pussy Hey  Chorus Young Thug Bangin out west Bangin slangin out west Yeah Gold metallic knife I can shank ya out west Yeah I just put a drum on a new KelTec On a I just put my cum in her pussy now its wet  Verse 2 Travis Scott Its up its stuck Yeah Thought you can cross the gang what was you thinkin of Gang Red coupe rollercoaster sound just like it does These days I balance all the hate out with the love These days I pour all of my pain out in a cup Drank Dreamy thats just a side effect when you with us Game Easy the dawgs is right behind me they on edge Believe me we pop out in the city to collect Ooh Vibes in this bitch they surprised that I lived Its lit Try cant be killed tried nine times but Im Stilts Hop in the whip to hop right in the whip I hotbox in the whip got me Ooh  Chorus Young Thug Ayy bangin out west Bangin slangin out west Yeah Gold metallic knife I can shank ya out west Yeah I just put a drum on a new KelTec On a I just put my cum in her pussy now its wet  PostChorus Young Thug I used to jump off the back of the bus Yeah now I jump off of a jet Yeah I used to tell the lil baby This us Yeah then I got over the shit Yeah I used to like her but now that I love her The way she was drankin my spit Woah woah Your bitch cheatin she under my cover we cuddle and shit  Outro Buddah bless this beat  ,0.108,0.783,0.109,-0.5048
Juice WRLD,Bandit (with YoungBoy Never Broke Again) ,6851628,  Intro Juice WRLD Its funny the shit I put on this song ain’t gon sound nothin like the shit we was just doin’ Oh yeah I just want bad bitches Baddest them bitches is the baddest uh uh When I take the molly Im a savage Uh I say uh  Chorus Juice WRLD I dont need no molly to be savage uh When Im on that molly I feel savage uh uh She the definition of a bad bitch Stole her Im the definition of a bandit uh ayy I dont need no molly to be savage uh ayy But when Im on the molly I feel savage Ayy my girl the definition of a bad bitch Stole her heart Im the definition of a bandit  Verse 1 Juice WRLD Put the Percs down and picked up the jiggas jiggas jiggas Tommy in the fucking Tommy Hilfiger ’figer ’figer That Tommy hit a nigga Tommy Hilfiger fuck niggas Im nice when I’m high off the pills Ima fuck with her I dont smoke skunk but tonight Im getting stuck nigga Pour the codeine up and put some molly in the cup with it I know she a freak uhhuh she gon’ fuck with it She my velcro uhhuh guess Im stuck with her I dive in it like a sailor I love to nail her Addicted to her paraphernalia I had to tell her I see it like a fortune teller Your exnigga did good I could do better Bad bitch from the woods I think she a hunter She a killer and an eater she a Jeffrey Dahmer I can tell when she in her feelings I can read her like a book No TEC no Beretta FN on me am I understood Yeah yeah yeah  Chorus Juice WRLD I dont need no molly to be savage uh When Im on that molly I feel savage uh uh She the definition of a bad bitch Stole her Im the definition of a bandit uh ayy I dont need no molly to be savage uh ayy But when Im on the molly I feel savage Ayy my girl the definition of a bad bitch Stole her heart Im the definition of a bandit  Verse 2 YoungBoy Never Broke Again My brother point her out and she a bad bitch Im on her Must aint heard that Im a savage once I get a bitch I own her I see she got swag I got cash so I want her See this fourfive in my pants put on your ass push up on bruh Shawty she a rider with that glizzy on her With that glizzy on her And shawty Ima die there with no semi on me Semi on me If we got a problem we get rid of homie Yeah Put twenty thousand in your pocket we gon get the money Yeah Im the definition of a bandit Come on bruh Took your heart from out his hands and still aint saying shit Honest Some new killers in my circle you done ran with it Like this dirty 38 this bitchll damage Popping wheelies 4K Trey call when you land with it Pop pop pop I let you drive inside my bros where they be laying with it I work this bitch I open up a can with it Like fuck the stove I make it jump without my hand in it  Chorus Juice WRLD I dont need no molly to be savage uh When Im on that molly I feel savage uh uh She the definition of a bad bitch Stole her Im the definition of a bandit uh ayy I dont need no molly to be savage uh ayy But when Im on the molly I feel savage Ayy my girl the definition of a bad bitch Stole her heart Im the definition of a bandit  ,0.253,0.65,0.097,-0.9992
Lil Uzi Vert,Futsal Shuffle 2020 ,6669212,  Intro Lil Uzi Vert  Tyler The Creator Yo sing this shit are yall fuckin dumb Eternal Atake Gotta shoot two at her Yeah Gotta shoot two at her Woah Blue cheddar Yeah  PreChorus That girl she got with my clone One two three I told that lil girl that she gotta just do better Woah  Chorus Are you serious I swear my money get serious Okay all my checks I just be clearin it She suck my dick til she get delirious Wow Okay jump on the jet so Im Clearin it Woo Okay Port but Im not talking New Lets go Okay smoke that boy just like a cigarette If that boy try to make a false move uh Damn  Verse 1 Im on some whole other shit I got a whole nother rich Im on a new level I was fucking on your bitch She was ridin on my dick she aint need two pedals I swear these niggas they bitches I swear they all gonna snitch when my niggas go shoot at em Niggas they mad about this Niggas they mad about that but its only if you let em She save my name in her phone Only thing she save me under is probably that U letter Hello No I dont got provolone Only thing in my pocket is probably um some blue cheddar She tried to leave me alone Then she got right with my clone man I hope that she do better I know its blue cheese on me But when I got fifties on me I call that shit loose cheddar Hah Jeremy Scotts all on my feet I had a cougar with me so I call that girl Coretta Coretta I am the richest nigga in my city I can make it rain like no matter whats the weather Facts I know that girl she got swag But when it come to puttin it together she could do better I sent that girl a DM She aint answer me so you know that I gotta shoot two at her Yeah  PreChorus Lil Uzi Vert  Nardwuar Gotta shoot two at her Yeah Ayy gotta shoot two at her And you are Lil Uzi Vert lets go Ayy stay with the blue cheddar Woah That girl she got with my clone One two three lets go I told that lil girl that she gotta just do better  Chorus Are you serious I swear my money get serious Okay all my checks I just be clearin it She suck my dick til she get delirious Okay jump on the jet so Im Clearin it Okay Port but Im not talking New Woo Okay smoke that boy just like a cigarette If that boy try to make a false move Lil Uzi  Verse 2 They try to cut me down when they say Im too low woah uh Turn me up I said Turn me up I cannot hear my flow woah woah I aint never been no fool Do what I want Ima bend your rules Woah Ima take the dub Ima win I aint ever been no type that lose yeah Born like this I aint did no study Everything I got man I got it in a hurry If I love you better say that you love me And if I trust you better say that you trust me Talk bout the bag the mula the guap Im at the bank only time that Im runnin I said Im on the road no I cannot stop Im runnin through obstacles Im in a hurry Woah stop that Told a fuck nigga just drop that Yeah If you shoot first we gon pop back Margiela on me lil nigga thats not that What you got on Prada sweatsuit made of nylon See my righteous girl yeah she say Right on When I hit that girl right with the light on When I hit that girl oh  PreChorus Gotta shoot two at her Ayy gotta shoot two at her Woah Ayy stay with the blue cheddar Woah That girl she got with my clone One two three yeah yeah I told that lil girl that she gotta just do better  Chorus Are you serious I swear my money get serious Okay all my checks I just be clearin it She suck my dick til she get delirious Woah Okay jump on the jet so Im Clearin it Okay Port but Im not talking New Mhm Okay smoke that boy just like a cigarette If that boy try to make a false move Woah  Outro Nardwuar  Lil Uzi Vert Lil Uzi Vert dootdoodalootdoo dootdoo Thank you Lil Uzi Vert leaves You posed to be standin still right now Ready set go  ,0.167,0.685,0.148,-0.8899
Tones and I,Dance Monkey ,6520438,  Verse 1 They say Oh my God I see the way you shine Take your hands my dear and place them both in mine You know you stopped me dead while I was passing by And now I beg to see you dance just one more time  PreChorus Ooh I see you see you see you every time And oh my I I like your style You you make me make me make me wanna cry And now I beg to see you dance just one more time  Chorus So they say Dance for me dance for me dance for me ohohoh Ive never seen anybody do the things you do before They say Move for me move for me move for me ayyayyayy And when you’re done Ill make you do it all again  Verse 2 I said Oh my God I see you walking by Take my hands my dear and look me in my eyes Just like a monkey Ive been dancin’ my whole life But you just beg to see me dance just one more time  PreChorus Ooh I see you see you see you every time And oh my I I like your style You you make me make me make me wanna cry And now I beg to see you dance just one more time  Chorus So they say Dance for me dance for me dance for me ohohoh Ive never seen anybody do the things you do before They say Move for me move for me move for me ayyayyayy And when youre done Ill make you do it all again They say Dance for me dance for me dance for me ohohoh ohoh ohoh Ive never seen anybody do the things you do before They say Move for me move for me move for me ayyayyayy And when youre done Ill make you do it all again  Bridge Ooh ooh ooh ooh ooh Do it all again do it all again do it all again Ohoh ohoh oh Ooh ooh ooh ooh oohooh Do it all again do it all again do it all again Ooh ahah ahah  Chorus They say Dance for me dance for me dance for me ohohoh Ive never seen anybody do the things you do before They say Move for me move for me move for me ayyayyayy And when you’re done I’ll make you do it all again They say Dance for me dance for me dance for me ohohoh ohoh ohoh Ive never seen anybody do the things you do before They say Move for me move for me move for me ayyayyayy And when you’re done Ill make you do it all again All again  ,0.027,0.936,0.037,0.3612
Travis Scott,HIGHEST IN THE ROOM (feat. ROSALÍA & Lil Baby) - REMIX ,5970245,  Intro ROSALÍA Yeah yeah yeah yeah  Chorus Travis Scott I got room in my fumes Yeah She fill my mind up with ideas Im the highest in the room Its lit Hope I make it outta here Lets go  Verse 1 Travis Scott ROSALÍA  Both She saw my eyes she know Im gone Ah I see some things that you might fear Im doin a show Ill be back soon Soon That aint what she wanna hear Nah Now I got her in my room Ah Legs wrapped around my beard Uh Got the fastest car it zoom Zoom Hope we make it outta here When Im with you I feel alive You say you love me dont you lie Yeah Wont cross my heart dont wanna die Keep the pistol on my side Yeah  Chorus Travis Scott  ROSALÍA Case its fumes She fill my mind up with ideas Straight up Im the highest in the room Its lit Hope I make it outta here Lets go  Verse 2 ROSALÍA  Travis Scott Su black Ferrari le doy gas Uh Caballos suenan con delay Lay Si quieres duro él quiere má Aquí siempre hay humo eso e de ley Uy Si ahora de fiera no me fuera a conocer Chaqueta al hombro y la cadena hasta el pie Si ahora de fiera no me fuera a conocer We cant Lollylollypop viene cash Yeah Ay shine ya la joya Yeah Balas que duelen por detrás Yeah Broom broom yo también acicalá Cicalá Ojalá que me cojas confesá  Refrain Travis Scott Ah this my life I did not choose Uh been on this since we was kids We gon stay on top and break the rules Uh I fill my mind up with ideas Case its fumes She fill my mind up with ideas Straight up Im the highest in the room Im the highest its lit Hope I make it outta here  Verse 3 Lil Baby Baby I just left from Vegas Did em dirty on the table Went and bought a new Bentayga I paid cash dont see no paper Buy it park it tint it later All my cars inside tomato From Atlanta not Decatur Im the one they say dont play with Make them boys get on your tater Highfive LeBron floor seat the Lakers Get more paper get more haters Standin still my diamonds skatin Fucked her once she think we datin I can spend it I been savin Ima spin ya try to play me I been trappin up the millions used to trap it off a RAZR Back when I was sellin twoforfive plays called in my RAZR Niggas never had to give it to me I want it Ima take it Guaranteed to tell a ho goodbye if she dont try to get naked Im like mmh Mmh gotta get up out my room Got some more bad vibes comin through Mmh she gon bust a move Like you do  Outro  ,0.075,0.847,0.078,0.3995
