Artist,title,streams,lyrics,neg,neu,pos,compound
Post Malone,Circles ,10186859,  Intro Oh oh oh Oh  oh oh Oh  oh oh oh oh  Verse 1 We couldnt turn around til we were upside down Ill be the bad guy now but know I aint too proud I  couldnt be there even when I tried You  dont believe it we do this every time  Chorus Seasons change and our love went cold Feed  the flame cause we cant let go Run away but were running in circles Run away run away I dare you to do something Im  waiting on you again so I dont take the blame Run away but were running in circles Run away run away run away  Verse 2 Let go I got a feeling that its time to let go I said so I knew that this was doomed from the getgo You thought that it was special special But it was just the sex though the sex though And I still hear the echoes The echoes I got a feeling that its time to let it go let it go  Chorus Seasons change and our love went cold Feed the flame cause we cant let go Run away but were running in circles Run away run away I dare you to do something Im waiting on you again so I dont take the blame Run away but were running in circles Run away run away run away  Bridge Maybe you dont understand what Im going through Its only me what you got to lose Make up your mind tell me what are you gonna do Its only me let it go  Chorus Seasons change and our love went cold Feed the flame cause we cant let go Run away but were running in circles Run away run away I dare you to do something Im waiting on you again so I dont take the blame Run away but were running in circles Run away run away run away  ,0.044,0.851,0.105,0.9686
Lil Tecca,Ransom ,8132757,  Intro Turn you to a dancer Yeah Internet Money bitch  Chorus I got black I got white what you want Hop outside a Ghost and hop up in a Phantom I know Im ’bout to blow I aint dumb They try to take my flow I take they ass for ransom I know that Im gone They see me blowin’ up now they say they want some I got two twin Glocks turn you to a dancer I see two twin opps leave em on a banner And I got two thick thots wanna link the gang yeah  Verse I got red I got blue what you want The Chanel or Balenciaga Louis and Vuitton She know I got the Fendi Prada when I hit Milan I needed me a die or rider I need me the one I started from the bottom you could see the way I stunt I want all the diamonds I want that shit to weigh a ton The opps they tryna line me cause they hate the place Im from But them niggas dont know me they just know the place Im from I got lots of shawties tryna pull up to my place But you aint want me last year so just get up out my face They all up in my inbox so I know they want a taste I know they want my downfall lil nigga are you laced  Chorus I got black I got white what you want Hop outside a Ghost and hop up in a Phantom I know I’m ’bout to blow I aint dumb They try to take my flow I take they ass for ransom I know that I’m gone They see me blowin up now they say they want  some I got two twin Glocks turn you to a dancer I see two twin opps leave em on a banner And I got two thick thots wanna link the gang yeah I got black I got white what you want Hop outside a Ghost and hop up in a Phantom I know Im ’bout to blow I aint dumb They try to take my flow I take they ass for ransom I know that Im gone They see me blowin up now they say they want  some I got two twin Glocks turn you to a dancer I see two twin opps leave em on a banner And I got two thick thots wanna link the gang yeah  ,0.099,0.818,0.082,-0.9506
DaBaby,BOP ,7723114,  Intro You know everybody been waiting on that Baby man I mean its like ever since Baby on Baby dropped man like you know Ever since Baby on Baby dropped Aint nobody drop shit Oh Lord Jetson made another one Lets go hah  Chorus I needed some shit with some bop in it Lets go I flew past the whip with that blunt in my mouth Watch the swervin that whip had a cop in it Woo My bitch got good pussy fly her cross the country I finish the show and I hop in it I got me a milli I did it legitly Im still with the shits Im a hot nigga Hot  Verse 1 Oh you asking for pictures with niggas Huh Whats your name Get the fuck out the spot nigga Get the fuck Tryna figure which deal Ima take Uhhuh I woke up couple mil on my plate Lets eat Im investing in real and estate Uhhuh I just went gave my mama a hundred A hundred Probably wont hear me open my mouth less you hearin me talkin bout finding some money Lets go As soon as I found it I flipped that Flip Im a little bit different they get it They dig Know Im stiff on a bitch and she dig it Tryna find out why Baby aint all in her mentions Hah No she aint get no DM from me Bitch This rich nigga dick it aint free She be throwin that ass yeah she good at it Turn around when we fuck make her look at it Uh she like hah  Chorus I needed some shit with some bop in it Lets go I flew past the whip with that blunt in my mouth Watch the swervin that whip had a cop in it Woo okay My bitch got good pussy fly her cross the country I finish the show and I hop in it Yeah I got me a milli I did it legitly Im still with the shits Im a hot nigga Hot lets go  Verse 2 Im unorthodox than a motherfucker Ayy when you gon switch the flow I thought youd never ask Niggas aint fuckin with me And aint bout what the fuck they be rappin bout with they lil scary ass Hah But to each his own nigga Huh If you like it I love it no biggie No big That boy say he get money oh really How much they just cut you a check for A milli Im going back to Cali like Biggie Go back Bout to go get a pound just to smoke I smoke They told me to come work on my album Im tryna go find out the price on a boat Okay My lil bitch act like Megan Thee Stallion She ghetto and nasty she drivin the boat Drive the boat All this shit that they makin be boring Play me something to bop while I ride with the pole Here you go Uh oh hah okay  Chorus I needed some shit with some bop in it Lets go I flew past the whip with that blunt in my mouth Watch the swervin that whip had a cop in it Woo My bitch got good pussy fly her cross the country I finish the show and I hop in it I got me a milli I did it legitly Im still with the shits Im a hot nigga Im hot  Interlude Like this shit feel like you know The sophisticated ratchet hoes you know The ones that go to work by day then you know Dance in the mirror by night Hah  Chorus I needed some shit with some bop in it Okay lets go I flew past the whip with that blunt in my mouth Watch the swervin that whip had a cop in it Woo My bitch got good pussy fly her cross the country I finish the show and I hop in it I got me a milli I did it legitly Im still with the shits Im a hot nigga Im hot  Outro Oh you asking for pictures with niggas Whats your name Get the fuck out the spot nigga Get the fuck Tryna figure which deal Ima take Uhhuh I woke up couple mil on my plate  ,0.11,0.789,0.101,-0.9368
Lizzo,Truth Hurts ,7437643,  Intro Why men great til they gotta be great Woo  Verse 1 I just took a DNA test turns out Im 100 that bitch Even when Im crying crazy Yeah I got boy problems thats the human in me Bling bling then I solve em thats the goddess in me You coulda had a bad bitch noncommittal Help you with your career just a little Youre posed to hold me down but youre holding me back And thats the sound of me not calling you back  Chorus Why men great til they gotta be great Til they gotta be great Dont text me tell it straight to my face Tell it straight to my face Best friend sat me down in the salon chair Down in the salon chair Shampoo press get you out of my hair Fresh photos with the bomb lighting With the bomb lighting New man on the Minnesota Vikings Minnesota Vikings Truth hurts needed something more exciting Yee Bom bom bi dom bi dum bum bay Eh yeah yeah yeah  Verse 2 You tried to break my heart Oh that breaks my heart That you thought you ever had it No you aint from the start Hey Im glad youre back with your bitch I mean who would wanna hide this I will never ever ever ever ever be your side chick I put the sing in single Aint worried bout a ring on my finger So you can tell your friend Shoot your shot when you see him Its okay he already in my DMs  Chorus Why men great til they gotta be great Til they gotta be great Dont text me tell it straight to my face Tell it straight to my face Best friend sat me down in the salon chair Down in the salon chair Shampoo press get you out of my hair Fresh photos with the bomb lighting With the bomb lighting New man on the Minnesota Vikings Minnesota Vikings Truth hurts needed something more exciting Yee Bom bom bi dom bi dum bum bay Eh yeah yeah yeah  Bridge Ima hit you back in a minute Yeah yeah I dont play tag bitch I been it One time We dont fuck with lies Two times we dont do goodbyes Woo We just keep it pushing like ayayay Ima hit you back in a minute Yeah yeah I dont play tag bitch I been it One time We dont fuck with lies Two times we dont do goodbyes Woo We just keep it pushing like ayayay Woo  Chorus Why men great til they gotta be great Til they gotta be great Dont text me tell it straight to my face Tell it straight to my face Best friend sat me down in the salon chair Down in the salon chair Shampoo press get you out of my hair Fresh photos with the bomb lighting With the bomb lighting New man on the Minnesota Vikings Minnesota Vikings Truth hurts needed something more exciting Yee Bom bom bi dom bi dum bum bay Eh yeah yeah yeah  Outro With the bomb lighting Minnesota Vikings Yee eh yeah yeah yeah  ,0.073,0.615,0.312,0.9995
YNW Melly,223's (feat. 9lokknine) ,7206841,  Oh this bitch recordin Thats crazy hah yeah slatt you know uh Whole lot of gang shit Baow graow baow graow blatt Uh slatt slatt hold up uh uh slatt uh Blood walk baby this the Blood walk huh I dont use my hands I let the blood talk huh 223s and MACsll make you blood walk I can make any nigga hit the Crip walk Crip walk Ima let my hip talk Pulled a forty with a dicky gotta kill up yall Click ooh ooh ooh ooh ooh And the clip is see through What all do you want from me ARs and them 223s Fuckin round with me you see Im hot Im five hundred degrees Heard he caught a body But that does not mean shit to me Got two on me got two on me Blood Gang yeah Detrimental Me and Glokk all on your instrumental I kill a nigga and it really wasnt coincidental Stop all that flaggin shit you just be on that actin shit No I aint with no cappin shit and I aint on no rappin shit No lackin bitch you know it aint no lackin bitch I check any Blood nigga like aye man whats brackin bitch Im two floors up on you niggas Im two floors up on you niggas yeah What all do you want from me ARs and them 223s Fuckin round with me you see Im hot Im 500 degrees Heard he caught a body But that does not mean shit to me Got two on me got two on me I got two I got two of em Blood Gang yeah suwoop on me black Glock aye aye Im like blatt uh huh we dont never play he get whacked like Tryna find his face aint no trace aint comin back baow baow GNine Mister TwoGlocks just bought a MAC oh yeah A MAC for your face lift rearrange your cap come here One foot in the industry and one foot in the trap yeah Invite that dope to my bloodline I treat him like my strap aye Cause bout me hell take a niggas feet off the map baow baow yeah Big Bs til Im sleep push a P he get clapped blatt Two guns thats the twin Glocks I roger that part uh huh Colder than a bitch cause the bitch froze at that yeah Like apostrophe yeah Google forgot a comma in the back bitch Say Im worth 250K yeah we can bet a trey on that nigga What all do you want from me ARs and them 223s Fuckin round with me you see Im hot Im 500 degrees Heard he caught a body But that does not mean shit to me Got two on me got two on me aye aye yeah yeah he got two Blood Gang yeah SuWoop on me mhm Big blatt like suwoop mm yeah What you want What he want Mm aye aye Big sticks for a punk yeah mm What he uh what he see Yeah uh aye aye Big blatts cause I bleed yeah mhm What he on what he breathe Yeah aye aye Im pushin Ps pushin Ps yeah yeah What it is and what it aint mm aye aye Like a skunk we leave him stankah suwoop on me  ,0.117,0.765,0.118,-0.9627
Post Malone,Goodbyes (Feat. Young Thug) ,6707195,,none,none,none,none
DaBaby,VIBEZ ,6545748,  Intro Lets go Yeah yeah Neeko you made that motherfuckin beat Ah nah You know its Baby nigga hahaha Hah Oh Lord Jetson made another one ha  Chorus She wanna fuck with me but I dont got the time Mmh mmh I just hopped off a private plane and went and hopped on 85 Yeah Go call my chauffeur bitch cause I dont like to drive We in Suburbans back to back and we gon fill em up with vibes Lets go  Verse 1 Fill em with vibes Yeah get in and ride Yeah yeah And no a nigga not blind Uhuh But I keep the stick and Im firin Bitch I aint met a nigga in life Thats fuckin with me say he did then he lyin Mmh mmh Got so many vibes stuffed in the car We can fuck them hoes six at a time No cap I make them hoes say That nigga so fine Ooh Girl he got the dick you can feel in your spine Yeah Yeah that what they say about Baby You know that them bitches dont play about Baby Baby should go run for president Look what God did took his time with me Yeah yeah Got a red and white ho like a peppermint Ooh Book the hotel take the vibes in She gon fuck me and fuck on my brethren Uh My brother nem havin three hoes in the king size I aint finished yet Mmh get another bitch Mmh Got her ridin dick and screamin Yeehaw Mmh mmh mmh mmh Make me proud girl you a cowgirl Huh Did a handstand Im like Wow girl Okay okay Got me fuckin her upsidedown Ooh mmh baow baow Yeah we goin dumb say she wanna cum Mmh Im lookin like When She lookin like Now Some more came in say they want it too I tagged in my brother bitch Im out Bye I know  Chorus She wanna fuck with me but I dont got the time Mmh mmh yeah I just hopped off a private plane and went and hopped on 85 Yeah Go call my chauffeur bitch cause I dont like to drive We in Suburbans back to back and we gon fill em up with vibes Lets go She wanna fuck on me but I dont got the time Mmh mmh I just hopped off a private plane and went and hopped on 85 Yeah Go call my chauffeur bitch cause I dont like to drive We in Suburbans back to back and we gon fill em up with vibes Look  Verse 2 Lets get on a jet Yeah come give me some neck Yeah yeah She aint pickin up Huh and her nigga just called she gon send him a text I dont need no doc bitch you know Im a dog better send me the vet Ever made you a million I tell em Riddle me that aint offended me yet My bitch drink Bacardi Im in this bitch feelin like Set Okurr quarter mil on my neck Onepointtwo on the crib four hundred thou on the whip dickin down your lil bitch Im bout to go buy me a coupe Zoom Pull up make the doors raise the roof Yeah Louis V army fatigue Yes sir Hop out with a pole like a troop Yeah get in there Baby Ray Allen from three Swish You leave me open I shoot Baow baow We like Martin and Pam at the hotel Uh We kickin hoes out get the boot Mmh These hoes catchin bodies they bout it Yeah We having new vibes in the lobby New vibes Thats wherever we go aint no problem No problem I just told a bitch no she was childish Bye Pulled up like  Chorus She wanna fuck with me but I dont got the time Mmh mmh I just hopped off a private plane and went and hopped on 85 Yeah Go call my chauffeur bitch cause I dont like to drive We in Suburbans back to back and we gon fill em up with vibes  ,0.208,0.747,0.045,-0.9992
Post Malone,Sunflower - Spider-Man: Into the Spider-Verse ,6288477,,none,none,none,none
Post Malone,Saint-Tropez ,6279002,  Intro Ooh yeah yeah hey  Chorus Such a long time Wow Ive been waitin Ive been waitin for a long time Yeah Such a long time Ive been waitin Ive been waitin for a long time Yeah Such a long time Ooh  Verse 1 Ooh this shit bliss Im so rich Turnt as shit ooh Abs like Abercrombie Fitch Damn ooh Mille on my Whoa wrist wrist Versace boxers on my dick On my dick damn Bud Light runnin through my piss Ooh On a yacht 50 meters its offish Its official 50 carats on my fist On my fist The roof go down when I hit switch Ooh bitch I money ball like Bradley Pitt Bradley Pitt ayy I worked so hard for all this shit All this shit Pumpin out classics Ooh In the Batmobile goin bat shit  Chorus Such a long time Damn Ive been waitin Ive been waitin for a long time Such a long time Such a long time Such a long time Ive been waitin Ive been waitin for a long time For a long time Such a long time  Verse 2 Im in SaintTropez I had to check wrist Wow I just bought my girl a new necklace A new necklace One two three four five six Five six Ill take em all dont matter what the price is What the price is I said Im sorry mama for my vices For my vices Youll never understand what my life is My life is One two three four five six Damn Shit Im checking off my bucket list My bucket list You try to give advice I dont need it Ive been doin what I want since fetus What you call a holiday Ooh I call another day Yeah And I aint ever stoppin no apologies  Chorus Such a long time Such a long time Ive been waitin Ive been waitin for a long time Such a long time Such a long time Such a long time Ive been waitin Ive been waitin for a long time A long time Such a long time  Outro Im in SaintTropez I had to check wrist  ,0.094,0.842,0.063,-0.9225
Lil Nas X,Panini ,6173282,  Intro Nessly DDDaytrip took it to ten Hey  Verse 1 Ayy Panini dont you be a meanie Thought you wanted me to go up Why you tryna keep me teeny I Its a dream he wished it on a genie I got fans finally aint you wanting them to see me I  Refrain I thought you want this for my life for my life Said you wanted to see me thrive you lied  Chorus Just say to me what you want from me Just say to me what you want from me  Verse 2 Ayy Panini dont you be a meanie Thought you wanted me to go up Why you tryna keep me teeny now Now they need me number one on streaming Oh yeah you used to love me So what happened whats the meaning I  Refrain I thought you want this for my life for my life Said you wanted to see me thrive you lied  Verse 3 Now when its all done I get the upper hand I need a big Benz not another fan But I still want you as a fan Ima need to sit down dont mean to make demands But I need you to  Chorus Say to me what you want from me Just say to me what you want from me  Outro Nessly DDDaytrip took it to ten Hey  ,0.04,0.859,0.101,0.8332
