Artist,title,streams,lyrics,neg,neu,pos,compound
Young Thug,The London (feat. J. Cole & Travis Scott) ,11666746,,none,none,none,none
"Tyler, The Creator",EARFQUAKE ,10377249,  Intro Tyler The Creator  Playboi Carti For real for real this time For real for real for real this time Bitch I cannot fall short For real for real for real this time Uh yeah For real for real for real this time  Chorus Tyler The Creator Cause you make my earth quake Oh you make my earth quake Riding around your love be shakin’ me up And its making my heart break Cause you make my earth quake Oh you make my earth quake Earthquake ooh Riding around your love be shakin’ me up And its making my heart break  Refrain Tyler The Creator  Charlie Wilson Dont leave its my fault Dont leave its my fault Dont leave its my fault Girl ’Cause when it all comes crashing down I’ll need you  Chorus Tyler The Creator  Charlie Wilson Cause you make my earth quake Oh you make my earth quake Riding around you’re telling me something is bad And its making my heart break Cause you make my earth quake oh you make my earth quake Earth quake yeah Riding around your love be shakin me up And it’s making my heart break You already know  Verse 1 Playboi Carti We aint gotta ball D Rose huh I dont give a fuck bout none huh Beamin like fuck my lungs huh Just might call my lawyer huh Plug gon set me up huh Yeah Bih dont set me up Okay Im with Tyler yuh Slime He ride like the car huh And she wicked huh yuh Like Woah Vicky huh yeah Like Woah Vicky Oh my God hold up um Diamonds not Tiffany huh yeah Woah woah So in love So in love  Refrain Tyler The Creator  Charlie Wilson Dont leave its my fault Fault Dont leave its my fault Dont leave its my fault Igor ayy Cause when it all comes crashing down Ill need you Ayy ayy  Verse 2 Tyler The Creator  Charlie Wilson Cause you make my earth quake I dont want no confrontation no And you dont want my conversation I dont want no conversation I just need some confirmation on how you feel for real For real You dont want no complication no I dont want no side information I dont want no side information I just need to know whats happening cause Im for real For real  Outro Tyler The Creator I said dont leave its my fault One I said dont leave its my fault Two two Dont leave its its my fault girl Three three three Dont dododododo Ill need  ,0.088,0.774,0.138,0.9507
Lil Nas X,Old Town Road (feat. Billy Ray Cyrus) - Remix ,10327175,  Intro Billy Ray Cyrus Oh ohoh Oh  Refrain Billy Ray Cyrus Yeah Im gonna take my horse to the old town road Im gonna ride til I cant no more Im gonna take my horse to the old town road Im gonna ride til I cant no more Kio Kio  Verse 1 Lil Nas X I got the horses in the back Horse tack is attached Hat is matte black Got the boots thats black to match Ridin on a horse ha You can whip your Porsche I been in the valley You aint been up off that porch now  Chorus Lil Nas X Cant nobody tell me nothin You cant tell me nothin Cant nobody tell me nothin You cant tell me nothin  Verse 2 Lil Nas X Ridin on a tractor Lean all in my bladder Cheated on my baby You can go and ask her My life is a movie Bull ridin and boobies Cowboy hat from Gucci Wrangler on my booty  Chorus Lil Nas X Cant nobody tell me nothin You cant tell me nothin Cant nobody tell me nothin You cant tell me nothin  Refrain Lil Nas X Yeah Im gonna take my horse to the old town road Im gonna ride til I cant no more Im gonna take my horse to the old town road Im gonna ride til I cant no more  Verse 3 Billy Ray Cyrus Hat down cross town livin like a rockstar Spent a lot of money on my brand new guitar Babys got a habit diamond rings and Fendi sports bras Ridin down Rodeo in my Maserati sports car Got no stress Ive been through all that Im like a Marlboro Man so I kick on back Wish I could roll on back to that old town road I wanna ride til I cant no more  Outro Lil Nas X  Billy Ray Cyrus Yeah Im gonna take my horse to the old town road Im gonna ride til I cant no more Im gonna take my horse to the old town road Im gonna ride til I cant no more  ,0.017,0.886,0.097,0.9643
Billie Eilish,bad guy ,9785130,  Verse 1 White shirt now red my bloody nose Sleepin youre on your tippy toes Creepin around like no one knows Think youre so criminal Bruises on both my knees for you Dont say thank you or please I do what I want when Im wanting to My soul So cynical  Chorus So youre a tough guy Like it really rough guy Just cant get enough guy Chest always so puffed guy Im that bad type Make your mama sad type Make your girlfriend mad tight Might seduce your dad type Im the bad guy Duh  PostChorus Im the bad guy  Verse 2 I like it when you take control Even if you know that you dont Own me Ill let you play the role Ill be your animal My mommy likes to sing along with me But she wont sing this song If she reads all the lyrics Shell pity the men I know  Chorus So youre a tough guy Like it really rough guy Just cant get enough guy Chest always so puffed guy Im that bad type Make your mama sad type Make your girlfriend mad tight Might seduce your dad type Im the bad guy Duh  PostChorus Im the bad guy duh Im only good at bein bad bad  Bridge I like when you get mad I guess Im pretty glad that youre alone You said shes scared of me I mean I dont see what she sees But maybe its cause Im wearing your cologne  Outro Im a bad guy Im Im a bad guy Bad guy bad guy Im a bad  ,0.262,0.646,0.092,-0.9954
Ed Sheeran,I Don't Care (with Justin Bieber) ,8382971,  Verse 1 Ed Sheeran Im at a party I dont wanna be at And I dont ever wear a suit and tie yeah Wonderin if I could sneak out the back Nobodys even lookin me in my eyes Then you take my hand Finish my drink say Shall we dance Hell yeah You know I love ya did I ever tell ya You make it better like that  PreChorus Ed Sheeran Dont think I fit in at this party Everyones got so much to say Yeah I always feel like Im nobody mmm Who wants to fit in anyway  Chorus Ed Sheeran Cause I dont care when Im with my baby yeah All the bad things disappear And youre making me feel like maybe I am somebody I can deal with the bad nights When Im with my baby yeah Ooh ooh ooh ooh ooh ooh Cause I dont care as long as you just hold me near You can take me anywhere And youre making me feel like Im loved by somebody I can deal with the bad nights When Im with my baby yeah Ooh ooh ooh ooh ooh ooh  Verse 2 Justin Bieber We at a party we dont wanna be at Tryna talk but we cant hear ourselves Read your lips Id rather kiss em right back With all these people all around Im crippled with anxiety But Im told its where Im sposed to be You know what Its kinda crazy cause I really dont mind When you make it better like that  PreChorus Justin Bieber Dont think we fit in at this party Everyones got so much to say oh yeah yeah When we walked in I said Im sorry mmm But now I think that we should stay  Chorus Ed Sheeran  Justin Bieber Cause I dont care when Im with my baby yeah All the bad things disappear Yeah youre making me feel like maybe I am somebody I can deal with the bad nights when Im with my baby yeah Ooh ooh ooh ooh ooh ooh Oh yeah yeah yeah Cause I dont care as long as you just hold me near You can take me anywhere And youre making me feel like Im loved by somebody I can deal with the bad nights when Im with my baby yeah Ooh ooh ooh ooh ooh ooh No  Bridge Justin Bieber  Ed Sheeran I dont like nobody but you its like youre the only one here I dont like nobody but you baby I dont care I dont like nobody but you I hate everyone here I dont like nobody but you baby yeah  Chorus Ed Sheeran  Justin Bieber Cause I dont care Dont care When Im with my baby yeah Oh yeah All the bad things disappear Disappear And youre making me feel like maybe I am somebody Maybe Im somebody I can deal with the bad nights With the bad nights When Im with my baby yeah Ooh ooh ooh ooh ooh ooh Oh yeah yeah yeah Cause I dont care as long as you just hold me near Me near You can take me anywhere Anywhere anywhere And youre making me feel like Im loved by somebody Im loved by somebody yeah yeah yeah I can deal with the bad nights When Im with my baby yeah Ooh ooh ooh ooh ooh ooh  ,0.125,0.677,0.198,0.9915
Lizzo,Truth Hurts ,8238564,  Intro Why men great til they gotta be great Woo  Verse 1 I just took a DNA test turns out Im 100 that bitch Even when Im crying crazy Yeah I got boy problems thats the human in me Bling bling then I solve em thats the goddess in me You coulda had a bad bitch noncommittal Help you with your career just a little Youre posed to hold me down but youre holding me back And thats the sound of me not calling you back  Chorus Why men great til they gotta be great Til they gotta be great Dont text me tell it straight to my face Tell it straight to my face Best friend sat me down in the salon chair Down in the salon chair Shampoo press get you out of my hair Fresh photos with the bomb lighting With the bomb lighting New man on the Minnesota Vikings Minnesota Vikings Truth hurts needed something more exciting Yee Bom bom bi dom bi dum bum bay Eh yeah yeah yeah  Verse 2 You tried to break my heart Oh that breaks my heart That you thought you ever had it No you aint from the start Hey Im glad youre back with your bitch I mean who would wanna hide this I will never ever ever ever ever be your side chick I put the sing in single Aint worried bout a ring on my finger So you can tell your friend Shoot your shot when you see him Its okay he already in my DMs  Chorus Why men great til they gotta be great Til they gotta be great Dont text me tell it straight to my face Tell it straight to my face Best friend sat me down in the salon chair Down in the salon chair Shampoo press get you out of my hair Fresh photos with the bomb lighting With the bomb lighting New man on the Minnesota Vikings Minnesota Vikings Truth hurts needed something more exciting Yee Bom bom bi dom bi dum bum bay Eh yeah yeah yeah  Bridge Ima hit you back in a minute Yeah yeah I dont play tag bitch I been it One time We dont fuck with lies Two times we dont do goodbyes Woo We just keep it pushing like ayayay Ima hit you back in a minute Yeah yeah I dont play tag bitch I been it One time We dont fuck with lies Two times we dont do goodbyes Woo We just keep it pushing like ayayay Woo  Chorus Why men great til they gotta be great Til they gotta be great Dont text me tell it straight to my face Tell it straight to my face Best friend sat me down in the salon chair Down in the salon chair Shampoo press get you out of my hair Fresh photos with the bomb lighting With the bomb lighting New man on the Minnesota Vikings Minnesota Vikings Truth hurts needed something more exciting Yee Bom bom bi dom bi dum bum bay Eh yeah yeah yeah  Outro With the bomb lighting Minnesota Vikings Yee eh yeah yeah yeah  ,0.073,0.615,0.312,0.9995
DaBaby,Suge ,8225410,  Intro Pooh you a fool for this one Ha Oh Lord Jetson made another one  Chorus Hah Pack in the mail its gone Uh She like how I smell cologne Yeah I just signed a deal Im on Yeah yeah I go where I want Im good Good Play if you want lets do it Ha Im a young CEO Suge Yeah Yeah yeah  Verse 1 The first nigga play Ima body a nigga Ha I just checked my balance Ill probably pull up to your hood And come buy me a nigga No cap You know that your ho told you that nigga crazy Dont think that she lied to you nigga Bitch Get caught with your ho when Im poppin em both Now they high just like Bobby and Whitney Haa Say Im the goat act like I dont know But fuck it Im obviously winnin Dont make me go hit the bank and take out a hundred To show you our pockets are different Ha Im out with your bitch and I only want knowledge She got a lil mileage Im chillin Uh You disrespect me and Ill beat your ass up All in front of your partners and children Ahh ahh Im the type to let a nigga think that Im broke Until I pop out with a million I pop Take 20K and put that on your head And make one of your partners come kill you Yeah Say he fuckin with me then he gotta grow up Cause this nigga gotta be kiddin Kiddin This shit it cant fit in my pocket I got it like I hit the lottery nigga Hot hot hot Opp Ill slap the shit out a nigga No talkin I dont like to argue with niggas I dont Aint gon be no more laughin You see me whip out cause Im gon be done shot me a nigga No cap I dont follow no bitches on IG But all of your bitches they follow a nigga Ha And that lil nigga aint gon shoot shit with that gun He just pull it out in his pictures Bitch uh  Chorus Hah Pack in the mail its gone Uh She like how I smell cologne Yeah I just signed a deal Im on Yeah yeah I go where I want Im good Good Play if you want lets do it Ha Im a young CEO Suge Yeah Yeah yeah Hah Pack in the mail its gone Uh She like how I smell cologne Yeah I just signed a deal Im on Yeah yeah I go where I want Im good Good Play if you want lets do it Ha Im a young CEO Suge Yeah Yeah yeah  Verse 2 Talkin my shit Ima pop that Pop Got like thirtytwo thousand in one of my pockets The other one thats where the Glock at Glock You little niggas wanna be internet gangster Man tell all these little niggas stop that Ha Been done burnt me a nigga in front of the store Where your mammy and grandmama shop at Bitch Hopped out on a whole other wave from these niggas Lets see one of you little niggas top that I will turn a nigga into a convertible Push me a lil nigga top back Vroom Her boyfriend be hatin and callin her groupie Just cause she like all my music Ha Shell send me a text and then delete the message He tryna find out its confusin I dont know what these niggas is thinkin about Use the brain in your head fore you lose it Bitch Ill pull up after school and Ill teach her some shit Tell your bro Im a motherfuckin tutor Member I used to cheat off a pretty bitch test All the teachers they thought I was stupid Uh huh Was expectin the box to pull up on a truck Man this nigga pulled up on a scooter The fuck  Chorus Hah Pack in the mail its gone Uh She like how I smell cologne Yeah I just signed a deal Im on Yeah yeah I go where I want Im good Good Play if you want lets do it Ha Im a young CEO Suge Yeah Yeah yeah Hah Pack in the mail its gone Uh She like how I smell cologne Yeah I just signed a deal Im on Yeah yeah I go where I want Im good Good Play if you want lets do it Ha Im a young CEO Suge Yeah Yeah yeah  ,0.096,0.732,0.172,0.9877
Post Malone,Sunflower - Spider-Man: Into the Spider-Verse ,7525350,,none,none,none,none
Polo G,Pop Out (feat. Lil Tjay) ,6779344,  Intro JD On Tha Track Iceberg want a bag bitch  Chorus Polo G We pop out at your party Im with the gang And it’s gon be a robbery so tuck ya chain Im a killer girl I’m sorry but I cant change We aint aimin for your body shots hit your brain We come from poverty man we aint have a thing Its a lot of animosity but they wont say my name Them killers rock with me lil nigga don’t get banged ’Cause theyll do that job for me while I hop on a plane  Verse 1 Polo G She don’t like her body left the doctor with a new shape Blowing up my phone cause she just see me with my new bae Heartbreaker ladies love me like Im Cool J She was tryna cling onto a nigga but its too late Booked a flight to Cali racks and condoms in my suitcase And every single dollar in these bands got a blue face Diamonds in the Rollie they in HD like it’s BluRay The way that I been ballin should make the cover of 2K Show out for the summer I might pull up in a new Wraith Dissin on the gang thats gon only get your crew chased And we hawk shit down better tighten up yo shoe lace Lil bro get up close let the Glock 22 spray  Chorus Polo G We pop out at your party Im with the gang And its gon be a robbery so tuck ya chain Im a killer girl Im sorry but I cant change We aint aimin for your body shots hit your brain We come from poverty man we aint have a thing Its a lot of animosity but they wont say my name Them killers rock with me lil nigga dont get banged Cause theyll do that job for me while I hop on a plane  Verse 2 Lil TJay I call lil bro he said he ready for the stain Said he ready for the stain What you claim You a lame you aint never put in pain Put in pain Swear I be around some killers that go crazy for the gang They go crazy for the game If I showed you all my charges you wont look at me the same You wont look at me the same Made some choices in my life I wish I never had to make Wish I never had to make Lost my brother seen him die and I just seen him graduate I just seen him graduate Got that 40 on my side and Im just rollin patty cakes Im just rollin past jakes Both my hands can do the job and I aint talkin masturbate I was in and outta state State cause I had a bag to make Bag to make I risked my life but its aight cause God aint let me pass away Pass away Fuck tomorrow spin the block just know we comin back today Back today I call Polo he come dolo we get em the fast way  Chorus Polo G We pop out at your party Im with the gang And its gon be a robbery so tuck ya chain Im a killer girl Im sorry but I cant change We aint aimin for your body shots hit your brain We come from poverty man we aint have a thing Its a lot of animosity but they wont say my name Them killers rock with me lil nigga dont get banged Cause theyll do that job for me while I hop on a plane  ,0.163,0.765,0.072,-0.9967
Shawn Mendes,If I Can't Have You ,6678250,  Chorus I cant write one song thats not about you Cant drink without thinkin about you Is it too late to tell you that Everything means nothing if I cant have you  Verse 1 Im in Toronto and I got this view But I might as well be in a hotel room yeah It doesnt matter cause Im so consumed Spending all my nights reading texts from you  PreChorus Oh Im good at keeping my distance I know that youre the feeling Im missing You know that I hate to admit it But everything means nothing if I cant have you  Chorus I cant write one song thats not about you Cant drink without thinkin about you Is it too late to tell you that Everything means nothing if I cant have you I cant write one song thats not about you Cant drink without thinkin about you Is it too late to tell you that Everything means nothing if I cant have you  Verse 2 Im so sorry that my timings off But I cant move on if were still gonna talk Is it wrong for me to not want half I want all of you all the strings attached  PreChorus Oh Im good at keeping my distance I know that youre the feeling Im missing You know that I hate to admit it But everything means nothing if I cant have you  Chorus I cant write one song thats not about you Cant drink without thinkin about you Is it too late to tell you that Everything means nothing if I cant have you I cant write one song thats not about you Cant drink without thinking about you Is it too late to tell you that Everything means nothing if I cant have you  Bridge Im trying to move on forget you but I hold on Everything means nothing everything means nothing babe Im trying to move on forget you but I hold on Everything means nothing if I cant have you no  Chorus I cant write one song thats not about you Cant drink without thinkin about you Is it too late to tell you that Everything means nothing if I cant have you Cant have you I cant write one song thats not about you Cant drink without thinking about you Is it too late to tell you that Everything means nothing if I cant have you  ,0.05,0.912,0.038,-0.5658
