trackId,Artist,title,streams,lyrics,neg,neu,pos,compound
696DnlkuDOXcMAnKlTgXXK,Arizona Zervas,ROXANNE ,9632320,  intro all for the gram bitches love the gram oh wait shit brr brr ayy yeah yeah yeah ayy brr brr brr ayy skrrt skrrt ninety four dont need no brakes yeah  chorus roxanne roxanne all she wanna do is party all night god damn roxanne never gonna love me but its alright she think im an asshole she think im a player she keep running back though only cause i pay up roxanne roxanne all she wanna do is party all night  verse 1 met her at a party in the hills yeah she just wanna do it for the thrill yeah shorty drive a poodle with no top top top but if i throw this money she gon drop ayy she dont wait in lines if its too long she dont drive the whip unless the roof off only wanna call when the cash out only take the pic when her ass out  prechorus she from malibu uh malibu if you aint got a foreign then she laugh at you uh malibu uh malibu spending daddys money with a attitude  chorus roxanne roxanne roxanne roxanne all she wanna do is party all night god damn god damn roxanne roxanne never gonna love me but its alright she think im an asshole she think im a player she keep running back though only cause i pay up roxanne roxanne roxanne roxanne all she wanna do is party all night  interlude i just wanna have fun  verse 2 in la yeah got no brakes yeah living fast ricky bobby shake and bake yeah see the chain yeah issa lake yeah swipe the chase ooh now she wanna date yeah straight to nobu on the coast ooh shorty only like cocaine and whole foods yeah snappin all up on the gram ass going crazy woo now she wanna fuck me in the foreign goin 80  prechorus up in malibu uh malibu if you aint got a foreign then she laugh at you uh malibu uh malibu spending daddys money with a attitude  chorus roxanne roxanne roxanne roxanne all she wanna do is party all night all night yeah god damn god damn roxanne roxanne never gonna love me but its alright alright yeah she think im an asshole she think im a player she keep running back though only cause i pay up roxanne roxanne roxanne roxanne all she wanna do is party all night  ,0.082,0.68,0.238,0.9971
6Gg1gjgKi2AK4e0qzsR7sd,Juice WRLD,Bandit (with YoungBoy Never Broke Again) ,9162711,  intro juice wrld its funny the shit i put on this song ain’t gon sound nothin like the shit we was just doin’ oh yeah i just want bad bitches baddest them bitches is the baddest uh uh when i take the molly im a savage uh i say uh  chorus juice wrld i dont need no molly to be savage uh when im on that molly i feel savage uh uh she the definition of a bad bitch stole her im the definition of a bandit uh ayy i dont need no molly to be savage uh ayy but when im on the molly i feel savage ayy my girl the definition of a bad bitch stole her heart im the definition of a bandit  verse 1 juice wrld put the percs down and picked up the jiggas jiggas jiggas tommy in the fucking tommy hilfiger ’figer ’figer that tommy hit a nigga tommy hilfiger fuck niggas im nice when i’m high off the pills ima fuck with her i dont smoke skunk but tonight im getting stuck nigga pour the codeine up and put some molly in the cup with it i know she a freak uhhuh she gon’ fuck with it she my velcro uhhuh guess im stuck with her i dive in it like a sailor i love to nail her addicted to her paraphernalia i had to tell her i see it like a fortune teller your exnigga did good i could do better bad bitch from the woods i think she a hunter she a killer and an eater she a jeffrey dahmer i can tell when she in her feelings i can read her like a book no tec no beretta fn on me am i understood yeah yeah yeah  chorus juice wrld i dont need no molly to be savage uh when im on that molly i feel savage uh uh she the definition of a bad bitch stole her im the definition of a bandit uh ayy i dont need no molly to be savage uh ayy but when im on the molly i feel savage ayy my girl the definition of a bad bitch stole her heart im the definition of a bandit  verse 2 youngboy never broke again my brother point her out and she a bad bitch im on her must aint heard that im a savage once i get a bitch i own her i see she got swag i got cash so i want her see this fourfive in my pants put on your ass push up on bruh shawty she a rider with that glizzy on her glizzy on her and shawty ima dada with no semi on me semi on me if we got a problem we get rid of homie yeah put twenty thousand in your pocket we gon get the money yeah im the definition of a bandit honest took your heart from out his hands and still aint saying shit on my mama some new killers in my circle you done ran with like this dirty 38 this bitchll damage popping wheelies 4k trey call when you land with it pop pop pop i let you drive and slide with my bros where they be laying with it skrrt i work this bitch i open up a can with it like fuck the stove i make it jump without my hand in it  chorus juice wrld i dont need no molly to be savage uh when im on that molly i feel savage uh uh she the definition of a bad bitch stole her im the definition of a bandit uh ayy i dont need no molly to be savage uh ayy but when im on the molly i feel savage ayy my girl the definition of a bad bitch stole her heart im the definition of a bandit  ,0.247,0.655,0.098,-0.9991
285pBltuF7vW8TeWk8hdRR,Juice WRLD,Lucid Dreams ,8927117,  intro enviyon on the mix no no no no nono no no no no no no no no no no no no  chorus i still see your shadows in my room cant take back the love that i gave you its to the point where i love and i hate you and i cannot change you so i must replace you oh easier said than done i thought you were the one listenin to my heart instead of my head you found another one but i am the better one i wont let you forget me i still see your shadows in my room cant take back the love that i gave you its to the point where i love and i hate you and i cannot change you so i must replace you oh easier said than done i thought you were the one listenin to my heart instead of my head you found another one but i am the better one i wont let you forget me  verse you left me falling and landing inside my grave i know that you want me dead i take prescriptions to make me feel aokay i know its all in my head i have these lucid dreams where i cant move a thing thinking of you in my bed you were my everything thoughts of a wedding ring now im just better off dead uh uh uh ill do it over again i didnt want it to end i watch it blow in the wind i shouldve listened to my friends leave this shit in the past but i want it to last you were made outta plastic fake i was tangled up in your drastic ways who knew evil girls had the prettiest face you gave me a heart that was full of mistakes i gave you my heart and you made heartbreak  bridge you made my heart break you made my heart ache i still see your shadows in my room you made my heart break you made my heart ache cant take back the love that i gave you you made my heart break were made outta plastic fake you made my heart ache i still see your shadows in my room you made my heart break again i was tangled up in your drastic ways who knew evil girls had the prettiest face  chorus i still see your shadows in my room cant take back the love that i gave you its to the point where i love and i hate you and i cannot change you so i must replace you oh easier said than done i thought you were the one listenin to my heart instead of my head you found another one but i am the better one i wont let you forget me i still see your shadows in my room cant take back the love that i gave you its to the point where i love and i hate you and i cannot change you so i must replace you oh easier said than done i thought you were the one listenin to my heart instead of my head you found another one but i am the better one i wont let you forget me  outro leave this shit in the past but i want it to last you were made outta plastic fake i was tangled up in your drastic ways who knew evil girls had the prettiest face easier said than done i thought you were— —instead of my head you found another— better one i wont let you forget me  ,0.164,0.662,0.174,0.9484
21jGcNKet2qwijlDFuPiPb,Post Malone,Circles ,8606567,  intro oh oh oh oh  oh oh oh  oh oh oh oh  verse 1 we couldnt turn around til we were upside down ill be the bad guy now but know i aint too proud i  couldnt be there even when i tried you  dont believe it we do this every time  chorus seasons change and our love went cold feed  the flame cause we cant let go run away but were running in circles run away run away i dare you to do something im  waiting on you again so i dont take the blame run away but were running in circles run away run away run away  verse 2 let go i got a feeling that its time to let go i said so i knew that this was doomed from the getgo you thought that it was special special but it was just the sex though the sex though and i still hear the echoes the echoes i got a feeling that its time to let it go let it go  chorus seasons change and our love went cold feed the flame cause we cant let go run away but were running in circles run away run away i dare you to do something im waiting on you again so i dont take the blame run away but were running in circles run away run away run away  bridge maybe you dont understand what im going through its only me what you got to lose make up your mind tell me what are you gonna do its only me let it go  chorus seasons change and our love went cold feed the flame cause we cant let go run away but were running in circles run away run away i dare you to do something im waiting on you again so i dont take the blame run away but were running in circles run away run away run away  ,0.044,0.851,0.105,0.9686
1M4qEo4HE3PRaCOM7EXNJq,Harry Styles,Adore You ,7505976,  verse 1 harry styles walk in your rainbow paradise paradise strawberry lipstick state of mind state of mind i get so lost inside your eyes would you believe it  prechorus harry styles you dont have to say you love me you dont have to say nothing you dont have to say youre mine  chorus harry styles honey ahahah id walk through fire for you just let me adore you oh honey ahahah id walk through fire for you just let me adore you like its the only thing ill ever do like its the only thing ill ever do  verse 2 harry styles youre wonder under summer sky summer sky brown skin and lemon over ice would you believe it  prechorus harry styles you dont have to say you love me i just wanna tell you somethin lately youve been on my mind  chorus harry styles honey ahahah id walk through fire for you just let me adore you oh honey ahahah id walk through fire for you just let me adore you like its the only thing ill ever do like its the only thing ill ever do  bridge amy allen its the only thing ill ever do its the only thing ill ever do its the only thing ill ever do its the only thing ill ever do its the only thing ill ever do its the only thing ill ever do its the only thing ill ever do its the only thing ill ever do  chorus harry styles  amy allen id walk through fire for you just let me adore you oh honey ahahah id walk through fire for you just let me adore you like its the only thing ill ever do ahahah its the only thing ill ever do its the only thing ill ever do id walk through fire for you its the only thing ill ever do just let me adore you oh honey ahahah oh honey its the only thing ill ever do its the only thing ill ever do id walk through fire for you its the only thing ill ever do just let me adore you its the only thing ill ever do  outro harry styles ooh ooh oh honey ooh ooh just let me adore you like its the only thing ill ever do  ,0.051,0.812,0.138,0.9913
57vxBYXtHMk6H1aD29V7PU,The Weeknd,Heartless ,7015073,  intro young metro young metro young metro sheesh ayy ayy young metro young metro  verse 1 never need a bitch im what a bitch need bitch need tryna find the one that can fix me ive been dodgin death in the six speed amphetamine got my stummy feelin sickly yeah i want it all now ive been runnin through the pussy need a dog pound hundred models gettin faded in the compound tryna love me but they never get a pulse down  chorus why cause im heartless and im back to my ways cause im heartless all this money and this pain got me heartless low life for life cause im heartless said im heartless tryna be a better man but im heartless never be a weddin plan for the heartless low life for life cause im heartless  verse 2 said im heartless so much pussy it be fallin out the pocket metro boomin turn this ho into a moshpit tesla pill got me flyin like a cockpit yeah i got her watchin call me up turn that pussy to a faucet duffle bags full of drugs and a rocket stix drunk but he never miss a target photoshoots im a star now star im talkin time rolling stone and bazaar now zaar sellin dreams to these girls with their guard down what seven years ive been swimmin with the sharks now  chorus why cause im heartless and im back to my ways cause im heartless all this money and this pain got me heartless low life for life cause im heartless said im heartless tryna be a better man but im heartless never be a weddin plan for the heartless low life for life cause im heartless  bridge i lost my heart and my mind i try to always do right i thought i lost you this time you just came back in my life you never gave up on me why dont you ill never know what you see why wont you i dont do well when alone oh yeah you hear it clear in my tone  chorus cause im heartless and im back to my ways cause im heartless all this money and this pain got me heartless low life for life cause im heartless said im heartless tryna be a better man but im heartless never be a weddin plan for the heartless low life for life cause im heartless  ,0.302,0.633,0.066,-0.9992
4TnjEaWOeW0eKTKIEvJyCa,Trevor Daniel,Falling ,6963013,  intro oh ooh ooh  chorus my last made me feel like i would never try again but when i saw you i felt something i never felt come closer ill give you all my love if you treat me right baby ill give you everything my last made me feel like i would never try again but when i saw you i felt something i never felt come closer ill give you all my love if you treat me right baby ill give you everything  verse talk to me i need to hear you need me like i need ya fall for me i wanna know you feel how i feel for you love before you baby i was numb drown out pain by pourin up speedin fast on the run never wanna get caught up now youre the one that im callin swore that id never fall again dont think im just talkin i think i might go all in no exceptions girl i need ya  bridge think im out of my mind cause i cant get enough only one that i give my time cause i got eyes for ya might make an exception for ya cause i been feelin ya think i might be out of my mind i think that youre the one  chorus my last made me feel like i would never try again but when i saw you i felt something i never felt come closer ill give you all my love if you treat me right baby ill give you everything my last made me feel like i would never try again but when i saw you i felt something i never felt come closer ill give you all my love if you treat me right baby ill give you everything  outro ill never give my all again cause im sick of falling down when i open up and give my trust they find a way to break it down break down tear me up inside when you break me down  ,0.047,0.816,0.136,0.985
6Hj9jySrnFppAI0sEMCZpJ,Juice WRLD,Robbery ,6458046,  intro man what haha this shit funny one sec oof this hennessy strong as fuck boy  chorus she told me put my heart in the bag in the bag and nobody gets hurt no hurt now im running from her love im not fast fast so im making it worse making it worse now im digging up a grave from my past im a whole different person im a whole different person its a gift and a curse its a gift and a curse but i cannot reverse it  verse 1 i cant reverse it it was a gift and a curse and now im drinkin too much so ima talk with a slur last time i saw you it ended in a blur i woke up in a hearse you said you loved me first first one thing my dad told me was never let your woman know when youre insecure so i put gucci on the fur and i put my wrist on iceberg one thing my heart tells me is flex on a ho every time theyre insecure i guess you came through im running from you is your love for real for real for real is your love really true  chorus she told me put my heart in the bag in the bag and nobody gets hurt hurt now im running from her love im not fast fast so im making it worse worse now im digging up a grave from my past past im a whole different person person its a gift and a curse curse but i cannot reverse it  bridge you gave me the runaround i really hate the runaround you really got me paranoid i always keep a gun around you always give me butterflies when you come around when you come around when you come around  verse 2 you let me know love is not the answer not the answer not the answer i love to do drugs so mind my manners i get high when you dont decide to answer phone home i need to phone home im throwing rocks at your window i need to go home i dont wanna leave i just wanna be with you you you you  chorus she told me put my heart in the bag in the bag and nobody gets hurt no hurt now im running from her love im not fast fast so im making it worse im making it worse now im digging up a grave from my past im a whole different person im a whole different person its a gift and a curse its a gift and a curse but i cannot reverse it  ,0.13,0.745,0.125,0.3494
6Ozh9Ok6h4Oi1wUSLtBseN,DaBaby,BOP ,6435503,  intro you know everybody been waiting on that baby man i mean its like ever since baby on baby dropped man like you know ever since baby on baby dropped aint nobody drop shit oh lord jetson made another one lets go hah  chorus i needed some shit with some bop in it lets go i flew past the whip with that blunt in my mouth watch the swervin that whip had a cop in it woo my bitch got good pussy fly her cross the country i finish the show and i hop in it i got me a milli i did it legitly im still with the shits im a hot nigga hot  verse 1 oh you asking for pictures with niggas huh whats your name get the fuck out the spot nigga get the fuck tryna figure which deal ima take uhhuh i woke up couple mil on my plate lets eat im investing in real and estate uhhuh i just went gave my mama a hundred a hundred probably wont hear me open my mouth less you hearin me talkin bout finding some money lets go as soon as i found it i flipped that flip im a little bit different they get it they dig know im stiff on a bitch and she dig it tryna find out why baby aint all in her mentions hah no she aint get no dm from me bitch this rich nigga dick it aint free she be throwin that ass yeah she good at it turn around when we fuck make her look at it uh she like hah  chorus i needed some shit with some bop in it lets go i flew past the whip with that blunt in my mouth watch the swervin that whip had a cop in it woo okay my bitch got good pussy fly her cross the country i finish the show and i hop in it yeah i got me a milli i did it legitly im still with the shits im a hot nigga hot lets go  verse 2 im unorthodox than a motherfucker ayy when you gon switch the flow i thought youd never ask niggas aint fuckin with me and aint bout what the fuck they be rappin bout with they lil scary ass hah but to each his own nigga huh if you like it i love it no biggie no big that boy say he get money oh really how much they just cut you a check for a milli im going back to cali like biggie go back bout to go get a pound just to smoke i smoke they told me to come work on my album im tryna go find out the price on a boat okay my lil bitch act like megan thee stallion she ghetto and nasty she drivin the boat drive the boat all this shit that they makin be boring play me something to bop while i ride with the pole here you go uh oh hah okay  chorus i needed some shit with some bop in it lets go i flew past the whip with that blunt in my mouth watch the swervin that whip had a cop in it woo my bitch got good pussy fly her cross the country i finish the show and i hop in it i got me a milli i did it legitly im still with the shits im a hot nigga im hot  interlude like this shit feel like you know the sophisticated ratchet hoes you know the ones that go to work by day then you know dance in the mirror by night hah  chorus i needed some shit with some bop in it okay lets go i flew past the whip with that blunt in my mouth watch the swervin that whip had a cop in it woo my bitch got good pussy fly her cross the country i finish the show and i hop in it i got me a milli i did it legitly im still with the shits im a hot nigga im hot  outro oh you asking for pictures with niggas whats your name get the fuck out the spot nigga get the fuck tryna figure which deal ima take uhhuh i woke up couple mil on my plate  ,0.11,0.789,0.101,-0.9368
3eekarcy7kvN4yt5ZFzltW,Travis Scott,HIGHEST IN THE ROOM ,6283155,  chorus i got room in my fumes yeah she fill my mind up with ideas im the highest in the room it’s lit hope i make it outta here lets go  verse 1 she saw my eyes she know im gone ah i see some things that you might fear i’m doin a show ill be back soon soon that aint what she wanna hear nah now i got her in my room ah legs wrapped around my beard got the fastest car it zoom skrrt hope we make it outta here ah when im with you i feel alive you say you love me dont you lie yeah wont cross my heart dont wanna die keep the pistol on my side yeah  chorus case it’s fumes smoke she fill my mind up with ideas straight up i’m the highest in the room its lit hope i make it outta here let’s go yeah  verse 2 we aint stressin bout the loot yeah my block made of quesería this not the molly this the boot ain’t no comin back from here live the life of la familia its so much gang that i cant see ya yeah turn it up til they cant hear we cant runnin runnin round for the thrill yeah dawg dawg round my real gang raw raw i been pourin to the real drank nah nah nah they not back of the vip in the vip gorgeous baby keep me hard as steel ah this my life i did not choose uh been on this since we was kids we gon stay on top and break the rules uh i fill my mind up with ideas  chorus case its fumes she fill my mind up with ideas straight up im the highest in the room im the highest its lit hope i make it outta here  outro  ,0.052,0.839,0.109,0.9747
