trackId,Artist,title,streams,lyrics,neg,neu,pos,compound
1rgnBhdG2JDFTbYkYRZAku,Tones and I,Dance Monkey ,2122833,  verse 1 they say oh my god i see the way you shine take your hands my dear and place them both in mine you know you stopped me dead while i was passing by and now i beg to see you dance just one more time  prechorus ooh i see you see you see you every time and oh my i i like your style you you make me make me make me wanna cry and now i beg to see you dance just one more time  chorus so they say dance for me dance for me dance for me ohohoh ive never seen anybody do the things you do before they say move for me move for me move for me ayyayyayy and when you’re done ill make you do it all again  verse 2 i said oh my god i see you walking by take my hands my dear and look me in my eyes just like a monkey ive been dancin’ my whole life but you just beg to see me dance just one more time  prechorus ooh i see you see you see you every time and oh my i i like your style you you make me make me make me wanna cry and now i beg to see you dance just one more time  chorus so they say dance for me dance for me dance for me ohohoh ive never seen anybody do the things you do before they say move for me move for me move for me ayyayyayy and when youre done ill make you do it all again they say dance for me dance for me dance for me ohohoh ohoh ohoh ive never seen anybody do the things you do before they say move for me move for me move for me ayyayyayy and when youre done ill make you do it all again  bridge ooh ooh ooh ooh ooh do it all again do it all again do it all again ohoh ohoh oh ooh ooh ooh ooh oohooh do it all again do it all again do it all again ooh ahah ahah  chorus they say dance for me dance for me dance for me ohohoh ive never seen anybody do the things you do before they say move for me move for me move for me ayyayyayy and when you’re done i’ll make you do it all again they say dance for me dance for me dance for me ohohoh ohoh ohoh ive never seen anybody do the things you do before they say move for me move for me move for me ayyayyayy and when you’re done ill make you do it all again all again  ,0.027,0.936,0.037,0.3612
1HfMVBKM75vxSfsQ5VefZ5,Selena Gomez,Lose You To Love Me ,1734720,  verse 1 you promised the world and i fell for it i put you first and you adored it set fires to my forest and you let it burn sang offkey in my chorus cause it wasnt yours i saw the signs and i ignored it rosecolored glasses all distorted set fire to my purpose and i let it burn you got off on the hurtin when it wasnt yours yeah  prechorus wed always go into it blindly i needed to lose you to find me this dancing was killing me softly i needed to hate you to love me yeah  chorus to love love yeah to love love yeah to love yeah i needed to lose you to love me yeah to love love yeah to love love yeah to love yeah i needed to lose you to love me  verse 2 i gave my all and they all know it then you tore me down and now its showing in two months you replaced us like it was easy made me think i deserved it in the thick of healing yeah  prechorus wed always go into it blindly i needed to lose you to find me this dancing was killing me softly i needed to hate you to love me yeah  chorus to love love yeah to love love yeah to love yeah i needed to lose you to love me yeah to love love yeah to love love yeah to love yeah i needed to lose you to love me  bridge you promised the world and i fell for it i put you first and you adored it set fires to my forest and you let it burn sang offkey in my chorus  chorus to love love yeah to love love yeah to love yeah i needed to hate you to love me yeah to love love yeah to love love yeah to love yeah i needed to lose you to love me to love love yeah to love love yeah to love yeah  outro and now the chapter is closed and done to love love yeah to love love yeah to love yeah and now its goodbye its goodbye for us  ,0.184,0.433,0.383,0.9993
21jGcNKet2qwijlDFuPiPb,Post Malone,Circles ,1732818,  intro oh oh oh oh  oh oh oh  oh oh oh oh  verse 1 we couldnt turn around til we were upside down ill be the bad guy now but know i aint too proud i  couldnt be there even when i tried you  dont believe it we do this every time  chorus seasons change and our love went cold feed  the flame cause we cant let go run away but were running in circles run away run away i dare you to do something im  waiting on you again so i dont take the blame run away but were running in circles run away run away run away  verse 2 let go i got a feeling that its time to let go i said so i knew that this was doomed from the getgo you thought that it was special special but it was just the sex though the sex though and i still hear the echoes the echoes i got a feeling that its time to let it go let it go  chorus seasons change and our love went cold feed the flame cause we cant let go run away but were running in circles run away run away i dare you to do something im waiting on you again so i dont take the blame run away but were running in circles run away run away run away  bridge maybe you dont understand what im going through its only me what you got to lose make up your mind tell me what are you gonna do its only me let it go  chorus seasons change and our love went cold feed the flame cause we cant let go run away but were running in circles run away run away i dare you to do something im waiting on you again so i dont take the blame run away but were running in circles run away run away run away  ,0.044,0.851,0.105,0.9686
2tnVG71enUj33Ic2nFN6kZ,Regard,Ride It ,1544676,  chorus ride it were all alone ride  it just lose control ride  it ride it come touch my soul ride it ride let me feel you ride it turn the lights down low ride  it from head to toe ride  it ride it touch my soul ride it ride let me feel you  verse 1 its  been a month and twenty days and were going round and round playing silly games now youre saying slow it down not right now then ya wink at me and walk away let  it be let it be let it be known hold on dont go touching and teasing me telling me no but this time i need to feel you  chorus ride it were all alone ride it just lose control ride it ride it come touch my soul ride it ride let me feel you ride it turn the lights down low ride it from head to toe ride it ride it touch my soul ride it ride it let me feel you  verse 2 movida was the club on the saturday ya actin like a diva sayin you dont wanna pay its gotta be ya feisty style raised eyebrow i love it when you look at me that way now were in you order a mojito at the bar you reapply lippy cause it came off on the glass the dj plays your favorite songs kanyes on now ya beckoning for me to dance mm pullin me pullin me pullin me close just close your eyes girl whispering tellin me we gotta go wont you take me home i want to ride it  chorus ride it were all alone ride it just lose control ride it ride it come touch my soul ride it ride it let me feel you ride it turn the lights down low ride it from head to toe ride it ride it touch my soul ride it ride it let me feel you  interlude  chorus wont you take me home i wanna ride it were all alone ride it just lose control ride it ride it come touch my soul ride it ride it let me feel you ride it turn the lights down low ride it from head to toe ride it ride it touch my soul ride it ride it let me feel you  ,0.076,0.882,0.042,-0.8971
2QpGZOhTCHHiKmpSO9FW4h,Kanye West,Follow God ,1507940,  intro father i stretch stretch my hands to you  verse lifelike this is what your life like try to live your life right people really know you push your buttons like typewrite this is like a movie but its really very lifelike every single night right every single fight right i was looking at the gram and i dont even like likes i was screamin at my dad he told me it aint christlike i was screamin at the referee just like mike lookin for a bright light sigel what your life like riding on a white bike feeling like excitebike stretch my hands to you pressin on the gas supernova for a night light screamin at my dad and he told me it aint christlike but nobody never tell you when youre being like christ only ever seein me only when they needin me like if tyler perry made a movie for bet searchin for a deity now you wanna see it free now you wanna see if we lets just see if three apiece tell me what your life like turn it down a bright light drivin with my dad and he told me it aint christlike stretch my hands to you im just tryna find lve been lookin for a new way im just really tryin not to really do the fool way i dont have a cool way bein on my best though block em on the text though nothin else next though not another word letter picture or a decimal father i stretch wrestlin with god i dont really want to wrestle man its really lifelike everything in my life stretch my hands to you arguing with my dad and he said it aint christlike  outro man you know its like somebody only close who can get you like off your i be on my i woke up this morning i said my prayers im all doing good i tried to talk to my dad stretch my hands to you give him some advice he starts spazzin on me i start spazzin back he said that aint christlike i said ahhh  ,0.058,0.786,0.156,0.9892
2b8fOow8UzyDFAE27YhOZM,Maroon 5,Memories ,1480468,  chorus heres to the ones that we got cheers to the wish you were here but youre not cause the drinks bring back all the memories of everything weve been through toast to the ones here today toast to the ones that we lost on the way cause the drinks bring back all the memories and the memories bring back memories bring back you  verse 1 theres a time that i remember when i did not know no pain when i believed in forever and everything would stay the same now my heart feel like december when somebody say your name cause i cant reach out to call you but i know i will one day yeah  prechorus everybody hurts sometimes everybody hurts someday ayyayy but everything gon be alright go and raise a glass and say ayy  chorus heres to the ones that we got cheers to the wish you were here but youre not cause the drinks bring back all the memories of everything weve been through toast to the ones here today toast to the ones that we lost on the way cause the drinks bring back all the memories and the memories bring back memories bring back you  postchorus doodoo doodoodoodoo doodoodoodoo doodoodoodoo doodoodoodoo doodoodoo memories bring back memories bring back you  verse 2 theres a time that i remember when i never felt so lost when i felt all of the hatred was too powerful to stop ooh yeah now my heart feel like an ember and its lighting up the dark ill carry these torches for ya that you know ill never drop yeah  prechorus everybody hurts sometimes everybody hurts someday ayyayy but everything gon be alright go and raise a glass and say ayy  chorus heres to the ones that we got ohoh cheers to the wish you were here but youre not cause the drinks bring back all the memories of everything weve been through no no toast to the ones here today ayy toast to the ones that we lost on the way cause the drinks bring back all the memories ayy and the memories bring back memories bring back you  postchorus doodoo doodoodoodoo doodoodoodoo doodoodoodoo doodoodoodoo doodoodoo memories bring back memories bring back you doodoo doodoodoodoo doodoodoodoo doodoodoodoo doodoodoodoo doodoodoo ooh yeah memories bring back memories bring back you  outro yeah yeah yeah yeah yeah yeah yeah yeah no no memories bring back memories bring back you  ,0.081,0.759,0.16,0.9851
7aiClxsDWFRQ0Kzk5KI5ku,blackbear,hot girl bummer ,1438202,  intro fuck you and you and you i hate your friends and they hate me too im through im through im through this that hot girl bummer anthem turn it up and throw a tantrum  verse 1 this that hot girl bummer anthem turn it up and throw a tantrum this that throw up in your birkin bag hook up with someone random this that social awkward suicide that buy your lips and buy your likes i swear she had a man but shit hit different when its thursday night  prechorus that college dropout music every day leg day she be too thick and my friends are all annoying but we go dumb yeah we go stupid this that 10k on the table just so we can be secluded and the vodka came diluted one more line im superhuman  chorus fuck you and you and you i hate your friends and they hate me too im through im through im through this that hot girl bummer anthem turn it up and throw a tantrum fuck you and you and you i hate your friends and they hate me too fuck you and you and you this that hot girl bummer anthem turn it up and throw a tantrum  verse 2 this that hot girl bummer twostep they cant box me in im too left this that drip its more like oceans they cant fit me in a trojan out of pocket but im always in my bag yeah thats the slogan this that whos all there im pullin up wit a emo chick thats broken  prechorus this that college dropout music every day leg day she be too thick and my friends are all annoying but we go dumb yeah we go stupid this that 10k on the table just so we can be secluded and the vodka came diluted one more line im superhuman  chorus fuck you and you and you i hate your friends and they hate me too im through im through im through this that hot girl bummer anthem turn it up and throw a tantrum fuck you and you and you i hate your friends and they hate me too fuck you and you and you this that hot girl bummer anthem turn it up and throw a tantrum  bridge this that college dropout music every day leg day she be too thick and my friends are all annoying but we go dumb yeah we go stupid this that college dropout music every day leg day she be too thick and my friends are all annoying but we go dumb yeah we go stupid we go stupid we go stupid we go— and you want me to change fuck you  chorus fuck you and you and you i hate your friends and they hate me too im through im through im through this that hot girl bummer anthem turn it up and throw a tantrum fuck you and you and you i hate your friends and they hate me too fuck you and you and you this that hot girl bummer anthem turn it up and throw a tantrum  ,0.303,0.616,0.08,-0.9994
3eekarcy7kvN4yt5ZFzltW,Travis Scott,HIGHEST IN THE ROOM ,1340433,  chorus i got room in my fumes yeah she fill my mind up with ideas im the highest in the room it’s lit hope i make it outta here lets go  verse 1 she saw my eyes she know im gone ah i see some things that you might fear i’m doin a show ill be back soon soon that aint what she wanna hear nah now i got her in my room ah legs wrapped around my beard got the fastest car it zoom skrrt hope we make it outta here ah when im with you i feel alive you say you love me dont you lie yeah wont cross my heart dont wanna die keep the pistol on my side yeah  chorus case it’s fumes smoke she fill my mind up with ideas straight up i’m the highest in the room its lit hope i make it outta here let’s go yeah  verse 2 we aint stressin bout the loot yeah my block made of quesería this not the molly this the boot ain’t no comin back from here live the life of la familia its so much gang that i cant see ya yeah turn it up til they cant hear we cant runnin runnin round for the thrill yeah dawg dawg round my real gang raw raw i been pourin to the real drank nah nah nah they not back of the vip in the vip gorgeous baby keep me hard as steel ah this my life i did not choose uh been on this since we was kids we gon stay on top and break the rules uh i fill my mind up with ideas  chorus case its fumes she fill my mind up with ideas straight up im the highest in the room im the highest its lit hope i make it outta here  outro  ,0.052,0.839,0.109,0.9747
2wrJq5XKLnmhRXHIAf9xBa,Dan + Shay,"10,000 Hours (with Justin Bieber) ",1318995,  verse 1 dan  shay do you love the rain does it make you dance when youre drunk with your friends at a party whats your favorite song does it make you smile do you think of me  prechorus dan  shay when you close your eyes tell me what are you dreamin everything i wanna know it all  chorus dan  shay id spend ten thousand hours and ten thousand more oh if thats what it takes to learn that sweet heart of yours and i might never get there but im gonna try if its ten thousand hours or the rest of my life im gonna love you ooh oohooh ooh ooh  verse 2 justin bieber do you miss the road that you grew up on did you get your middle name from your grandma when you think about your forever now do you think of me  prechorus justin bieber when you close your eyes tell me what are you dreamin everything i wanna know it all  chorus justin bieber id spend ten thousand hours and ten thousand more oh if thats what it takes to learn that sweet heart of yours and i might never get there but im gonna try if its ten thousand hours or the rest of my life im gonna love you ooh oohooh ooh ooh im gonna love you ooh oohooh ooh ooh  bridge justin bieber ooh want the good and the bad and everything in between ooh gotta cure my curiosity ooh yeah  chorus dan  shay  justin bieber id spend ten thousand hours and ten thousand more oh if thats what it takes to learn that sweet heart of yours sweet heart of yours and i might never get there but im gonna try yeah if its ten thousand hours or the rest of my life im gonna love you ooh oohooh ooh ooh im gonna love you ooh oohooh ooh ooh yeah and i do you love the rain does it make you dance im gonna love you im gonna love you im gonna love you  ,0.021,0.772,0.208,0.9978
7qEHsqek33rTcFNT9PFqLf,Lewis Capaldi,Someone You Loved ,1085966,  verse 1 im going under and this time i fear theres no one to save me this all or nothing really got a way of driving me crazy i need somebody to heal somebody to know somebody to have somebody to hold its easy to say but its never the same i guess i kinda liked the way you numbed all the pain  chorus now the day bleeds into nightfall and youre not here to get me through it all i let my guard down and then you pulled the rug i was getting kinda used to being someone you loved  verse 2 im going under and this time i fear theres no one to turn to this all or nothing way of loving got me sleeping without you now i need somebody to know somebody to heal somebody to have just to know how it feels its easy to say but its never the same i guess i kinda like the way you help me escape  chorus now the day bleeds into nightfall and youre not here to get me through it all i let my guard down and then you pulled the rug i was getting kinda used to being someone you loved  bridge and i tend to close my eyes when it hurts sometimes i fall into your arms ill be safe in your sound till i come back around  chorus for now the day bleeds into nightfall and youre not here to get me through it all i let my guard down and then you pulled the rug i was getting kinda used to being someone you loved but now the day bleeds into nightfall and youre not here to get me through it all i let my guard down and then you pulled the rug i was getting kinda used to being someone you loved i let my guard down and then you pulled the rug i was getting kinda used to being someone you loved  ,0.076,0.787,0.138,0.9788
