trackId,Artist,title,streams,lyrics,neg,neu,pos,compound
0bYg9bo50gSsH3LtXe2SQn,Mariah Carey,All I Want for Christmas Is You ,2327215,  intro i dont want a lot for christmas there is just one thing i need i dont care about the presents underneath the christmas tree i just want you for my own more than you could ever know make my wish come true all i want for christmas is you yeah  verse 1 i dont want a lot for christmas there is just one thing i need and i dont care about the presents underneath the christmas tree i dont need to hang my stocking there upon the fireplace ah santa claus wont make me happy with a toy on christmas day  chorus i just want you for my own ooh more than you could ever know ooh make my wish come true all i want for christmas is you you baby  verse 2 oh i wont ask for much this christmas i wont even wish for snow and i im just gonna keep on waiting underneath the mistletoe i wont make a list and send it to the north pole for saint nick ah i wont even stay awake to hear those magic reindeer click  chorus cause i just want you here tonight ooh holding on to me so tight ooh what more can i do oh baby all i want for christmas is you you baby  bridge oh all the lights are shining so brightly everywhere so brightly baby and the sound of childrens laughter fills the air oh oh yeah and everyone is singing oh yeah i hear those sleigh bells ringing oh santa wont you bring me the one i really need yeah oh oh wont you please bring my baby to me  verse 3 oh i dont want a lot for christmas this is all im asking for ah i just wanna see my baby standing right outside my door  chorus oh i just want you for my own ooh more than you could ever know ooh make my wish come true oh baby all i want for christmas is you  outro you baby all i want for christmas is you baby you all i want for christmas is you baby ah oh ah oh all i want for christmas is you baby you all i want for christmas is you baby all i really want baby ooh all i want for christmas is you baby all i want all i really want is you  ,0.086,0.837,0.077,0.923
2FRnf9qhLbvw8fu4IBXx78,Wham!,Last Christmas ,1903086,  intro ah aha ooh ohh ohh  chorus last christmas i gave you my heart but the very next day you gave it away this year to save me from tears ill give it to someone special last christmas i gave you my heart but the very next day you gave it away you gave it away this year to save me from tears ill give it to someone special special  verse 1 once bitten and twice shy i keep my distance but you still catch my eye tell me baby do you recognize me well its been a year it doesnt surprise me  verse 2 happy christmas i wrapped it up and sent it with a note saying i love you i meant it now i know what a fool ive been but if you kissed me now i know youd fool me again  chorus last christmas i gave you my heart but the very next day you gave it away you gave it away this year to save me from tears ill give it to someone special special last christmas i gave you my heart but the very next day you gave it away this year to save me from tears ill give it to someone special special oh oh oh baby  verse 3 a crowded room friends with tired eyes im hiding from you and your soul of ice my god i thought you were someone to rely on me i guess i was a shoulder to cry on  verse 4 a face on a lover with a fire in his heart a man under cover but you tore me apart oohhoo now ive found a real love youll never fool me again  chorus last christmas i gave you my heart but the very next day you gave it away you gave it away this year to save me from tears ill give it to someone special special last christmas i gave you my heart i gave you my heart but the very next day you gave it away you gave me away this year to save me from tears ohh ill give it to someone special special  outro a face on a lover with a fire in his heart i gave you my heart a man under cover but you tore him apart maybe next year ill give it to someone ill give it to someone special special someone  ,0.097,0.737,0.166,0.9893
1rgnBhdG2JDFTbYkYRZAku,Tones and I,Dance Monkey ,1813547,  verse 1 they say oh my god i see the way you shine take your hands my dear and place them both in mine you know you stopped me dead while i was passing by and now i beg to see you dance just one more time  prechorus ooh i see you see you see you every time and oh my i i like your style you you make me make me make me wanna cry and now i beg to see you dance just one more time  chorus so they say dance for me dance for me dance for me ohohoh ive never seen anybody do the things you do before they say move for me move for me move for me ayyayyayy and when you’re done ill make you do it all again  verse 2 i said oh my god i see you walking by take my hands my dear and look me in my eyes just like a monkey ive been dancin’ my whole life but you just beg to see me dance just one more time  prechorus ooh i see you see you see you every time and oh my i i like your style you you make me make me make me wanna cry and now i beg to see you dance just one more time  chorus so they say dance for me dance for me dance for me ohohoh ive never seen anybody do the things you do before they say move for me move for me move for me ayyayyayy and when youre done ill make you do it all again they say dance for me dance for me dance for me ohohoh ohoh ohoh ive never seen anybody do the things you do before they say move for me move for me move for me ayyayyayy and when youre done ill make you do it all again  bridge ooh ooh ooh ooh ooh do it all again do it all again do it all again ohoh ohoh oh ooh ooh ooh ooh oohooh do it all again do it all again do it all again ooh ahah ahah  chorus they say dance for me dance for me dance for me ohohoh ive never seen anybody do the things you do before they say move for me move for me move for me ayyayyayy and when you’re done i’ll make you do it all again they say dance for me dance for me dance for me ohohoh ohoh ohoh ive never seen anybody do the things you do before they say move for me move for me move for me ayyayyayy and when you’re done ill make you do it all again all again  ,0.027,0.936,0.037,0.3612
696DnlkuDOXcMAnKlTgXXK,Arizona Zervas,ROXANNE ,1748854,  intro all for the gram bitches love the gram oh wait shit brr brr ayy yeah yeah yeah ayy brr brr brr ayy skrrt skrrt ninety four dont need no brakes yeah  chorus roxanne roxanne all she wanna do is party all night god damn roxanne never gonna love me but its alright she think im an asshole she think im a player she keep running back though only cause i pay up roxanne roxanne all she wanna do is party all night  verse 1 met her at a party in the hills yeah she just wanna do it for the thrill yeah shorty drive a poodle with no top top top but if i throw this money she gon drop ayy she dont wait in lines if its too long she dont drive the whip unless the roof off only wanna call when the cash out only take the pic when her ass out  prechorus she from malibu uh malibu if you aint got a foreign then she laugh at you uh malibu uh malibu spending daddys money with a attitude  chorus roxanne roxanne roxanne roxanne all she wanna do is party all night god damn god damn roxanne roxanne never gonna love me but its alright she think im an asshole she think im a player she keep running back though only cause i pay up roxanne roxanne roxanne roxanne all she wanna do is party all night  interlude i just wanna have fun  verse 2 in la yeah got no brakes yeah living fast ricky bobby shake and bake yeah see the chain yeah issa lake yeah swipe the chase ooh now she wanna date yeah straight to nobu on the coast ooh shorty only like cocaine and whole foods yeah snappin all up on the gram ass going crazy woo now she wanna fuck me in the foreign goin 80  prechorus up in malibu uh malibu if you aint got a foreign then she laugh at you uh malibu uh malibu spending daddys money with a attitude  chorus roxanne roxanne roxanne roxanne all she wanna do is party all night all night yeah god damn god damn roxanne roxanne never gonna love me but its alright alright yeah she think im an asshole she think im a player she keep running back though only cause i pay up roxanne roxanne roxanne roxanne all she wanna do is party all night  ,0.082,0.68,0.238,0.9971
0lLdorYw7lVrJydTINhWdI,Michael Bublé,It's Beginning to Look a Lot like Christmas ,1719957,  verse 1 its beginning to look a lot like christmas everywhere you go take a look at the five and ten its glistening once again with candy canes and silver lanes aglow  chorus its beginning to look a lot like christmas toys in every store but the prettiest sight to see is the holly that will be on your own front door  hook a pair of hopalong boots and a pistol that shoots is the wish of barney and ben dolls that will talk and will go for a walk is the hope of janice and jen and mom and dad can hardly wait for school to start again  verse 2 its beginning to look a lot like christmas everywhere you go theres a tree in the grand hotel one in the park as well its the sturdy kind that doesnt mind the snow  chorus 2 its beginning to look a lot like christmas soon the bells will start and the thing that will make them ring is the carol that you sing right within your heart  hook 2 its beginning to look a lot like christmas toys in every store but the prettiest sight to see is the holly that will be on your own front door  outro so its christmas once more  ,0.0,0.85,0.15,0.9849
21jGcNKet2qwijlDFuPiPb,Post Malone,Circles ,1550738,  intro oh oh oh oh  oh oh oh  oh oh oh oh  verse 1 we couldnt turn around til we were upside down ill be the bad guy now but know i aint too proud i  couldnt be there even when i tried you  dont believe it we do this every time  chorus seasons change and our love went cold feed  the flame cause we cant let go run away but were running in circles run away run away i dare you to do something im  waiting on you again so i dont take the blame run away but were running in circles run away run away run away  verse 2 let go i got a feeling that its time to let go i said so i knew that this was doomed from the getgo you thought that it was special special but it was just the sex though the sex though and i still hear the echoes the echoes i got a feeling that its time to let it go let it go  chorus seasons change and our love went cold feed the flame cause we cant let go run away but were running in circles run away run away i dare you to do something im waiting on you again so i dont take the blame run away but were running in circles run away run away run away  bridge maybe you dont understand what im going through its only me what you got to lose make up your mind tell me what are you gonna do its only me let it go  chorus seasons change and our love went cold feed the flame cause we cant let go run away but were running in circles run away run away i dare you to do something im waiting on you again so i dont take the blame run away but were running in circles run away run away run away  ,0.044,0.851,0.105,0.9686
6WrI0LAC5M1Rw2MnX2ZvEg,Dua Lipa,Don't Start Now ,1483420,  intro if you dont wanna see me  verse 1 did a full 180 crazy thinking bout the way i was did the heartbreak change me maybe but look at where i ended up im all good already so moved on its scary im not where you left me at all so  prechorus if you dont wanna see me dancing with somebody if you wanna believe that anything could stop me  chorus dont show up dont come out dont start caring about me now walk away you know how dont start caring about me now  verse 2 arent you the guy who tried to hurt me with the word goodbye though it took some time to survive you im better on the other side im all good already so moved on its scary im not where you left me at all so  prechorus if you dont wanna see me dancing with somebody if you wanna believe that anything could stop me dont dont dont  chorus dont show up dont come out dont start caring about me now walk away you know how dont start caring about me now bout me now bout me  bridge up up dont come out out out dont show up up up dont start now oh up up dont come out out im not where you left me at all so  prechorus if you dont wanna see me dancing with somebody if you wanna believe that anything could stop me  chorus dont show up dont show up dont come out dont come out dont start caring about me now bout me now walk away walk away you know how you know how dont start caring about me now so  outro up up dont come out out out dont show up up up walk away walk away so up up dont come out out out dont show up up up walk away walk away oh  ,0.112,0.863,0.025,-0.9797
4TnjEaWOeW0eKTKIEvJyCa,Trevor Daniel,Falling ,1238365,  intro oh ooh ooh  chorus my last made me feel like i would never try again but when i saw you i felt something i never felt come closer ill give you all my love if you treat me right baby ill give you everything my last made me feel like i would never try again but when i saw you i felt something i never felt come closer ill give you all my love if you treat me right baby ill give you everything  verse talk to me i need to hear you need me like i need ya fall for me i wanna know you feel how i feel for you love before you baby i was numb drown out pain by pourin up speedin fast on the run never wanna get caught up now youre the one that im callin swore that id never fall again dont think im just talkin i think i might go all in no exceptions girl i need ya  bridge think im out of my mind cause i cant get enough only one that i give my time cause i got eyes for ya might make an exception for ya cause i been feelin ya think i might be out of my mind i think that youre the one  chorus my last made me feel like i would never try again but when i saw you i felt something i never felt come closer ill give you all my love if you treat me right baby ill give you everything my last made me feel like i would never try again but when i saw you i felt something i never felt come closer ill give you all my love if you treat me right baby ill give you everything  outro ill never give my all again cause im sick of falling down when i open up and give my trust they find a way to break it down break down tear me up inside when you break me down  ,0.047,0.816,0.136,0.985
2b8fOow8UzyDFAE27YhOZM,Maroon 5,Memories ,1228238,  chorus heres to the ones that we got cheers to the wish you were here but youre not cause the drinks bring back all the memories of everything weve been through toast to the ones here today toast to the ones that we lost on the way cause the drinks bring back all the memories and the memories bring back memories bring back you  verse 1 theres a time that i remember when i did not know no pain when i believed in forever and everything would stay the same now my heart feel like december when somebody say your name cause i cant reach out to call you but i know i will one day yeah  prechorus everybody hurts sometimes everybody hurts someday ayyayy but everything gon be alright go and raise a glass and say ayy  chorus heres to the ones that we got cheers to the wish you were here but youre not cause the drinks bring back all the memories of everything weve been through toast to the ones here today toast to the ones that we lost on the way cause the drinks bring back all the memories and the memories bring back memories bring back you  postchorus doodoo doodoodoodoo doodoodoodoo doodoodoodoo doodoodoodoo doodoodoo memories bring back memories bring back you  verse 2 theres a time that i remember when i never felt so lost when i felt all of the hatred was too powerful to stop ooh yeah now my heart feel like an ember and its lighting up the dark ill carry these torches for ya that you know ill never drop yeah  prechorus everybody hurts sometimes everybody hurts someday ayyayy but everything gon be alright go and raise a glass and say ayy  chorus heres to the ones that we got ohoh cheers to the wish you were here but youre not cause the drinks bring back all the memories of everything weve been through no no toast to the ones here today ayy toast to the ones that we lost on the way cause the drinks bring back all the memories ayy and the memories bring back memories bring back you  postchorus doodoo doodoodoodoo doodoodoodoo doodoodoodoo doodoodoodoo doodoodoo memories bring back memories bring back you doodoo doodoodoodoo doodoodoodoo doodoodoodoo doodoodoodoo doodoodoo ooh yeah memories bring back memories bring back you  outro yeah yeah yeah yeah yeah yeah yeah yeah no no memories bring back memories bring back you  ,0.081,0.759,0.16,0.9851
0247StOpd3AkeBQzANX4Zf,Band Aid,Do They Know It's Christmas? - 1984 Version ,1195753,  paul young its christmas time theres no need to be afraid at christmas time we let in light and we banish shade  boy george and in our world of plenty we can spread a smile of joy throw your arms around the world at christmas time  george michael but say a prayer pray for the other ones at christmas time its hard  simon lebon duran duran but when youre having fun theres a world outside your window and its a world of dread and fear  sting where the only water flowing is the bitter sting of tears  bono  sting and the christmas bells that ring there are the clanging chimes of doom  bono well tonight thank god its them instead of you  boy george  others and there wont be snow in africa this christmas time the greatest gift theyll get this year is lifeoooh where nothing ever grows no rain or rivers flow do they know its christmas time at all  marilyn  glenn gregory heres to you  paul young raise a glass for everyone  marilyn  glenn gregory heres to them  paul young marilyn  glenn gregory underneath that burning sun do they know its christmas time at all  chorus all feed the world feed the world feed the world let them know its christmas time again  feed the world let them know its christmas time again  ,0.08,0.808,0.112,0.8337
