trackId,Artist,title,streams,lyrics,neg,neu,pos,compound
2Fxmhks0bxGSBdJ92vM42m,Billie Eilish,bad guy ,2265542,  verse 1 white shirt now red my bloody nose sleepin youre on your tippy toes creepin around like no one knows think youre so criminal bruises on both my knees for you dont say thank you or please i do what i want when im wanting to my soul so cynical  chorus so youre a tough guy like it really rough guy just cant get enough guy chest always so puffed guy im that bad type make your mama sad type make your girlfriend mad tight might seduce your dad type im the bad guy duh  postchorus im the bad guy  verse 2 i like it when you take control even if you know that you dont own me ill let you play the role ill be your animal my mommy likes to sing along with me but she wont sing this song if she reads all the lyrics shell pity the men i know  chorus so youre a tough guy like it really rough guy just cant get enough guy chest always so puffed guy im that bad type make your mama sad type make your girlfriend mad tight might seduce your dad type im the bad guy duh  postchorus im the bad guy duh im only good at bein bad bad  bridge i like when you get mad i guess im pretty glad that youre alone you said shes scared of me i mean i dont see what she sees but maybe its cause im wearing your cologne  outro im a bad guy im im a bad guy bad guy bad guy im a bad  ,0.262,0.646,0.092,-0.9954
6u7jPi22kF8CTQ3rb9DHE7,Lil Nas X,Old Town Road (feat. Billy Ray Cyrus) - Remix ,1787533,  intro yeah im gonna take my horse to the old town road im gonna ride til i cant no more im gonna take my horse to the old town road im gonna ride til i cant no more kio kio  verse 1 i got the horses in the back horse tack is attached hat is matte black got the boots thats black to match ridin on a horse ha you can whip your porsche i been in the valley you aint been up off that porch now  chorus cant nobody tell me nothin you cant tell me nothin cant nobody tell me nothin you cant tell me nothin  verse 2 ridin on a tractor lean all in my bladder cheated on my baby you can go and ask her my life is a movie bull ridin and boobies cowboy hat from gucci wrangler on my booty  chorus cant nobody tell me nothin you cant tell me nothin cant nobody tell me nothin you cant tell me nothin  outro yeah im gonna take my horse to the old town road im gonna ride til i cant no more im gonna take my horse to the old town road im gonna ride til i cant no more i got the hor  ,0.016,0.915,0.069,0.7936
53CJANUxooaqGOtdsBTh7O,Lil Nas X,Old Town Road ,1361268,  intro yeah im gonna take my horse to the old town road im gonna ride til i cant no more im gonna take my horse to the old town road im gonna ride til i cant no more kio kio  verse 1 i got the horses in the back horse tack is attached hat is matte black got the boots thats black to match ridin on a horse ha you can whip your porsche i been in the valley you aint been up off that porch now  chorus cant nobody tell me nothin you cant tell me nothin cant nobody tell me nothin you cant tell me nothin  verse 2 ridin on a tractor lean all in my bladder cheated on my baby you can go and ask her my life is a movie bull ridin and boobies cowboy hat from gucci wrangler on my booty  chorus cant nobody tell me nothin you cant tell me nothin cant nobody tell me nothin you cant tell me nothin  outro yeah im gonna take my horse to the old town road im gonna ride til i cant no more im gonna take my horse to the old town road im gonna ride til i cant no more i got the hor  ,0.016,0.915,0.069,0.7936
1tNJrcVe6gwLEiZCtprs1u,Dominic Fike,3 Nights ,1202988,  chorus three nights at the motel under streetlights in the city of palms call me what you want when you want if you want and you can call me names if you call me up three nights at the motel under streetlights in the city of palms call me what you want when you want if you want and you can call me names if you call me up  verse 1 feel like the least of all your problems you can reach me if you wanna stay up tonight stay up at night green lights in your body language seems like you could use a little company from me but if you got everything figured out like you say dont waste a minute dont wait a minute its only a matter of time for youoohoohooh tooohoohooh tell me now cause ive been up for ive been up for  chorus three nights at the motel under streetlights in the city of palms call me what you want when you want if you want want and you can call me names if you call me up call me up three nights at the motel under streetlights in the city of palms call me what you want when you want if you want and you can call me names if you call me up ooh  verse 2 i cant fix each and all your problems im no good with names and faces she sent me naked pictures from her neck down to the waist i get my feelings involved she stopped returnin my calls her flaws turned into walls and barricades and im too far gone in all the wrong ways and now every long day is a bad one i cant make you call or make you stay or take you off the pedestal so i get lost in modern music watchin movies talkin to the walls in my room walkin through the halls in my head just tryna make sure it all makes sense i aint made of money maybe some day you can take it from me im up too late thinkin bout you in mia for  chorus three nights at the motel under streetlights in the city of palms call me what you want when you want if you want want and you can call me names if you call me up call me up three nights at the motel under streetlights in the city of palms call me what you want when you want if you want and you can call me names if you call me up ooh  ,0.042,0.867,0.091,0.6064
6TqXcAFInzjp0bODyvrWEq,Khalid,Talk (feat. Disclosure) ,1157499,  chorus can we just talk can we just talk talk about where were goin before we get lost lend me your thoughts cant get what we want without knowin ive never felt like this before i apologize if im movin too far can we just talk can we just talk figure out where were goin  verse 1 yeah started off right i can see it in your eyes i can tell that youre wantin more whats been on your mind theres no reason we should hide tell me somethin i aint heard before  prechorus oh ive been dreamin bout it and its you im on so stop thinkin bout it  chorus can we just talk can we just talk talk about where were goin before we get lost lend me your thoughts yeah cant get what we want without knowin no ive never felt like this before i apologize if im movin too far can we just talk can we just talk figure out where were goin  verse 2 oh nah penthouse view left some flowers in the room ill make sure i leave the door unlocked now im on the way swear i wont be late ill be there by five oclock  prechorus oh youve been dreamin bout it and im what you want so stop thinkin bout it  chorus can we just talk oh can we just talk talk about where were goin before we get lost lend me your thoughts cant get what we want without knowin ive never felt like this before i apologize if im movin too far can we just talk can we just talk figure out where were goin  outro figure out where were goin  ,0.092,0.861,0.047,-0.9182
4y3OI86AEP6PQoDE6olYhO,Jonas Brothers,Sucker ,1119016,  verse 1 nick jonas we go together better than birds of a feather you and me we change the weather yeah im feelin heat in december when youre round me  prechorus joe jonas joe jonas  nick jonas ive been dancin on top of cars and stumblin out of bars i follow you through the dark cant get enough youre the medicine and the pain the tattoo inside my brain and baby you know its obvious  chorus nick jonas nick jonas  joe jonas im a sucker for you you say the word and ill go anywhere blindly im a sucker for you yeah any road you take you know that youll find me im a sucker for all the subliminal things no one knows about you about you about you about you and youre makin the typical me break my typical rules its true im a sucker for you yeah  verse 2 nick jonas dont complicate it yeah cause i know you and you know everything about me i cant remember yeah all of the nights i dont remember when youre round me oh yeah yeah  prechorus joe jonas joe jonas  nick jonas ive been dancin on top of cars and stumblin out of bars i follow you through the dark cant get enough youre the medicine and the pain the tattoo inside my brain and baby you know its obvious  chorus nick jonas nick jonas  joe jonas im a sucker for you you say the word and ill go anywhere blindly im a sucker for you yeah any road you take you know that youll find me im a sucker for all the subliminal things no one knows about you about you about you about you and youre makin the typical me break my typical rules its true im a sucker for you yeah uh  prechorus joe jonas joe jonas  nick jonas im a sucker for you ive been dancin on top of cars and stumblin out of bars i follow you through the dark cant get enough youre the medicine and the pain the tattoo inside my brain and baby you know its obvious  chorus nick jonas nick jonas  joe jonas im a sucker for you yeah say the word and ill go anywhere blindly im a sucker for you yeah any road you take you know that youll find me im a sucker for all the subliminal things no one knows about you about you about you about you and youre makin the typical me break my typical rules its true im a sucker for you uh im a sucker for you  ,0.135,0.793,0.072,-0.988
3KkXRkHbMCARz0aVfEt68P,Post Malone,Sunflower - Spider-Man: Into the Spider-Verse ,1063156,  intro swae lee ayy ayy ayy ayy ooh ooh ooh ooh ooh ooh ayy ayy ooh ooh ooh ooh  verse 1 swae lee needless to say i keep in check she was a badbad nevertheless yeah callin it quits now baby im a wreck wreck crash at my place baby youre a wreck wreck needless to say im keeping in check she was a badbad nevertheless callin it quits now baby im a wreck crash at my place baby youre a wreck thinkin in a bad way losin your grip screamin at my face baby dont trip someone took a big l dont know how that felt lookin at you sideways party on tilt oohooh some things you just cant refuse she wanna ride me like a cruise and im not tryna lose  chorus swae lee then youre left in the dust unless i stuck by ya youre a sunflower i think your love would be too much or youll be left in the dust unless i stuck by ya youre the sunflower youre the sunflower  verse 2 post malone every time im leavin on ya ooh you dont make it easy no no no wish i could be there for ya ooh give me a reason to oh oh every time im walkin out oh i can hear you tellin me to turn around oh oh fightin for my trust and you wont back down no even if we gotta risk it all right now oh now i know youre scared of the unknown known you dont wanna be alone alone i know i always come and go and go but its out of my control  chorus post malone and youll be left in the dust unless i stuck by ya youre the sunflower i think your love would be too much or youll be left in the dust unless i stuck by ya youre the sunflower youre the sunflower yeah  ,0.113,0.812,0.075,-0.8631
6MWtB6iiXyIwun0YzU6DFP,Post Malone,Wow. ,923049,  verse 1 said she tired of little money need a big boy pull up 20 inch blades like im lil’ troy now its everybody flockin need a decoy shawty mixing up the vodka with the lacroix yeah gwagen gwagen gwagen gwagen all the housewives pullin’ up up up i got a lot of toys 720s bumpin fall out boy you was talkin shit in the beginning mmmm back when i was feelin more forgivin more forgivin i know it piss you off to see me winnin see me winnin see the igloo in my mouth when i be grinnin’ i be grinnin’ yeah  chorus hunnid bands in my pocket its on me hunnid deep when i roll like the army get more bottles these bottles are lonely it’s a moment when i show up got em sayin wow wow wow hunnid bands in my pocket its on me on me yeah your grandmama probably know me know me get more bottles these bottles are lonely it’s a moment when i show up got em sayin wow wow wow  verse 2 everywhere i go hey catch me on the block like im mutombo wow 750 lambo in the utah snow skrrt trunk in the front like that shit dumbo yeah cut the roof off like a niptuck pull up to the house with some big butts turn the kitchen counter to a stripclub yeah wow me and dre came for the when i got guap all of yall just appeared wow before i dropped stoney none of yall really cared cared now they always say congratulations to the kid kid and this is not a 40 but im pourin out this shit yeah used to have a lot but i got more now yup made another hit cause i got bored now yup always goin for it never punt fourth down last call hail mary prescott touchdown ayy  chorus hunnid bands in my pocket its on me on me hunnid deep when i roll like the army hey get more bottles these bottles are lonely its a moment when i show up got em sayin wow wow wow hunnid bands in my pocket its on me yeah yeah yeah your grandmama probably know me yeah yeah get more bottles these bottles are lonely its a moment when i show up got em sayin wow  outro got em sayin wow ayy ayy wow sayin wow wow wow  ,0.07,0.834,0.096,0.8704
6nDKrPlXdpomGBgAlO7UdP,Avicii,SOS ,912348,  verse 1 can you hear me sos help me put my mind to rest two times clean again im actin low a pound of weed and a bag of blow  chorus i can feel your love pullin me up from the underground and i dont need my drugs we could be more than just parttime lovers i can feel your touch pickin me up from the underground and i dont need my drugs we could be more than just parttime lovers  drop we could be more than just parttime lovers we could be more than just parttime lovers  verse 2 i get robbed of all my sleep as my thoughts begin to bleed id let go but i dont know how yeah i dont know how but i need you now  chorus i can feel your love pullin me up from the underground and i dont need my drugs we could be more than just parttime lovers i can feel your touch pickin me up from the underground and i dont need my drugs we could be more than just parttime lovers i can feel your touch pickin me up from the underground and i dont need my drugs we could be more than just parttime lovers  drop we could be we could be more than just parttime lovers parttime lovers yeah more than more than lovers we could be more than just parttime lovers  outro can you hear me sos help me put my mind to rest  ,0.014,0.793,0.193,0.9941
4SSnFejRGlZikf02HLewEF,Billie Eilish,bury a friend ,887698,  intro mehki raine billie  chorus billie eilish what do you want from me why dont you run from me what are you wondering what do you know why arent you scared of me why do you care for me when we all fall asleep where do we go  verse 1 billie eilish  mehki raine come here say it spit it out what is it exactly youre payin is the amount cleanin you out am i satisfactory today im thinkin about the things that are deadly the way im drinkin you down like i wanna drown like i wanna end me  refrain billie eilish step on the glass staple your tongue ahh bury a friend try to wake up ahahh cannibal class killing the son ahh bury a friend i wanna end me  prechorus billie eilish i wanna end me i wanna i wanna i wanna… end me i wanna i wanna i wanna…  chorus billie eilish what do you want from me why dont you run from me what are you wondering what do you know why arent you scared of me why do you care for me when we all fall asleep where do we go  verse 2 billie eilish  mehki raine listen keep you in the dark what had you expected me to make you my art and make you a star and get you connected ill meet you in the park ill be calm and collected but we knew right from the start that youd fall apart cause im too expensive its probably somethin that shouldnt be said out loud honestly i thought that i would be dead by now wow calling security keepin my head held down bury the hatchet or bury a friend right now  bridge billie eilish  mehki raine the debt i owe gotta sell my soul cause i cant say no no i cant say no then my limbs all froze and my eyes wont close and i cant say no i cant say no careful  refrain billie eilish step on the glass staple your tongue ahh bury a friend try to wake up ahahh cannibal class killing the son ahh bury a friend i wanna end me  prechorus billie eilish i wanna end me i wanna i wanna i wanna… end me i wanna i wanna i wanna…  chorus billie eilish what do you want from me why dont you run from me what are you wondering what do you know why arent you scared of me why do you care for me when we all fall asleep where do we go  ,0.046,0.815,0.138,0.9856
