trackId,Artist,title,streams,lyrics,neg,neu,pos,compound
1abFkY2jm6KDFMZ7RD9YJh,Ruel,Painkiller ,524770,  intro youre my painkiller when my brain gets bitter you keep me close you keep me close  verse 1 i got front row seats for the parkside livin feel like the one but im one in a billion teenage cynical and i dont really know whats the point of livin if my heart gets broken drivin on the road waiting for headon collision springtime funeral i miss you but id rather be alone to keep me from  prechorus heartbreaks headaches the doctor says im diagnosed with shit days mistakes but ill be fine but ill be fine  chorus cause youre my painkiller when my brain gets bitter you keep me close when ive been miserable and it takes forever to let my brain get better you keep me close you keep me close  verse 2 window seats as the plane starts leavin miss those streets where my knees were bleedin homesick veteran i left my bed again oh lookin for  prechorus heartbreaks headaches the doctor says im diagnosed with shit days mistakes but ill be fine but ill be fine  chorus cause youre my painkiller when my brain gets bitter you keep me close when ive been miserable and it takes forever to let my brain get better you keep me close you keep me close  bridge please never leave me cause im barely holdin on you give me a reason to keep on breathin  chorus cause youre my painkiller when my brain gets bitter you keep me close when ive been miserable and it takes forever to let my brain get better you keep me close oh woah you keep me close  outro i know you hear me close yeah close close  ,0.209,0.707,0.084,-0.9932
5p7ujcrUXASCNwRaWNHR1C,Halsey,Without Me ,522593,  verse 1 found you when your heart was broke i filled your cup until it overflowed took it so far to keep you close keep you close i was afraid to leave you on your own ooh  prechorus i said id catch you if you fall fall and if they laugh then fuck em all all and then i got you off your knees put you right back on your feet just so you could take advantage of me  chorus tell me hows it feel sittin up there feelin so high but too far away to hold me you know im the one who put you up there name in the sky does it ever get lonely thinkin you could live without me thinkin you could live without me baby im the one who put you up there i dont know why yeah i dont know why thinkin you could live without me live without me baby im the one who put you up there i dont know why i dont know why yeah yeah  verse 2 gave love bout a hundred tries hundred tries just runnin from the demons in your mind then i took yours and made em mine mine i didnt notice cause my love was blind  prechorus said id catch you if you fall fall and if they laugh then fuck em all all and then i got you off your knees put you right back on your feet just so you could take advantage of me  chorus tell me hows it feel sittin up there feelin so high but too far away to hold me you know im the one who put you up there name in the sky does it ever get lonely thinkin you could live without me thinkin you could live without me baby im the one who put you up there i dont know why yeah i dont know why thinkin you could live without me live without me baby im the one who put you up there i dont know why yeah  bridge you dont have to say just what you did what you did i already know i know i had to go and find out from them ohwoah so tell me hows it feel ohwoah  chorus tell me hows it feel sittin up there feelin so high but too far away to hold me you know im the one who put you up there name in the sky does it ever get lonely thinkin you could live without me thinkin you could live without me baby im the one who put you up there i dont know why yeah i dont know why  ,0.063,0.888,0.049,-0.4809
5qrSlOut2rNAWv3ubArkNy,Dean Lewis,Be Alright ,520924,  verse 1 i look up from the ground to see your sad and teary eyes you look away from me and i see theres something youre trying to hide and i reach for your hand but its cold you pull away again and i wonder whats on your mind and then you say to me you made a dumb mistake you start to tremble and your voice begins to break you say the cigarettes on the counter werent your friends they were my mates and i feel the colour draining from my face  chorus and my friend said i know you love her but its over mate it doesnt matter put the phone away its never easy to walk away let her go itll be alright  verse 2 so i still look back at all the messages youd sent and i know it wasnt right but it was fucking with my head and everything deleted like the past yeah it was gone and when i touched your face i could tell youre moving on but its not the fact that you kissed him yesterday its the feeling of betrayal that i just cant seem to shake and everything i know tells me that i should walk away but i just wanna stay  chorus and my friend said i know you love her but its over mate it doesnt matter put the phone away its never easy to walk away let her go itll be okay its gonna hurt for a bit of time so bottoms up lets forget tonight youll find another and youll be just fine let her go  bridge but nothing heals the past like time and they cant steal the love youre born to find but nothing heals the past like time and they cant steal the love youre born to find  chorus i know you love her but its over mate it doesnt matter put the phone away its never easy to walk away let her go itll be okay its gonna hurt for a bit of time so bottoms up lets forget tonight youll find another and youll be just fine let her go  outro itll be alright itll be alright itll be alright itll be alright itll be alright  ,0.1,0.698,0.202,0.9935
2gwkD6igEhQbDQegRCcdoB,DaBaby,Suge ,519708,  intro pooh you a fool for this one ha oh lord jetson made another one  chorus hah pack in the mail its gone uh she like how i smell cologne yeah i just signed a deal im on yeah yeah i go where i want im good good play if you want lets do it ha im a young ceo suge yeah yeah yeah  verse 1 the first nigga play ima body a nigga ha i just checked my balance ill probably pull up to your hood and come buy me a nigga no cap you know that your ho told you that nigga crazy dont think that she lied to you nigga bitch get caught with your ho when im poppin em both now they high just like bobby and whitney haa say im the goat act like i dont know but fuck it im obviously winnin dont make me go hit the bank and take out a hundred to show you our pockets are different ha im out with your bitch and i only want knowledge she got a lil mileage im chillin uh you disrespect me and ill beat your ass up all in front of your partners and children ahh ahh im the type to let a nigga think that im broke until i pop out with a million i pop take 20k and put that on your head and make one of your partners come kill you yeah say he fuckin with me then he gotta grow up cause this nigga gotta be kiddin kiddin this shit it cant fit in my pocket i got it like i hit the lottery nigga hot hot hot opp ill slap the shit out a nigga no talkin i dont like to argue with niggas i dont aint gon be no more laughin you see me whip out cause im gon be done shot me a nigga no cap i dont follow no bitches on ig but all of your bitches they follow a nigga ha and that lil nigga aint gon shoot shit with that gun he just pull it out in his pictures bitch uh  chorus hah pack in the mail its gone uh she like how i smell cologne yeah i just signed a deal im on yeah yeah i go where i want im good good play if you want lets do it ha im a young ceo suge yeah yeah yeah hah pack in the mail its gone uh she like how i smell cologne yeah i just signed a deal im on yeah yeah i go where i want im good good play if you want lets do it ha im a young ceo suge yeah yeah yeah  verse 2 talkin my shit ima pop that pop got like thirtytwo thousand in one of my pockets the other one thats where the glock at glock you little niggas wanna be internet gangster man tell all these little niggas stop that ha been done burnt me a nigga in front of the store where your mammy and grandmama shop at bitch hopped out on a whole other wave from these niggas lets see one of you little niggas top that i will turn a nigga into a convertible push me a lil nigga top back vroom her boyfriend be hatin and callin her groupie just cause she like all my music ha shell send me a text and then delete the message he tryna find out its confusin i dont know what these niggas is thinkin about use the brain in your head fore you lose it bitch ill pull up after school and ill teach her some shit tell your bro im a motherfuckin tutor member i used to cheat off a pretty bitch test all the teachers they thought i was stupid uh huh was expectin the box to pull up on a truck man this nigga pulled up on a scooter the fuck  chorus hah pack in the mail its gone uh she like how i smell cologne yeah i just signed a deal im on yeah yeah i go where i want im good good play if you want lets do it ha im a young ceo suge yeah yeah yeah hah pack in the mail its gone uh she like how i smell cologne yeah i just signed a deal im on yeah yeah i go where i want im good good play if you want lets do it ha im a young ceo suge yeah yeah yeah  ,0.096,0.732,0.172,0.9877
1kK6DwzyXJSp58u5HYWwuD,YG,"Go Loko (feat. Tyga, Jon Z) ",508119,  intro mustard on the beat ho  chorus tyga my bitch go loco go loco go loco maría maría maría slide on a nigga with the 44 with the 44 with the 44 yeah yeah slide slide fo my bitch so loco go loco go loco go loco she bounce that ass like a lolo bounce that ass bounce that ass bounce that ass like a lolo bounce that ass bounce that ass bounce that ass my bitch go loco go loco go loco maría maría maría slide on a nigga with the 44 ah ah ah ah ah slide slide fo go loco  verse 1 yg ill put you in a chokehold go loco go loco go loco ill pull a track out fo sho fo shosho fo shosho fo shosho i like it when you touch the floor get lowlow get lowlow get low call me for dick not geico not geico call my phone when youre horny hey mamacita hey mamacita hey hey hey drip too hard dont drown on this wave drip she told me to handcuff her give her no escape bad lil haina puta behave red lipstick black outliner on it ayy ayy ayy ayy you be leavin clues when we fuckin and youre blowin ayy ayy ayy ayy you want a real nigga who got real shit in motion ayy ayy ayy ayy i want me a wilhelmina bitch to bust it open ayy ayy ayy ayy  chorus tyga my bitch go loco go loco go loco maría maría maría slide on a nigga with the 44 with the 44 with the 44 yeah yeah slide slide fo my bitch so loco go loco go loco go loco she bounce that ass like a lolo bounce that ass bounce that ass bounce that ass like a lolo bounce that ass bounce that ass bounce that ass my bitch go loco go loco go loco maría maría maría slide on a nigga with the 44 with the 44 with the 44 slide slide fo go loco  verse 2 tyga im a badass mofo go loco go loco go loco she wanna get wifed thats a nono thats a nono big nono big nono i dont need the police at my front door no popo no popo at my front door house party go until sixsomethin house party go until six in the morning my cup got lipstick on it yeah bitches wanna put they lips on it damn and its sweet wanna lick on it ahh wanna taste eat it up like a strawberry ice in your mouth let it melt like ben  jerry that tongue so fire fire woo she want me to herself said its all mine left out of town said im always on your mind you dont wanna fly alone next time can i come  chorus tyga  jon z my bitch go loco go loco go loco maría maría maría slide on a nigga with the 44 with the 44 with the 44 yeah yeah slide slide fo my bitch so loco go loco go loco go loco she bounce that ass like a lolo bounce that ass bounce that ass bounce that ass like a lolo bounce that ass bounce that ass bounce that ass yi viajo sin ver my bitch go loco go loco go loco maría maría maría maría marina slide on a nigga with the 44 yi with the 44 with the 44 slide slide fo yi viajo sin ver go loco  verse 3 jon z ese culo me tiene bien loco bien loco bien loco yi yiyi mezclo la pastilla con la code y four loko yi four loko yi four loko me lo mama hasta que se le salen lo moco ugh lo moco lo moco en el carro me chinga y por poco yo choco skrrt yo choco skkrt yo choco tyga  yg wanna boricua pussy yo quiero una gringa una hoe ass bitch no huelas perico mai mejor huele tusi desnua en el jacuzzi me mama el bich maría juanita latina morenita tiene el toto negro pero por dentro es rosita maría juanita latina morenita tiene el toto negro pero por dentro es rosita  chorus tyga my bitch go loco go loco go loco maría maría maría slide on a nigga with the 44 with the 44 with the 44 yeah yeah slide slide fo my bitch so loco go loco go loco go loco she bounce that ass like a lolo bounce that ass bounce that ass bounce that ass like a lolo bounce that ass bounce that ass bounce that ass my bitch go loco go loco go loco maría maría maría slide on a nigga with the 44 with the 44 with the 44 slide slide fo go loco  instrumental break  chorus tyga my bitch go loco go loco go loco maría maría maría slide on a nigga with the 44 with the 44 with the 44 slide slide fo my bitch so loco go loco go loco go loco she bounce that ass like a lolo bounce that ass bounce that ass bounce that ass like a lolo bounce that ass bounce that ass bounce that ass  ,0.191,0.741,0.068,-0.9992
15xWRPHQMeqgdkGzInx3PY,James Arthur,Falling Like The Stars ,499163,  verse 1 i swear to god when i come home im gonna hold you so close i swear to god when i come home ill never let go like a river i flow to the ocean i know you pull me close guiding me home  chorus and i need you to know that were fallin so fast were fallin like the stars fallin in love and im not scared to say those words with you im safe were fallin like the stars were fallin in love  verse 2 i swear to god i can see four kids and no sleep well have one on each knee you and me hmm and when theyve grown up youre still the girl in the club when i held your hair up cause you had too much  chorus and i need you to know that were fallin so fast were fallin like the stars fallin in love and im not scared to say those words with you im safe were fallin like the stars fallin in love  verse 3 i swear to god every day he wont take you away cause without you babe i lose my way  bridge oh im in love im in love oh im in love im in love oh im in love im in love oh im in love im in love oh im in love im in love oh im in love fallin like the stars  chorus and i need you to know that were fallin so fast were fallin like the stars fallin in love and im not scared to say those words with you im safe were fallin like the stars were fallin in love  ,0.027,0.688,0.285,0.998
0TBFJanfWaByPIi3f7RR82,KIAN,Waiting ,496691,  verse 1 can i take you back to the day we met when i stuttered all my words and i know that made you laugh and the way you flicked your hair and i saw the smile you had yeah i know theres somethin theres somethin oh theres somethin bout you you been gone a while i’m like where you been just split with another man isnt that like number ten you say you feelin alone and now you need a friend and oh theres somethin theres somethin oh  chorus theres somethin bout you you theres somethin bout you theres somethin bout theres somethin bout you you  postchorus if you got a moment to spare ive got something to say im waitin im waitin im usually impatient but girl ill be happy to wait im waitin im waitin im losing sleep over dreamin of you cause if it aint me then who if you feel the same im waitin hope you feel the same im waitin if you feel the same if you feel the same hope you feel the same  verse 2 i walk away she slams the door i should have let you know i should have told you more i put my heart on my sleeve but dont know where its gone theres somethin missin theres somethin oh theres somethin bout you she say she been thinkin i say thinkin about but in my mind i kinda already figured it out you say you feelin somethin i said i feel it too its that theres somethin theres somethin oh  chorus theres somethin bout you you theres somethin bout you theres somethin bout theres somethin bout you you  postchorus if you got a moment to spare ive got something to say im waitin im waitin im usually impatient but girl ill be happy to wait im waitin im waitin im losing sleep over dreamin of you cause if it aint me then who if you feel the same im waitin hope you feel the same im waitin if you feel the same if you feel the same hope you feel the same  bridge waiting for you im waitin always patient for you im waitin yes i am im waitin hope you feel the same waiting for you im waitin always patient for you im waitin yes i am im waitin  chorus if you got a moment to spare ive got something to say im waitin im waitin im waitin im usually impatient but girl ill be happy to wait im waitin im waitin im waitin im losing sleep over dreamin of you im waitin im waitin im waitin cause if it aint me then who if you feel the same im waitin im waitin hope you feel the same im waitin im waitin if you feel the same if you feel the same  outro i’m happy to wait for you girl yes i am oh oh  ,0.041,0.834,0.126,0.9938
6jfEZdUJ2Yla6h7gTJgKuo,P!nk,Walk Me Home ,467986,  verse 1 theres somethin in the way you roll your eyes takes me back to a better time when i saw everything is good but now youre the only thing thats good tryna stand up on my own two feet this conversation aint coming easily and darlin i know its getting late so what do you say we leave this place  chorus walk me home in the dead of night i cant be alone with all thats on my mind mhm so say youll stay with me tonight cause there is so much wrong goin on outside  verse 2 theres somethin in the way i wanna cry that makes me think well make it out alive so come on and show me how were good i think that we could do some good mhm  chorus walk me home in the dead of night i cant be alone with all thats on my mind mhm so say youll stay with me tonight cause there is so much wrong goin on outside  bridge oohooh oohooh oohoohooh oohoohooh  chorus walk me home in the dead of night cause i cant be alone with all thats on my mind say youll stay with me tonight cause there is so much wrong goin on walk me home in the dead of night i cant be alone with all thats on my mind so say youll stay with me tonight cause there is so much wrong there is so much wrong there is so much wrong goin on outside  ,0.152,0.765,0.083,-0.9743
2iUXsYOEPhVqEBwsqP70rE,5 Seconds of Summer,Youngblood ,461145,  verse 1 luke remember the words you told me love me til the day i die surrender my everything cause you made me believe youre mine yeah you used to call me baby now youre calling me by name takes one to know one yeah you beat me at my own damn game  prechorus luke you push and you push and im pulling away pulling away from you i give and i give and i give and you take give and you take  chorus luke  all youngblood say you want me say you want me out of your life and im just a dead man walking tonight but you need it yeah you need it all of the time yeah ooh ooh ooh youngblood say you want me say you want me back in your life so i’m just a dead man crawling tonight cause i need it yeah i need it all of the time yeah ooh ooh ooh  verse 2 luke lately our conversations end like its the last goodbye then one of us gets too drunk and calls about a hundred times so who you been calling baby nobody could take my place when you’re looking at those strangers hope to god you see my face  chorus luke  all youngblood say you want me say you want me out of your life and im just a dead man walking tonight but you need it yeah you need it all of the time yeah ooh ooh ooh youngblood say you want me say you want me back in your life so i’m just a dead man crawling tonight cause i need it yeah i need it all of the time yeah ooh ooh ooh  bridge luke you push and you push and im pulling away pulling away from you i give and i give and i give and you take give and you take youre running around and im running away running away from you mmm from you  chorus all youngblood say you want me say you want me out of your life and im just a dead man walking tonight but you need it yeah you need it all of the time yeah ooh ooh ooh youngblood say you want me say you want me back in your life so i’m just a dead man crawling tonight cause i need it yeah i need it all of the time yeah ooh ooh ooh  outro all you push and you push and im pulling away pulling away from you i give and i give and i give and you take give and you take youngblood say you want me say you want me out of your life and im just a dead man walking tonight  ,0.08,0.797,0.124,-0.1027
09oZ9eXQ2fo6YDrPzJqAoP,Khalid,Outta My Head (with John Mayer) ,456421,  verse 1 im here outside when you’re ready when youre ready for me bring out the shots and confetti all night long ill take you home if you let me yeah oh yeah just promise you won’t forget me no  chorus cause the days get brighter when youre here so i gotta keep you near goin crazy and i just cant get you outta my head love is in the atmosphere you can feel it in the air gettin hazy and i just cant get you outta my head  postchorus oohwoah oohwoah oohwoah oohwoah my oohwoah oohwoah oohwoah oohwoah my head oohwoah oohwoah oohwoah oohwoah my oohwoah oohwoah just cant get you outta my head  verse 2 you locked the door and it’s raining just let it rain down but baby i’m not complaining no we hit the road and were racin’ yeah you make me super impatient oh can you feel the tension youve got my attention i know were just friends but id rather be together instead yeah  chorus ’cause the days get brighter when youre here so i gotta keep you near ohah goin crazy and i just cant get you outta my head yeah love is in the atmosphere you can feel it in the air oh gettin hazy and i just cant get you outta my head  postchorus oohwoah oohwoah oohwoah oohwoah my oohwoah oohwoah oohwoah oohwoah my head oohwoah oohwoah oohwoah oohwoah my oohwoah oohwoah just cant get you outta my head  bridge cant get you outta my head my head my head my head my head my head my head my head my head cant get you outta my head my head my head my head my head cant get you outta my  outro oohwoah oohwoah oohwoah oohwoah my oohwoah oohwoah oohwoah oohwoah my head oohwoah oohwoah oohwoah oohwoah my oohwoah oohwoah just cant get you outta my head  ,0.038,0.874,0.088,0.9354
3TZgPOKPqzvj2pS4AeGTAu,Amy Shark,Mess Her Up - Single Edit ,446814,  verse 1 its the little white lies that keep us awake its the long drive home that makes people talk its the fear in our hearts that give us away its the playful fight in a swimming pool i still think of you  chorus alright im ready to shake things up dear god this is really gonna mess her up and i keep on praying that im strong enough its a lot for love its a lot for love  verse 2 its the brush of my hand in a wide hallway its the long goodbyes that give us away its the song that comes on and hurts the most its the kiss in the car and you hate yourself but the high notes get the best of you  chorus alright im ready to shake things up dear god this is really gonna mess her up and i keep on praying that im strong enough its a lot for love its a lot for love alright im ready to shake things up dear god this is really gonna mess her up and i keep on praying that im strong enough its a lot for love its a lot for love its a lot for love  bridge some say that well be over before weve begun and i cant let it be over i gotta have one listen to you love like crazy time should make this easy  chorus alright alright im ready to shake things up dear god this is really gonna mess her up and i keep on praying that im strong enough its a lot for love its a lot for love alright im ready to shake things up dear god this is really gonna mess her up and i keep on praying that im strong enough its a lot for love its a lot for love its a lot for love this is really gonna this is really gonna mess her up this is really gonna mess her up  ,0.104,0.551,0.345,0.9986
2JvzF1RMd7lE3KmFlsyZD8,J. Cole,MIDDLE CHILD ,438265,  intro you good tminus  refrain niggas been countin me out i’m countin my bullets im loadin’ my clips im writin down names im makin a list im checkin it twice and im gettin’ ’em hit the real ones been dyin the fake ones is lit the game is off balance i’m back on my shit the bentley is dirty my sneakers is dirty but thats how i like it you all on my dick  verse 1 im all in my bag this hard as it get i do not snort powder i might take a sip i might hit the blunt but im liable to trip i ain’t poppin no pill but you do as you wish i roll with some fiends i love em to death i got a few mil but not all of them rich what good is the bread if my niggas is broke what good is first class if my niggas cant sit thats my next mission thats why i cant quit just like lebron get my niggas more chips just put the rollie right back on my wrist this watch came from drizzy he gave me a gift back when the rap game was prayin id diss they act like two legends cannot coexist but id never beef with a nigga for nothin if i smoke a rapper its gon be legit it wont be for clout it wont be for fame it wont be cause my shit aint sellin the same it wont be to sell you my latest lil sneakers it wont be cause some nigga slid in my lane everything grows its destined to change i love you lil niggas im glad that you came i hope that you scrape every dollar you can i hope you know money wont erase the pain to the ogs im thankin you now was watchin you when you was pavin the ground i copied your cadence i mirrored your style i studied the greats im the greatest right now fuck if you feel me you aint got a choice now i aint do no promo still made all that noise this year gon be different i set my intentions i promise to slap all that hate out your voice  refrain niggas been countin me out im countin my bullets im loadin my clips im writin down names im makin a list im checkin it twice and im gettin em hit the real ones been dyin the fake ones is lit the game is off balance im back on my shit the bentley is dirty my sneakers is dirty but thats how i like it you all on my dick  chorus i just poured somethin in my cup ive been wantin somethin i can feel promise i am never lettin up money in your palm dont make you real foot is on they neck i got em stuck ima give em somethin they can feel if it aint bout the squad dont give a fuck pistol in your hand dont make you real  verse 2 im dead in the middle of two generations im little bro and big bro all at once just left the lab with young 21 savage im bout to go and meet jigga for lunch had a long talk with the young nigga kodak reminded me of young niggas from ville straight out the projects no fakin just honest i wish that he had more guidance for real too many niggas in cycle of jail spending they birthdays inside of a cell we coming from a long bloodline of trauma we raised by our mamas lord we gotta heal we hurting our sisters the babies as well we killing our brothers they poisoned the well distorted selfimage we set up to fail ima make sure that the real gon prevail nigga  chorus i just poured somethin in my cup ive been wantin somethin i can feel promise i am never lettin up money in your palm dont make you real foot is on they neck i got em stuck ima give em somethin they can feel if it aint bout the squad dont give a fuck pistol in your hand dont make you real  outro money in your palm dont make you real pistol in your hand dont make you real money in your palm dont make you real  ,0.154,0.712,0.134,-0.9437
1wJRveJZLSb1rjhnUHQiv6,A Boogie Wit da Hoodie,Swervin (feat. 6ix9ine) ,438075,  intro a boogie wit da hoodie  skooly uh yeah oh thats london on da track run that shit back we got london on da track  chorus a boogie wit da hoodie swervin’ how you look so perfect on your worst days double c your purses you deserve it niggas in your dm they be thirsty thirsty and in person but youre curvin curvy little body love your surface surface yeah i’m all on your body make you nervous i like the way you keep up with your earnings yeah its okay cause you swervin  verse 1 a boogie wit da hoodie i fuck you from the back and leave you turnin turnin the type to make you feel like im so worth it worth it blame my ex that bitch she did me dirty did me dirty had me fall in love and then she curved me on god swear to god i dont wanna leave you no new louboutin you would think i’m bleedin’ from my toes dick all inside of you make you freeze make you pose i want you to get up on your knees and your toes i see one of my enemies they gon freeze like they cold i swear i ain’t no killer but test me if you want you dont want my adrenaline rushin leave me alone leave me alone so much shit up on my mind i cant think yeah all my niggas rock designer like they scream grrat got the ap covered diamonds with baguettes yeah i thought everything was right that’s when you left yeah  chorus a boogie wit da hoodie swervin swervin how you look so perfect on your worst days worst days double c your purses you deserve it niggas in your dm they be thirsty thirsty and in person person but youre curvin curvy little body love your surface surface yeah im all on your body make you nervous i like the way you keep up with your earnings yeah its okay you be swervin  verse 2 6ix9ine where these bitches at im in the v with the tints got the fn on my body and the clip on hollow tips niggas say they gon rob me and they still aint do shit catch her waitin in the lobby ima give her this dick man where these niggas at man where these niggas at we gon pull up big bodies with the rugers in the back i got rugers and the macs pump leave a nigga flat talkin hot we spin the block we gon leave him where he at  verse 3 a boogie wit da hoodie like where these niggas at ayy where these niggas at ima pull up in the big body with the fuckin mac if the opps try to turn my song off run it back used to have the pack in my long johns now i rap  verse 4 6ix9ine if a nigga wanna act out got the mac out i aint got no fuckin backup thats a man down i aint got the fuckin forty knock his teeth out spin back with the ruger air the block out  chorus a boogie wit da hoodie swervin swervin how you look so perfect on your worst days worst days double c your purses you deserve it niggas in your dm they be thirsty thirsty and in person person but youre curvin curvy little body love your surface surface yeah im all on your body make you nervous i like the way you keep up with your earnings yeah its okay cause you swervin  outro a boogie wit da hoodie  skooly the way that i live my life is amazing back to back big bodies no more dreams yeah so much shit up on my mind i couldnt think yeah all my niggas rock designer like they scream yeah got the ap covered diamonds with baguettes yeah say my name in your song and its lit yeah been waiting for a nigga like this yeah we got london on da track  ,0.187,0.689,0.124,-0.9934
6eYbHXkYM5m3Eg6WJzU3NW,Birds Of Tokyo,Good Lord ,436028,  we took an oath in those lines me in my tie and you all dressed in white when the band played “hey now” our families danced celebrating our vows nobody loved you like i did thought you’d be mother to my kid but it all changed when i saw you with someone else good lord good lord good lord  you made all those promises but you broke them like my heart saying things like darling i do until death do us apart now that times run out on our love i gotta leave these vows behind they were empty promises  you would steal me every night in our city our home as new husband and wife drinking in fitzroy pubs till two singing those fleetwood songs with you but it all changed when i saw you with someone else good lord good lord good lord  you made all those promises but you broke them like my heart saying things like darling i do until death do us apart now that times run out on our love i gotta leave these vows behind they’re just empty promises good lord good lord good lord  i fell so hard to my knees my eyes said no this can’t be who was that guy he ain’t me good lord good lord good lord  you made all those promises but you broke them like my heart saying things like darling i do until death do us apart now that times run out on our love i gotta leave this vows behind they’re just empty promises good lord good lord good lord  ,0.104,0.581,0.315,0.9973
6Qs4SXO9dwPj5GKvVOv8Ki,Sam Smith,Dancing With A Stranger (with Normani) ,435922,  intro sam smith hmm mhm  verse 1 sam smith i dont wanna be alone tonight alone tonight its pretty clear that im not over you over you over you im still thinking bout the things you do things you do so i dont wanna be alone tonight alone tonight alone tonight can you light the fire light the fire light the fire i need somebody who can take control take control i know exactly what i need to do cause i dont wanna be alone tonight alone tonight alone tonight  chorus sam smith look what you made me do im with somebody new ooh baby baby im dancing with a stranger look what you made me do im with somebody new ooh baby baby im dancing with a stranger dancing with a stranger  verse 2 normani i wasnt even going out tonight out tonight but boy i need to get you off of my mind off of my mind i know exactly what i have to do i dont wanna be alone tonight alone tonight alone tonight  chorus normani sam smith  both look what you made me do im with somebody new ooh baby baby im dancing with a stranger look what you made me do im with somebody new ooh baby baby im dancing with a stranger dancing with a stranger dancing with a stranger dancing yeah ooh  outro sam smith normani  both look what you made me do im with somebody new ooh ooh baby baby im dancing with a stranger look what you made me do im with somebody new ooh baby baby im dancing with a stranger im dancing im dancing ooh im dancing im dancing dancing with a stranger im dancing im dancing dancing with a stranger im dancing im dancing dancing with a stranger  ,0.016,0.897,0.087,0.9274
2smpiAZfaN0GFi15MqAq6E,Dean Lewis,Stay Awake ,435853,  verse 1 tracing our fingers from right to left were too drunk to even walk and all of a sudden you bring up our problems so i guess you wanna talk cause they say the bigger the love the harder the fall well im crashing through the floor  prechorus said youre leaving when the morning comes all packed up  chorus if the feelings gone stay awake stay awake stay awake with me just keep on holding on stay awake stay awake stay awake with me  verse 2 all our memories are packed into boxes stacked up against the door cause they say the bigger the love the harder the fall well im crashing through the floor  prechorus i still feel your breath on my lips as youre walking out the door but my hand starts to slip never felt like this before  chorus if the feelings gone stay awake stay awake stay awake with me just keep on holding on stay awake stay awake stay awake with me  bridge ive been looking in the mirror trying to figure myself out ive been wondering where i went wrong but now youre not here its like the daylight never comes so ill keep on holding on  prechorus said youre leaving when the morning comes all packed up  chorus if the feelings gone stay awake stay awake stay awake with me just keep on holding on stay awake stay awake stay awake with me if the feelings gone stay awake stay awake stay awake with me if the feelings gone stay awake stay awake stay awake with me  ,0.044,0.899,0.057,0.6575
25sgk305KZfyuqVBQIahim,Ava Max,Sweet but Psycho ,427875,  chorus oh shes sweet but a psycho a little bit psycho at night shes screamin immamama out my mind oh shes hot but a psycho so left but shes right though at night shes screamin immamama out my mind  verse 1 shell make you curse but she a blessing shell rip your shirt within a second youll be coming back back for seconds with your plate you just cant help it  prechorus no no youll play alooong let her lead you ooon youll be saying no no then saying yes yes yes cause she messin with your head  chorus oh shes sweet but a psycho a little bit psycho at night shes screamin immamama out my mind oh shes hot but a psycho so left but shes right though at night shes screamin immamama out my mind  postchorus grab a cop gun kinda crazy shes poison but tasty yeah people say run dont walk away cause shes sweet but a psycho a little bit psycho at night she screamin immamama out my mind  verse 2 see someone said dont drink her potions shell kiss your neck with no emotion when shes mean you know you love it she tastes so sweet dont sugarcoat it  prechorus no no youll play alooong let her lead you ooon youll be saying no no no no no no then saying yes yes yes cause she messin with your head  chorus oh shes sweet but a psycho a little bit psycho at night shes screamin immamama out my mind oh shes hot but a psycho so left but shes right though at night shes screamin immamama out my mind  postchorus grab a cop gun kinda crazy shes poison but tasty yeah people say run dont walk away cause shes sweet but a psycho a little bit psycho at night she screamin immamama out my mind  bridge youre just like me youre out your mind i know its strange were both the crazy kind youre tellin me that im insane boy dont pretend that you dont love the pain  chorus oh shes sweet but a psycho a little bit psycho at night shes screamin immamama out my mind oh shes hot but a psycho so left but shes right though at night shes screamin immamama out my mind  postchorus grab a cop gun kinda crazy shes poison but tasty yeah people say run dont walk away cause shes sweet but a psycho a little bit psycho at night she screamin immamama out my mind  ,0.142,0.691,0.167,0.9556
